# nm = 1024 nc = 100 len = 40 extf = 0 beta = 0.418
#energy 	magnetization 	acceptance
-1.23	0.5325	0.252306
-1.245	0.23125	0.266269
-1.175	0.0975	0.285731
-1.18	-0.20375	0.292506
-1.2875	-0.33875	0.2691
-1.305	-0.6175	0.267194
-1.2475	-0.52	0.242325
-1.225	-0.52875	0.263394
-1.2	-0.3225	0.271994
-1.24	0.0275	0.283087
-1.245	0.16	0.27685
-1.1625	0.34125	0.282719
-1.1125	0.18125	0.297388
-1.2625	0.07625	0.280888
-1.16	-0.07	0.276656
-1.1925	-0.025	0.293438
-1.22	0.01375	0.288506
-1.2025	0.22375	0.285975
-1.14	0.37	0.274056
-1.2375	0.3025	0.255225
-1.1775	0.3375	0.273188
-1.1325	0.05875	0.288469
-1.2825	0.56625	0.283463
-1.315	0.6525	0.227344
-1.3775	0.67	0.236475
-1.13	0.1825	0.258637
-1.135	0.44375	0.277794
-1.245	0.56	0.262331
-1.2425	0.49625	0.259919
-1.175	-0.0025	0.276244
-1.2975	0.47875	0.286481
-1.32	0.4625	0.258456
-1.1525	0.4475	0.264587
-1.105	0.1475	0.283625
-1.2325	-0.2225	0.292013
-1.215	-0.205	0.28555
-1.2475	0.11125	0.279994
-1.1425	0.2975	0.269644
-1.085	0.04	0.288762
-1.265	0.01625	0.289556
-1.2675	-0.23375	0.282862
-1.1875	-0.195	0.292606
-1.1575	0.09625	0.267869
-1.24	0.1375	0.288581
-1.1475	0.1225	0.257487
-1.18	0.3	0.279487
-1.2	0.2225	0.2858
-1.2325	0.24875	0.267781
-1.34	0.5725	0.273494
-1.1725	0.43875	0.271506
-1.2025	0.4675	0.266419
-1.2375	0.37875	0.266331
-1.285	0.49875	0.255675
-1.215	0.235	0.268769
-1.1975	0.30875	0.287556
-1.1875	0.46875	0.243625
-1.18	0.4275	0.292219
-1.265	0.55625	0.267969
-1.26	0.4475	0.268294
-1.3075	0.59125	0.271119
-1.1675	0.36375	0.239438
-1.22	0.24125	0.279375
-1.15	0.315	0.275119
-1.1975	0.2575	0.277625
-1.3225	0.3625	0.271812
-1.185	-0.02125	0.296569
-1.225	-0.09125	0.292087
-1.22	-0.16875	0.281587
-1.155	-0.14125	0.278925
-1.1975	-0.18125	0.295963
-1.215	-0.14875	0.275363
-1.27	-0.2875	0.281544
-1.1325	-0.065	0.2782
-1.1075	-0.0325	0.282825
-1.1775	-0.14875	0.285494
-1.1825	-0.4325	0.297756
-1.26	-0.37	0.266288
-1.28	-0.62125	0.268556
-1.27	-0.5325	0.249994
-1.2175	-0.38625	0.265019
-1.26	-0.2325	0.293506
-1.165	-0.10875	0.304744
-1.0875	-0.20625	0.288463
-1.17	-0.23875	0.298075
-1.15	0.115	0.283019
-1.0725	0.26	0.288137
-1.08	0.2675	0.273637
-1.1125	-0.0075	0.297525
-1.275	-0.05125	0.302219
-1.1925	-0.16625	0.2806
-1.255	-0.37625	0.276788
-1.255	-0.605	0.256506
-1.18	-0.2175	0.267738
-1.125	-0.1425	0.287838
-1.0675	0.365	0.287388
-1.235	0.46375	0.253044
-1.3175	0.64625	0.263225
-1.195	0.005	0.266881
-1.2025	-0.18	0.277763
-1.2525	0.235	0.284275
-1.2325	0.5625	0.2677
-1.1725	0.08875	0.283081
-1.1425	-0.135	0.299481
-1.18	-0.25875	0.299231
-1.2875	-0.59375	0.241337
-1.21	-0.4525	0.251019
-1.1075	-0.1225	0.25755
-1.1475	0.2375	0.2755
-1.23	0.45625	0.265156
-1.2075	0.07875	0.2797
-1.3	0.4275	0.280531
-1.335	0.5025	0.258487
-1.2575	0.19375	0.263206
-1.2975	0.1225	0.271581
-1.265	-0.345	0.270263
-1.1575	0.02625	0.288181
-1.2225	0.415	0.289631
-1.0575	0.1175	0.271512
-1.2125	0.07375	0.286794
-1.1375	-0.1575	0.286756
-1.21	-0.07875	0.291694
-1.185	0.05125	0.277775
-1.1525	0.09375	0.299412
-1.125	0.0925	0.289044
-1.1675	0.165	0.277963
-1.3025	-0.38625	0.267369
-1.1175	-0.315	0.250644
-1.19	0.1925	0.299237
-1.2325	0.3225	0.27915
-1.215	0.15625	0.274431
-1.2175	0.22375	0.263538
-1.1175	0.20875	0.26375
-1.3075	0.49375	0.28645
-1.1325	0.36125	0.265112
-1.2025	-0.15	0.283506
-1.1	-0.22	0.278863
-1.175	-0.14625	0.272731
-1.225	-0.02625	0.28245
-1.1025	-0.1975	0.281131
-1.1575	-0.08625	0.285606
-1.12	0.07375	0.291787
-1.1075	0.0425	0.296544
-1.1125	0.265	0.292538
-1.225	0.24375	0.276419
-1.16	0.19125	0.279288
-1.23	0.21375	0.292888
-1.1625	0.1675	0.301881
-1.1975	0.27875	0.272781
-1.3375	0.555	0.290544
-1.2875	0.29625	0.248356
-1.225	0.10875	0.282238
-1.1825	0.17125	0.2801
-1.2375	0.375	0.250081
