# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.429
#energy 	magnetization 	acceptance
-1.2748	-0.2166	0.255674
-1.3008	-0.2262	0.24821
-1.28	-0.1264	0.249157
-1.272	-0.0818	0.255591
-1.2596	-0.086	0.252757
-1.2888	0.0078	0.250383
-1.2976	-0.022	0.251383
-1.2664	0.0252	0.244632
-1.2736	0.0746	0.247955
-1.2852	-0.0912	0.246723
-1.3172	-0.1212	0.24526
-1.288	-0.1444	0.24779
-1.2912	-0.1316	0.250358
-1.306	-0.1464	0.248108
-1.2544	-0.1016	0.249486
-1.236	-0.019	0.253381
-1.3164	-0.0178	0.254368
-1.312	-0.0394	0.244258
-1.276	-0.0242	0.252772
-1.2916	0.0054	0.24818
-1.2972	-0.0372	0.245307
-1.2968	0.0906	0.245691
-1.2632	0.0554	0.245948
-1.2872	0.1842	0.242088
-1.268	0.0904	0.248907
-1.2544	0.0346	0.254477
-1.2824	0.0862	0.256872
-1.2692	0.007	0.260112
-1.2936	0.2226	0.248256
-1.3348	0.2456	0.240691
-1.3436	0.2094	0.243703
-1.3192	0.3082	0.241674
-1.3004	0.2818	0.23614
-1.3032	0.2982	0.246774
-1.3364	0.377	0.244932
-1.3136	0.3854	0.241416
-1.2708	0.1996	0.247419
-1.3108	0.0818	0.249875
-1.2744	0.0336	0.244771
-1.2304	-0.0298	0.249519
-1.2684	-0.1126	0.253654
-1.2384	-0.0622	0.251608
-1.2816	-0.0592	0.259305
-1.2436	-0.0036	0.26225
-1.3072	0.1064	0.248254
-1.2284	0.108	0.247912
-1.258	0.0534	0.255379
-1.2416	0.0892	0.256323
-1.288	0.0982	0.258947
-1.3016	0.0214	0.25297
-1.254	0.0932	0.262391
-1.286	-0.0264	0.251762
-1.3032	0.048	0.244012
-1.274	0.1602	0.238639
-1.312	0.0504	0.245825
-1.2952	0.0684	0.243438
-1.3028	0.174	0.248418
-1.32	0.0102	0.242937
-1.3556	0.0714	0.23878
-1.2556	0.0988	0.247931
-1.2884	0.1796	0.258412
-1.2968	0.2582	0.240359
-1.2876	0.205	0.252126
-1.3112	0.199	0.250998
-1.3108	0.3074	0.248084
-1.2892	0.2462	0.242554
-1.3136	0.3004	0.246121
-1.2888	0.2102	0.239395
-1.2772	0.0948	0.253675
-1.292	0.0026	0.251025
-1.2952	-0.1464	0.255809
-1.2756	-0.063	0.249135
-1.2952	-0.1206	0.2501
-1.2692	-0.183	0.239654
-1.296	-0.2002	0.248308
-1.2524	-0.1926	0.249654
-1.2316	-0.2992	0.253553
-1.316	-0.3832	0.246278
-1.3316	-0.423	0.244595
-1.3396	-0.4444	0.235485
-1.3396	-0.522	0.238236
-1.3296	-0.594	0.226884
-1.2864	-0.4296	0.235426
-1.3148	-0.458	0.234896
-1.2816	-0.3486	0.241961
-1.2568	-0.208	0.253369
-1.3164	-0.2258	0.244085
-1.3156	-0.3998	0.24549
-1.2536	-0.2698	0.251996
-1.284	-0.234	0.250689
-1.3096	-0.2184	0.242664
-1.3056	-0.2636	0.233264
-1.2804	-0.2772	0.23632
-1.2904	-0.2278	0.245575
-1.274	-0.291	0.247704
-1.2888	-0.1438	0.244912
-1.22	-0.1222	0.25679
-1.2548	-0.1312	0.261695
-1.276	-0.105	0.250283
-1.2524	-0.17	0.245869
-1.2964	-0.1706	0.245439
-1.2924	-0.1828	0.247271
-1.322	-0.0976	0.251322
-1.2736	-0.082	0.246418
-1.2772	-0.1278	0.247505
-1.2952	0.007	0.25055
-1.3216	-0.1204	0.246867
-1.2668	-0.1296	0.247386
-1.2632	-0.1508	0.253274
-1.2212	-0.1254	0.253193
-1.2632	-0.162	0.250469
-1.296	-0.1956	0.249994
-1.2632	0.0232	0.24878
-1.2324	0.1258	0.256409
-1.2276	0.0982	0.257878
-1.3028	0.1052	0.256555
-1.2252	0.0306	0.249555
-1.342	0.0526	0.251094
-1.2792	-0.0082	0.243694
-1.294	-0.0188	0.254705
-1.2916	0.0126	0.241227
-1.3008	-0.0162	0.251558
-1.276	-0.0024	0.243129
-1.3104	0.0698	0.249373
-1.34	0.0716	0.246921
-1.3416	-0.0518	0.249281
-1.2936	-0.0178	0.249196
-1.2768	0.0542	0.252612
-1.3212	0.0916	0.249897
-1.2988	0.1022	0.241557
-1.2928	0.169	0.233128
-1.2464	0.187	0.241968
-1.272	0.2182	0.25956
-1.2504	-0.041	0.261962
-1.3028	-0.1412	0.246543
-1.278	-0.1366	0.247737
-1.2904	-0.0952	0.248283
-1.3312	-0.0722	0.244547
-1.2836	0.0076	0.241913
-1.2272	0.066	0.25607
-1.2672	0.1282	0.257543
-1.2368	0.0856	0.258861
-1.252	-0.0792	0.2606
-1.2836	-0.2816	0.254224
-1.3032	-0.3114	0.247543
-1.308	-0.2894	0.24562
-1.3256	-0.1852	0.244729
-1.29	-0.1916	0.249614
-1.2984	-0.1464	0.247864
-1.3084	-0.1124	0.25379
-1.302	-0.1746	0.248645
-1.2816	-0.1438	0.250998
-1.274	-0.1182	0.252812
-1.3096	0.0042	0.250654
-1.3224	0.0814	0.250026
-1.272	0.0626	0.252582
-1.294	0.1072	0.254455
-1.2748	0.0638	0.251239
-1.2844	0.0264	0.256129
-1.2612	0.0882	0.251835
-1.3108	0.088	0.250769
-1.2564	0.0398	0.251443
-1.2692	0.1288	0.255563
-1.2772	0.1522	0.251237
-1.2808	0.2504	0.255303
-1.2768	0.1844	0.244176
-1.3092	0.097	0.250905
-1.2768	0.1986	0.250266
-1.1972	0.0824	0.255101
-1.28	0.09	0.25513
-1.264	0.1514	0.247993
-1.2564	0.0738	0.255686
-1.3372	0.2284	0.240891
-1.3036	0.2598	0.242769
-1.3028	0.1854	0.243816
-1.258	0.087	0.244018
-1.322	-0.0496	0.250189
-1.2564	-0.0582	0.251849
-1.268	-0.076	0.260169
-1.2584	-0.0762	0.255125
-1.2812	-0.0506	0.248756
-1.294	0.1514	0.2567
-1.284	0.161	0.249134
-1.3084	0.2206	0.250618
-1.3052	0.3018	0.249922
-1.3024	0.1434	0.247916
-1.2632	0.096	0.248817
-1.2916	0.1228	0.24643
-1.3108	0.1308	0.250708
-1.3028	0.1464	0.247498
-1.29	0.1394	0.244011
-1.284	0.1414	0.24891
-1.3008	0.2178	0.249904
-1.33	0.3324	0.240449
-1.2944	0.2584	0.24487
-1.2632	0.216	0.242292
-1.29	0.0914	0.242703
-1.2648	0.1542	0.247806
-1.2936	0.2176	0.259717
-1.3124	0.241	0.242099
-1.258	0.2316	0.249457
-1.2728	0.4052	0.253598
-1.3392	0.5854	0.227853
-1.3512	0.5194	0.227098
