# nm = 16384 nc = 16 len = 128 extf = 0 beta = 0.45
#energy 	magnetization 	acceptance
-1.51367	0.761963	0
-1.53174	0.789551	0
-1.50098	0.75293	0
-1.51294	0.751343	0
-1.50903	0.755859	0
-1.51929	0.731445	0
-1.4978	0.737793	0
-1.46045	0.677734	0
-1.46973	0.690063	0
-1.48145	0.661865	0
-1.45898	0.624756	0
-1.49585	0.634644	0
-1.46899	0.635132	0
-1.48218	0.659546	0
-1.49634	0.71228	0
-1.52197	0.72937	0
-1.52612	0.76062	0
-1.50806	0.734253	0
-1.50562	0.724731	0
-1.47876	0.700562	0
-1.52051	0.77002	0
-1.53418	0.782715	0
-1.51489	0.787476	0
-1.52197	0.788696	0
-1.53271	0.775879	0
-1.49243	0.716797	0
-1.50684	0.744019	0
-1.52563	0.726807	0
-1.44165	0.592896	0
-1.51929	0.679077	0
-1.53345	0.732056	0
-1.47632	0.701904	0
-1.5083	0.729858	0
-1.49536	0.756226	0
-1.54736	0.773315	0
-1.521	0.769409	0
-1.50146	0.746948	0
-1.552	0.795288	0
-1.55542	0.806519	0
-1.54468	0.791382	0
-1.4917	0.768799	0
-1.51489	0.760498	0
-1.50366	0.757812	0
-1.53662	0.791626	0
-1.53247	0.779175	0
-1.51099	0.762817	0
-1.53296	0.783081	0
-1.53784	0.775757	0
-1.49487	0.744995	0
-1.51294	0.736206	0
-1.49634	0.745361	0
-1.51294	0.755859	0
-1.52124	0.773926	0
-1.53662	0.782593	0
-1.51074	0.727783	0
-1.52026	0.765137	0
-1.52051	0.791016	0
-1.54028	0.797241	0
-1.5542	0.811646	0
-1.56348	0.797974	0
-1.50366	0.730713	0
-1.50806	0.750244	0
-1.51245	0.765747	0
-1.48535	0.74292	0
-1.52832	0.756592	0
-1.48999	0.725342	0
-1.54297	0.754028	0
-1.50024	0.716797	0
-1.52026	0.7323	0
-1.50293	0.748779	0
-1.52271	0.772583	0
-1.50415	0.749146	0
-1.47852	0.728638	0
-1.4978	0.72998	0
-1.49585	0.740723	0
-1.53345	0.773804	0
-1.49463	0.733398	0
-1.48022	0.73291	0
-1.49438	0.738525	0
-1.53516	0.778198	0
-1.53613	0.768433	0
-1.52832	0.778442	0
-1.5022	0.732422	0
-1.47852	0.734741	0
-1.51709	0.775879	0
-1.55347	0.783813	0
-1.50317	0.768799	0
-1.54224	0.81604	0
-1.50146	0.765747	0
-1.54639	0.801147	0
-1.5332	0.759399	0
-1.50977	0.759888	0
-1.51855	0.755249	0
-1.53516	0.799561	0
-1.56738	0.80249	0
-1.52466	0.790161	0
-1.50659	0.765747	0
-1.55371	0.79895	0
-1.52612	0.787231	0
-1.50562	0.760986	0
-1.50391	0.718384	0
-1.52271	0.735718	0
-1.52686	0.763916	0
-1.49683	0.73584	0
-1.53247	0.73938	0
-1.51221	0.750488	0
-1.49585	0.735474	0
-1.51782	0.732544	0
-1.50269	0.707642	0
-1.47827	0.695435	0
-1.4917	0.684326	0
-1.52002	0.713989	0
-1.51978	0.747192	0
-1.50269	0.696533	0
-1.48291	0.716797	0
-1.52954	0.748901	0
-1.50244	0.73291	0
-1.48022	0.71936	0
-1.49731	0.69458	0
-1.5144	0.714355	0
-1.50269	0.717651	0
-1.49683	0.720337	0
-1.49365	0.726929	0
-1.53125	0.76709	0
-1.52832	0.758789	0
-1.50024	0.73645	0
-1.52344	0.771851	0
-1.53052	0.791992	0
-1.5105	0.753174	0
-1.48828	0.729492	0
-1.50024	0.727783	0
-1.49365	0.692627	0
-1.5022	0.721191	0
-1.53613	0.770508	0
-1.54468	0.754761	0
-1.5249	0.735596	0
-1.52368	0.737671	0
-1.50342	0.725342	0
-1.51758	0.752808	0
-1.50171	0.724487	0
-1.51733	0.754517	0
-1.49048	0.732178	0
-1.53369	0.786621	0
-1.49023	0.739258	0
-1.49829	0.746094	0
-1.54199	0.77478	0
-1.49707	0.749756	0
-1.4646	0.694214	0
-1.47095	0.682983	0
-1.48047	0.711426	0
-1.56421	0.770874	0
-1.52783	0.763062	0
-1.5293	0.766357	0
-1.55688	0.801514	0
-1.53931	0.806641	0
-1.53076	0.785278	0
-1.50464	0.773071	0
-1.55029	0.787354	0
-1.51611	0.772461	0
