# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.475
#energy 	magnetization 	acceptance
-1.6468	-0.8566	0.109613
-1.6564	-0.8792	0.112023
-1.694	-0.8816	0.107478
-1.678	-0.8718	0.107849
-1.654	-0.8518	0.109486
-1.6184	-0.821	0.110632
-1.686	-0.88	0.114007
-1.6628	-0.8684	0.11237
-1.6288	-0.8576	0.107782
-1.6608	-0.8634	0.111731
-1.6564	-0.8532	0.114595
-1.6528	-0.8684	0.109808
-1.6316	-0.8556	0.112224
-1.6608	-0.872	0.10608
-1.6804	-0.8834	0.107961
-1.6872	-0.8882	0.108122
-1.6948	-0.8856	0.111173
-1.6372	-0.8632	0.105418
-1.6344	-0.8446	0.114215
-1.6292	-0.858	0.113289
-1.6732	-0.88	0.10868
-1.6744	-0.8762	0.108009
-1.694	-0.8948	0.109201
-1.6316	-0.8476	0.112708
-1.6556	-0.8634	0.110101
-1.6684	-0.8804	0.112049
-1.6704	-0.8792	0.110558
-1.6728	-0.8594	0.112269
-1.6588	-0.8768	0.109341
-1.608	-0.813	0.112937
-1.6576	-0.8632	0.113215
-1.6572	-0.869	0.113585
-1.6612	-0.871	0.10793
-1.6304	-0.852	0.113485
-1.6896	-0.8876	0.109586
-1.6684	-0.8768	0.107582
-1.678	-0.884	0.114724
-1.6384	-0.8664	0.110058
-1.6628	-0.8618	0.115651
-1.6784	-0.8734	0.111782
-1.66	-0.8826	0.106564
-1.6652	-0.8722	0.107348
-1.66	-0.874	0.108093
-1.6924	-0.8848	0.110204
-1.6744	-0.8792	0.110146
-1.636	-0.8642	0.108117
-1.6872	-0.8706	0.112866
-1.7	-0.8828	0.108421
-1.6644	-0.8696	0.10622
-1.6528	-0.8666	0.107937
-1.6636	-0.8776	0.110141
-1.6212	-0.8446	0.107017
-1.6772	-0.8892	0.110167
-1.6296	-0.853	0.108585
-1.6568	-0.8684	0.112643
-1.6452	-0.8612	0.108194
-1.6716	-0.8696	0.108562
-1.64	-0.8404	0.116646
-1.662	-0.8628	0.1097
-1.6464	-0.8586	0.109231
-1.684	-0.8908	0.112309
