# nm = 8192 nc = 100 len = 20 extf = 0 beta = 0.436
#energy 	magnetization 	acceptance
-1.43	0.765	0.176175
-1.41	0.74	0.157975
-1.4	0.715	0.189475
-1.28	0.42	0.199175
-1.43	0.725	0.246325
-1.18	-0.015	0.239
-1.27	0.68	0.229425
-1.2	0.61	0.1778
-1.49	0.755	0.229875
-1.49	0.78	0.164875
-1.47	0.83	0.1734
-1.52	0.81	0.1796
-1.36	0.72	0.1932
-1.64	0.865	0.185225
-1.16	0.6	0.193375
-1.5	0.82	0.22435
-1.53	0.82	0.1888
-1.51	0.76	0.1591
-1.33	0.745	0.178375
-1.25	0.705	0.20375
-1.5	0.78	0.206325
-1.3	0.61	0.1979
-1.3	0.655	0.213775
-1.53	0.755	0.1974
-1.29	0.67	0.181375
-1.25	0.38	0.1961
-1.37	0.69	0.2372
-1.17	-0.305	0.273175
-1.44	-0.76	0.219825
-1.4	-0.675	0.217825
-1.17	-0.01	0.240775
-1.35	-0.375	0.280775
-1.09	-0.45	0.282725
-1.19	-0.525	0.211375
-1.33	-0.245	0.20715
-1.13	-0.205	0.2532
-1.35	-0.565	0.2162
-1.32	-0.7	0.217475
-1.46	-0.78	0.1849
-1.42	-0.695	0.202025
-1.5	-0.83	0.179125
-1.34	-0.6	0.18625
-1.41	-0.69	0.19675
-1.3	-0.71	0.1867
-1.58	-0.87	0.1592
-1.52	-0.8	0.1638
-1.42	-0.76	0.2108
-1.45	-0.79	0.17465
-1.11	-0.405	0.215425
-1.29	-0.72	0.229825
-1.48	-0.74	0.1966
-1.38	-0.48	0.2128
-1.47	-0.755	0.245775
-1.35	-0.56	0.210425
-1.29	-0.64	0.19235
-1.34	-0.625	0.199325
-1.52	-0.79	0.189075
-1.57	-0.865	0.210775
-1.24	-0.595	0.2223
-1.24	-0.405	0.19345
-1.27	-0.495	0.2605
-1.3	-0.395	0.2536
-1.28	-0.665	0.22
-1.3	-0.655	0.1792
-1.5	-0.745	0.20905
-1.32	-0.67	0.251975
-1.55	-0.85	0.17145
-1.5	-0.835	0.156975
-1.55	-0.785	0.2086
-1.42	-0.735	0.19425
-1.33	-0.565	0.17405
-1.5	-0.775	0.21385
-1.37	-0.775	0.1813
-1.34	-0.665	0.19425
-1.41	-0.735	0.1798
-1.36	-0.76	0.198975
-1.38	-0.795	0.210475
-1.35	-0.27	0.223975
-1.15	-0.02	0.2595
-1.09	0.26	0.2733
-1.39	0.695	0.240825
-1.69	0.895	0.20195
-1.38	0.7	0.200775
-1.6	0.875	0.209575
-1.55	0.805	0.2108
-1.31	0.59	0.192175
-1.25	0.405	0.206875
-1.32	0.44	0.254475
-1.51	0.77	0.19745
-1.51	0.79	0.17295
-1.23	0.16	0.2543
-1.27	0.615	0.278225
-1.6	0.875	0.20945
-1.32	-0.06	0.225125
-1.51	0.005	0.268375
-1.2	0.28	0.240775
-1.31	-0.7	0.2771
-1.55	-0.775	0.184975
-1.46	-0.66	0.176225
-1.7	-0.88	0.19915
-1.44	-0.805	0.162375
-1.47	-0.805	0.1927
-1.31	-0.685	0.20785
-1.28	-0.06	0.243775
-1.19	-0.3	0.26545
-1.52	-0.79	0.23645
-1.61	-0.855	0.164425
-1.51	-0.79	0.176725
-1.24	-0.44	0.19445
-1.42	-0.595	0.182825
-1.58	-0.79	0.206325
-1.41	0.765	0.234575
-1.4	0.78	0.172425
-1.18	0.085	0.207175
-1.44	0.63	0.214575
-1.59	0.87	0.1897
-1.57	0.805	0.177725
-1.48	0.775	0.18155
-1.47	0.79	0.182375
-1.47	0.715	0.229375
-1.58	0.84	0.183375
-1.38	0.515	0.159275
-1.32	0.625	0.20595
-1.58	0.815	0.18755
-1.46	0.715	0.18895
-1.63	0.845	0.1728
-1.42	0.665	0.22905
-1.63	0.84	0.217275
-1.17	0.54	0.1681
-1.28	-0.03	0.2421
-1.43	-0.77	0.22425
-1.3	-0.37	0.22025
-1.27	-0.655	0.242625
-1.46	-0.715	0.214
-1.35	-0.68	0.185075
-1.5	-0.735	0.187325
-1.44	-0.78	0.176375
-1.31	-0.63	0.2024
-1.37	-0.585	0.182425
-1.42	-0.795	0.1729
-1.52	-0.835	0.18925
-1.42	-0.735	0.1794
-1.16	-0.48	0.192975
-1.06	-0.175	0.259375
-1.61	0.875	0.22635
-1.41	0.6	0.251975
-1.53	0.84	0.18695
-1.24	0.455	0.188725
-1.22	0.525	0.2168
-1.59	0.82	0.202275
-1.39	0.74	0.18075
-1.47	0.785	0.166125
-1.55	0.815	0.1532
-1.27	0.685	0.1538
-1.36	0.67	0.207725
-1.48	0.815	0.204575
-1.64	0.875	0.16035
-1.6	0.875	0.17775
-1.57	0.81	0.165375
-1.25	0.535	0.232725
-1.61	0.85	0.204125
-1.56	0.805	0.215375
-1.2	0.49	0.217575
-1.23	0.605	0.187225
-1.57	0.82	0.179775
-1.2	0.615	0.181775
-1.41	0.76	0.184925
-1.26	0.46	0.19715
-1.31	0.705	0.226075
-1.63	0.875	0.2324
