#x_bench	z_bench
0 	0
0.50000500005 	3.14162406929551e-05
1.0000100001 	-6.2832481354903e-05
1.50001500015 	9.42487219543924e-05
2.0000200002 	-0.000125664962461748
2.50002500025 	0.000157081202845076
3.0000300003 	-0.00018849744307159
3.50003500035 	0.000219913683113838
4.0000400004 	-0.000251329922939036
4.50004500045 	0.000282746162516175
5.00005000050001 	-0.00031416240181425
5.50005500055001 	0.0003455786407987
6.00006000060001 	-0.000376994879445624
6.50006500065001 	0.000408411117720461
7.00007000070001 	-0.000439827355592204
7.50007500075001 	0.000471243593029847
8.00008000080001 	-0.000502659830002381
8.50008500085001 	0.000534076066478801
9.00009000090001 	-0.000565492302428097
9.50009500095001 	0.000596908537819264
10.000100001 	-0.000628324772621294
10.50010500105 	0.000659741006788969
11.0001100011 	-0.00069115724032681
11.50011500115 	0.000722573473182491
12.0001200012 	-0.000753989705310796
12.50012500125 	0.000785405936709139
13.0001300013 	-0.000816822167318091
13.50013500135 	0.000848238397135067
14.0001400014 	-0.000879654626100637
14.50014500145 	0.000911070854198006
15.0001500015 	-0.000942487081410376
15.50015500155 	0.00097390330767832
16.0001600016 	-0.00100531953299925
16.50016500165 	0.00103673575731374
17.0001700017 	-0.0010681519806192
17.50017500175 	0.00109956820285621
18.0001800018 	-0.00113098442402218
18.50018500185 	0.00116240064405767
19.0001900019 	-0.00119381686296012
19.50019500195 	0.00122523308067007
20.000200002 	-0.00125664929718496
20.50020500205 	0.00128806551244535
21.0002100021 	-0.00131948172642023
21.50021500215 	0.00135089793914965
22.0002200022 	-0.00138231415048892
22.50022500225 	0.00141373036049229
23.0002300023 	-0.00144514656910035
23.50023500235 	0.00147656277628207
24.0002400024 	-0.00150797898197803
24.50024500245 	0.00153939518621406
25.0002500025 	-0.00157081138893075
25.50025500255 	0.00160222759006865
26.0002600026 	-0.00163364378965361
26.50026500265 	0.00166505998762619
27.0002700027 	-0.00169647618395539
27.50027500275 	0.00172789237858178
28.0002800028 	-0.0017593085715312
28.50028500285 	0.00179072476274422
29.0002900029 	-0.0018221409521614
29.50029500295 	0.00185355713980859
30.000300003 	-0.00188497332562635
30.50030500305 	0.00191638950958369
