#time	fwdEuler	bwdEuler	Heun	RK4
383.838383838384 	100.973014572579 	7.71562086330749 	6.01811060345691e+60 	4.05084813262991e+92
393.939393939394 	1 	1.73885313886871 	1.64101547123177e+62 	8.00892517178685e+94
404.040404040404 	24.5853908347327 	2.30222308241716 	7.11495847977162e+63 	2.51773312894763e+97
414.141414141414 	1 	1 	5.11642388263774e+65 	1.31274268176752e+100
424.242424242424 	1 	1 	2.17983087220362e+68 	4.05519414711274e+103
434.343434343434 	1 	1 	7.75469658959562e+68 	1.04599456167704e+105
444.444444444444 	1 	1 	2.09034911513355e+70 	2.04436861539844e+107
454.545454545455 	1 	2.79648801911813 	9.46420867771003e+71 	6.71120417771971e+109
464.646464646465 	38.1314649377002 	10.7490029780719 	7.38585319420509e+73 	3.79745450225382e+112
474.747474747475 	1 	51.1211112534035 	1.26558604303345e+76 	4.71801534257531e+115
484.848484848485 	93.4254603292032 	6.75259951040698 	9.29740200918672e+76 	2.51307266206653e+117
494.949494949495 	1 	1.32512285584475 	2.70241654930896e+78 	5.29628676563893e+119
505.050505050505 	21.1202323235073 	2.76590782381044 	1.22610756732799e+80 	1.74230240765921e+122
515.151515151515 	1 	1 	9.60909654856679e+81 	9.90041238815549e+124
525.252525252525 	1 	1 	1.59506304404911e+84 	1.19158312679239e+128
535.353535353535 	1 	1 	1.19863848271315e+85 	6.49247778870477e+129
545.454545454545 	1 	0.661041144614194 	3.49373772073914e+86 	1.37210806983301e+132
555.555555555556 	1 	3.09079743199333 	1.6400332910302e+88 	4.67010287574147e+134
565.656565656566 	52.5843325379325 	12.6991399945671 	1.41440174720923e+90 	2.92026546002802e+137
575.757575757576 	1 	32.2154478781376 	1.34642461940258e+92 	2.01561395127187e+140
585.858585858586 	86.992487836576 	5.92861099752289 	1.45133157260373e+93 	1.57531612555749e+142
595.959595959596 	1 	0.92419784432645 	4.47251573678046e+94 	3.51988696269093e+144
606.060606060606 	17.4414647540578 	1 	2.12528303760428e+96 	1.21274468361024e+147
616.161616161616 	1 	1 	1.84211158473239e+98 	7.62156751509065e+149
626.262626262626 	1 	1 	1.71330557590847e+100 	5.13971407476033e+152
636.363636363636 	1 	1 	1.87190793806477e+101 	4.0715932082524e+154
646.464646464646 	1 	0.284887004335638 	5.7834588562321e+102 	9.12101793229194e+156
656.565656565656 	1 	3.52515973278828 	2.75414369723997e+104 	3.14932890322715e+159
666.666666666667 	72.0684669522711 	15.3766837775381 	2.78179739291085e+106 	2.30638966286679e+162
676.767676767677 	1 	23.3986584623714 	1.65737719981037e+108 	9.96332532237435e+164
686.868686868687 	81.4069207516113 	5.21023897793624 	2.28606078371693e+109 	9.96429298044835e+166
696.969696969697 	1 	0.531606110194609 	7.43813375228548e+110 	2.35070679410101e+169
707.070707070707 	13.4843416378435 	1 	3.70699593942562e+112 	8.49439306121659e+171
717.171717171717 	1 	1 	3.62818806771817e+114 	6.02803544858676e+174
727.272727272727 	1 	1 	2.11853869936824e+116 	2.55210284989563e+177
737.373737373737 	1 	1 	2.94967111091274e+117 	2.57638718028048e+179
747.474747474747 	1 	0.0840162098711939 	9.62046065617942e+118 	6.09269119334057e+181
757.575757575758 	1 	4.06738464145329 	4.80531404108459e+120 	2.20653508836113e+184
767.676767676768 	83.5732556483577 	16.1938447978627 	4.73247030577881e+122 	1.57562449655503e+187
777.777777777778 	1 	18.2646819242312 	2.20184272580009e+124 	5.31528903195645e+189
787.878787878788 	76.4777877578519 	4.57314001341169 	3.62974963563524e+125 	6.35320727951183e+191
797.979797979798 	1 	0.143154464540329 	1.24297517159689e+127 	1.57744625793059e+194
808.080808080808 	9.16751499688079 	1 	6.50998709690064e+128 	5.99029223963327e+196
818.181818181818 	1 	1 	7.4201573378412e+130 	4.95058772395677e+199
828.282828282828 	1 	1 	2.82196308080636e+132 	1.36511971254542e+202
838.383838383838 	1 	1 	4.68503202170707e+133 	1.64326550163347e+204
848.484848484848 	1 	0.449586040100473 	1.60801368403249e+135 	4.08941022406812e+206
858.585858585859 	1 	4.66328423821628 	8.44154350627303e+136 	1.55656967486517e+209
868.686868686869 	114.362786427948 	20.2410290829819 	9.69884014885316e+138 	1.29670823132244e+212
878.787878787879 	1 	17.7322385957518 	3.6170785285947e+140 	3.50635729022445e+214
888.888888888889 	72.0644706355882 	3.99949790615981 	5.80478480691395e+141 	4.0799995798267e+216
898.989898989899 	1 	0.245194567482083 	2.08709105352924e+143 	1.06363141110511e+219
909.090909090909 	4.38591997225562 	1 	1.15183685493464e+145 	4.25614575511651e+221
919.191919191919 	1 	1 	1.60615747713544e+147 	4.30317897828552e+224
929.292929292929 	1 	1 	3.93784638469157e+148 	7.64954881033397e+226
939.393939393939 	1 	1 	7.49476701641681e+149 	1.05562812022671e+229
949.494949494949 	1 	0.815619487088596 	2.70062506632568e+151 	2.75799117400272e+231
959.59595959596 	1 	5.32785457575024 	1.49413690942798e+153 	1.1063555933823e+234
969.69696969697 	163.410132558362 	26.6924084282229 	2.10637155687444e+155 	1.13087626025818e+237
979.79797979798 	1 	14.4345273598524 	5.05608462295176e+156 	1.96820442385439e+239
989.89898989899 	70.5191010321845 	3.6351368082243 	9.67689681419584e+157 	2.73128955354062e+241
1000 	1 	0.63749182600928 	3.52139673715924e+159 	7.20646621523506e+243
