#h	fwdEuler	bwdEuler	Heun	RK4
1372 	0.000146808858018099 	0.000146831837659178 	4.40360574671672e-07 	9.00351770916075e-09
1412 	0.000142647365115822 	0.000142669054632005 	4.156916784126e-07 	8.50107384486876e-09
1453 	0.000138692244457284 	0.000138567535701517 	3.19902301759711e-07 	6.19504447740837e-14
1496 	0.000134633022082387 	0.000134652332956176 	3.70195620602587e-07 	7.57396700912238e-09
1539 	0.000130847746227847 	0.000130908930187745 	3.7121409879326e-07 	2.87233861140379e-08
1584 	0.000127149234062651 	0.000127166449430227 	3.30101502354907e-07 	6.75641120828629e-09
1631 	0.000123464136324358 	0.000123518608151407 	3.30422499139615e-07 	2.55726326781058e-08
1678 	0.00012002280589396 	0.000120037919455029 	2.93955886521147e-07 	6.05763395000736e-09
1727 	0.000116598527156064 	0.000116647107726742 	2.94630336128421e-07 	2.28072207786312e-08
1778 	0.000113268994257787 	0.000113282459811348 	2.6175104572701e-07 	5.39402988941617e-09
1830 	0.000110048858964928 	0.000110061571995113 	2.47055934821105e-07 	5.09116149238764e-09
1883 	0.000106935490943982 	0.000106976351098576 	2.47741636538734e-07 	1.91831091012062e-08
1938 	0.000103913292771152 	0.000103924631522201 	2.20234929182439e-07 	4.53843895797945e-09
1995 	0.000100930184960157 	0.000100966583665985 	2.20654540417087e-07 	1.70887548556209e-08
2053 	9.81262422414808e-05 	9.80637980638743e-05 	1.59932470378266e-07 	6.15507644852187e-13
2113 	9.53377133330324e-05 	9.52787665402521e-05 	1.50958712641369e-07 	6.12176975778311e-13
2175 	9.25749029883072e-05 	9.26055234737877e-05 	1.85583662881683e-07 	1.43762530768754e-08
2238 	8.99783625463169e-05 	8.99868705399598e-05 	1.65058520407158e-07 	3.40135586363033e-09
2304 	8.73998198387405e-05 	8.7407932858774e-05 	1.5576413270324e-07 	3.19484150246296e-09
2371 	8.49200971264619e-05 	8.4945862040664e-05 	1.56122798466996e-07 	1.20969323447184e-08
2440 	8.25265824200283e-05 	8.25338135221898e-05 	1.38855677400684e-07 	2.84870593780795e-09
2511 	8.01842052835511e-05 	8.0207175979341e-05 	1.39173450319774e-07 	1.07851556574445e-08
2585 	7.79187310393503e-05 	7.78793514009113e-05 	1.00780724876515e-07 	7.01882996168024e-13
2660 	7.56987970078615e-05 	7.57048782475955e-05 	1.16803325012071e-07 	2.39707875770989e-09
2738 	7.3541619210804e-05 	7.35473075412774e-05 	1.1020793300176e-07 	2.27093122084909e-09
2818 	7.14531918233341e-05 	7.14585622727526e-05 	1.04030933645305e-07 	2.14358597538933e-09
2900 	6.94321496776951e-05 	6.94372634926221e-05 	9.82444308128549e-08 	2.01678740374689e-09
2985 	6.74715958284278e-05 	6.74420655886188e-05 	7.55429687693265e-08 	7.62501173312558e-13
3072 	6.55435477756594e-05 	6.55481035822802e-05 	8.75366916730513e-08 	1.79731585170373e-09
3162 	6.36774737321488e-05 	6.36817404584544e-05 	8.26017050314931e-08 	1.70191194470704e-09
3254 	6.18766343827293e-05 	6.18806636132341e-05 	7.7991425317947e-08 	1.60684932026811e-09
3349 	6.01345548103538e-05 	6.01110962425988e-05 	5.99930813915961e-08 	7.75379760398209e-13
3447 	5.84069273186216e-05 	5.84191133390366e-05 	7.37903969039166e-08 	5.72235814289002e-09
3548 	5.67480155670985e-05 	5.67514284388615e-05 	6.55999985443856e-08 	1.34734245982315e-09
3651 	5.5142864574087e-05 	5.51537263466795e-05 	6.57662651004642e-08 	5.10067499348565e-09
3758 	5.35761507327592e-05 	5.35791724745049e-05 	5.84557260374652e-08 	1.20417720239629e-09
3868 	5.20521670608343e-05 	5.20550373173112e-05 	5.51838361673163e-08 	1.13357168096684e-09
3981 	5.05839941731256e-05 	5.05673937014617e-05 	4.24373736152006e-08 	7.4718009557273e-13
4097 	4.91512126552518e-05 	4.91355390601633e-05 	4.0065543993606e-08 	7.93587418002062e-13
4216 	4.77547338726403e-05 	4.77571489132522e-05 	4.64412419631799e-08 	9.54178958068042e-10
4340 	4.63900330289757e-05 	4.63923117361986e-05 	4.38229097454723e-08 	9.0030916055639e-10
4466 	4.50809682048803e-05 	4.50831082814407e-05 	4.137681197669e-08 	8.52174331100741e-10
4597 	4.38032844605196e-05 	4.3790835352997e-05 	3.18157384882056e-08 	7.99804666939963e-13
4731 	4.25530692866882e-05 	4.25595365058928e-05 	3.91477461558765e-08 	3.0376003934407e-09
4869 	4.13554448555065e-05 	4.13443479128084e-05 	2.8356983650113e-08 	8.5265128291212e-13
