#time	fwdEuler	bwdEuler	Heun	RK4	bench
0 	1 	1 	1 	1 	1
1010.10101010101 	1 	1 	1 	1 	0.987332140261671
2020.20202020202 	1 	1 	301692.45851724 	25597380793.609 	0.97469936283316
3030.30303030303 	1 	1 	153604557610.586 	1.10592431506993e+21 	0.962168443809445
4040.40404040404 	1 	1 	7.8206673646626e+16 	4.77810054288997e+31 	0.949789831700412
5050.50505050505 	1 	1.0316965539066 	3.98183745197058e+22 	2.06435869858978e+42 	0.937613361839
6060.60606060606 	33.0484176716865 	1.61757896262961 	2.02732436435744e+28 	8.9189768992716e+52 	0.925688055749019
7070.70707070707 	1 	1.96349969703231 	1.03219785536029e+34 	3.85340730678647e+63 	0.914061923790295
8080.80808080808 	974.577937938755 	1.93417688984547 	5.25536234527552e+39 	1.66484878699574e+74 	0.902781771867014
9090.90909090909 	1 	1.54103003284811 	2.67573055269521e+45 	7.19291074857242e+84 	0.891893013002141
10101.0101010101 	547.101835817858 	0.937173897923198 	1.36232927822054e+51 	3.1076675215826e+95 	0.881439484490162
11111.1111111111 	1 	1 	6.93620312563776e+56 	1.34265497825288e+106 	0.871453643955419
12121.2121212121 	1 	1 	3.5315187428805e+62 	5.80088564206887e+116 	0.86199544138872
13131.3131313131 	1 	1 	1.79804777994727e+68 	2.50624879640696e+127 	0.853092834477277
14141.4141414141 	1 	1 	9.15463304701679e+73 	1.08281449024586e+138 	0.844781664444216
15151.5151515152 	1 	1.09496203088073 	4.66101664039149e+79 	4.67825549469516e+148 	0.837095391395418
16161.6161616162 	97.0162053447519 	1.66620347148487 	2.37312364246931e+85 	2.02122105594247e+159 	0.830064959686594
17171.7171717172 	1 	1.97849327930184 	1.20825911103672e+91 	8.73260248743942e+169 	0.823718673276004
18181.8181818182 	989.689339607654 	1.90970010060546 	6.15176577097428e+96 	3.77288500826916e+180 	0.818082081838714
19191.9191919192 	1 	1.4866155897822 	3.13212801420213e+102 	1.63005945891808e+191 	0.813177877842453
20202.0202020202 	492.107814259074 	0.874014021990663 	1.59470081641227e+108 	7.0426048866707e+201 	0.809025805239347
21212.1212121212 	1 	1 	8.11930637041281e+113 	3.04272849179857e+212 	0.805642579947194
22222.2222222222 	1 	1 	4.13388738866633e+119 	1.3145983373745e+223 	0.803039639027907
23232.3232323232 	1 	1 	2.10473951376534e+125 	5.67966807845632e+233 	0.801232609239426
24242.4242424242 	1 	1 	1.07161323091444e+131 	2.45387724632776e+244 	0.80022580156692
25252.5252525253 	1 	1.15784512928365 	5.45604294099318e+136 	1.06018757731379e+255 	0.800023269340485
26262.6262626263 	160.597369658221 	1.71214541408254 	2.77790565804784e+142 	4.58049684747906e+265 	0.800625827938996
27272.7272727273 	1 	1.98954681449452 	1.41435101014977e+148 	1.97898483426162e+276 	0.802031051507443
28282.8282828283 	1000.81963826357 	1.88156027013058 	7.20106809285034e+153 	8.55012262783875e+286 	0.804233282729432
29292.9292929293 	1 	1.43024171747188 	3.66637286683e+159 	3.69404533503444e+297 	0.807223655584624
30303.0303030303 	435.13627485328 	0.811361447132632 	1.86670780296795e+165 	1.59599710217712e+308 	0.810990131069433
31313.1313131313 	1 	1 	9.50421069604483e+170 	inf 	0.815517545643024
32323.2323232323 	1 	1 	4.83900162688525e+176 	inf 	0.820787672287054
33333.3333333333 	1 	1 	2.46374343897307e+182 	inf 	0.826785575962608
34343.4343434343 	1 	1 	1.25439753922752e+188 	inf 	0.833475248280819
35353.5353535353 	1 	1.22009264103301 	6.38667631348795e+193 	inf 	0.84083533633933
36363.6363636364 	223.535891664276 	1.7552197984557 	3.2517310547649e+199 	inf 	0.848836209014198
37373.7373737374 	1 	1.99661579391422 	1.65559585823879e+205 	inf 	0.857445655380823
38383.8383838384 	1007.92401611083 	1.84987070760429 	8.42934916711804e+210 	inf 	0.866629014512465
39393.9393939394 	1 	1.37213541361639 	4.29174348483694e+216 	inf 	0.876349314892891
40404.0404040404 	376.416621894286 	0.749468453133801 	2.1851108281872e+222 	inf 	0.886567423348049
41414.1414141414 	1 	1 	1.11253371696849e+228 	inf 	0.897242202571412
42424.2424242424 	1 	1 	5.66438670032386e+233 	inf 	0.908330676723279
43434.3434343434 	1 	1 	2.88398240893176e+239 	inf 	0.919788204496823
44444.4444444444 	1 	1 	1.46835923729435e+245 	inf 	0.931580466971799
45454.5454545454 	1 	1.28145391739804 	7.47604715989331e+250 	inf 	0.943636669363114
46464.6464646465 	285.578340178047 	1.79525317923289 	3.80637651314374e+256 	inf 	0.955919786157502
