#time	fwdEuler	bwdEuler	Heun	RK4	bench
0 	1 	1 	1 	1 	1
0.00333444481493831 	0.998332777592531 	0.998268695905629 	0.998300629910656 	0.998306485875059 	0.998318701764623
0.00666888962987663 	0.996601259821312 	0.996473553650166 	0.996537193998678 	0.996548881830866 	0.996574647311902
0.0100033344448149 	0.994805691736669 	0.994614846495768 	0.994709951465487 	0.994727444579788 	0.994712370262381
0.0133377792597533 	0.992946348219346 	0.992692877315294 	0.992819191232624 	0.992842460565752 	0.992841703112145
0.0166722240746916 	0.991023533854131 	0.990707978453686 	0.990865231809234 	0.990894245832812 	0.99090912713656
0.0200066688896299 	0.989037582790454 	0.988660511576422 	0.988848421146577 	0.988883145880747 	0.988853592957898
0.0233411137045682 	0.986988858590036 	0.986550867505133 	0.986769136479636 	0.986809535507743 	0.986796388902381
0.0266755585195065 	0.984877754061644 	0.984379466040425 	0.984627784155891 	0.984673818640236 	0.9846783827373
0.0300100033344448 	0.982704691083028 	0.982146755772017 	0.982424799451335 	0.982476428149995 	0.98243304621279
0.0333444481493831 	0.980470120410115 	0.979853213876245 	0.980160646373805 	0.98021782565851 	0.980192918733962
0.0366788929643214 	0.978174521473551 	0.977499345901052 	0.977835817453731 	0.977898501328782 	0.97789335066818
0.0400133377792597 	0.975818402162671 	0.975085685538531 	0.975450833522375 	0.975518973644609 	0.975462462003922
0.0433477825941981 	0.973402298597001 	0.972612794385141 	0.97300624347767 	0.973079789177453 	0.97304379134454
0.0466822274091364 	0.970926774885386 	0.970081261689695 	0.970502624037759 	0.970581522341004 	0.970567290906517
0.0500166722240747 	0.968392422872849 	0.967491704089217 	0.967940579482342 	0.968024775133532 	0.96795587849632
0.053351117039013 	0.965799861875293 	0.964844765332813 	0.96532074138194 	0.965410176868164 	0.965363793926679
0.0566855618539513 	0.963149738402176 	0.962141115993645 	0.962643768315206 	0.962738383891173 	0.962715733168933
0.0600200066688896 	0.960442725867247 	0.959381453169159 	0.959910345574389 	0.960010079288437 	0.959929583292596
0.0633544514838279 	0.957679524287516 	0.956566500169683 	0.957121184859102 	0.957225972580164 	0.957169942425595
0.0666888962987663 	0.954860859970541 	0.953697006195542 	0.954277023958509 	0.954386799404045 	0.954356414283052
0.0700233411137046 	0.951987485190215 	0.950773746002825 	0.951378626422084 	0.951493321186952 	0.951402047818086
0.0733577859286429 	0.949060177851158 	0.947797519557952 	0.948426781219077 	0.948546324805341 	0.948481413054196
0.0766922307435812 	0.946079741141886 	0.944769151681196 	0.945422302386846 	0.9455466222345 	0.94550920686187
0.0800266755585195 	0.943047003176898 	0.941689491679309 	0.942366028668196 	0.942495050186796 	0.942393853100556
0.0833611203734578 	0.939962816627838 	0.938559412967428 	0.9392588231379 	0.939392469739086 	0.939319465295607
0.0866955651883961 	0.936828058343898 	0.9353798126804 	0.936101572818554 	0.936239765949448 	0.936196039562187
0.0900300100033345 	0.933643628961627 	0.932151611273734 	0.932895188285934 	0.933037847463411 	0.932927607237223
0.0933644548182728 	0.930410452504318 	0.928875752114317 	0.929640603264045 	0.929787646109838 	0.929707356696892
0.0966988996332111 	0.927129475971142 	0.925553201061099 	0.926338774210012 	0.926490116486659 	0.926440809241651
0.100033344448149 	0.923801668916225 	0.922184946035928 	0.922990679889025 	0.923146235536626 	0.923027854874727
0.103367789263088 	0.920428023017828 	0.918771996584704 	0.919597320939495 	0.91975700211328 	0.919670249790156
0.106702234078026 	0.91700955163785 	0.915315383429075 	0.91615971942864 	0.916323436537309 	0.916165559590597
0.110036678892964 	0.913547289371822 	0.911816158008844 	0.912678918398676 	0.912846580143514 	0.912720979059142
0.113371123707903 	0.910042291589594 	0.908275392015305 	0.909155981403819 	0.909327494818559 	0.909235111508224
0.116705568522841 	0.906495633966932 	0.904694176915709 	0.905591992038301 	0.90576726252972 	0.905601538476839
0.120040013337779 	0.902908412008212 	0.901073623469058 	0.901988053455613 	0.902166984844839 	0.902035095843276
0.123374458152718 	0.89928174056043 	0.89741486123346 	0.898345287879167 	0.898527782443692 	0.898430605491728
0.126708902967656 	0.89561675331874 	0.89371903806524 	0.894664836104621 	0.894850794620982 	0.894678261640736
0.130043347782594 	0.891914602323733 	0.889987319610044 	0.890947856994056 	0.891137178781181 	0.890999942067073
0.133377792597533 	0.888176457450685 	0.886220888786145 	0.887195526962248 	0.887388109925441 	0.887286977712543
0.136712237412471 	0.884403505890992 	0.882420945260188 	0.883409039455247 	0.883604780130794 	0.883426485870676
0.140046682227409 	0.88059695162602 	0.878588704915602 	0.879589604421505 	0.879788398021882 	0.879646756753882
0.143381127042347 	0.876758014893604 	0.874725399313907 	0.875738447775766 	0.875940188235431 	0.875835935864783
0.146715571857286 	0.872887931647429 	0.870832275149157 	0.871856810855977 	0.872061390877718 	0.871878387334359
0.150050016672224 	0.868987953009526 	0.866910593695759 	0.867945949873437 	0.868153260975266 	0.868008156590539
0.153384461487162 	0.865059344716136 	0.86296163024991 	0.864007135356442 	0.864217067919009 	0.864110522999291
0.156718906302101 	0.861103386557162 	0.858986673564892 	0.860041651587652 	0.860254094902158 	0.860067433368561
0.160053351117039 	0.857121371809482 	0.854987025280478 	0.856050796035448 	0.856265638352035 	0.856118005982603
0.163387795931977 	0.853114606664351 	0.850963999346702 	0.852035878779513 	0.852253007356117 	0.85214498590018
0.166722240746916 	0.849084409649156 	0.846918921442237 	0.847998221930894 	0.848217523082527 	0.848028249185312
0.170056685561854 	0.845032111043768 	0.842853128387645 	0.843939159046799 	0.844160518195252 	0.844011282197432
0.173391130376792 	0.840959052291757 	0.838767967553749 	0.839860034540387 	0.840083336264323 	0.83997463872279
0.176725575191731 	0.836866585406717 	0.834664796265393 	0.835762203085812 	0.835987331171229 	0.835796480020412
0.180060020006669 	0.832756072373975 	0.830544981200851 	0.831647029018775 	0.831873866509818 	0.83172393612723
0.183394464821607 	0.828628884547935 	0.826409897787139 	0.827515885732854 	0.827744314982953 	0.827635722431098
0.186728909636546 	0.824486402045325 	0.822260929591514 	0.823370155071871 	0.823600057795186 	0.823408649268243
0.190063354451484 	0.820330013134616 	0.818099467709406 	0.819211226718573 	0.819442484041715 	0.819292749221448
0.193397799266422 	0.81616111362188 	0.813926910149067 	0.815040497579881 	0.815272990093896 	0.815165260589214
0.19673224408136 	0.811981106233356 	0.809744661213199 	0.810859371168987 	0.811092978981573 	0.810902013162618
0.200066688896299 	0.807791399994986 	0.805554130877838 	0.806669256984569 	0.806903859772505 	0.806755187153073
