#time	fwdEuler	bwdEuler	Heun	RK4	bench
0 	1 	1 	1 	1 	1
0.01 	1 	0.999378311687829 	0.999686047402353 	0.999739339746467 	0.99968388997728
0.02 	0.999372094804707 	0.998143543913055 	0.998751691991208 	0.998857371742056 	0.998740840040216
0.03 	0.998125041521017 	0.996306664125938 	0.997206806576824 	0.997363769062767 	0.997180892520567
0.04 	0.996269977959949 	0.993880955697317 	0.995063611908361 	0.995270557012309 	0.995016486476911
0.05 	0.993820379308701 	0.990881966092641 	0.992336629056532 	0.992592066276794 	0.992262408728781
0.06 	0.990792005571865 	0.987327446104747 	0.98904262271184 	0.989344876975054 	0.988935735524013
0.07 	0.987202839989299 	0.983237280385243 	0.985200535622243 	0.985547753825415 	0.985055765072001
0.08 	0.983073018673756 	0.978633409548739 	0.980831414429046 	0.981221572684897 	0.980643941211885
0.09 	0.978424751746001 	0.973539744157375 	0.975958327193778 	0.976389238750773 	0.975723768520069
0.1 	0.973282236278751 	0.967982070925198 	0.970606272941592 	0.971075596747406 	0.970320719195585
0.11 	0.967671561393039 	0.961987951512586 	0.964802083578232 	0.965307333452842 	0.964450644002031
0.12 	0.961620605881622 	0.955586614310197 	0.958574318567729 	0.959112872949925 	0.958164838709191
0.13 	0.955158928763519 	0.948808839639587 	0.951953152786526 	0.95252226501537 	0.951483392242195
0.14 	0.948317653201669 	0.941686838823593 	0.944970257996685 	0.945567067087331 	0.944438568098641
0.15 	0.941129344241895 	0.934254127603805 	0.937658678406003 	0.938280220277349 	0.937064022302681
0.16 	0.933627880855726 	0.926545394404738 	0.930052700806197 	0.930695919916052 	0.929394669781849
0.17 	0.925848322792149 	0.918596363964653 	0.922187719801721 	0.922849481143557 	0.921466545719045
0.18 	0.917826772763789 	0.91044365687128 	0.914100098661147 	0.914777200075089 	0.913316662432521
0.19 	0.909600234511491 	0.902124645556829 	0.90582702634032 	0.90651621108978 	0.904982862354541
0.2 	0.901206467307493 	0.89367730732067 	0.897406371241612 	0.898104340805925 	0.896503667694937
0.21 	0.892683837471467 	0.885140074959786 	0.888876532286453 	0.889579959319028 	0.887901821794745
0.22 	0.884071167485466 	0.876551685596534 	0.880276287888973 	0.880981829289798 	0.879249267323683
0.23 	0.875407583303324 	0.867951028300385 	0.871644643426798 	0.872348953477725 	0.870569498165817
0.24 	0.866732360457146 	0.859376991105052 	0.863020677811054 	0.863720421321999 	0.861902207124672
0.25 	0.858084769568292 	0.850868308024804 	0.854443389761114 	0.855135255175291 	0.853286986382659
0.26 	0.849503921872609 	0.842463406673783 	0.845951544390849 	0.846632256797318 	0.844763170156796
0.27 	0.8410286153696 	0.834200257089741 	0.837583520711868 	0.838249854714018 	0.836369678377829
0.28 	0.83269718220276 	0.826116222358866 	0.829377160655635 	0.83002595304484 	0.828144862016072
0.29 	0.824547337873445 	0.818247911631267 	0.821369620210361 	0.821997782394754 	0.820126350670689
0.3 	0.816616032883424 	0.810631036107243 	0.813597223260206 	0.814201753399537 	0.812350903030121
0.31 	0.808939307391639 	0.803300268562733 	0.806095318703664 	0.806673313502338 	0.804854260799936
0.32 	0.80155214945884 	0.796289106968389 	0.798898141415086 	0.799446807526829 	0.797657745769194
0.33 	0.794488357439591 	0.789629742740545 	0.79203867759808 	0.79255534259723 	0.790821852027275
