#time	fwdEuler	bwdEuler	Heun	RK4
0.57 	0.0519737102883714 	0.0181524595422735 	0.0162044004616741 	0.0221393267927984
0.589 	0.0625796350082829 	0.0195781901473068 	0.0206848836206079 	0.0277249272211373
0.608 	0.0747462456791794 	0.0209840885732242 	0.0259419552884412 	0.0342327341092978
0.627 	0.089130142249732 	0.0223013813385807 	0.032333057148527 	0.0420754562072436
0.646 	0.106353818877532 	0.0237579689394134 	0.0400479352184147 	0.0515231253604742
0.665 	0.127826805884201 	0.0253372924307019 	0.0497872395869353 	0.0634077071524664
0.684 	0.155796397072666 	0.0271532165099438 	0.0625966985164265 	0.0789977406214247
0.703 	0.194453328061055 	0.0294157754129751 	0.0804275610441417 	0.100659902034822
0.722 	0.252635393714248 	0.0325660054336398 	0.107395780164353 	0.133386260362334
0.741 	0.352789370308696 	0.0377228882617796 	0.153955939762535 	0.189856818909654
0.76 	0.573715906230589 	0.0488152118195856 	0.256809209871758 	0.314585851514524
0.779 	1.52684773832362 	0.0963361580844087 	0.700724273257663 	0.85296846320511
0.798 	2.16414764600798 	0.0878660295544666 	1.01825953809104 	1.23205023753937
0.817 	0.60648884274368 	0.0103872005433148 	0.292695333915518 	0.35209957368186
0.836 	0.337796395409461 	0.00307845427480662 	0.167591881826729 	0.200394824018929
0.855 	0.222814207562545 	0.00825227835539867 	0.113759270333806 	0.135265810148276
0.874 	0.156642786633871 	0.0109216372385069 	0.0826244709321902 	0.0976858972049579
0.893 	0.111792075166046 	0.0124113193319997 	0.0613608545228733 	0.0721081613799498
0.912 	0.0778240628283795 	0.0132102506209566 	0.0450910430435728 	0.0526246559676939
0.931 	0.0498098929430714 	0.0135321523900411 	0.031503298065469 	0.0364398245549226
0.95 	0.0250058193374343 	0.0134746411581043 	0.019300000956575 	0.0219902212821388
0.969 	0.00162346614373088 	0.0130745644047903 	0.00762189054904732 	0.0082477007385989
0.988 	0.0217312415278132 	0.0123277684731132 	0.00421738491439 	0.00560035955638441
1.007 	0.0463917658207355 	0.0111922805727544 	0.0168934529777021 	0.0203441496862029
1.026 	0.0739255283828525 	0.00957877256328132 	0.0312206007623808 	0.0369260687128086
1.045 	0.106643524865798 	0.00722719384859563 	0.0484645406942379 	0.0567864770626626
1.064 	0.147973754168593 	0.00399003608365691 	0.0703811549587969 	0.0819582927949612
1.083 	0.204730776970756 	0.000800981767804716 	0.100651890276057 	0.116639020647036
1.102 	0.29172135396652 	0.00849717908016565 	0.147224312201851 	0.169903781930253
1.121 	0.449779233536474 	0.0228542303378695 	0.232030628336797 	0.266789372544421
1.14 	0.849526912102596 	0.0596016749978738 	0.446732223155813 	0.511923157586799
1.159 	4.33226025020445 	0.380800254103174 	2.31778508995972 	2.64765445377778
1.178 	1.52460356056127 	0.159348234491911 	0.82872546432104 	0.943844516444496
1.197 	0.660584867614719 	0.0795111212284271 	0.364462837270241 	0.413901641514909
1.216 	0.422104073031442 	0.0572850632351376 	0.2362210447273 	0.267518732633983
1.235 	0.307982017866074 	0.0464438232379228 	0.174746348142149 	0.197360246582201
1.254 	0.239692257493519 	0.0399254382289896 	0.137943351314495 	0.155348444064599
1.273 	0.192978554308949 	0.0350893856803121 	0.112575070166991 	0.126437018226984
1.292 	0.158266371371385 	0.0312774818417178 	0.0936122906804333 	0.104849930583998
1.311 	0.130814730052153 	0.0280439668449076 	0.0785036236620376 	0.0876759609246133
1.33 	0.108028900518943 	0.0251412971787428 	0.0658508618695388 	0.0733201153327238
1.349 	0.088355987730083 	0.0224171687895458 	0.0548150769136083 	0.0608258885680649
1.368 	0.0707960186389974 	0.0197687018969446 	0.0448535874470857 	0.0495751308319632
1.387 	0.0546613611206918 	0.0171196010478867 	0.0355903768598769 	0.0391402243071093
1.406 	0.039447604341524 	0.0144075115951102 	0.0267463493353179 	0.0292045700201275
1.425 	0.024758460310793 	0.0115761588325158 	0.0180985058808409 	0.019516109778198
1.444 	0.0102580729870898 	0.00856968608543911 	0.0094536764434183 	0.00985750481168507
1.463 	0.00436814378462162 	0.00532253311989979 	0.000624158872502069 	1.92953311902234e-05
1.482 	0.0194325378983501 	0.00176336537125034 	0.0085796132873351 	0.0102094280416524
1.501 	0.0352690239681761 	0.0021876606013872 	0.0183621419662656 	0.0210559642361284
1.52 	0.0522801469041303 	0.00664161730644311 	0.0289775289346048 	0.0328008625773794
1.539 	0.0709762488540613 	0.0117478473764126 	0.0407522837673034 	0.0458036766778694
1.558 	0.0920453609325608 	0.0177155326435696 	0.0541306108802235 	0.0605527155784834
1.577 	0.116469780572831 	0.0248504773591625 	0.0697503597369878 	0.0777483948806191
1.596 	0.145735368036884 	0.0336218017319167 	0.0885797168068729 	0.0984531794791122
1.615 	0.182237494310584 	0.0447918408677484 	0.112182607936313 	0.124382657062709
1.634 	0.230143923083918 	0.0596927187533019 	0.143283073043094 	0.158524454308552
1.653 	0.297458318726537 	0.0808881602760737 	0.187115129058168 	0.206618509632707
1.672 	0.402241040028866 	0.114364714095102 	0.255591966270214 	0.281700987573987
1.691 	0.592154083767107 	0.175108677589748 	0.379739449733654 	0.417838095768331
1.71 	1.06391199155102 	0.326465414844913 	0.688369924032815 	0.756250822920069
1.729 	4.60138195993087 	1.46283907988213 	3.00336942767395 	3.29462515643864
1.748 	2.00165409682727 	0.65868452488653 	1.31799879615701 	1.44374305676339
1.767 	0.811717760345404 	0.27640972380301 	0.539268531290281 	0.589896107747284
1.786 	0.498957191687749 	0.175893884692936 	0.334569897695822 	0.365480733479733
1.805 	0.351170946941227 	0.128318004102173 	0.237805669651022 	0.259424926747785
1.824 	0.262695916492805 	0.0997317566824957 	0.179823841612375 	0.195904667976427
1.843 	0.20200807408177 	0.0800032897989981 	0.139991793211575 	0.152297326183278
1.862 	0.156352326566563 	0.0650295868406077 	0.109959483589988 	0.119448290570883
1.881 	0.119601341407719 	0.0528862801849096 	0.0857394565629921 	0.0929795077802177
