#time	fwdEuler	bwdEuler	Heun	RK4
0 	0 	0 	0 	0
0.01001001001001 	0.0535433743143953 	0.0548731604081269 	0.00120751834577561 	0.00104480993610486
0.02002002002002 	0.050089455338153 	0.0515268242558273 	0.00122599899523081 	0.00109211151224844
0.03003003003003 	0.0469349226041948 	0.0484677888831948 	0.00124152397460026 	0.00113361835400927
0.04004004004004 	0.0440395181421114 	0.0456570537739988 	0.00125430452599223 	0.00116992926604004
0.05005005005005 	0.0413698815320413 	0.0430623024740956 	0.00126451676374647 	0.00120154083333145
0.0600600600600601 	0.0388981309061298 	0.0406565269424029 	0.00127230860981948 	0.00122886818968911
0.0700700700700701 	0.0366007804605253 	0.0384169781637272 	0.00127780510076994 	0.0012522608735925
0.0800800800800801 	0.0344579049105998 	0.0363243561801208 	0.0012811124978483 	0.00127201507735904
0.0900900900900901 	0.0324524875702879 	0.0343621781482048 	0.00128232150553519 	0.00128838321317031
0.1001001001001 	0.030569906636596 	0.0325162803865898 	0.00128150981826072 	0.00130158145896893
0.11011011011011 	0.0299648326963879 	0.0295355157513613 	7.52889002867869e-05 	0.000108300786184339
0.12012012012012 	0.0282023698606953 	0.0279856419634217 	0.00016461593048479 	0.000209670736990831
0.13013013013013 	0.0265411790793284 	0.0265068008560517 	0.000239729946310312 	0.000295992963976227
0.14014014014014 	0.0249704478626188 	0.0250935575464986 	0.000303234397844223 	0.000369948661729342
0.15015015015015 	0.0234809970723385 	0.0237407346369063 	0.000357054787667256 	0.00043353152593905
0.16016016016016 	0.0220649389191702 	0.0224434914673132 	0.00040264790766458 	0.000488258360597209
0.17017017017017 	0.0207154287624805 	0.0211973498461604 	0.000441137628056022 	0.000535306010396032
0.18018018018018 	0.0194264791456646 	0.0199981917256463 	0.000473405722641337 	0.000575603143316829
0.19019019019019 	0.0181928167925733 	0.0188422426261251 	0.000500154240286053 	0.000609893426732892
0.2002002002002 	0.017009770275769 	0.0177260484076122 	0.000521949341256895 	0.000638780042613011
0.21021021021021 	0.0164761293953904 	0.0160235764709802 	7.3751905797e-05 	4.96773911041106e-05
0.22022022022022 	0.0153485316435651 	0.015013798533676 	2.5618304058117e-05 	0.000104098154306413
0.23023023023023 	0.0142623675377277 	0.0140327915953201 	1.65558793393437e-05 	0.000152198406107705
0.24024024024024 	0.013214383229405 	0.013078402876552 	5.32930388292072e-05 	0.000194524081166792
0.25025025025025 	0.0122016501769574 	0.0121486376222258 	8.50344819939288e-05 	0.00023153758117938
0.26026026026026 	0.0112215231776493 	0.0112416477597475 	0.000112155462015597 	0.000263633068704516
0.27027027027027 	0.0102716052244948 	0.010355720757883 	0.000134976935114043 	0.000291148449986627
0.28028028028028 	0.00934971786769774 	0.00948926899958555 	0.000153774854518991 	0.000314374863588747
0.29029029029029 	1 	1 	1 	1
0.3003003003003 	0.27748801815761 	0.293251744932778 	0.285448779076601 	0.285267369929014
0.31031031031031 	0.160083118167691 	0.179504327666505 	0.169890696409292 	0.169678721594026
0.32032032032032 	0.109171529405539 	0.130945190193751 	0.120166829637112 	0.119940930544384
0.33033033033033 	0.0811295584265133 	0.104815134917995 	0.0930900762233094 	0.0928560390259694
0.34034034034034 	0.063272645331551 	0.0886845263849733 	0.0761046179299775 	0.0758650712197889
0.35035035035035 	0.0508315384788493 	0.0778807926301555 	0.0644900275209611 	0.0642464144631718
0.36036036036036 	0.0416113196260606 	0.0702542774509064 	0.0560742439945472 	0.0558274640252414
0.37037037037037 	0.0344608745987774 	0.0646783273800585 	0.0497185051648752 	0.0494691744533319
0.38038038038038 	0.0287182591208692 	0.0605057557580961 	0.0447683183443225 	0.0445168921294749
0.39039039039039 	0.023975738258846 	0.0573385872129796 	0.0408208759261707 	0.0405677123657684
0.4004004004004 	0.0199683806902469 	0.0549188862796861 	0.037614778039093 	0.0373601743557143
0.41041041041041 	0.0170930557104941 	0.0536274821186786 	0.0355387944938798 	0.0352831587889813
0.42042042042042 	0.0140024711763961 	0.0521661157800695 	0.0332703882091588 	0.0330137860264723
0.43043043043043 	0.0112573451838437 	0.0510760659818861 	0.0313604607628185 	0.0311031114563559
0.44044044044044 	0.0087884907240528 	0.0502916702875038 	0.0297416028034572 	0.0294837164761957
0.45045045045045 	0.00654344765030749 	0.0497637905604078 	0.0283630293198134 	0.0281048119198233
0.46046046046046 	0.00448167559032185 	0.0494551116175118 	0.0271858259325015 	0.0269274832530285
0.47047047047047 	0.00257131278282091 	0.049336975148713 	0.0261797456243408 	0.0259214866112655
0.48048048048048 	0.000786936509644707 	0.0493871958490248 	0.0253209972743891 	0.0250630369058052
0.49049049049049 	0.000892018080946415 	0.0495885233968689 	0.0245906862442906 	0.0243332481636116
0.500500500500501 	0.00248239573959692 	0.049927539549763 	0.0239736941835595 	0.023717013216519
0.510510510510511 	0.00388737962425568 	0.0504986276571765 	0.0235656059517435 	0.0233099588154822
0.520520520520521 	0.00537218446812572 	0.0510538886179683 	0.0231099434451791 	0.0228555584096641
0.530530530530531 	0.00680274593298958 	0.0517237824767804 	0.0227389470762401 	0.0224861082208902
0.540540540540541 	0.00818768308557529 	0.0525038318855919 	0.0224460834684341 	0.0221950966631759
0.550550550550551 	0.00953440998914332 	0.0533909917415469 	0.0222261383952495 	0.0219773344450036
0.560560560560561 	0.0108493493751104 	0.0543834515337613 	0.0220750111283807 	0.0218287492286243
0.570570570570571 	0.0121380977396365 	0.0554804836775524 	0.0219895560458112 	0.0217462276124364
0.580580580580581 	0.0134055524044314 	0.0566823265906035 	0.0219674606029589 	0.0217274935442076
0.590590590590591 	0.0146560080416635 	0.0579900939353084 	0.0220071516227906 	0.0217710151271524
0.600600600600601 	0.0158932279240711 	0.0594057032421828 	0.0221077238732794 	0.0218759337947633
0.610610610610611 	0.0172937513420277 	0.06077185594062 	0.0221023380853803 	0.0218754243699731
0.620620620620621 	0.0185398827936163 	0.0623883828636775 	0.0222996629613109 	0.0220782877859593
0.630630630630631 	0.0197811396323633 	0.0641230826035067 	0.0225589073728789 	0.0223437667589428
0.640640640640641 	0.0210195018427446 	0.0659805490401023 	0.0228813948200665 	0.0226732609759962
0.650650650650651 	0.022256465501685 	0.0679659409810765 	0.0232689718450001 	0.0230687030967269
0.660660660660661 	0.023492994915007 	0.0700849173223227 	0.0237239988015568 	0.0235325508036305
0.670670670670671 	0.0247294506728788 	0.0723435514251789 	0.0242493420447245 	0.0240677804081325
0.680680680680681 	0.0259654898530642 	0.0747482146200879 	0.0248483643181738 	0.0246778787836422
0.690690690690691 	0.0271999334977099 	0.0773054159729883 	0.0255249092677592 	0.0253668295328873
0.700700700700701 	0.0284305953225188 	0.0800215818353594 	0.026283274766239 	0.0261390880337768
0.710710710710711 	0.0300831190265066 	0.082520601688813 	0.0267227744458572 	0.0265940910887804
0.720720720720721 	0.0313190443142563 	0.0855519738350976 	0.027636953353709 	0.0275256932375354
0.730730730730731 	0.0325355811394821 	0.0887582529039659 	0.0286486236071589 	0.0285568699438015
0.740740740740741 	0.0337235358833622 	0.0921414510867073 	0.0297633123828959 	0.0296933912654047
0.750750750750751 	0.034870926533202 	0.095700579073035 	0.0309864098416811 	0.0309409128468453
0.760760760760761 	0.0359623978634256 	0.0994303953461686 	0.0323228281153908 	0.0323046330767807
0.770770770770771 	0.0369785533773977 	0.103319802769122 	0.0337765239799992 	0.0337888115861743
0.780780780780781 	0.037895220449311 	0.107349830994861 	0.0353498462424886 	0.0353961090548583
0.790790790790791 	0.038682687095187 	0.111491157272025 	0.0370426651131735 	0.0371267042311617
0.800800800800801 	0.0393049826980057 	0.115701154327442 	0.0388512423155251 	0.0389771452455811
0.810810810810811 	0.0403270246393255 	0.119406131740653 	0.0402061547178432 	0.040378346699722
0.820820820820821 	0.040482539739766 	0.123558721238039 	0.0422154634545868 	0.0424383484892868
0.830830830830831 	0.0403168292751065 	0.127543511922549 	0.0442984571889111 	0.0445765262871727
0.840840840840841 	0.039767003976564 	0.131231723781679 	0.0464213464016078 	0.046758908169919
0.850850850850851 	0.0387676939047975 	0.134467252895583 	0.0485378305949509 	0.0489387454851411
0.860860860860861 	0.0372556457948177 	0.137068685413853 	0.0505878494556082 	0.0510551925292223
0.870870870870871 	0.035176319557977 	0.138835756229036 	0.0524975844525412 	0.0530332468420616
0.880880880880881 	0.0324923206779639 	0.139561532613036 	0.0541814345315064 	0.0547856919659713
0.890890890890891 	0.0291928850467884 	0.139050838046539 	0.0555466101157163 	0.0562177090064674
0.900900900900901 	0.0253028609786164 	0.137143926276006 	0.0565006127814336 	0.0572344449973539
0.910910910910911 	0.0210480405736703 	0.133607344914586 	0.056814201402692 	0.0576042722146247
0.920920920920921 	0.0161203777822609 	0.12878074978853 	0.0568118692840377 	0.0576489404342709
0.930930930930931 	0.0109223851503642 	0.122533497896774 	0.0562286042947057 	0.0571015633213644
