#time	fwdEuler	bwdEuler	Heun	RK4
0 	0 	0 	0 	0
0.1 	1 	0.818145887941211 	1.97616323376042e-05 	0.175124378046181
0.2 	0.427152735922065 	0.316051439737578 	0.0195621723494222 	0.0812757006807343
0.3 	0.206177780432699 	0.122140821274568 	0.0271063952734994 	0.0448238512969677
0.4 	0.0648548895139634 	0.00208818950076274 	0.0319366907067987 	0.0212678679951226
0.5 	0.0596937551374176 	0.111824101446897 	0.0362000664475624 	0.000212155605233268
0.6 	0.211875197233083 	0.246291968221936 	0.041419162117567 	0.0259820476680805
0.7 	0.528838347452835 	0.52728117850176 	0.0523130167841142 	0.0816868151616537
0.8 	27.1374693017696 	24.0694017450689 	0.900369283348757 	4.87060879342063
0.9 	0.286476532801947 	0.199663019526825 	0.0241840889641528 	0.066986988268861
1 	0.102894546625375 	0.144308056457327 	0.0375352981654298 	0.000212853630780875
1.1 	0.639830855704395 	0.614550533190826 	0.0558407677946731 	0.0863395351569655
1.2 	2.29647656649045 	1.94736426666884 	0.044014633412048 	0.373648966507708
1.3 	0.392426976146246 	0.284649743354614 	0.0207740819504863 	0.0733296564723089
1.4 	0.118082598384075 	0.0443781872538708 	0.0301274358154409 	0.0290316882393456
1.5 	0.055294990622829 	0.108005662355834 	0.0360526662081546 	0.000212078745748467
1.6 	0.266287011214406 	0.294091932686424 	0.0432804066400098 	0.0358874945716716
1.7 	0.959098119254382 	0.906791790372731 	0.0670578920712457 	0.157213526497867
