#h	fwdEuler	bwdEuler	Heun	RK4
0.000344746606573149 	8.81755068915631e-05 	9.20047176061774e-05 	9.007664306397e-05 	8.97471134150751e-05
0.000354813389233575 	2.92034905744359e-05 	3.15022437394526e-05 	3.03383166629354e-05 	3.01413197913913e-05
0.000365174127254837 	3.72146933220049e-05 	3.98784801436646e-05 	3.85312270021091e-05 	3.83027688086576e-05
0.000375837404288444 	0.00011871473679473 	0.000123546283526312 	0.00012111462168018 	0.000120698256070677
0.000386812054633052 	1.28253572472451e-05 	1.45110390671065e-05 	1.36507501857932e-05 	1.3506688774505e-05
0.000398107170553497 	0.000199332297231799 	0.000205924540179359 	0.000202610875347806 	0.000202041114862175
0.000409732109813541 	0.000102572073609573 	0.000107481235009321 	0.000105007699711416 	0.00010458496080551
0.000421696503428582 	3.91757095981361e-05 	4.23378532992288e-05 	4.0736316616001e-05 	4.04651087544355e-05
0.000434010263644743 	2.35418330280152e-06 	3.20931939879351e-06 	2.75956606203917e-06 	2.6869768503527e-06
0.000446683592150963 	0.000165604687757443 	0.000172370084272464 	0.000168965164093636 	0.000168381101361049
0.000459726988530872 	1.35370351031417e-05 	1.56046988951804e-05 	1.45462355000577e-05 	1.43695751991689e-05
0.00047315125896148 	8.48972721389394e-05 	9.00767429421896e-05 	8.74616188701962e-05 	8.70160267293115e-05
0.000486967525165863 	0.000103764509584058 	0.00010964466983096 	0.000106677826444416 	0.000106171474540947
0.000501187233627272 	2.68755262003289e-05 	3.00189109619956e-05 	2.84181612537551e-05 	2.81489956094192e-05
0.000515822165072306 	0.000180417125190362 	0.000188574057444812 	0.000184466043768794 	0.000183761491584584
0.000530884444230988 	0.000188971532122411 	0.000197560320108857 	0.000193234677373528 	0.000192492609813063
0.000546386549881854 	1.94634825364276e-05 	2.24055041414482e-05 	2.08998295150149e-05 	2.0648249729778e-05
0.000562341325190349 	3.84313333233067e-05 	4.26358155097482e-05 	4.0497178815198e-05 	4.01367301405617e-05
0.000578761988349121 	0.000364147022751462 	0.000377018972913511 	0.000370546836489715 	0.0003694293491343
0.00059566214352901 	0.000365301514065961 	0.000378572807926754 	0.000371898863707708 	0.00037074666724384
0.000613055792149821 	1.70253226044041e-05 	2.01353563227605e-05 	1.85366432914715e-05 	1.82709152840827e-05
0.000630957344480192 	0.000505606192099258 	0.000522046628517196 	0.000513784160505189 	0.000512352536593365
0.000649381631576211 	0.000576013206713819 	0.000594025356619495 	0.000584974867142884 	0.000583404267023615
0.000668343917568615 	3.82368938186508e-05 	4.32456664001652e-05 	4.0689873883486e-05 	4.02605991287879e-05
0.000687859912308808 	0.000462692409506288 	0.000479882342802272 	0.000471236920925391 	0.000469741266375715
0.000707945784384138 	0.000229180167377661 	0.000241798404434023 	0.000235434115062816 	0.000234342495824478
0.000728618174513227 	0.000177928318005149 	0.00018942415070983 	0.000183617270329526 	0.000182624426451106
0.000749894209332456 	0.000241691553594798 	0.000255415385277662 	0.000248491696311524 	0.000247303975929716
0.000771791515585012 	0.000445389572153351 	0.000464348559081563 	0.000454805424988469 	0.000453156360701631
0.000794328234724282 	0.000856363793080645 	0.000882991627737906 	0.000869612993325873 	0.00086728008731745
0.000817523037943649 	4.3776248422145e-05 	5.03561472925477e-05 	4.69894622666505e-05 	4.64253967743929e-05
0.000841395141645194 	0.000281741257298664 	0.000298346585931129 	0.00028996664312017 	0.000288527870222641
0.000865964323360065 	0.000725982968341451 	0.00075285490997713 	0.00073934113558759 	0.000736991531684198
0.000891250938133745 	2.09247185343103e-07 	9.54711775448854e-07 	4.87984088692123e-07 	4.26803475895781e-07
0.00091727593538978 	4.33450704456721e-05 	5.07237609133359e-05 	4.69378096964227e-05 	4.63054335327573e-05
0.000944060876285923 	8.8449652846363e-05 	9.91414231893432e-05 	9.36946283181151e-05 	9.27750469403785e-05
0.000971627951577105 	5.7738549185128e-05 	6.67184708686689e-05 	6.21206665246855e-05 	6.13500527815077e-05
0.000999999999999999 	7.3079763023049e-08 	1.75775749819485e-07 	5.73611239966461e-09 	3.03548653373567e-10
0.00102920052719443 	0.000658906098404339 	0.000689462994371757 	0.000674073970155996 	0.00067140484825419
0.00105925372517729 	5.41710852164098e-06 	8.71402091469701e-06 	6.9340419075214e-06 	6.65486037426561e-06
0.00109018449238513 	0.000139868944174703 	0.000155310456896162 	0.000147456769934093 	0.000146125255029076
0.00112201845430196 	0.000121951464204698 	0.000136845256630341 	0.000129257011350274 	0.000127973821923188
0.00115478198468946 	0.00193862494142221 	0.00199513887421205 	0.0019667547880986 	0.00196173605819862
0.00118850222743702 	0.000344854155257138 	0.000370836599230241 	0.000357692631638175 	0.000355437346626515
0.00122320711904993 	0.000642873764656568 	0.000678843695160434 	0.000660702335919853 	0.000657560820229619
0.00125892541179417 	0.000265368961548554 	0.000289680098569403 	0.000277351202404542 	0.000275245459835736
0.00129568669751702 	0.00164522110620649 	0.00170417350024898 	0.00167453458012728 	0.00166931522135364
0.00133352143216332 	0.00221242881512006 	0.00228169014578954 	0.00224689243810326 	0.00224072382254621
0.00137246096100756 	0.00112788366418613 	0.00118045253315474 	0.00115397915845061 	0.00114935365946567
0.00141253754462275 	0.00275954003559325 	0.002840318362374 	0.00279974659408403 	0.00279251477741104
0.00145378438560766 	0.00242338501098807 	0.00250200694646173 	0.00246249954086056 	0.00245548237926111
0.00149623565609443 	0.000411309619148408 	0.00044703559391659 	0.000428932689129428 	0.00042582623239556
0.00153992652605949 	0.00053769295815888 	0.000579457786858226 	0.000558324922012888 	0.000554683574055744
0.00158489319246111 	0.00352421424916421 	0.00362470180709876 	0.00357423524917832 	0.00356517862283146
0.00163117290922784 	1.04525370601656e-05 	1.75729924667538e-05 	1.37025014217118e-05 	1.30989709110382e-05
0.00167880401812256 	0.00191921306461437 	0.00200124361551386 	0.00195995958390929 	0.00195267342427883
0.00172782598050786 	0.00267340550834636 	0.00277101818274113 	0.00272193768546623 	0.00271320380562971
0.00177827941003892 	0.000570709042764069 	0.000620446863727296 	0.000595245256542174 	0.000590905268399236
0.00183020610631106 	0.000776972460798792 	0.000836157113143354 	0.000806219346279655 	0.000801036224575167
0.0018836490894898 	0.00420491823905975 	0.00433325731366622 	0.00426878063335781 	0.00425714911781452
0.00193865263595221 	0.0038620881891814 	0.00398981272019 	0.00392562133027735 	0.00391407646311765
0.00199526231496888 	0.000209913509729362 	0.000244839761503421 	0.000226937796623516 	0.000223917586876468
0.00205352502645714 	0.00585327843944939 	0.00601165009720788 	0.00593211586567729 	0.00591758459388715
0.00211348903983665 	0.000151050871693967 	0.000182822314320531 	0.000166438878141149 	0.000163698312283308
0.00217520403401952 	0.00379627202928151 	0.00393870822751267 	0.00386707494809687 	0.00385420567130647
0.00223872113856834 	0.00356223242932281 	0.00370513564474677 	0.0036332405338196 	0.00362035297261379
0.00230409297605585 	2.49230840685316e-07 	2.96141966650213e-06 	9.78004080946527e-07 	7.62585782026024e-07
0.00237137370566165 	0.00411986669118619 	0.00428038815252355 	0.00419963955500644 	0.00418509818327341
0.00244061906804198 	0.00478293318113121 	0.004957970255452 	0.00486994558231753 	0.00485400913838493
0.00251188643150958 	0.000102978880386758 	0.000134882465713786 	0.000118220508092525 	0.000115476594086383
0.00258523483956219 	0.00646052443206493 	0.00666698161485022 	0.00656320868628182 	0.00654418352460704
0.00266072505979881 	0.00720236471276127 	0.00742244398560559 	0.00731183623545981 	0.00729145098008755
0.00273841963426436 	0.000339128474859987 	0.000399878657302788 	0.000368693863201524 	0.000363417360753533
0.00281838293126445 	0.00757827664177438 	0.00781510902481123 	0.00769605970902217 	0.00767406660559515
0.00290068119869315 	0.00682795965592079 	0.00706397508259073 	0.00694528746419578 	0.00692348334988116
0.00298538261891796 	0.0113164712322538 	0.0115926014502876 	0.0114538541632381 	0.011427538101934
0.00307255736526745 	0.00305210039217792 	0.00323671806327586 	0.00314355785907321 	0.00312697088705767
0.00316227766016838 	0.000784351027125502 	0.00088834411620904 	0.000835318964556272 	0.000826200789482533
0.00325461783498046 	0.00105109123298624 	0.00117356052033944 	0.0011112601328461 	0.00110047839190938
0.00334965439157828 	0.00483273708077412 	0.00507450085006799 	0.00495266797398466 	0.00493064297366552
0.00344746606573149 	7.2301632577613e-05 	0.000110584995948095 	9.00964217258109e-05 	8.68146983125717e-05
0.00354813389233576 	0.0119035878807252 	0.0122343343597379 	0.0120680001119988 	0.0120363636686642
0.00365174127254837 	0.0125720863937473 	0.0129147332645487 	0.0127423936377312 	0.0127094628939071
0.00375837404288444 	9.85763022890928e-05 	0.000146879832100728 	0.000121139286543749 	0.000116988100174944
0.00386812054633052 	0.00599304765869073 	0.00629502818138392 	0.00614280811955265 	0.0061150704174185
0.00398107170553497 	0.000840803821492533 	0.000976948253726296 	0.000907255745227787 	0.000895299563170545
0.00409732109813541 	8.23923083669072e-05 	0.000131468365892746 	0.000105034959921745 	0.000100824595859349
0.00421696503428582 	0.000488140138842383 	0.000600933044494492 	0.000542655475554082 	0.00053281263486891
0.00434010263644744 	0.00466316760619129 	0.00497309446535923 	0.00481652837008738 	0.00478832051812123
0.00446683592150963 	0.0180556978778447 	0.0184658406231749 	0.0182592029958093 	0.0182179746426982
0.00459726988530872 	0.00810886242788152 	0.00850387088708813 	0.00830469866657381 	0.008267906955226
0.00473151258961481 	0.00403727318577813 	0.00435739753068227 	0.00419539336730522 	0.00416638508813259
0.00486967525165863 	0.00434882084104012 	0.00468802581040611 	0.00451638734209839 	0.00448557926755647
0.00501187233627272 	0.00962610199874754 	0.0100760029649589 	0.00984910735827675 	0.00980679507627459
0.00515822165072306 	0.0215857647382053 	0.0220179143030231 	0.0217996251046051 	0.0217544181590021
0.00530884444230988 	0.00546196637837961 	0.00586456813445565 	0.00566092411857555 	0.00562407235473834
0.00546386549881854 	9.69875529770872e-06 	3.9081867528298e-05 	2.09239875711216e-05 	1.84703805467993e-05
0.00562341325190349 	0.0226774678196539 	0.0231273829847708 	0.0228997276043307 	0.0228519528052337
0.00578761988349121 	0.0219489693449601 	0.0224266547670911 	0.0221850013126032 	0.0221348885050124
0.0059566214352901 	0.0256527498117492 	0.0260452290734156 	0.0258456944793926 	0.0258012611495874
0.00613055792149821 	0.00073588234720472 	0.000937135077633367 	0.000832642337963972 	0.000814966247742051
0.00630957344480193 	0.012531822614188 	0.013124125815281 	0.012824941930687 	0.0127682247408383
0.00649381631576211 	0.0293170833288669 	0.0295162841179533 	0.0294120047306124 	0.0293820501515398
0.00668343917568615 	0.019708086519373 	0.0203000794045573 	0.0200004890405675 	0.0199403256112775
0.00687859912308808 	0.00932411021540626 	0.00993825321985702 	0.00962751054874801 	0.0095699320915642
0.00707945784384138 	0.00466814842337046 	0.00517772222481353 	0.00491868502539006 	0.00487227101411257
0.00728618174513228 	0.00464405935467595 	0.00516779611945101 	0.00490142350423246 	0.00485372425308843
0.00749894209332456 	0.00953736816145065 	0.010210824990582 	0.00986974450651768 	0.00980655003561704
0.00771791515585012 	0.0210298295671885 	0.0216866263212222 	0.0213533163633664 	0.0212857698952883
0.00794328234724282 	0.0298341756835547 	0.0299315022011104 	0.0298752586212575 	0.0298519320305827
0.0081752303794365 	0.00938778792241765 	0.0101198989568405 	0.00974866529639119 	0.00968005979854146
0.00841395141645195 	0.0298332423748253 	0.0299219197029693 	0.0298690160045369 	0.0298458602754522
0.00865964323360065 	0.0194489427745745 	0.0202191038068987 	0.0198280073791204 	0.0197504388879152
0.00891250938133746 	0.00461704700998515 	0.0052591505435921 	0.00493136629863158 	0.00487287254412784
0.0091727593538978 	1.98941825189072e-05 	9.35103670739938e-05 	4.70414751647753e-05 	4.08549773531653e-05
0.00944060876285923 	0.0275939463167305 	0.0274107716427364 	0.0274903171521556 	0.0274911512386847
0.00971627951577107 	0.0270929873506201 	0.0268866398047342 	0.026976987093405 	0.0269799041197815
0.01 	1.14801388149206e-05 	1.22775389900027e-05 	9.05311623619159e-09 	2.59186289140529e-07
0.0102920052719443 	0.00397132832720858 	0.00467526501719537 	0.00431414891981385 	0.00425025373020903
0.0105925372517729 	0.0203717206345099 	0.0212885343526045 	0.0208209727820254 	0.0207283662725296
0.0109018449238513 	0.0292127573887844 	0.0291315443598412 	0.0291567394281518 	0.0291464038262934
0.0112201845430196 	0.00275596408261882 	0.00342388819927537 	0.00307855069115225 	0.00301838752296717
0.0115478198468946 	0.0297375386384899 	0.0299436302152181 	0.0298249359374294 	0.0297884242738303
0.0118850222743702 	0.00383867115841115 	0.00464506050052295 	0.00422963598699788 	0.00415645484186075
0.0122320711904993 	0.0264468220338508 	0.0261666780259051 	0.0262863273558839 	0.0262945052401957
0.0125892541179417 	0.0263194660181373 	0.0270784859553614 	0.0266838026883878 	0.0265998987901238
0.0129568669751702 	0.00733086594018644 	0.0084261760593364 	0.00786519698641091 	0.0077639178454644
0.0133352143216332 	0.0218402315206576 	0.0219248809126841 	0.0218610073283409 	0.0218396937131732
0.0137246096100756 	0.0213952417924207 	0.0212968130245654 	0.0213220010649207 	0.0213170450296685
0.0141253754462276 	0.0219673822925544 	0.0217693007248831 	0.0218422099951862 	0.0218455995862284
0.0145378438560766 	0.0217262468547272 	0.0215547930747433 	0.0216130794901439 	0.0216142216124592
0.0149623565609443 	0.0213286001387519 	0.0213302964448888 	0.0213016769744103 	0.021287713310824
0.0153992652605949 	0.0237076874115917 	0.023859665315741 	0.0237552597903291 	0.0237263272361337
