#h	fwdEuler	err	bwdEuler	err	Heun	err	RK4	err	Heun_naive	err	RK4_naive	err
9.99999999999999e-05 	0.003370582876 	8.46436304989041e-06 	0.003279461234 	6.53464814109215e-06 	0.004582512375 	1.41897769958734e-05 	0.006068164727 	1.04621509713313e-05 	0.008603209422 	2.38349654294085e-05 	0.014260383458 	3.03949922737065e-05
0.000109749876549305 	0.003104196161 	6.74824787860319e-06 	0.003024313268 	6.93502342208168e-06 	0.00419251444 	1.29290402212039e-05 	0.005546573636 	1.48650911226791e-05 	0.007822457905 	1.71066909304745e-05 	0.012945041238 	2.56161326860296e-05
0.000120450354025878 	0.002774325274 	4.46874055109193e-06 	0.002722112854 	6.76623393509579e-06 	0.003812098235 	1.23113069120664e-05 	0.005038293847 	1.35120274461506e-05 	0.007108606862 	1.74983368379452e-05 	0.011835268073 	2.42548462148758e-05
0.000132194114846603 	0.002522525227 	4.32028194403438e-06 	0.00247318429 	6.62790306718102e-06 	0.003499850832 	1.47832577830156e-05 	0.004634773379 	1.72861393204408e-05 	0.006535433919 	2.37183575820484e-05 	0.01076683348 	1.93389030543874e-05
0.000145082877849594 	0.002309589584 	5.78316836848715e-06 	0.002218147993 	3.83738605484655e-06 	0.003177616765 	1.40248356735719e-05 	0.004199661958 	1.13086557398452e-05 	0.005908951322 	1.62163513278393e-05 	0.009848895785 	2.90804580042253e-05
0.000159228279334109 	0.002123276821 	4.69827062492731e-06 	0.002027714574 	3.70675557830755e-06 	0.002904994721 	1.01086477422322e-05 	0.003841174449 	1.18687397934064e-05 	0.00538183160100001 	1.21042551166158e-05 	0.008955949948 	1.53587686909197e-05
0.000174752840000768 	0.001894579152 	2.70176812183275e-06 	0.001892101666 	6.92001322264493e-06 	0.00264343727 	8.17855655514486e-06 	0.003494750148 	7.68313127617309e-06 	0.004908660662 	1.61967376443001e-05 	0.008120401528 	1.13987521253553e-05
0.000191791026167249 	0.001718796481 	2.88144739146098e-06 	0.001666484889 	3.03177281828402e-06 	0.002398070846 	9.05359728320039e-06 	0.0032894899 	1.59798391212448e-05 	0.004486311128 	1.87144706032302e-05 	0.007418210456 	1.40028614646232e-05
0.000210490414451202 	0.001570069576 	3.21574344814047e-06 	0.001514189839 	2.98006801627161e-06 	0.002161670159 	5.71393787388697e-06 	0.00287958889 	6.59702216321253e-06 	0.004047054605 	1.24559077641036e-05 	0.006749836335 	1.12104210827203e-05
0.000231012970008316 	0.001407348088 	1.41276275834638e-06 	0.001382935382 	3.82798116764294e-06 	0.001961760046 	4.71711098169319e-06 	0.002620990676 	5.52916563973704e-06 	0.003700464211 	1.2463188684042e-05 	0.006141315807 	1.09232259470191e-05
0.000253536449397011 	0.001279621026 	1.20736566850779e-06 	0.001236538629 	1.62683456539339e-06 	0.001782344981 	5.62863165156163e-06 	0.002392255502 	9.82786207770163e-06 	0.003354291935 	8.0014257089413e-06 	0.005598965747 	1.54868614856691e-05
0.000278255940220712 	0.001164105154 	1.15516287961899e-06 	0.00113352652 	2.15160876050657e-06 	0.00161939623 	3.68563351274065e-06 	0.002185383118 	6.76891379518731e-06 	0.003060905814 	9.37329977395672e-06 	0.005103181605 	1.72369020735344e-05
0.000305385550883341 	0.001076789067 	2.41863016095703e-06 	0.001021249925 	1.17763215667834e-06 	0.001469094602 	3.34456243395902e-06 	0.00198293511 	7.98326725689498e-06 	0.002774968139 	9.03055606104572e-06 	0.004631917015 	1.44064609771958e-05
0.000335160265093884 	0.000973959103000001 	1.99923836339869e-06 	0.000932792157 	1.51634433154678e-06 	0.001335893193 	2.36570788422988e-06 	0.001796825318 	4.46684959038523e-06 	0.002552774052 	1.27382117969146e-05 	0.004197955586 	8.16293353183207e-06
0.000367837977182863 	0.000886620523 	1.94220526047262e-06 	0.000843730071 	8.94397085379705e-07 	0.001219675277 	2.6675414929491e-06 	0.001627985739 	3.93485841083012e-06 	0.002303756352 	6.29074914336192e-06 	0.00384784777 	1.71473731350775e-05
0.000403701725859655 	0.000808238846 	1.86799189893686e-06 	0.000770629246 	9.47433613044924e-07 	0.001108616277 	2.56625168258377e-06 	0.001485706114 	4.09857277690921e-06 	0.002096791017 	5.67866325916669e-06 	0.003490861688 	8.44552662835781e-06
0.000443062145758388 	0.000736073537000001 	1.70804917742769e-06 	0.000709190183 	1.91335298142281e-06 	0.00102071233 	5.48086192658044e-06 	0.001351160311 	3.48607605682198e-06 	0.001902490691 	4.42743726432106e-06 	0.00318812782 	9.13520244553012e-06
0.000486260158006535 	0.000669052808999999 	1.39029099877368e-06 	0.000640256698 	8.13974352011489e-07 	0.000923919709 	2.47299289411035e-06 	0.001237568632 	7.39048744725916e-06 	0.001732700483 	3.25558653295997e-06 	0.002889621932 	9.99959699448496e-06
0.000533669923120631 	0.000599437486 	6.84063884626217e-07 	0.000585578057 	1.08304079320212e-06 	0.000840137083 	2.6562674722582e-06 	0.001114339512 	3.18019867659415e-06 	0.001596980806 	5.44271196354486e-06 	0.002625303672 	4.77610825281763e-06
0.000585702081805667 	0.000555064074 	1.20645986383473e-06 	0.000531751419 	9.44932557239661e-07 	0.00076993826 	2.16710758008413e-06 	0.001021500482 	3.63669732449841e-06 	0.001460852378 	8.38675269024318e-06 	0.002405498921 	9.10232191979821e-06
0.000642807311728432 	0.000508916859 	1.26229627868627e-06 	0.000488006024 	1.07581317017854e-06 	0.000694637453 	1.27774180274191e-06 	0.000931379266 	4.32180951290486e-06 	0.001318743984 	3.78026882406951e-06 	0.002184801383 	8.63576413492791e-06
0.000705480231071864 	0.000454758553 	8.20413216675101e-07 	0.00043942294 	5.71602669478278e-07 	0.000634101714 	1.1770134126203e-06 	0.000835923059 	1.42535896741999e-06 	0.00120009075 	5.96446247793177e-06 	0.002002137615 	9.09974708049422e-06
0.000774263682681127 	0.000422918402 	1.06336738710206e-06 	0.000408269408 	1.07318665305791e-06 	0.000585308704 	2.26147102956372e-06 	0.000761982444999999 	1.40095367981894e-06 	0.001103777375 	4.33427469928692e-06 	0.001818426306 	8.42921125055341e-06
0.000849753435908644 	0.000376684596 	6.50463196851851e-07 	0.000364546525 	4.7444988565229e-07 	0.000523877592 	6.77138539805697e-07 	0.000700634977 	1.95555098624691e-06 	0.000989039984000001 	2.56278263645855e-06 	0.001669779653 	8.85947056735256e-06
0.00093260334688322 	0.000343220339 	4.48280987245698e-07 	0.000348986972 	6.39622023303836e-06 	0.000478694259 	9.95407079249436e-07 	0.000632215408 	9.14944765541194e-07 	0.000904449654999999 	3.23049633152972e-06 	0.001499280986 	3.18825848246199e-06
0.00102353102189903 	0.000314308126 	5.57828941165713e-07 	0.000317132461 	1.18480414053749e-05 	0.000440252754 	1.73559684725444e-06 	0.000594268269000001 	5.10733479039393e-06 	0.000820064316000001 	1.72709146525926e-06 	0.001376962543 	4.25732687231128e-06
0.00112332403297803 	0.000282203879 	4.0321262493666e-07 	0.000282568659 	1.53584962243987e-06 	0.000397185803 	1.28917445585003e-06 	0.000522611846 	6.30649666913503e-07 	0.000747257576 	1.75505698384649e-06 	0.001239188712 	2.20400146171871e-06
0.00123284673944206 	0.000268222296 	1.22175142208323e-06 	0.00024908864 	5.72904440119272e-07 	0.000364296135 	2.22753627417305e-06 	0.000531049074 	5.5800608375193e-06 	0.000680089247 	1.82884869885798e-06 	0.001137006257 	3.19197161366216e-06
0.00135304777457981 	0.000231942935 	4.10889348838272e-07 	0.000239911607 	8.82847966298198e-06 	0.000323156536 	2.62149896793045e-07 	0.00046307884 	3.12209617653886e-06 	0.000626059581 	2.02555517714554e-06 	0.001034251906 	2.71438962268143e-06
0.00148496826225446 	0.000210424897 	3.73911466658046e-07 	0.000202925757 	4.18592819957438e-07 	0.000295635336 	7.34568721698003e-07 	0.000397579169 	1.16207756151919e-06 	0.000566406842 	1.74617826012896e-06 	0.000937656421999999 	1.76862474542105e-06
0.00162975083462064 	0.000191552638 	3.70150621300293e-07 	0.000184593231 	3.22265176144806e-07 	0.000274259806 	1.33928851018232e-06 	0.000361579672 	1.17132602620461e-06 	0.000513121192 	1.5666825797846e-06 	0.000865950724 	4.70043751663331e-06
0.00178864952905743 	0.000180057022 	5.68628110210494e-07 	0.000167622484 	3.46644385588037e-07 	0.000243505005 	2.554729234988e-07 	0.000330136637 	1.19374080770213e-06 	0.000468279963 	1.46868153226332e-06 	0.000779885834 	1.96800215431354e-06
0.00196304065004027 	0.00016453273 	5.46675632351699e-07 	0.000151594235 	2.63426400787303e-07 	0.000222092509 	4.52301177898005e-07 	0.000298585936 	8.35558698109069e-07 	0.00042816966 	1.69643890292059e-06 	0.000710909871 	3.99780239017313e-06
0.00215443469003188 	0.000143337899 	2.56421314556401e-07 	0.000143197997 	8.5230214788945e-07 	0.000203893744 	6.77051876817715e-07 	0.000270510136 	7.70309959734043e-07 	0.000384655367 	1.47123010516114e-06 	0.000649626238000001 	2.23462817498992e-06
0.00236448941264541 	0.000130759321 	3.76959712115164e-07 	0.000125219696 	1.85386433137859e-07 	0.000187905722 	1.50008209713224e-06 	0.000247074606 	6.63246705577086e-07 	0.000352554688 	2.31410084302709e-06 	0.000601702362 	5.06847842229958e-06
0.00259502421139973 	0.000118290173 	1.89196861387989e-07 	0.000114410548 	2.11953133526484e-07 	0.000166823275 	2.75236116437084e-07 	0.000243747095 	3.4902543796328e-06 	0.000322069597 	1.12013937585854e-06 	0.000537165301 	1.69722665216948e-06
