#h	fwdEuler	bwdEuler	Heun	RK4
1000 	0.00833638967186717 	0.00788647376528364 	0.00822304136145289 	0.00818713991289123
1011 	0.00794040560080391 	0.0077101522459925 	0.00809557385397926 	0.00750724831396798
1023 	0.011995720371282 	0.0100560254119357 	0.00810540378321172 	0.00816263653331737
1035 	0.0114740615162544 	0.0110951378145667 	0.011564700123502 	0.0116013242613715
1047 	0.00932518500917947 	0.00785127396999573 	0.0114594879019185 	0.00795485621742823
1059 	0.011629708654496 	0.0077828718024096 	0.00812570485632664 	0.00808193019208867
1071 	0.00837453926233875 	0.00794586316972481 	0.00771556385287051 	0.00777176260397544
1083 	0.0115097235205939 	0.0076104088587278 	0.00515070568420459 	0.00527650744625737
1096 	0.00314781884996033 	0.00790644789062576 	0.00893694711973666 	0.00905579634300305
1109 	0.0115609040866378 	0.00783280518875361 	0.00816185677657871 	0.00812315930921413
1122 	0.00809850505784594 	0.00792980988366294 	0.00832631576768051 	0.00563504027656838
1135 	0.0116083173985131 	0.0112744008452846 	0.0116147712361615 	0.0116472656638886
1148 	0.00369840004443782 	0.00787559135606697 	0.00901248396411902 	0.00801279603159447
1161 	0.00825443452276428 	0.00793632950010443 	0.00830060899668639 	0.00778743973024163
1174 	0.00890878468359079 	0.00536464249622737 	0.0115580650263677 	0.0112919267038933
1188 	0.0116031793488989 	0.00789596002919458 	0.010085616987079 	0.0102328795343398
1202 	0.0120370421511811 	0.00838737056732272 	0.00803100069492548 	0.00808259953529719
1216 	0.00912040333014779 	0.00809891499054261 	0.00798898677523955 	0.0112670991141718
1230 	0.0118413420479055 	0.0080475923018187 	0.00807823917961114 	0.00813034524012252
1244 	0.011775876311697 	0.0116338764082936 	0.0054716079203251 	0.0100603736893769
1258 	0.00320258022488028 	0.00801360938292802 	0.0111907839256721 	0.0114386517135806
1273 	0.0117951691878226 	0.0101841943707267 	0.00807743311922282 	0.00539626323479168
1288 	0.0117242907387664 	0.00800819382920817 	0.0101584995784834 	0.00911558422545554
1303 	0.00548294954569031 	0.00801020579243636 	0.0117408910936686 	0.0114507224356534
1318 	0.00899553854149143 	0.00806475226568416 	0.00798543577025131 	0.0116340697383942
1333 	0.00933006807697111 	0.00802956985902563 	0.00545632640505019 	0.010062503675977
1348 	0.00333288333417718 	0.00808787923502179 	0.00890159953182107 	0.00538179634870692
1364 	0.0092699679871818 	0.00540503771133908 	0.011663939010404 	0.0116898502586215
1380 	0.011375474723839 	0.00811411671891159 	0.00820095790972561 	0.00319483978152305
1396 	0.0114708674225724 	0.0112212037529612 	0.00872182043045079 	0.00884209208268351
1412 	0.00334551219512766 	0.00777003169283257 	0.00812488958549313 	0.00548612494668215
1428 	0.00926162362756342 	0.00541098794047474 	0.0117939156273611 	0.0118109586407147
1445 	0.00906354684470505 	0.0100367655572507 	0.0112895341016556 	0.0113069443514992
1462 	0.0033738213668977 	0.00780937904286646 	0.00815583271342852 	0.00547378331300514
1479 	0.00302164799709963 	0.00817979574318873 	0.011374534314836 	0.0117212416761192
1496 	0.0115113744539649 	0.0111857107041571 	0.00892391186472018 	0.00891378802902964
1513 	0.0117847558453567 	0.0101099093429858 	0.00907334362870717 	0.00802974222546304
1531 	0.00326435856699937 	0.0083640637351158 	0.00804021024930809 	0.00808189215240726
1548 	0.0031167496004251 	0.0115851768306067 	0.00876535288502722 	0.0090217900393634
1566 	0.00910202044689705 	0.0115588284713296 	0.0113416538598375 	0.0112529419244438
1584 	0.0116976725402832 	0.011659213994614 	0.00909686036321372 	0.0089298650663106
1603 	0.0102942646406067 	0.00548974414379699 	0.0114750168346019 	0.00909625768300785
1621 	0.00841382931410074 	0.00829559993729799 	0.00809103848618393 	0.0081293807441502
1640 	0.0102808956421985 	0.00801662212036933 	0.00886830927493343 	0.0089188571847895
1659 	0.0115788214449575 	0.0116594339751392 	0.0027830933387181 	0.00905211894071869
1678 	0.00905677377966202 	0.0113768571780995 	0.0116603491679826 	0.0090303354166093
1698 	0.0030819720651514 	0.0115989157848414 	0.00878457277112063 	0.00880143281049709
1717 	0.011450592829505 	0.0112012046734048 	0.00896652133806075 	0.0116935603101488
1737 	0.00904255560673515 	0.0116283511370986 	0.0113919161815542 	0.0113563957781412
1757 	0.0114192666859939 	0.0111240006145481 	0.00907900223753715 	0.00907333202549786
1778 	0.0114471257990916 	0.0112308814234143 	0.00886309922124386 	0.00886221741718452
1798 	0.00909932177277861 	0.0115959392700777 	0.0112569237891794 	0.0112659619428389
1819 	0.009263637394835 	0.0101021210072841 	0.00885504758405924 	0.0114121403936893
1840 	0.00327153269877339 	0.00809713254622541 	0.00892606598911318 	0.00894073893799298
1862 	0.00295794429696943 	0.00809923803750999 	0.0102035888001705 	0.011759430928032
1883 	0.00327028257407479 	0.00890189161625234 	0.0116152469410651 	0.011686735902476
1905 	0.0113902620643651 	0.0116328826930193 	0.009046410667619 	0.00890737871801871
1927 	0.0091585672737995 	0.00893528156735807 	0.011398708180778 	0.011407472379348
1949 	0.00900091980497405 	0.0112476638581811 	0.00891440415371835 	0.00891308041169898
1972 	0.00285833692957474 	0.00817804482364913 	0.00896307625375558 	0.00298203964521177
1995 	0.00313929103436965 	0.0116656738105945 	0.00904396068312301 	0.00903069857596631
2018 	0.00900638888172741 	0.0111478867569895 	0.0112197829378183 	0.0089508886661
2041 	0.00894470071291753 	0.00805113102496242 	0.00827916511850016 	0.00906282340690301
2065 	0.00907331955553565 	0.0114101333197237 	0.00299521380919466 	0.00296257485943031
2089 	0.00899068212761849 	0.00877477926621302 	0.01166994436867 	0.00897809822038387
2113 	0.00920615121460158 	0.0113810296987034 	0.0102027953731511 	0.0102311077665775
2137 	0.00900016566533222 	0.00891779684976247 	0.0113470613686828 	0.0090672947451267
2162 	0.00899927583362714 	0.00814735369539151 	0.0113125364166909 	0.00892762805657964
2187 	0.00905258598542149 	0.00883326833854707 	0.0113102409172361 	0.00893533784995161
2213 	0.00915180409151831 	0.0112735357152304 	0.0101614815440298 	0.0101850733376093
2238 	0.00904665657841182 	0.0112396200004745 	0.00889755122987169 	0.00888960388902674
2264 	0.00290774756466708 	0.0115718941520466 	0.00892467397073284 	0.00892344353736892
2290 	0.00900691846641516 	0.00816961059306691 	0.00884051424274514 	0.008852683883507
2317 	0.00905589822183548 	0.00892701168488221 	0.00308235435875886 	0.0030531947033488
2344 	0.00342089463913776 	0.00891499295753168 	0.0117493711590605 	0.0114957116502597
2371 	0.00904884767985171 	0.00885663257908532 	0.00821176005638984 	0.00823899323885108
2398 	0.00896815314007913 	0.00880800543399663 	0.00304366479870302 	0.0112663263964721
2426 	0.000297771744072691 	0.011241020407016 	0.00899617910702672 	0.00900749171976439
2454 	0.00310810835655524 	0.0101721308332949 	0.0113686730344678 	0.00901232804795381
2483 	0.00897324204583883 	0.0101186954015542 	0.0090358131562727 	0.00899365082970992
2511 	0.00310384570524604 	0.00881558539810634 	0.00884786891182143 	0.0088406198439447
2540 	0.00903020897126061 	0.00883214225395133 	0.00878834507259197 	0.00879970553120291
2570 	0.00329675257994345 	0.0112571138560205 	0.00896335589818375 	0.0089747021077956
2600 	0.00897390202450222 	0.00871288388366646 	0.00295286493860002 	0.00892521469736887
2630 	0.00306696629051324 	0.0101963372938362 	0.00886107752167667 	0.0088552823644094
2660 	0.00892109477041156 	0.00884595380447665 	0.00900515392754164 	0.00900149448031855
2691 	0.00904539431765505 	0.00819747012270747 	0.00891689688474199 	0.00901611094788828
2722 	0.0089182102762781 	0.0117098954700005 	0.00892750372516903 	0.00893775944257512
2754 	0.00303513191999401 	0.0116677329035821 	0.00898322731320719 	0.00898171098660884
2786 	0.00902255119444553 	0.00888765073570299 	0.0113740382371493 	0.0113984982792049
2818 	0.00304511104475441 	0.0113185111459356 	0.00888109996161244 	0.00889141036543665
2851 	0.00304967669921277 	0.00888414830306865 	0.00882037473963208 	0.00883063112305451
2884 	0.00323878066751248 	0.00889225848216482 	0.0114054415769867 	0.0114127835229559
2917 	0.00898834377770157 	0.00882923355922106 	0.0113595159411258 	0.00903816524039494
2951 	0.00310955814553109 	0.00896472387321976 	0.00884329222333868 	0.00891690734266673
2985 	0.00292476937927361 	0.0112437642450802 	0.00890671689161425 	0.00300073107010339
3019 	0.0089729935465668 	0.00876958262661171 	0.00287459807988174 	0.00285241207012055
3054 	0.0088897911948838 	0.0116576534709356 	0.00892017444833769 	0.00299156323466961
3090 	0.00882853283710329 	0.00880075232496474 	0.00296531035303521 	0.00294372785871377
3126 	0.0090587552042418 	0.00883431857826619 	0.00289685672801478 	0.00290400794305614
3162 	0.00317726780855236 	0.0113851350137945 	0.00886922724535306 	0.00886505289379766
3198 	0.00310924673158727 	0.00878316234677827 	0.00280835267086339 	0.00895018627143548
3235 	0.00894510999250189 	0.0113088893649748 	0.00298322636742864 	0.00296279911004312
3273 	0.00898482383898717 	0.00875496026580636 	0.00315326938177183 	0.0030465201045385
3311 	0.00289561451259468 	0.00886956266059312 	0.00301316023174335 	0.00299320323578521
3349 	0.00298063274750709 	0.00883002350749498 	0.00301302170628474 	0.00304950767110487
3388 	0.00318500295689999 	0.00880074866360657 	0.00279602614671474 	0.00285784124084226
3427 	0.00299509161531804 	0.00296395204305677 	0.00888183518392988 	0.0089298348487427
3467 	0.00311299359536876 	0.00300861158073004 	0.00898327995281591 	0.00898091999142306
3507 	0.00040935688118201 	0.00890647531888467 	0.00907075974108794 	0.00906959284523342
3548 	0.00308926120054734 	0.0113241450018672 	0.00897422903110932 	0.00895302005157759
3589 	0.00292150724542951 	0.00885078884999511 	0.00307634156409357 	0.00303591773179335
3630 	0.00290768990386999 	0.00877091330489768 	0.00296930119686879 	0.00295101846712125
3672 	0.00295947582464354 	0.00285748092785588 	0.00882254352938459 	0.00885568269545416
3715 	0.00298617571356393 	0.00881204087912113 	0.00900518170504257 	0.00312064206074998
