#time	fwdEuler	bwdEuler	Heun	RK4
0 	0 	0 	0 	0
0.0191919191919192 	1 	0.973202828339584 	0.00553618878513236 	0.167551454025279
0.0383838383838384 	0.492208498642447 	0.478070619653733 	0.00219682202192182 	0.0832591637230296
0.0575757575757576 	0.322170832809213 	0.312267987849543 	0.00107732750635706 	0.0550273901984956
0.0767676767676768 	0.236549748859871 	0.228775745341403 	0.000512312834813677 	0.0408073733703871
0.095959595959596 	0.184682865181481 	0.178194975175216 	0.000168724389165928 	0.0321901836723235
0.115151515151515 	0.149682162709334 	0.144058805604857 	6.44679108539853e-05 	0.0263727363070803
0.134343434343434 	0.124308733156135 	0.11930882818827 	0.000234864933552511 	0.0221534989913272
0.153535353535354 	0.10494181769082 	0.10041454475365 	0.000366284778162197 	0.0189314770396418
0.172727272727273 	0.0895685369767458 	0.0854132318348542 	0.000471978111348025 	0.0163725498910065
0.191919191919192 	0.0769797776686384 	0.0731258805841124 	0.000559914544657107 	0.0142760045832569
0.211111111111111 	0.0665404636578006 	0.0626461911397352 	0.000780551656729065 	0.0126575032199001
0.23030303030303 	0.0574480204295401 	0.0538008561233037 	0.000828684738057491 	0.0111267156939388
0.249494949494949 	0.0494970073191376 	0.0460627910862637 	0.000872179719325115 	0.00978735459703947
0.268686868686869 	0.0424293022048975 	0.0391812224714417 	0.000912262821341791 	0.00859612362212799
0.287878787878788 	0.0360537074353993 	0.0329703622791301 	0.000949857063026941 	0.00752093946202674
0.307070707070707 	0.0302247226835693 	0.0272887898268454 	0.000985681117431073 	0.00653737310024553
0.326262626262626 	0.0248287382059495 	0.0220260397523927 	0.00102031417803821 	0.00562633455942641
0.345454545454545 	0.0197747436541181 	0.0170935748827278 	0.00105424029842958 	0.00477251417230442
0.364646464646465 	0.0149878641107183 	0.012418504038177 	0.00108788008196586 	0.00396329730905895
0.383838383838384 	0.010404701618739 	0.00793905217004018 	0.00112161455709435 	0.00318798118277243
0.403030303030303 	0.00596983781670058 	0.00360115659860508 	0.00115580438189245 	0.00243718554755814
0.422222222222222 	0.00164966978832771 	0.000660840625102604 	0.00120741262329897 	0.00171898306568464
0.441414141414141 	0.00264491991955191 	0.00485132564849451 	0.00123495299343347 	0.000983480112979553
0.460606060606061 	0.00693538076510947 	0.00904128837482676 	0.00126405506049052 	0.000247904682854713
0.47979797979798 	0.0112697615231196 	0.0132777177713993 	0.00129506770906521 	0.000496087237776745
0.498989898989899 	0.0156998884236294 	0.0176113821252076 	0.00132840405688239 	0.0012575356947916
0.518181818181818 	0.0202842549630971 	0.0220996665717164 	0.00136456724171567 	0.00204668589567067
0.537373737373737 	0.0250918051952813 	0.0268102933500131 	0.00140418650200735 	0.00287565750478721
0.556565656565656 	0.0302072033218053 	0.0318265084560158 	0.00144806951095133 	0.00375937943476158
0.575757575757576 	0.0357385627770785 	0.037254693357301 	0.00149728095657028 	0.00471696329551628
0.594949494949495 	0.0418293204275235 	0.0432360626068927 	0.00155326484002824 	0.00577381563195744
0.614141414141414 	0.0486773289909906 	0.04996547559133 	0.00161804247863042 	0.00696503630333604
0.633333333333333 	0.0566760099606521 	0.0576260542118502 	0.00159163087039626 	0.00844510904190821
0.652525252525253 	0.0660580804166789 	0.0668170314282456 	0.00166470418157881 	0.0101023531738838
0.671717171717172 	0.0775986568901521 	0.0781275327950121 	0.0017564557273681 	0.0121469066544521
0.690909090909091 	0.092464324892796 	0.0927021864359579 	0.00187653171878504 	0.0147884639726026
0.71010101010101 	0.112829072707616 	0.11267412156856 	0.00204292486678913 	0.0184179459626637
0.729292929292929 	0.143276399560193 	0.14254075253699 	0.00229358144485265 	0.0238597545372823
0.748484848484848 	0.195447503163983 	0.193724699491833 	0.00272488004106017 	0.0332080451367885
0.767676767676768 	0.310215913939273 	0.30633210830299 	0.00367519662034934 	0.0538162717072982
0.786868686868687 	0.804923260967377 	0.791746724194036 	0.00777155266216392 	0.142778650203216
0.806060606060606 	1.10766092942134 	1.08493344695034 	0.00805903414740501 	0.201370417722704
0.825252525252525 	0.301201798375952 	0.293617166205891 	0.00138010162624324 	0.056325842444761
0.844444444444444 	0.162140801041056 	0.156436556624452 	0.000147036771927346 	0.0316626721936074
0.863636363636364 	0.102514677505483 	0.0981795805774738 	0.000518221724792094 	0.0208904401397574
0.882828282828283 	0.068259830998071 	0.0647086306516315 	0.000735219769137531 	0.0147332728679512
0.902020202020202 	0.0451227796396561 	0.042097880053599 	0.000885558127601117 	0.0106031480225451
0.921212121212121 	0.0276956387793458 	0.025063609471795 	0.00100260766444787 	0.00751932252360718
0.94040404040404 	0.0134304619485053 	0.0111161895022213 	0.00110228827090128 	0.00502112635715482
0.95959595959596 	0.000916121165324114 	0.00112344090764816 	0.00119366242227193 	0.00285517613032017
0.978787878787879 	0.0107580153817012 	0.0125455117663695 	0.00128288765372836 	0.000860156068963193
0.997979797979798 	0.0222905535384179 	0.0238333394728936 	0.00137507136117855 	0.00108496621163078
1.01717171717172 	0.0343367204951881 	0.0356282364479906 	0.00147545438455861 	0.00309050664624747
1.03636363636364 	0.0476530396060346 	0.0486711161413528 	0.0015905716860159 	0.0052803923902219
1.05555555555556 	0.0633931895321341 	0.0639006715577395 	0.00163322924850109 	0.00792102834148201
1.07474747474747 	0.0830962315000083 	0.0831336553191046 	0.00177500952411962 	0.0111259799749401
1.09393939393939 	0.110017806043453 	0.10941753425617 	0.00197357103395193 	0.0154702404343763
1.11313131313131 	0.151144883811564 	0.149574765927863 	0.00228211014495678 	0.022065442623749
1.13232323232323 	0.225739833097818 	0.222414557401041 	0.00284768633839424 	0.0339734043339546
1.15151515151515 	0.414308274048797 	0.406549046984474 	0.00428543957861406 	0.0639869803068307
1.17070707070707 	2.06046570299684 	2.01399358958601 	0.0168636839613851 	0.325601138132728
1.18989898989899 	0.704341083945956 	0.685784361844325 	0.00426726330387569 	0.113669332880228
1.20909090909091 	0.297702040268263 	0.288703138204431 	0.0011599076287218 	0.0490142584475027
1.22828282828283 	0.185514365994938 	0.179146564908121 	0.000301925961382439 	0.0311481546932814
1.24747474747475 	0.131938087925418 	0.126821289717666 	0.000109041715138693 	0.0225967763625504
1.26666666666667 	0.100107488380647 	0.0953247143330546 	0.00056061467381166 	0.0176737189718582
1.28585858585859 	0.0783553947798423 	0.0741534115632963 	0.0006885687962718 	0.0141466587987942
1.30505050505051 	0.0623131455668805 	0.0585346328179936 	0.000784635547883261 	0.0115365980318441
1.32424242424242 	0.0497481667097038 	0.0462964952951587 	0.000861681616142307 	0.00948498309968716
1.34343434343434 	0.0394407749060336 	0.0362523957584523 	0.000926763746199795 	0.00779580098480162
1.36262626262626 	0.0306635632500266 	0.0276945683534771 	0.000984123829833429 	0.00635202473305046
1.38181818181818 	0.0229510547011805 	0.0201700037996832 	0.0010365159388002 	0.00507863822032075
1.4010101010101 	0.015986528482231 	0.0133703481315526 	0.00108586076896272 	0.00392446213285033
1.42020202020202 	0.00954151059658402 	0.00707302790729285 	0.00113359877849263 	0.00285242804655571
1.43939393939394 	0.00344088509895335 	0.0011072935077443 	0.00118089809722022 	0.0018339592361597
1.45858585858586 	0.00245885906948984 	0.00466696689105198 	0.00122878990133034 	0.000845452274050909
1.47777777777778 	0.00828986425368508 	0.0103685811785555 	0.00127301440804398 	0.000139419445657944
1.4969696969697 	0.0141753909639264 	0.0161157211362858 	0.00131331255953557 	0.00114243627085182
1.51616161616162 	0.0202369558032167 	0.0220398248985558 	0.00135701734886628 	0.00217912126383139
1.53535353535354 	0.0266204686332367 	0.0282837472247398 	0.00140528786392493 	0.00327471342274046
1.55454545454545 	0.0335058032251321 	0.0350238155100252 	0.00145964373991111 	0.00446055674138167
1.57373737373737 	0.0411307593601216 	0.0424933489340918 	0.00152217965397121 	0.00577830923128232
1.59292929292929 	0.049830547224886 	0.0510214350118607 	0.00159592779000294 	0.00728690251975521
1.61212121212121 	0.0601082848944313 	0.0611021813713349 	0.00168551240884098 	0.00907498780748971
1.63131313131313 	0.0727714169763535 	0.073528738906753 	0.00179842263598954 	0.011285036711626
1.65050505050505 	0.0892214330391013 	0.0896779456462278 	0.00194772075268829 	0.0141645401647855
1.66969696969697 	0.11214654052945 	0.112190878576967 	0.00215852189823375 	0.0181884311731407
1.68888888888889 	0.147809422387229 	0.146637106729031 	0.00219235663047695 	0.0247054905473948
1.70808080808081 	0.211903776551659 	0.20933563117947 	0.00265417500685637 	0.0361160709483388
1.72727272727273 	0.370743878455117 	0.364728459942988 	0.00380189343453744 	0.0644365082890238
1.74646464646465 	1.56329822434405 	1.53143663066391 	0.0124246096565164 	0.277256863958559
1.76565656565657 	0.657681260110571 	0.6414161172627 	0.00363294198103177 	0.11918296925518
1.78484848484848 	0.258662556376934 	0.251044323083006 	0.000746032612500631 	0.0479980356760369
1.8040404040404 	0.153596545684444 	0.148253549283617 	1.64091323180168e-05 	0.0292804245523984
1.82323232323232 	0.103898460062129 	0.0996291001933924 	0.000379486588615072 	0.0204470382592445
1.84242424242424 	0.0741326320448717 	0.070503116523536 	0.000599473742070115 	0.0151735705093529
1.86161616161616 	0.0537238841208326 	0.0505294722705816 	0.000752912211325233 	0.0115729685171536
1.88080808080808 	0.0383935909126214 	0.0355221104361643 	0.000870840002804143 	0.00888210049957247
1.9 	0.0261394438704804 	0.0233706137193769 	0.00104489006325762 	0.00680697600417723
