#time	fwdEuler	bwdEuler	Heun	RK4	bench
0 	1 	1 	1 	1 	1
0.01001001001001 	0.994994994994995 	0.994421672051095 	0.994705464038841 	0.994706324465387 	0.994711849577492
0.02002002002002 	0.989410928077683 	0.988278166578039 	0.988838892068907 	0.988840384571748 	0.988852558820592
0.03003003003003 	0.983256083650676 	0.981580001860954 	0.982409696126199 	0.982411591865249 	0.982431507830425
0.04004004004004 	0.976541141338098 	0.974340026079706 	0.975429650429852 	0.975431720962405 	0.975460430522913
0.05005005005005 	0.969279132371081 	0.966573365153358 	0.967912843453958 	0.96791486162049 	0.96795336695866
0.0600600600600601 	0.961485386687799 	0.95829736158583 	0.959875620861418 	0.959877361666464 	0.959926606584885
0.0700700700700701 	0.953177470957087 	0.949531504559484 	0.951336519525348 	0.951337761009973 	0.951398622613277
0.0800800800800801 	0.944375117770606 	0.940297351552928 	0.942316192898816 	0.942316717001231 	0.942389997792645
0.0900900900900901 	0.935100146283392 	0.930618441792865 	0.932837328027903 	0.932836921428813 	0.932923341869144
0.1001001001001 	0.925376374616517 	0.920520201882125 	0.922924554536109 	0.922923009485458 	0.923023201059729
0.11011011011011 	0.915229524368096 	0.91002984397692 	0.912604345939906 	0.912601461061746 	0.912610925367233
0.12012012012012 	0.904687117610126 	0.899176256915862 	0.901904913685547 	0.90190049475784 	0.901921059041674
0.13013013013013 	0.893778366778355 	0.887989890731144 	0.890856094326015 	0.890849955032294 	0.890882253117617
0.14014014014014 	0.882534057890461 	0.87650263499844 	0.879489230284165 	0.879481192934075 	0.879525762217115
0.15015015015015 	0.870986427554233 	0.864747691506476 	0.867837044673423 	0.867826940889283 	0.867884217246181
0.16016016016016 	0.859169034251981 	0.852759441749664 	0.855933510670944 	0.855921182037638 	0.855991495394009
0.17017017017017 	0.847116624410061 	0.840573309767674 	0.84381371595967 	0.843799014635266 	0.843882585225722
0.18018018018018 	0.834864993783002 	0.828225620874212 	0.831513722775213 	0.831496512059912 	0.831593447400943
0.19019019019019 	0.822450844700263 	0.81575345683355 	0.819070424110872 	0.81905057897204 	0.819160871567767
0.2002002002002 	0.809911639740014 	0.803194508057368 	0.806521396649325 	0.806498804200511 	0.806622329996797
0.21021021021021 	0.797285452408451 	0.790586923406293 	0.793904751002409 	0.793879310934477 	0.793889549963914
0.22022022022022 	0.784610815415012 	0.777969158189951 	0.781258979851133 	0.781230604813779 	0.781253375933606
0.23023023023023 	0.771926567143364 	0.765379820966514 	0.76862280458629 	0.768591420518458 	0.7686266351758
0.24024024024024 	0.759271696925164 	0.752857519747439 	0.756035021056041 	0.756000567463908 	0.756048021998277
0.25025025025025 	0.746685189728334 	0.740440708215467 	0.743534345030316 	0.743496775211759 	0.743556151600126
0.26026026026026 	0.73420587087391 	0.728167532563894 	0.731159257993029 	0.731118539207684 	0.73118940656933
0.27027027027027 	0.72187225139541 	0.716075679562677 	0.718947853871807 	0.718903967456042 	0.718985784309365
0.28028028028028 	0.709722374652124 	0.704202226452071 	0.706937687311221 	0.70689062873757 	0.706982745996827
0.29029029029029 	1 	1 	1 	1 	0.994126488474597
0.3003003003003 	0.985304024495474 	0.985624660482655 	0.985465947273785 	0.985462257391186 	0.979659886792394
0.31031031031031 	0.97093189454757 	0.971604029824211 	0.971271318274759 	0.971263982184228 	0.965391688057256
0.32032032032032 	0.956917991969974 	0.957971003924446 	0.957449743736453 	0.957438818865002 	0.951638267688866
