#h	fwdEuler	bwdEuler	Heun	RK4
9.99999999999998e-06 	1.37133905053766e-05 	1.67405859550218e-05 	1.52270002897748e-05 	1.50976665378444e-05
1.02920052719443e-05 	0.000142986871528361 	0.000146151130112848 	0.000144569017374918 	0.000144431618731344
1.05925372517729e-05 	2.68362843340864e-05 	3.00480272255044e-05 	2.84421781804323e-05 	2.83047106790502e-05
1.09018449238513e-05 	0.000115436031659089 	0.000118776976685941 	0.000117106515527432 	0.000116961937026483
1.12201845430196e-05 	2.91904273188592e-05 	3.2593506374301e-05 	3.08919872527014e-05 	3.07462817386028e-05
1.15478198468946e-05 	9.17558812951746e-05 	9.52848813717821e-05 	9.35204072243234e-05 	9.3368115728687e-05
1.18850222743702e-05 	0.000109183552219116 	0.000112823153755048 	0.000111003384060782 	0.000110845981285745
1.22320711904993e-05 	7.09104360194779e-05 	7.46392845956123e-05 	7.27748846214293e-05 	7.2614374131641e-05
1.25892541179417e-05 	0.000177834449973879 	0.00018172084204493 	0.000179777688421368 	0.000179608208970672
1.29568669751702e-05 	4.33579669485429e-05 	4.729467512532e-05 	4.53263627198108e-05 	4.51574800373056e-05
1.33352143216332e-05 	0.000101349748335311 	0.000105429771291243 	0.000103389788521424 	0.000103213490070475
1.37246096100756e-05 	0.000190433518773681 	0.000194676660098647 	0.00019255512054217 	0.000192369817000104
1.41253754462275e-05 	0.000140514102315636 	0.000144855942483035 	0.000142685060855685 	0.000142496555339378
1.45378438560766e-05 	0.000244005204778741 	0.000248527345477978 	0.000246266311031418 	0.000246067604198652
1.49623565609443e-05 	0.000104598931101707 	0.000109178677377475 	0.000106888854687348 	0.000106690868316717
1.53992652605949e-05 	5.08262806433457e-05 	5.5509515735741e-05 	5.31679418234177e-05 	5.2966832037038e-05
1.58489319246111e-05 	0.000197159608448683 	0.000202063477659387 	0.000199611591667148 	0.000199397242770294
1.63117290922784e-05 	0.000160004482342657 	0.000165029967549524 	0.00016251727490868 	0.00016229855438965
1.67880401812256e-05 	6.72150792038195e-05 	7.23309089170066e-05 	6.9773049122146e-05 	6.95528866421213e-05
1.72782598050786e-05 	6.32264575288755e-05 	6.84891907960505e-05 	6.58578796608467e-05 	6.56315030469479e-05
1.77827941003892e-05 	4.76866022907085e-05 	5.30929070383657e-05 	5.03898187189655e-05 	5.01577108671381e-05
1.83020610631105e-05 	0.000201732691562873 	0.000207398801633341 	0.00020456580838446 	0.000204317983597546
1.8836490894898e-05 	0.000142852734445365 	0.000148644742742787 	0.00014574880573015 	0.000145497208441148
1.9386526359522e-05 	7.50866390633043e-05 	8.10001744673272e-05 	7.80434805045527e-05 	7.77886997185284e-05
1.99526231496888e-05 	0.00024184367356006 	0.00024804919971122 	0.000244946514811994 	0.000244673826439668
2.05352502645714e-05 	0.00025880642314946 	0.00026520542531272 	0.000262006008470816 	0.000261724271261476
2.11348903983665e-05 	5.02101302186642e-05 	5.66378898136932e-05 	5.34240885805559e-05 	5.31479985341754e-05
2.17520403401952e-05 	0.000251929022704767 	0.000258702087212015 	0.00025531564102943 	0.00025501765540592
2.23872113856834e-05 	0.000134451193044116 	0.000141328653806561 	0.000137890018690356 	0.000137591514496327
2.30409297605584e-05 	1.69571436352545e-05 	2.39364894891736e-05 	2.04469173537003e-05 	2.01483674087122e-05
2.37137370566165e-05 	0.000257989388367408 	0.000265378584719089 	0.000261684090086867 	0.000261358738379069
2.44061906804198e-05 	9.03070546767193e-05 	9.7766008810618e-05 	9.40366425996597e-05 	9.3714599302519e-05
2.51188643150958e-05 	0.00029790043480582 	0.000305762531398024 	0.000301831605452829 	0.000301483876507413
2.58523483956218e-05 	9.05956926715579e-05 	9.84970809405628e-05 	9.45465150623548e-05 	9.420533252813e-05
2.66072505979881e-05 	0.000328548523091055 	0.000336904878785127 	0.000332726839856523 	0.000332355996705891
2.73841963426436e-05 	0.000187913463540079 	0.000196379215415377 	0.00019214648023147 	0.00019177662452674
2.81838293126445e-05 	0.00015633121252101 	0.000165012475307647 	0.000160671997562645 	0.000160294107189207
2.90068119869316e-05 	0.00031860095274161 	0.000327701359839505 	0.000323151315517745 	0.000322747840155069
2.98538261891796e-05 	0.000267783523298482 	0.000277097150608752 	0.000272440509257343 	0.00027202985219521
3.07255736526744e-05 	8.99414490729278e-05 	9.93323388316369e-05 	9.4637069580461e-05 	9.42314990926008e-05
3.16227766016837e-05 	0.000406122166512146 	0.000416138216316364 	0.000411130381193781 	0.000410682134873941
3.25461783498046e-05 	0.000307508968018899 	0.000317707925090671 	0.000312608647059953 	0.000312156929762386
3.34965439157828e-05 	0.00045920668114996 	0.000469876331681052 	0.000464541724794376 	0.000464061603135724
3.44746606573149e-05 	0.000466788993811695 	0.00047777914043623 	0.000472284296223702 	0.000471789356180974
3.54813389233575e-05 	0.000486834347450671 	0.000498169234376622 	0.000492502033963449 	0.000491990533553865
3.65174127254838e-05 	0.00011559225586466 	0.00012678853811332 	0.000121190645890223 	0.000120705449117242
3.75837404288444e-05 	0.000154884467356675 	0.000166461154364361 	0.000160673072234108 	0.000160168995924082
3.86812054633052e-05 	0.000215895462026161 	0.000227894339018153 	0.000221895182936027 	0.000221368978362335
3.98107170553496e-05 	0.000575728478386051 	0.000588563858791247 	0.000582146477178913 	0.000581562153781912
