#h	fwdEuler	err	bwdEuler	err	Heun	err	RK4	err	Heun_naive	err	RK4_naive	err
9.99999999999999e-05 	0.00307359073 	3.35100744753817e-05 	0.003284636 	1.43150632855541e-05 	0.00504101528 	2.20511973562324e-05 	0.00608746178 	1.57161975907422e-05 	0.00855346655 	1.63231002761e-05 	0.01417136154 	2.55307154852333e-05
0.00012663801734674 	0.00240282935 	2.71438768545997e-05 	0.00256871457 	1.68624332689525e-05 	0.00376084167 	2.21447306842507e-05 	0.00479671702 	1.21442468863241e-05 	0.00678218342 	1.66095974633099e-05 	0.01119049181 	2.11773097054783e-05
0.000160371874375133 	0.00192470909 	2.4708758007452e-05 	0.00204956482 	1.49724697597242e-05 	0.00299991972 	4.41671865146828e-05 	0.00382827666 	2.50205929659592e-05 	0.00536542266 	2.19542274591934e-05 	0.00886000616 	3.65697655614155e-05
0.000203091762090473 	0.0014883319 	2.28743355891991e-05 	0.00162326787 	9.53482152144112e-06 	0.00223753787 	1.01673096081475e-05 	0.00299721888 	8.59610789620064e-06 	0.0041875196 	1.1969499244246e-05 	0.00694747837 	1.01127503819564e-05
0.000257191380905934 	0.00112156027 	5.35124928964931e-06 	0.00128526936 	2.07081332383511e-05 	0.00176314684 	1.01585738214239e-05 	0.0023500741 	9.4679442376726e-06 	0.00331213668 	1.54607531788201e-05 	0.00548959442 	1.29294724365335e-05
0.000325702065565978 	0.00088220086 	4.54517000678771e-06 	0.00102224737 	1.35317791321148e-05 	0.00137538515 	4.8398261896958e-06 	0.0018363709 	8.50611374042797e-06 	0.00261613251 	1.37827872292977e-05 	0.0043190757 	1.91524531093706e-05
0.000412462638290135 	0.00074228008 	1.2146251256669e-05 	0.00077569669 	5.28129589234912e-06 	0.00108623518 	4.14335787122912e-06 	0.00145617627 	7.81519496068803e-06 	0.00205962728 	1.40313266824278e-05 	0.00340985784 	1.06010462041204e-05
0.000522334507426684 	0.00057534925 	9.26890230349174e-06 	0.00059718762 	5.26371044406467e-06 	0.00086144175 	4.96792229199248e-06 	0.00113801523 	6.19530821746389e-06 	0.00161191536 	4.79738512503293e-06 	0.00271916343 	1.38469502923592e-05
0.000661474064123014 	0.00045592311 	6.32172352350055e-06 	0.0004751294 	4.42974367822792e-06 	0.00069427642 	6.33351993664166e-06 	0.00090590633 	7.69969258900732e-06 	0.00127393336 	3.83558454055014e-06 	0.00211749245 	6.7147374985677e-06
0.000837677640068291 	0.000343363 	4.7859566269452e-06 	0.00038011697 	4.5437256753343e-06 	0.00055051246 	6.74355362292634e-06 	0.00073161508 	9.9951420889118e-06 	0.00100604549 	3.36495917593402e-06 	0.00167357641 	7.98322571906968e-06
0.00106081835513945 	0.00028436827 	5.36493000200104e-06 	0.00030254748 	5.21936038112865e-06 	0.00042325117 	3.14922258514869e-06 	0.00057893722 	8.23625738513047e-06 	0.00080847548 	4.69480624489382e-06 	0.00133038086 	5.98920875348406e-06
0.0013433993325989 	0.00022345679 	4.92261025652643e-06 	0.0002315858 	3.11950319092639e-06 	0.00033343196 	3.95716459672634e-06 	0.00044746416 	4.85520721386276e-06 	0.00063164325 	5.77263374478892e-06 	0.00104208355 	3.47686301071498e-06
0.00170125427985259 	0.00017712199 	2.74667087221952e-06 	0.00018483069 	3.09680722731312e-06 	0.00027009474 	6.68818718900152e-06 	0.00035537302 	4.25880544805656e-06 	0.00050116824 	4.79860641061789e-06 	0.00083357487 	6.72463727012354e-06
0.00215443469003188 	0.00013086624 	1.48118882389249e-06 	0.00014433865 	3.33687801917827e-06 	0.00020713161 	3.11711037147857e-06 	0.00028300893 	4.39759620845871e-06 	0.00039019006 	4.34875526772472e-06 	0.00065319097 	5.78304975675385e-06
0.00272833337648677 	0.00010428151 	1.58338824982978e-06 	0.00011362083 	2.18699819163413e-06 	0.00016751708 	1.91422040777332e-06 	0.00022061888 	3.46699546663334e-06 	0.00030696977 	3.08353041910911e-06 	0.00051230023 	4.85570042905978e-06
0.00345510729459222 	8.151525e-05 	3.86251560611792e-07 	8.867962e-05 	1.27322906947493e-06 	0.00012994616 	1.61024961193725e-06 	0.0001697887 	2.83577365780484e-06 	0.00023940787 	1.20109299354001e-06 	0.00040354161 	3.23530667952501e-06
0.00437547937507418 	6.354861e-05 	3.13445631615775e-07 	6.870689e-05 	2.05735332840474e-07 	0.00010507095 	2.59211957156206e-06 	0.00013420665 	1.11695727665609e-06 	0.00019146585 	2.17019398881183e-06 	0.00033294265 	6.58232750904078e-06
0.00554102033000949 	5.427265e-05 	1.77477890354686e-06 	5.683239e-05 	6.12031107525588e-07 	7.747993e-05 	1.31546172315985e-07 	0.00010343181 	2.51620099234889e-07 	0.00015146445 	1.89409766038477e-06 	0.00025365986 	3.65345488503746e-06
0.00701703828670382 	3.962551e-05 	1.80245444045057e-07 	4.299138e-05 	1.71045152389643e-07 	6.498971e-05 	1.08419039151758e-06 	8.581577e-05 	1.62909475917486e-06 	0.00012096762 	1.85429844829682e-06 	0.00019708173 	8.77193315507532e-07
0.0088862381627434 	3.109163e-05 	3.59605134974941e-08 	3.335207e-05 	1.20798469572265e-07 	4.845107e-05 	1.28043424864398e-07 	6.905572e-05 	1.96996455861926e-06 	9.219546e-05 	1.44396529335e-07 	0.00015917169 	1.9763039723026e-06
0.0112533558260076 	2.531246e-05 	7.46703004871414e-07 	2.7011e-05 	2.27752556956003e-07 	3.83096e-05 	7.68773958976116e-08 	5.156362e-05 	2.22779676712209e-07 	7.820824e-05 	2.59380636247658e-06 	0.00012788829 	1.91106743702544e-06
0.01425102670303 	2.207717e-05 	5.22233544509545e-07 	2.275712e-05 	2.82067914261796e-07 	3.233855e-05 	3.34269147058173e-07 	4.023728e-05 	1.05622210808141e-07 	5.736947e-05 	6.31880201541156e-08 	9.697476e-05 	4.82175081919436e-07
0.0180472176682717 	1.555569e-05 	2.87076679197387e-07 	1.659053e-05 	1.17690225168026e-08 	2.486206e-05 	2.15479490355816e-07 	3.172988e-05 	7.87726326588206e-08 	4.908142e-05 	1.13322207278009e-06 	8.151414e-05 	2.69279659525261e-06
0.0228546386413499 	1.216825e-05 	2.34910089187759e-09 	1.293233e-05 	2.42088870252246e-08 	1.919259e-05 	8.59469895866148e-08 	2.808599e-05 	4.90669388793512e-07 	3.569532e-05 	1.85455547183906e-09 	6.217502e-05 	4.44953779842345e-07
0.0289426612471675 	1.032845e-05 	2.09462627394484e-07 	1.036317e-05 	7.22069235669237e-08 	1.498167e-05 	2.13915543173e-07 	1.991842e-05 	1.26191720156271e-07 	3.10978e-05 	3.02008023403346e-07 	5.281233e-05 	1.50393667014638e-06
0.0366524123707963 	8.01776e-06 	2.6765074705664e-08 	9.10389e-06 	2.98130000803342e-07 	1.154316e-05 	2.44449258532646e-09 	1.590172e-05 	7.72460174766377e-08 	2.422991e-05 	1.92265497214133e-07 	3.926264e-05 	1.64913151067585e-06
0.0464158883361278 	6.24378e-06 	6.58671186253054e-08 	6.29271e-06 	2.29150662010851e-08 	9.19292e-06 	9.84658404524123e-08 	1.269641e-05 	7.99234009474049e-08 	1.842442e-05 	1.40545020673094e-07 	2.979463e-05 	1.24030978916555e-07
0.0587801607227491 	4.7844e-06 	8.80215882610621e-08 	5.19928e-06 	7.89157995334269e-08 	7.19627e-06 	3.34621741666497e-09 	9.60316e-06 	2.58014418197885e-09 	1.403384e-05 	1.94923581292772e-07 	2.345286e-05 	1.13323896879706e-07
0.0744380301325169 	3.71119e-06 	1.67706261058222e-09 	4.06791e-06 	1.81206241338415e-08 	5.77786e-06 	2.09058174678716e-08 	7.59031e-06 	2.03207750840351e-09 	1.643071e-05 	1.32121608810179e-06 	2.004755e-05 	9.03026570525474e-07
