#h	fwdEuler	bwdEuler	Heun	RK4
0.000486967525165863 	1.31647634538332e-05 	1.30736369976547e-05 	1.1912676563605e-05 	9.98709997139428e-06
0.000501187233627272 	1.082316219703e-05 	1.04357942976217e-05 	1.04828775394353e-05 	1.07960548484651e-05
0.000515822165072306 	1.09724950946288e-05 	1.06133534231475e-05 	1.0421543803032e-05 	1.02798092825543e-05
0.000530884444230988 	1.14263986393045e-05 	1.11028432422213e-05 	1.06602792015118e-05 	1.00273336273611e-05
0.000546386549881854 	1.22194361611889e-05 	1.19421671006482e-05 	1.12365991984112e-05 	1.00758980087498e-05
0.000562341325190349 	1.34008950016784e-05 	1.31778973220034e-05 	1.20038063813904e-05 	1.03783071585616e-05
0.000578761988349121 	1.50129241052947e-05 	1.48575772472529e-05 	1.3343382801576e-05 	1.09994592441031e-05
0.00059566214352901 	1.71102047997916e-05 	1.7036244152925e-05 	1.51717041868703e-05 	1.21948638124402e-05
0.000613055792149821 	1.30650451946464e-05 	1.26069607133353e-05 	1.21543290435467e-05 	1.18137348077297e-05
0.000630957344480192 	1.38120429200715e-05 	1.3412378021206e-05 	1.26016372294638e-05 	1.15553811735792e-05
0.000649381631576211 	1.49905432262216e-05 	1.46578021887724e-05 	1.34729185900446e-05 	1.16810372224698e-05
0.000668343917568615 	1.66496958079102e-05 	1.64041648739848e-05 	1.45710513129705e-05 	1.21199442777475e-05
0.000687859912308808 	1.8849314991916e-05 	1.87085317940256e-05 	1.6400732827284e-05 	1.29640425316771e-05
0.000707945784384138 	1.5136961076131e-05 	1.45614665063367e-05 	1.38531850107596e-05 	1.34051877149535e-05
0.000728618174513227 	1.61272275834559e-05 	1.56351519110575e-05 	1.44378351113802e-05 	1.30614481722415e-05
0.000749894209332456 	1.76226672985304e-05 	1.72312505259084e-05 	1.55223385469902e-05 	1.31573856916784e-05
0.000771791515585012 	1.96939164001416e-05 	1.94186440903403e-05 	1.6882859344848e-05 	1.36407297335317e-05
0.000794328234724282 	2.24102423514543e-05 	2.22797525642234e-05 	1.91096684995655e-05 	1.4606117337621e-05
0.000817523037943649 	1.7927339954719e-05 	1.72955267632641e-05 	1.58956847095521e-05 	1.47334320405299e-05
0.000841395141645194 	1.95146640043987e-05 	1.90018639521236e-05 	1.69520438737261e-05 	1.45424687916108e-05
0.000865964323360065 	2.17319919138982e-05 	2.13730301021754e-05 	1.8329430868085e-05 	1.48030969976915e-05
0.000891250938133745 	2.46691507553282e-05 	2.44880787482259e-05 	2.06458154112172e-05 	1.55897639981311e-05
0.00091727593538978 	2.03319137870174e-05 	1.96009438388154e-05 	1.76825861369516e-05 	1.62657603690036e-05
0.000944060876285923 	2.22747470299734e-05 	2.17072724534911e-05 	1.89580150811582e-05 	1.59970939878843e-05
0.000971627951577105 	2.49504926676838e-05 	2.45733262805463e-05 	2.06093370596831e-05 	1.62504443728898e-05
0.000999999999999999 	2.84454478521472e-05 	2.83085498895794e-05 	2.33447711512671e-05 	1.71124427793457e-05
0.00102920052719443 	2.35995075496482e-05 	2.28492711606624e-05 	1.99397598941956e-05 	1.76716870991957e-05
0.00105925372517729 	2.62245460573829e-05 	2.56945195997122e-05 	2.14020091438698e-05 	1.74545072603501e-05
0.00109018449238513 	2.97155644854315e-05 	2.94574131621915e-05 	2.3981802416729e-05 	1.78662134722954e-05
0.00112201845430196 	2.55242849567997e-05 	2.46249472026255e-05 	2.13202023503786e-05 	1.9420536009825e-05
0.00115478198468946 	2.83095937506287e-05 	2.76744198358724e-05 	2.27700443345221e-05 	1.89497684188238e-05
0.00118850222743702 	3.20306752020859e-05 	3.17182139018079e-05 	2.54013856143421e-05 	1.90736330749146e-05
0.00122320711904993 	2.80478115297897e-05 	2.70560653663861e-05 	2.30102494091121e-05 	2.11835165941986e-05
0.00125892541179417 	3.12060717835822e-05 	3.05409613130976e-05 	2.46282052277425e-05 	2.0539333800818e-05
0.00129568669751702 	3.54075075915947e-05 	3.51351552284299e-05 	2.75518602262804e-05 	2.05194648249211e-05
0.00133352143216332 	3.12968085217174e-05 	3.03010408776186e-05 	2.50687274829105e-05 	2.28712900497133e-05
0.00137246096100756 	3.50888925934265e-05 	3.44975562970472e-05 	2.70650976335568e-05 	2.2063008905426e-05
0.00141253754462275 	3.20310554214491e-05 	3.07320048335134e-05 	2.57221997145604e-05 	2.5759949197142e-05
0.00145378438560766 	3.55577823589627e-05 	3.46854762202581e-05 	2.72954697165619e-05 	2.44162824879347e-05
0.00149623565609443 	4.02761428897465e-05 	3.99383336370559e-05 	3.0303613598868e-05 	2.36325481110648e-05
0.00153992652605949 	3.66294571821319e-05 	3.55137354215407e-05 	2.83493011072669e-05 	2.70188575497355e-05
0.00158489319246111 	4.12529487376065e-05 	4.0716569405254e-05 	3.06915449807054e-05 	2.57833602823027e-05
0.00163117290922784 	3.82016359747564e-05 	3.68885208503392e-05 	2.93629749250898e-05 	3.01286403172629e-05
0.00167880401812256 	4.2878343017968e-05 	4.2196503055176e-05 	3.15335960065439e-05 	2.834200280784e-05
0.00172782598050786 	4.02181357521922e-05 	3.87591902829114e-05 	3.06209287179704e-05 	3.3333436066064e-05
0.00177827941003892 	4.51013375323591e-05 	4.43520045584817e-05 	3.27300297038335e-05 	3.10850102311855e-05
0.00183020610631106 	4.26947436548768e-05 	4.11593686021034e-05 	3.2068765093404e-05 	3.65656966753202e-05
0.0018836490894898 	4.79287291835102e-05 	4.72083035519503e-05 	3.42548268163121e-05 	3.38845902370001e-05
0.00193865263595221 	4.56661748264875e-05 	4.41566949472179e-05 	3.36979666596448e-05 	3.96144733068093e-05
0.00199526231496888 	5.14234902088568e-05 	5.08568532944451e-05 	3.60931860167674e-05 	3.66140752234394e-05
0.00205352502645714 	4.92286766087467e-05 	4.78665515578372e-05 	3.51785641067018e-05 	4.31925300439493e-05
0.00211348903983665 	4.79760018052349e-05 	4.58459798898671e-05 	3.56229174695143e-05 	5.02843792059054e-05
0.00217520403401952 	5.35104753622575e-05 	5.24569252123962e-05 	3.72692954309875e-05 	4.6596972607816e-05
0.00223872113856834 	5.21915950945447e-05 	5.03809182925718e-05 	3.75357912780585e-05 	5.3754040736579e-05
0.00230409297605585 	5.15540208871461e-05 	4.90140730465244e-05 	3.82283522650344e-05 	6.28041881201607e-05
0.00237137370566165 	5.73072270351391e-05 	5.60333501115414e-05 	3.94624017145005e-05 	5.68619277644345e-05
0.00244061906804198 	5.65432956170294e-05 	5.45596451182704e-05 	4.01443630456073e-05 	6.58379525224167e-05
0.00251188643150958 	5.63087900077187e-05 	5.36405169666246e-05 	4.11093387560926e-05 	8.16812953578071e-05
0.00258523483956219 	6.27064607424072e-05 	6.16003074843927e-05 	4.22671841805093e-05 	8.20095357855881e-05
0.00266072505979881 	6.23490214697078e-05 	6.0609263096663e-05 	4.29067797430417e-05 	8.47406825598415e-05
0.00273841963426436 	6.24178214574334e-05 	6.00836759916533e-05 	4.41396952290676e-05 	8.78111056508751e-05
0.00281838293126445 	6.28493539839336e-05 	5.9946864080244e-05 	4.55287581392624e-05 	9.12147120981622e-05
0.00290068119869315 	6.35617471844311e-05 	6.01339675556755e-05 	4.72418302274367e-05 	9.50513500600613e-05
0.00298538261891796 	7.0384307576452e-05 	6.90106359886542e-05 	4.73004806766501e-05 	9.4424757982869e-05
0.00307255736526745 	7.10798303209679e-05 	6.93078620010858e-05 	4.86109478973108e-05 	9.81000481647217e-05
0.00316227766016838 	7.20588161226043e-05 	6.99215734026321e-05 	5.01490044905712e-05 	0.000102230576832859
0.00325461783498046 	7.32673112386675e-05 	7.0842603422471e-05 	5.1860820976295e-05 	0.00010671650752139
0.00334965439157828 	7.47235362992667e-05 	7.205010168144e-05 	5.35385212328735e-05 	0.000111046253473637
0.00344746606573149 	7.63849481301522e-05 	7.35502881295167e-05 	5.54066780529338e-05 	0.000116033988241582
0.00354813389233576 	7.82344477203085e-05 	7.53135152115696e-05 	5.73256610909842e-05 	0.000121280198419562
0.00365174127254837 	8.02748748094362e-05 	7.73587232854133e-05 	5.96703297207536e-05 	0.000127475412789706
0.00375837404288444 	8.25126074158227e-05 	7.97235715727052e-05 	6.16937811517502e-05 	0.0001332410556802
0.00386812054633052 	8.4954209747788e-05 	8.24027247063006e-05 	6.37254866759786e-05 	0.000139217126505144
0.00398107170553497 	8.76064376401675e-05 	8.54256676865912e-05 	6.57081290924764e-05 	0.000146332624141001
0.00409732109813541 	9.04762441496834e-05 	8.88337546443448e-05 	6.76758060219871e-05 	0.000152661008082434
0.00421696503428582 	8.85608821522082e-05 	8.38464812957026e-05 	7.61938424368656e-05 	0.000171090829781467
0.00434010263644744 	9.16185175979239e-05 	8.76095513673907e-05 	7.8021100599143e-05 	0.000179579188089742
0.00446683592150963 	9.49256664264903e-05 	9.18352916492515e-05 	8.08043919598263e-05 	0.000188343946162863
0.00459726988530872 	9.84951037475561e-05 	9.65772740136256e-05 	8.2453473421512e-05 	0.000197346312536156
0.00473151258961481 	9.7926470749273e-05 	9.31439781042199e-05 	9.29449829714102e-05 	0.000222135900710995
0.00486967525165863 	0.000101608448856255 	9.8348853262386e-05 	9.56519700175346e-05 	0.000232115418668147
0.00501187233627272 	0.000102104569229182 	9.61556884580325e-05 	0.000166063353208554 	0.000248743811413553
0.00515822165072306 	0.000105912668289103 	0.000101896096115531 	0.000169274997752255 	0.000255846479240092
0.00530884444230988 	0.000107137245832889 	0.000100682968349206 	0.00017315602355764 	0.000271445367911293
0.00546386549881854 	0.000111071741882618 	0.000107111662390992 	0.000176494010986169 	0.00027930808715514
0.00562341325190349 	0.00011282140121994 	0.000106721394291755 	0.000180969133250451 	0.000296717699894794
0.00578761988349121 	0.000116993690302185 	0.000114033407147341 	0.000184393358151585 	0.000306478973355429
0.0059566214352901 	0.000119090992432816 	0.000114395507577795 	0.000189028647792638 	0.000327253257859637
0.00613055792149821 	0.000121733922964554 	0.000115482293335521 	0.000194451605490519 	0.000349578751863956
0.00630957344480193 	0.000124769145566309 	0.00011721401968755 	0.00020020071277132 	0.000373397537452313
0.00649381631576211 	0.000128741668799163 	0.000125877357882916 	0.000203526947252997 	0.000385845231313123
0.00668343917568615 	0.000131896977172263 	0.000128332587008518 	0.000209682536727801 	0.0004142702506499
0.00687859912308808 	0.00013528811240334 	0.000131361102442791 	0.000216272265321387 	0.000444619617954461
0.00707945784384138 	0.000138947004424114 	0.000135026113531069 	0.000223234693981736 	0.000476874709847403
0.00728618174513228 	0.000142766270848671 	0.000139234805122755 	0.000230558460005401 	0.000511032308808226
0.00749894209332456 	0.000146725153917248 	0.000144026792704834 	0.000238260835103014 	0.000551827438186426
0.00771791515585012 	0.00015224535241478 	0.000143994305549911 	0.00025208040286423 	0.000550611815334112
0.00794328234724282 	0.000156512526728376 	0.000149873142249644 	0.00026072251722447 	0.000578038217151431
0.0081752303794365 	0.000160785221625911 	0.000156446713037675 	0.000270641789065929 	0.000609375174666951
0.00841395141645195 	0.000168090912039773 	0.00015913938889351 	0.000287667799025106 	0.000653899594883071
0.00865964323360065 	0.000172296629842942 	0.000166795112197125 	0.000298801579880415 	0.000689848932580711
0.00891250938133746 	0.000180585561143658 	0.000171393059927572 	0.000317986286410966 	0.000743058797710766
0.0091727593538978 	0.000184607012098621 	0.000180217127572018 	0.00033007944567631 	0.000783997089354564
0.00944060876285923 	0.000193477991868542 	0.000186451552699965 	0.000351067251147746 	0.000847587433051916
0.00971627951577107 	0.000202941482495859 	0.00019392887273133 	0.000376096731121023 	0.000915540595613468
0.01 	0.000208182716938083 	0.000203681582939212 	0.000391921647917916 	0.00097798824402252
0.0102920052719443 	0.000427362916388068 	0.000418147288234194 	0.000482886061850506 	0.000957429238403841
0.0105925372517729 	0.000436754208354981 	0.000427304638930618 	0.000498144504700987 	0.00101664234854704
0.0109018449238513 	0.000444559884439015 	0.000430335880295764 	0.000520627291218684 	0.00109947945294724
0.0112201845430196 	0.000455090143493649 	0.00044131942262272 	0.000538303897057947 	0.0011679248271226
