# nm = 1000 nc = 10 len = 200 npart = 2 beta = 0.3
#part 	obs1 	obs2
0	0.0309792	0.36665
1	0.0256541	0.293848
0	0.0312656	0.366811
1	0.026296	0.29372
0	0.0310572	0.367003
1	0.0272394	0.294094
0	0.0296667	0.36678
1	0.0283547	0.293779
0	0.0301605	0.366808
1	0.0274468	0.293984
0	0.0306634	0.367102
1	0.026193	0.293844
0	0.0273478	0.367216
1	0.0263005	0.293706
0	0.0271878	0.367278
1	0.0253584	0.293974
0	0.026067	0.367017
1	0.0245475	0.293715
0	0.0261626	0.366887
1	0.0258094	0.293812
0	0.0253252	0.366654
1	0.022956	0.29393
0	0.0241885	0.366712
1	0.0231886	0.293932
0	0.023938	0.36704
1	0.0224525	0.293767
0	0.021464	0.366796
1	0.0222015	0.293566
0	0.020964	0.366754
1	0.0208978	0.293607
0	0.0205573	0.366545
1	0.022243	0.293539
0	0.018965	0.366397
1	0.0212028	0.293534
0	0.0190069	0.3667
1	0.0212785	0.29359
0	0.0200856	0.366599
1	0.0208081	0.293603
0	0.0199347	0.366482
1	0.0193422	0.293587
0	0.02044	0.366308
1	0.0194001	0.293638
0	0.0215578	0.366537
1	0.0212667	0.293431
0	0.0188109	0.366695
1	0.0220166	0.293444
0	0.0191667	0.36655
1	0.0216014	0.293638
0	0.0189677	0.366641
1	0.0208581	0.293516
0	0.0197384	0.366809
1	0.0206292	0.293545
0	0.0171309	0.36662
1	0.0243405	0.293621
0	0.016158	0.36661
1	0.0238751	0.293444
0	0.0163125	0.366655
1	0.0243072	0.293484
0	0.014942	0.366535
1	0.0235586	0.29383
0	0.0138577	0.366443
1	0.0263507	0.293589
0	0.0147911	0.366275
1	0.0265104	0.293537
0	0.0128898	0.366205
1	0.0249511	0.293533
0	0.0136914	0.366415
1	0.0249017	0.293518
0	0.0137213	0.366362
1	0.0238188	0.293791
0	0.0120506	0.36632
1	0.0245545	0.293811
0	0.0111309	0.366246
1	0.0258873	0.293759
0	0.0110314	0.366441
1	0.0271274	0.293915
0	0.0130503	0.366699
1	0.025172	0.293835
0	0.013453	0.366465
1	0.0229891	0.293703
0	0.0148179	0.366585
1	0.0218731	0.293738
0	0.0133403	0.366638
1	0.0220353	0.293873
0	0.0113338	0.366438
1	0.0225842	0.293801
0	0.0116433	0.366443
1	0.0224433	0.293683
0	0.010992	0.366509
1	0.0226388	0.29386
0	0.00959225	0.366675
1	0.0218199	0.293768
0	0.0121246	0.366735
1	0.0217898	0.293711
0	0.0129068	0.366858
1	0.0228797	0.293845
0	0.0131354	0.366794
1	0.0218732	0.293855
0	0.0143859	0.366736
1	0.022107	0.294091
0	0.0132516	0.366781
1	0.0227367	0.294349
0	0.0141291	0.366581
1	0.0226051	0.293764
0	0.012464	0.366562
1	0.0233604	0.293771
0	0.014671	0.366816
1	0.0236323	0.293765
0	0.0146231	0.366584
1	0.0238503	0.293667
0	0.015356	0.366487
1	0.0244046	0.293923
0	0.0119242	0.366372
1	0.0262088	0.293545
0	0.0118466	0.366486
1	0.0232489	0.293512
0	0.0132152	0.366411
1	0.0213594	0.293856
0	0.0135485	0.366652
1	0.0216239	0.29362
0	0.0152496	0.366897
1	0.0231787	0.293649
0	0.0158066	0.366517
1	0.0214096	0.293544
0	0.0148421	0.366515
1	0.0214894	0.29367
0	0.0158911	0.367034
1	0.0210173	0.293554
0	0.0149161	0.366711
1	0.0241062	0.293592
0	0.0162262	0.366714
1	0.0233529	0.293536
0	0.0142044	0.366654
1	0.0239764	0.293698
0	0.0135168	0.367015
1	0.0248861	0.293648
0	0.0137726	0.366646
1	0.0262087	0.293686
0	0.0135132	0.366361
1	0.0260872	0.293806
0	0.0143455	0.366579
1	0.027228	0.293977
0	0.0143322	0.366673
1	0.0259921	0.293707
0	0.0140234	0.366556
1	0.0260843	0.293671
0	0.0143712	0.366461
1	0.0258079	0.293616
0	0.016305	0.366283
1	0.0244367	0.293669
0	0.0150043	0.366614
1	0.0233709	0.293501
0	0.0171824	0.366757
1	0.0231418	0.293487
0	0.0158803	0.366405
1	0.0225127	0.293509
0	0.0170061	0.36668
1	0.0222871	0.293891
0	0.0175708	0.366602
1	0.0249452	0.293837
0	0.0182044	0.36641
1	0.0233787	0.293895
0	0.0196679	0.36634
1	0.0207926	0.293608
0	0.019228	0.366685
1	0.0224087	0.293569
0	0.0194691	0.366554
1	0.0217241	0.293479
0	0.0193889	0.366537
1	0.0226151	0.293591
0	0.0210757	0.366382
1	0.0234263	0.293477
0	0.018193	0.366444
1	0.0241269	0.293826
0	0.0161172	0.36651
1	0.0242043	0.293574
0	0.016871	0.366821
1	0.0241754	0.293356
0	0.0160291	0.366877
1	0.024772	0.293729
0	0.0127421	0.366863
1	0.0248667	0.29384
0	0.0114133	0.366439
1	0.0240568	0.293829
0	0.012548	0.366536
1	0.028379	0.294156
0	0.0115727	0.366769
1	0.0296633	0.293773
0	0.0124664	0.366565
1	0.0293259	0.293734
0	0.0115323	0.36656
1	0.0302858	0.293848
0	0.0117089	0.3664
1	0.0330771	0.294028
0	0.0120744	0.366712
1	0.0311926	0.294122
0	0.0105435	0.366535
1	0.0313124	0.293857
0	0.0109012	0.366363
1	0.0310501	0.293602
0	0.0101345	0.366407
1	0.0319382	0.293751
0	0.0103289	0.366637
1	0.0322848	0.294172
0	0.0101424	0.366624
1	0.0313012	0.293906
0	0.00957912	0.366809
1	0.0303223	0.294223
0	0.00832075	0.366994
1	0.0325095	0.294202
0	0.00971705	0.367006
1	0.0328262	0.29431
0	0.0109369	0.36697
1	0.0306196	0.294001
0	0.00979925	0.366765
1	0.0285464	0.29378
0	0.0111654	0.366612
1	0.0293577	0.29379
0	0.0120083	0.366688
1	0.0312795	0.293805
0	0.0118778	0.366586
1	0.0314506	0.293741
0	0.013935	0.36631
1	0.0316999	0.294001
0	0.0141183	0.366778
1	0.029692	0.293887
0	0.0168339	0.366466
1	0.0291807	0.293574
0	0.0158273	0.36672
1	0.0289551	0.293682
0	0.0176082	0.366721
1	0.0268368	0.293299
0	0.0180852	0.36673
1	0.0289882	0.293461
0	0.019383	0.366905
1	0.0289291	0.2937
0	0.0177947	0.366725
1	0.0305532	0.293984
0	0.0201756	0.366593
1	0.0268231	0.29373
0	0.0218956	0.366742
1	0.0268471	0.293775
0	0.021132	0.366647
1	0.0266121	0.293335
0	0.0204993	0.366769
1	0.0255325	0.293442
0	0.0168413	0.36653
1	0.0290606	0.293675
0	0.0152481	0.36661
1	0.0271353	0.293479
0	0.0154546	0.366435
1	0.0281433	0.293341
0	0.0162172	0.366459
1	0.0309724	0.293586
0	0.0176876	0.36663
1	0.0316915	0.293512
0	0.0177042	0.366964
1	0.0315625	0.293561
0	0.0165322	0.366916
1	0.0350016	0.293688
0	0.0167759	0.366924
1	0.033842	0.293885
0	0.0168179	0.366979
1	0.0344145	0.293809
0	0.0185329	0.366918
1	0.0346307	0.293732
0	0.0173643	0.367103
1	0.0345394	0.293647
0	0.0167291	0.366981
1	0.0355181	0.293738
0	0.0159783	0.366811
1	0.0339171	0.293866
0	0.0153546	0.366765
1	0.0328387	0.293981
0	0.0166458	0.366462
1	0.0290873	0.293707
0	0.0174001	0.366755
1	0.0285088	0.293444
0	0.0181409	0.3671
1	0.0285583	0.29333
0	0.0196087	0.367121
1	0.0298361	0.293555
0	0.0204044	0.366746
1	0.029403	0.293429
0	0.018368	0.366665
1	0.0273806	0.293382
0	0.0189061	0.366681
1	0.0291639	0.293532
0	0.0203242	0.366677
1	0.0269562	0.293706
0	0.0198826	0.366653
1	0.0258509	0.293635
0	0.0197282	0.366694
1	0.0260409	0.293515
0	0.0208438	0.366622
1	0.0255787	0.293736
0	0.021462	0.366876
1	0.027064	0.293967
0	0.0188789	0.366895
1	0.0250617	0.293845
0	0.0182427	0.366881
1	0.0231797	0.293448
0	0.0169712	0.366947
1	0.0217355	0.293588
0	0.0159266	0.367123
1	0.0219439	0.293479
0	0.0162988	0.367003
1	0.0215163	0.293633
0	0.0173538	0.366587
1	0.0215045	0.293643
0	0.0173456	0.366728
1	0.0219762	0.29357
0	0.0155853	0.366852
1	0.0211826	0.293374
0	0.0156005	0.366823
1	0.0205706	0.293378
0	0.0138669	0.366536
1	0.0216459	0.293811
0	0.0177871	0.366783
1	0.0206514	0.293809
0	0.0151764	0.366795
1	0.0203073	0.293875
0	0.0154711	0.366732
1	0.0227297	0.293929
0	0.0153354	0.366707
1	0.0233715	0.293955
0	0.0151517	0.366771
1	0.0229578	0.293852
0	0.016281	0.366803
1	0.0234509	0.293922
0	0.017287	0.366812
1	0.0262572	0.294045
0	0.0145058	0.366693
1	0.025428	0.293949
0	0.0161394	0.366593
1	0.0255239	0.2939
0	0.0153176	0.366462
1	0.0260037	0.293615
0	0.0152336	0.366471
1	0.026205	0.293542
0	0.0150311	0.366575
1	0.0247064	0.293528
0	0.0157209	0.366501
1	0.0243923	0.293479
0	0.0151388	0.36639
1	0.025225	0.293691
0	0.0153403	0.366216
1	0.0247347	0.29374
0	0.0142225	0.366505
1	0.025921	0.293653
0	0.0129071	0.366798
1	0.0260201	0.293522
0	0.012708	0.366814
1	0.0281592	0.293811
0	0.0119636	0.366575
1	0.0266835	0.293804
0	0.0129059	0.366619
1	0.0266663	0.293845
0	0.0138508	0.366909
1	0.0258266	0.293682
0	0.0116051	0.36657
1	0.0243444	0.293543
0	0.0108029	0.36651
1	0.0231885	0.293523
0	0.0126824	0.366697
1	0.022519	0.293567
0	0.0118241	0.366657
1	0.0237371	0.294034
0	0.010702	0.36656
1	0.0216704	0.29373
0	0.0109545	0.366427
1	0.020926	0.293546
0	0.00989094	0.366324
1	0.0202592	0.293873
0	0.0102112	0.366769
1	0.0210451	0.293779
0	0.011505	0.366557
1	0.0213388	0.29363
0	0.011791	0.366949
1	0.0218423	0.293505
0	0.0101015	0.366691
1	0.0207835	0.293792
0	0.00991464	0.366586
1	0.0212992	0.293885
0	0.0102502	0.366495
1	0.0225959	0.293388
0	0.0100037	0.36653
1	0.0244601	0.293799
0	0.0072132	0.366921
1	0.0237856	0.293515
0	0.007864	0.366733
1	0.0243208	0.293292
0	0.0076764	0.366454
1	0.0271844	0.293637
0	0.0079868	0.366405
1	0.0249612	0.2937
0	0.0094862	0.366347
1	0.0267522	0.293704
0	0.0105909	0.366359
1	0.0275717	0.29404
0	0.0115372	0.366687
1	0.0284357	0.294197
0	0.0105757	0.366724
1	0.0277955	0.293957
0	0.00923038	0.366564
1	0.0269115	0.293723
0	0.00985781	0.366799
1	0.0265486	0.293843
0	0.0093022	0.366222
1	0.0254404	0.293827
0	0.00889966	0.366482
1	0.0270529	0.293692
0	0.00847681	0.366371
1	0.0267374	0.293728
0	0.00892372	0.366673
1	0.0290637	0.29384
0	0.00749046	0.366519
1	0.0290119	0.293878
0	0.00838646	0.366572
1	0.0301979	0.293719
0	0.00814916	0.366499
1	0.0287863	0.293849
0	0.00709902	0.366383
1	0.0289919	0.293946
0	0.0068175	0.366388
1	0.0318005	0.293837
0	0.00735489	0.366119
1	0.0316021	0.293743
0	0.00803742	0.366407
1	0.0315053	0.293684
0	0.00920601	0.366422
1	0.0341234	0.293819
0	0.00848309	0.366414
1	0.0345567	0.294144
0	0.00843666	0.36653
1	0.03508	0.294208
0	0.00999331	0.366478
1	0.0348818	0.294001
0	0.0103178	0.366572
1	0.0349745	0.293737
0	0.00858417	0.366778
1	0.0385282	0.293801
0	0.0087669	0.366719
1	0.0434981	0.294135
0	0.00902226	0.366952
1	0.0443644	0.294082
0	0.00862429	0.367105
1	0.0434849	0.294142
0	0.00933703	0.367364
1	0.0444352	0.293749
0	0.0088341	0.367034
1	0.0431978	0.293892
0	0.00928543	0.366742
1	0.0416208	0.293876
0	0.00958054	0.366715
1	0.0428549	0.294013
0	0.00921053	0.366561
1	0.0433523	0.294041
0	0.00787837	0.366503
1	0.041078	0.294067
0	0.00787395	0.36647
1	0.0371668	0.293596
0	0.00882554	0.366504
1	0.0378782	0.294259
0	0.00912966	0.36644
1	0.0394948	0.29381
0	0.00982108	0.366641
1	0.0379891	0.293745
0	0.00983327	0.366813
1	0.039748	0.293834
0	0.0101179	0.366556
1	0.0397428	0.293979
0	0.00928146	0.366441
1	0.0392114	0.293846
0	0.00995079	0.366664
1	0.0379348	0.293973
0	0.01063	0.366419
1	0.0380045	0.29382
0	0.0110761	0.366516
1	0.039559	0.293768
0	0.011109	0.366764
1	0.0406067	0.294018
0	0.0106719	0.366554
1	0.0378681	0.294232
0	0.0119011	0.366929
1	0.0362813	0.294005
0	0.011884	0.366947
1	0.036282	0.293792
0	0.0123452	0.366977
1	0.0365854	0.293647
0	0.0121202	0.367057
1	0.0373445	0.293571
0	0.0111082	0.366961
1	0.0376944	0.293604
0	0.0104616	0.366736
1	0.036392	0.293624
0	0.0112567	0.366895
1	0.0354133	0.293572
0	0.010492	0.366553
1	0.0338567	0.293506
0	0.00942842	0.366453
1	0.033256	0.293864
0	0.00868893	0.366595
1	0.033531	0.293965
0	0.0079059	0.36645
1	0.0308583	0.293742
0	0.00797725	0.366485
1	0.0313668	0.293749
0	0.00785759	0.366777
1	0.0347007	0.293657
0	0.0076796	0.366624
1	0.035666	0.293643
0	0.00874041	0.366944
1	0.0373762	0.293708
0	0.00779306	0.366535
1	0.0394624	0.293802
0	0.00677787	0.366682
1	0.0379876	0.293786
0	0.00722005	0.366227
1	0.0409335	0.293982
0	0.00703601	0.366592
1	0.036825	0.293738
0	0.00674779	0.366472
1	0.0359826	0.293492
0	0.00721032	0.366512
1	0.0359662	0.293844
0	0.0063852	0.36663
1	0.0346988	0.293604
0	0.00639212	0.366541
1	0.037038	0.293866
0	0.00664624	0.366819
1	0.0357341	0.293781
0	0.00708967	0.366782
1	0.0340343	0.293819
0	0.00677289	0.366648
1	0.0333	0.293673
0	0.00597872	0.366447
1	0.0338189	0.29385
0	0.00654927	0.366425
1	0.0361948	0.293812
0	0.00595927	0.366257
1	0.0344238	0.293603
0	0.00740997	0.366571
1	0.0357216	0.293743
0	0.00708298	0.366541
1	0.0365811	0.293641
0	0.00710473	0.366821
1	0.036817	0.29375
0	0.00772839	0.366676
1	0.031632	0.293995
0	0.00825107	0.366686
1	0.0304208	0.293907
0	0.00911454	0.366934
1	0.0322267	0.294117
0	0.0100237	0.367428
1	0.0326236	0.294034
0	0.00924585	0.36726
1	0.0323497	0.293852
0	0.00830575	0.366748
1	0.0291098	0.293932
0	0.0081965	0.366535
1	0.0295454	0.293642
0	0.00756368	0.366582
1	0.029251	0.293761
0	0.00800634	0.366915
1	0.0277667	0.293743
0	0.00645908	0.366568
1	0.0253294	0.293439
0	0.00564336	0.36643
1	0.0254434	0.293524
0	0.00647504	0.366568
1	0.025491	0.294043
0	0.00674391	0.366527
1	0.0254462	0.293782
0	0.00635359	0.366776
1	0.0242638	0.293638
0	0.0059288	0.366615
1	0.0257357	0.293701
0	0.00630575	0.366392
1	0.025086	0.293654
0	0.00675887	0.366476
1	0.0255199	0.293688
0	0.00755337	0.366614
1	0.0264539	0.293741
0	0.00869578	0.366832
1	0.0255795	0.293866
0	0.00624377	0.366637
1	0.0307427	0.293754
0	0.0069859	0.366552
1	0.0310216	0.29381
0	0.00792548	0.366827
1	0.0294437	0.293716
0	0.00728577	0.366754
1	0.0291285	0.293639
0	0.00674761	0.366538
1	0.0291018	0.293446
0	0.00683402	0.366634
1	0.0275165	0.293451
0	0.0061128	0.366774
1	0.0302138	0.293382
0	0.00497153	0.366327
1	0.0298813	0.293542
0	0.00528572	0.366411
1	0.0302186	0.293593
0	0.00562941	0.36656
1	0.0311313	0.293575
0	0.00585034	0.366615
1	0.0299863	0.293845
0	0.005789	0.366272
1	0.0317654	0.294188
0	0.00583759	0.366608
1	0.0308282	0.293715
0	0.00518131	0.366631
1	0.0333953	0.293616
0	0.00498066	0.366764
1	0.0347645	0.29349
0	0.00498991	0.366659
1	0.0326177	0.293493
0	0.00497285	0.366368
1	0.030843	0.293453
0	0.0050142	0.366421
1	0.0300672	0.293433
0	0.00545261	0.36651
1	0.0304872	0.29345
0	0.0058586	0.36657
1	0.0293324	0.293549
0	0.00646883	0.366882
1	0.0280393	0.29359
0	0.00626587	0.366641
1	0.0293041	0.293679
0	0.0057007	0.366701
1	0.0268966	0.293783
0	0.00618697	0.366759
1	0.0272822	0.293709
0	0.00811625	0.366873
1	0.0290447	0.293951
0	0.0077913	0.366867
1	0.0285902	0.293671
0	0.00912347	0.366991
1	0.0288095	0.293859
0	0.00855983	0.366707
1	0.0265788	0.293723
0	0.00817961	0.366613
1	0.0308605	0.293879
0	0.00751954	0.366656
1	0.0295889	0.293591
0	0.0086927	0.366432
1	0.0319433	0.293408
0	0.00760779	0.366689
1	0.0308962	0.293589
0	0.00711977	0.366543
1	0.032293	0.29384
0	0.00692013	0.36647
1	0.0322169	0.2937
0	0.00839555	0.366712
1	0.033692	0.29392
0	0.00625471	0.366403
1	0.0339797	0.29412
0	0.00683355	0.366411
1	0.0332174	0.294016
0	0.00819792	0.366835
1	0.0341173	0.293823
0	0.00672599	0.366713
1	0.0353701	0.293949
0	0.00580614	0.366115
1	0.0338354	0.293977
0	0.00837874	0.366555
1	0.0360853	0.294098
0	0.00964137	0.366568
1	0.035354	0.29416
0	0.0101758	0.367013
1	0.0339092	0.294085
0	0.0108639	0.366799
1	0.0355502	0.293884
0	0.0102676	0.366661
1	0.0341094	0.294125
0	0.00948987	0.366721
1	0.0320305	0.293918
0	0.00995457	0.366767
1	0.0301364	0.293765
0	0.00985599	0.366736
1	0.0307074	0.293739
0	0.00870776	0.366591
1	0.0325332	0.293984
0	0.00941923	0.366428
1	0.0315752	0.293949
0	0.00911805	0.366607
1	0.0322945	0.293855
0	0.00932741	0.366633
1	0.0325959	0.294051
0	0.00879293	0.366641
1	0.0311269	0.293801
0	0.0080772	0.366367
1	0.0322155	0.293786
0	0.00770087	0.366366
1	0.0308575	0.293781
0	0.00778922	0.366476
1	0.0327301	0.293981
0	0.00861727	0.366525
1	0.0342125	0.293804
0	0.00739109	0.366699
1	0.0359538	0.29383
0	0.00801507	0.366743
1	0.0383705	0.293833
0	0.00844305	0.366764
1	0.0388431	0.293627
0	0.0080017	0.366482
1	0.0384469	0.293899
0	0.00906279	0.36677
1	0.038473	0.293811
0	0.0095009	0.366557
1	0.0366569	0.293658
0	0.0090487	0.366805
1	0.0361606	0.293649
0	0.00854554	0.366765
1	0.0364632	0.293526
0	0.00949661	0.366819
1	0.038116	0.29365
0	0.00914653	0.36643
1	0.0353335	0.293818
0	0.0101195	0.36631
1	0.0350159	0.293939
0	0.0116336	0.366638
1	0.0354336	0.294326
0	0.0124272	0.366848
1	0.0337543	0.294124
0	0.0115577	0.366775
1	0.0347245	0.294032
0	0.0108637	0.366646
1	0.0359204	0.294051
0	0.0101021	0.366547
1	0.033182	0.29375
0	0.0113417	0.366586
1	0.0332142	0.293508
0	0.0113548	0.36656
1	0.0342077	0.293562
0	0.00976913	0.366515
1	0.0359042	0.293779
0	0.0103469	0.366593
1	0.0359509	0.293707
0	0.00880655	0.36633
1	0.0393855	0.293615
0	0.0091344	0.36642
1	0.0389069	0.293599
0	0.00680642	0.366185
1	0.0405316	0.293795
0	0.00618913	0.366428
1	0.039557	0.293987
0	0.00568031	0.36616
1	0.03926	0.293706
0	0.00630069	0.366308
1	0.0391004	0.293671
0	0.006324	0.366461
1	0.0383027	0.293484
0	0.00600446	0.366535
1	0.0368874	0.293765
0	0.00589292	0.366276
1	0.0387301	0.293738
0	0.006601	0.366539
1	0.0373797	0.29383
0	0.00682743	0.36656
1	0.0360454	0.293945
0	0.00710478	0.366666
1	0.0397739	0.293536
0	0.00642173	0.366826
1	0.0416902	0.293558
0	0.00662112	0.366728
1	0.0415923	0.29372
0	0.00542055	0.366911
1	0.0418957	0.293522
0	0.00564644	0.366588
1	0.0444499	0.293811
0	0.0063304	0.366331
1	0.0403155	0.293806
0	0.00688536	0.366246
1	0.0438936	0.293895
0	0.00762285	0.366432
1	0.0487482	0.293774
0	0.00769586	0.366473
1	0.0491323	0.293894
0	0.00698857	0.366375
1	0.0472109	0.293709
0	0.00715322	0.366349
1	0.0467769	0.293732
0	0.00798945	0.366208
1	0.0508884	0.293949
0	0.0084501	0.366377
1	0.0477785	0.293857
0	0.00891159	0.366346
1	0.050632	0.293762
0	0.00971085	0.366345
1	0.0517975	0.293852
0	0.0111155	0.366521
1	0.0541562	0.293792
0	0.0134879	0.366706
1	0.0545101	0.293901
0	0.0125026	0.366624
1	0.0544122	0.293977
0	0.0116644	0.366933
1	0.0604527	0.293962
0	0.0107854	0.366545
1	0.0587541	0.294029
0	0.0105918	0.366441
1	0.0587995	0.294127
0	0.010066	0.366584
1	0.0558459	0.294279
0	0.00964635	0.366512
1	0.0533722	0.294004
0	0.00883613	0.366585
1	0.0550504	0.29413
0	0.00927267	0.366741
1	0.055119	0.293812
0	0.00977444	0.366481
1	0.0569368	0.293823
0	0.00970486	0.366671
1	0.0598916	0.293872
0	0.010242	0.366621
1	0.0611232	0.29376
0	0.0109634	0.366727
1	0.0607826	0.293785
0	0.00913939	0.366602
1	0.0632242	0.293706
0	0.00933373	0.366573
1	0.0604902	0.29378
0	0.00884733	0.366504
1	0.0566019	0.293731
0	0.0076793	0.366374
1	0.0542731	0.29347
0	0.00777238	0.366429
1	0.055043	0.293696
