# nm = 1000 nc = 100 len = 1024 npart = 1 beta = 3
#part 	obs1 	obs2
0	0.0725562	0.00137011
0	0.0801575	0.00143767
0	0.0862935	0.00138867
0	0.0935907	0.0015716
0	0.0863692	0.0014966
0	0.0854062	0.00141133
0	0.0854076	0.00136637
0	0.0872432	0.00148154
0	0.0853608	0.00149237
0	0.0892289	0.00145748
0	0.0939503	0.00139358
0	0.0930934	0.0013733
0	0.0856103	0.00150477
0	0.087855	0.00149807
0	0.0965676	0.00144254
0	0.0979836	0.00143304
0	0.0959501	0.00143339
0	0.0852206	0.00155578
0	0.081523	0.0013544
0	0.088517	0.00140629
0	0.0843641	0.00144913
0	0.0834748	0.00138796
0	0.0853527	0.00138461
0	0.0858857	0.00146792
0	0.0875792	0.00137812
0	0.0886642	0.00141585
0	0.0919314	0.0014436
0	0.0942593	0.00142593
0	0.097976	0.00139216
0	0.0976554	0.00153568
0	0.0997456	0.00148794
0	0.0994924	0.00141769
0	0.102504	0.00146687
0	0.100732	0.00133607
0	0.0998837	0.00148321
0	0.104302	0.00149365
0	0.0994939	0.00139725
0	0.0967205	0.00149493
0	0.0991704	0.00148703
0	0.0966009	0.00148809
0	0.094662	0.00144647
0	0.0955418	0.00156212
0	0.0978454	0.00155942
0	0.0996877	0.00142209
0	0.0980261	0.00146522
0	0.0944378	0.00144446
0	0.0976203	0.00144629
0	0.0920359	0.00157394
0	0.091547	0.00143325
0	0.0863587	0.00160696
0	0.0904593	0.00143305
0	0.0874788	0.00156821
0	0.0907961	0.00137861
0	0.084223	0.00148317
0	0.0828295	0.00163083
0	0.0815179	0.00139403
0	0.088133	0.00148479
0	0.0806798	0.00143507
0	0.0730102	0.00156104
0	0.0755918	0.00146875
0	0.0773111	0.00131604
0	0.0773052	0.00143224
0	0.0825408	0.00151247
0	0.0827591	0.00146421
0	0.0897428	0.00156057
0	0.0830288	0.00148396
0	0.0876026	0.00154362
0	0.0914483	0.00149045
0	0.09798	0.00162046
0	0.102853	0.0015079
0	0.0940961	0.00145673
0	0.0893724	0.0014666
0	0.0846735	0.00152232
0	0.0799789	0.00143928
0	0.0790469	0.00143887
0	0.0772988	0.00150122
0	0.0700449	0.00149176
0	0.0683001	0.00146194
0	0.0728698	0.00146858
0	0.0684592	0.00141468
0	0.0712995	0.00144119
0	0.0661765	0.0013888
0	0.0621503	0.00137316
0	0.0624444	0.00139706
0	0.0600641	0.00151182
0	0.0636152	0.00143393
0	0.0671141	0.00149494
0	0.070871	0.00137501
0	0.0717639	0.00151653
0	0.0708804	0.00151187
0	0.0736777	0.00143921
0	0.0758801	0.00133963
0	0.0753413	0.00149936
0	0.0826569	0.0015404
0	0.0776201	0.00140675
0	0.0747613	0.00144115
0	0.0746099	0.0014531
0	0.0750553	0.00142612
0	0.0749539	0.00145244
0	0.0748669	0.00154029
0	0.0778878	0.00140517
0	0.0769758	0.00147328
0	0.0765359	0.0013327
0	0.0726629	0.00151069
0	0.0736606	0.00136189
0	0.0795198	0.00144703
0	0.0781984	0.00151749
0	0.0712323	0.00140932
0	0.0721988	0.00153364
0	0.0700624	0.00143634
0	0.0673263	0.0015391
0	0.0690904	0.00150623
0	0.0711643	0.00144908
0	0.0674565	0.0013673
0	0.0628205	0.00140072
0	0.0663777	0.00140629
0	0.070726	0.0015079
0	0.0741007	0.00151031
0	0.069518	0.00151957
0	0.0649099	0.00127589
0	0.0629377	0.00145989
0	0.0626729	0.00147463
0	0.0669298	0.00145223
0	0.0693649	0.0014936
0	0.0653935	0.00144365
0	0.0580971	0.00158063
0	0.0610207	0.0015751
0	0.0552297	0.00149079
0	0.056434	0.00139191
0	0.058557	0.00153488
0	0.0612297	0.0014978
0	0.0599435	0.00151618
0	0.0609955	0.00151524
0	0.0629908	0.00139357
0	0.0590871	0.00141991
0	0.0593392	0.00145336
0	0.0544968	0.00138416
0	0.057691	0.00142129
0	0.0545958	0.001462
0	0.0530707	0.00136613
0	0.0543128	0.00149812
0	0.0492423	0.00148484
0	0.0526255	0.00146797
0	0.0555045	0.00151025
0	0.0549366	0.00156949
0	0.0543923	0.00153541
0	0.048362	0.00153091
0	0.0519317	0.00148375
0	0.0500885	0.00148742
0	0.0435577	0.00143737
0	0.0416284	0.00141482
0	0.047307	0.00153812
0	0.0518591	0.00142181
0	0.0515291	0.00142847
0	0.0543717	0.00152146
0	0.0510118	0.00143898
0	0.0560195	0.00137882
0	0.0615802	0.00145242
0	0.05771	0.00148954
0	0.0562058	0.00141523
0	0.0637056	0.00135476
0	0.0580181	0.00148239
0	0.0608316	0.00149197
0	0.0581126	0.00144257
0	0.054541	0.00133323
0	0.0566129	0.00149892
0	0.0584839	0.00147843
0	0.0600018	0.0015536
0	0.0589985	0.00141234
0	0.0588318	0.00147833
0	0.0545142	0.00141157
0	0.0543485	0.00131105
0	0.0530065	0.00141518
0	0.0569004	0.00144227
0	0.055939	0.00139948
0	0.0581298	0.00149445
0	0.0585497	0.00143082
0	0.0571641	0.00147621
0	0.0585408	0.00144288
0	0.0605631	0.0013858
0	0.0639914	0.00138857
0	0.0648297	0.00147608
0	0.0645227	0.00148343
0	0.0665531	0.00143176
0	0.0709914	0.00140317
0	0.0646404	0.00135365
0	0.0636945	0.00141695
0	0.0672748	0.00154329
0	0.0662231	0.00150482
0	0.0697423	0.00140166
0	0.0695262	0.00136954
0	0.0757055	0.00140347
0	0.0766521	0.0015654
0	0.0811542	0.00149194
0	0.082279	0.00152932
0	0.0751296	0.00146318
0	0.0787463	0.00145561
0	0.0826552	0.00155984
0	0.0810634	0.00145651
0	0.0844435	0.0014605
0	0.086893	0.00138634
0	0.0884095	0.00148714
0	0.0825779	0.00155545
0	0.0761129	0.00144195
0	0.0855672	0.0014215
0	0.0863879	0.00156937
0	0.0801954	0.00149381
0	0.0842793	0.00153824
0	0.0799286	0.00141794
0	0.0852239	0.00153096
0	0.0858104	0.00148083
0	0.089268	0.00145805
0	0.0942433	0.00141588
0	0.0929738	0.00136428
0	0.0854962	0.00159401
0	0.0835151	0.00145335
0	0.0898186	0.00138274
0	0.0938601	0.00150191
0	0.0903142	0.00147242
0	0.0780362	0.00137132
0	0.0729971	0.00142817
0	0.077068	0.00140228
0	0.0734206	0.00134324
0	0.0795163	0.00150283
0	0.0792887	0.00139576
0	0.0782737	0.00149677
0	0.0810423	0.00151682
0	0.0884337	0.00148366
0	0.0833535	0.00140585
0	0.0816693	0.0014378
0	0.079945	0.00137273
0	0.0791103	0.00146745
0	0.0754644	0.00142155
0	0.0660333	0.00144661
0	0.0695068	0.00143914
0	0.0760243	0.00140432
0	0.0695189	0.0014462
0	0.0701292	0.00138565
0	0.070344	0.00151301
0	0.0776959	0.00141716
0	0.0771989	0.00142156
0	0.0720268	0.00146394
0	0.0751508	0.00143301
0	0.0774771	0.00141058
0	0.078129	0.00138917
0	0.0818425	0.00143263
0	0.0820347	0.00144936
0	0.0810055	0.00157741
0	0.0823481	0.00140746
0	0.0874579	0.00142589
0	0.096704	0.00143013
0	0.0945465	0.00154365
0	0.0879578	0.00151285
0	0.0931465	0.00154609
0	0.100517	0.00142073
0	0.102646	0.00149583
0	0.104325	0.00147164
0	0.105635	0.00152883
0	0.111642	0.0014433
0	0.109985	0.00140573
0	0.110297	0.00149143
0	0.112156	0.00161635
0	0.116136	0.00152012
0	0.113066	0.00146235
0	0.11041	0.00149279
0	0.113342	0.00155522
0	0.107964	0.00133341
0	0.106524	0.00145829
0	0.113982	0.00138939
0	0.116588	0.00151051
0	0.120822	0.00153681
0	0.131013	0.00145405
0	0.129432	0.00130681
0	0.135636	0.00146399
0	0.135094	0.00153235
0	0.135598	0.00144139
0	0.134157	0.00144224
0	0.13588	0.00140846
0	0.135932	0.00142139
0	0.139688	0.00144517
0	0.130573	0.00141778
0	0.130057	0.00150066
0	0.122634	0.00139176
0	0.118332	0.00146357
0	0.11283	0.0014061
0	0.112565	0.00141935
0	0.117776	0.00149362
0	0.120999	0.00149064
0	0.126437	0.00139263
0	0.123512	0.00151578
0	0.127636	0.001426
0	0.131544	0.00146455
0	0.130731	0.00151673
0	0.131213	0.00148159
0	0.133919	0.00142067
0	0.128107	0.00145816
0	0.128403	0.00138555
0	0.125097	0.00147209
0	0.121581	0.00141414
0	0.114891	0.00156834
0	0.114942	0.0015126
0	0.127117	0.00149085
0	0.129202	0.00145913
0	0.125953	0.00141903
0	0.130412	0.00146199
0	0.133339	0.00153892
0	0.124346	0.0013912
0	0.129075	0.001387
0	0.137686	0.00143957
0	0.137674	0.00146724
0	0.136509	0.00150027
0	0.134631	0.00147863
0	0.13548	0.00141004
0	0.132534	0.00148017
0	0.128525	0.00136185
0	0.128246	0.00141325
0	0.131424	0.0014352
0	0.132787	0.00151681
0	0.133198	0.00139996
0	0.142296	0.00124949
0	0.141009	0.00148185
0	0.152339	0.00152849
0	0.152492	0.00144174
0	0.146267	0.00143408
0	0.149819	0.0013929
0	0.148733	0.00143619
0	0.134875	0.00144726
0	0.136148	0.0014496
0	0.144213	0.00131574
0	0.13905	0.00144249
0	0.151376	0.00145542
0	0.154527	0.00151789
0	0.155649	0.00143048
0	0.155225	0.00142838
0	0.164561	0.00141209
0	0.167694	0.00148552
0	0.173018	0.00160426
0	0.17099	0.00140843
0	0.172266	0.00140337
0	0.180625	0.00143548
0	0.185772	0.00144721
0	0.186991	0.00138249
0	0.187246	0.00152155
0	0.183832	0.00142078
0	0.188777	0.00143338
0	0.181231	0.00143028
0	0.17703	0.00145703
0	0.180577	0.00133652
0	0.191781	0.00148262
0	0.193058	0.00151832
0	0.195698	0.00137209
0	0.194426	0.0013855
0	0.184656	0.00147151
0	0.183905	0.00140253
0	0.181834	0.00141062
0	0.190034	0.00138348
0	0.178102	0.0014984
0	0.172111	0.0015409
0	0.162796	0.00140263
0	0.168581	0.00148999
0	0.155297	0.00135747
0	0.148202	0.00138339
0	0.160923	0.00147878
0	0.156367	0.0014575
0	0.165353	0.00144212
0	0.167018	0.0013346
0	0.165682	0.00151884
0	0.163666	0.00147666
0	0.170741	0.00146908
0	0.169735	0.00141615
0	0.167301	0.00146054
0	0.172869	0.0014816
0	0.170397	0.00154063
0	0.175207	0.00157028
0	0.173703	0.00146885
0	0.171301	0.00151699
0	0.164843	0.00139913
0	0.153024	0.00142827
0	0.151377	0.00134492
0	0.149599	0.00150151
0	0.148432	0.00148954
0	0.142705	0.00152241
0	0.139946	0.00159837
0	0.150675	0.00146613
0	0.149223	0.00137483
0	0.147625	0.00153331
0	0.145049	0.00152677
0	0.142925	0.00156787
0	0.139885	0.00148547
0	0.133899	0.00140545
0	0.135339	0.00137579
0	0.134837	0.00139766
0	0.125487	0.00137964
0	0.125921	0.00140746
0	0.132335	0.00153204
0	0.130304	0.00144512
0	0.121833	0.0014539
0	0.127496	0.00150911
0	0.13305	0.00153031
0	0.132163	0.0014146
0	0.131713	0.00145066
0	0.135805	0.00149634
0	0.134437	0.00136491
0	0.124207	0.00151283
0	0.125989	0.00147053
0	0.118436	0.00135105
0	0.122255	0.00139907
0	0.118146	0.00137263
0	0.111375	0.00144241
0	0.10782	0.00151694
0	0.105108	0.00128663
0	0.101904	0.00156879
0	0.106614	0.00146762
0	0.102575	0.00143928
0	0.103958	0.00143031
0	0.112504	0.00139143
0	0.103025	0.00144622
0	0.103375	0.00143595
0	0.101638	0.00146699
0	0.107493	0.00147786
0	0.113879	0.00151297
0	0.130202	0.00133969
0	0.130021	0.00153526
0	0.138834	0.00156315
0	0.142559	0.00151535
0	0.150154	0.00139443
0	0.151647	0.00145087
0	0.1488	0.00147811
0	0.154687	0.00149324
0	0.155489	0.00152499
0	0.161217	0.00146478
0	0.162645	0.00137798
0	0.156072	0.00139316
0	0.165528	0.00148944
0	0.172953	0.00146855
0	0.181289	0.0014956
0	0.179573	0.001491
0	0.173644	0.00160906
0	0.171691	0.00151806
0	0.17092	0.00143045
0	0.173107	0.00152134
0	0.172761	0.00142835
0	0.182882	0.00151191
0	0.195794	0.00157656
0	0.197761	0.00151366
0	0.187979	0.00148595
0	0.183718	0.00142304
0	0.19178	0.00139134
0	0.195697	0.00152784
0	0.193301	0.00142926
0	0.194634	0.0014481
0	0.190263	0.00137114
0	0.188216	0.0014652
0	0.187505	0.00141993
0	0.180448	0.00143521
0	0.173288	0.0013677
0	0.17789	0.0015175
0	0.172419	0.00146193
0	0.16833	0.00152127
0	0.173627	0.00139666
0	0.175798	0.00144463
0	0.182597	0.00155772
0	0.173736	0.00140087
0	0.174069	0.00150384
0	0.165484	0.0014391
0	0.167422	0.00153023
0	0.172683	0.00142704
0	0.175895	0.00127413
0	0.178277	0.00153376
0	0.174022	0.00145106
0	0.181731	0.0015179
0	0.188393	0.00151783
0	0.196623	0.00146547
0	0.200816	0.00144383
0	0.200996	0.00150386
0	0.207037	0.00141911
0	0.201852	0.00143642
0	0.202285	0.00153324
0	0.196485	0.00155465
0	0.194993	0.00152514
0	0.190068	0.00151275
0	0.186094	0.00143663
0	0.181424	0.00150576
0	0.192358	0.00139374
0	0.199648	0.00139993
0	0.191442	0.00154789
0	0.190084	0.00142185
0	0.184133	0.00146255
0	0.185756	0.00135698
0	0.175099	0.00149867
0	0.174593	0.00140754
0	0.181143	0.00142078
0	0.180883	0.00141255
0	0.173971	0.00154728
0	0.171147	0.00155246
0	0.178588	0.00157394
0	0.174847	0.001534
0	0.182481	0.00143027
0	0.184419	0.0014934
0	0.194424	0.0013808
0	0.194477	0.00134575
0	0.200666	0.00155275
0	0.204519	0.00151235
0	0.213389	0.00159974
0	0.210179	0.00151354
0	0.216922	0.00146373
0	0.221269	0.00151367
0	0.206221	0.0014542
0	0.220229	0.00162088
0	0.225847	0.00145316
0	0.22329	0.00142639
0	0.211592	0.00149707
0	0.201607	0.00142431
0	0.201622	0.00140406
0	0.207589	0.001506
0	0.201668	0.00149679
0	0.212506	0.00139132
0	0.202722	0.00137623
0	0.202056	0.00147619
0	0.196802	0.00143511
0	0.198088	0.0014463
0	0.199899	0.00139602
0	0.213689	0.00140356
0	0.208535	0.0013907
0	0.203392	0.0014244
0	0.20647	0.00139383
0	0.210358	0.00142649
0	0.213476	0.00146039
0	0.227607	0.00144349
0	0.227993	0.00147974
0	0.218121	0.00145859
0	0.219621	0.00145804
0	0.225929	0.00146494
0	0.215911	0.00147973
0	0.231671	0.00130752
0	0.234063	0.00141708
0	0.233982	0.00148287
0	0.236268	0.00142125
0	0.230345	0.0015185
0	0.225855	0.00135735
0	0.225227	0.00142384
0	0.219693	0.00140855
0	0.226798	0.00137751
0	0.214684	0.00132721
0	0.209637	0.00141703
0	0.212396	0.00142549
0	0.208616	0.0015448
0	0.211389	0.00154251
0	0.204148	0.001346
0	0.204861	0.00156113
0	0.196368	0.00136578
0	0.204746	0.00152098
0	0.197506	0.00154967
0	0.208447	0.00159826
0	0.208763	0.00146451
0	0.213348	0.00150107
0	0.210376	0.00145117
0	0.211473	0.00130564
0	0.20978	0.00146981
0	0.209866	0.00142972
0	0.20634	0.00156897
0	0.201746	0.00147405
0	0.197498	0.00152236
0	0.203752	0.00145944
0	0.186013	0.00144313
0	0.192532	0.00144539
0	0.186837	0.00145409
0	0.190975	0.00161636
0	0.180384	0.00144229
0	0.188745	0.00146308
0	0.182934	0.00155624
0	0.186544	0.00155753
0	0.186203	0.00149973
0	0.196745	0.00153786
0	0.19478	0.00139433
0	0.201225	0.00143389
0	0.191323	0.00138279
0	0.182894	0.00135641
0	0.17753	0.00138983
0	0.172896	0.00149459
0	0.178958	0.00154764
0	0.180598	0.001373
0	0.181948	0.00143239
0	0.185375	0.00147186
0	0.193277	0.00158777
0	0.190522	0.00149036
0	0.19527	0.00145094
0	0.189499	0.00148411
0	0.193484	0.00152561
0	0.186289	0.00141165
0	0.175619	0.00148129
0	0.181321	0.0014631
0	0.176482	0.00147295
0	0.170118	0.00146253
0	0.171142	0.00140095
0	0.183975	0.00146753
0	0.178746	0.00140872
0	0.174023	0.00147868
0	0.171118	0.00150616
0	0.163858	0.00142902
0	0.172234	0.00153705
0	0.183598	0.00151541
0	0.182379	0.00145505
0	0.179238	0.00135333
0	0.172259	0.00143747
0	0.177455	0.00144087
0	0.162906	0.00151634
0	0.176083	0.00147434
0	0.188386	0.00145843
0	0.184933	0.00148281
0	0.177636	0.00150803
0	0.176223	0.00140779
0	0.17217	0.00141307
0	0.169976	0.00147484
0	0.175993	0.00148102
0	0.170967	0.00147951
0	0.169983	0.00152483
0	0.16337	0.00140501
0	0.163978	0.00160104
0	0.166334	0.00140571
0	0.176013	0.00141067
0	0.175674	0.00144152
0	0.177106	0.00146064
0	0.18095	0.00141164
0	0.182453	0.00147092
0	0.19197	0.00149961
0	0.181993	0.0014846
0	0.196892	0.00139341
0	0.191823	0.00141946
0	0.204292	0.00158027
0	0.201626	0.00138978
0	0.213223	0.00146268
0	0.216044	0.00157915
0	0.213944	0.00150461
0	0.224181	0.00142513
0	0.225587	0.00143472
0	0.227824	0.00133457
0	0.229745	0.00139632
0	0.225052	0.00134243
0	0.225131	0.00141454
0	0.228648	0.00143512
0	0.220742	0.001474
0	0.215488	0.0014038
0	0.229982	0.00142758
0	0.220581	0.0015028
0	0.217001	0.00130198
0	0.218627	0.00144499
0	0.205547	0.0014717
0	0.210049	0.00150686
0	0.204263	0.00145364
0	0.196854	0.00142462
0	0.199574	0.00135285
0	0.201173	0.00154516
0	0.198877	0.00142745
0	0.19639	0.0013714
0	0.205029	0.00147897
0	0.206377	0.00138723
0	0.197908	0.00133804
0	0.197888	0.0014521
0	0.196389	0.00145971
0	0.195658	0.00139889
0	0.210394	0.00140012
0	0.203827	0.00146136
0	0.213392	0.00139308
0	0.202283	0.00147161
0	0.213078	0.00155092
0	0.199664	0.00138318
0	0.207644	0.00144267
0	0.204517	0.00154289
0	0.215694	0.00138945
0	0.209593	0.00148182
0	0.20728	0.00149092
0	0.201162	0.0014779
0	0.208195	0.00142342
0	0.210374	0.0015713
0	0.213926	0.00155574
0	0.207492	0.00146644
0	0.209988	0.00154786
0	0.209801	0.00135641
0	0.21182	0.00145657
0	0.205963	0.00138217
0	0.199498	0.00153428
0	0.20322	0.00143583
0	0.191117	0.00148699
0	0.192188	0.00157651
0	0.191664	0.00145274
0	0.205693	0.00150601
0	0.192688	0.00137399
0	0.17897	0.00143787
0	0.186138	0.00142771
0	0.198092	0.00139375
0	0.1937	0.00144407
0	0.188284	0.00155414
0	0.19819	0.00147925
0	0.207225	0.00149653
0	0.202645	0.00140776
0	0.206103	0.00160963
0	0.215132	0.00141923
0	0.214365	0.00145599
0	0.221574	0.00132134
0	0.221516	0.00148348
0	0.220994	0.00151753
0	0.219042	0.00150828
0	0.218883	0.00142433
0	0.213313	0.00147593
0	0.211577	0.00140212
0	0.217705	0.00148215
0	0.212305	0.0015606
0	0.205161	0.0014616
0	0.209207	0.00141324
0	0.211637	0.00145572
0	0.216907	0.00138912
0	0.217661	0.00137097
0	0.2145	0.00142909
0	0.203712	0.00141598
0	0.214564	0.00149198
0	0.210323	0.00150228
0	0.217009	0.0014193
0	0.231326	0.00138216
0	0.23412	0.00152287
0	0.233085	0.00136949
0	0.23654	0.00150326
0	0.236223	0.0014039
0	0.250918	0.0013782
0	0.254599	0.00148945
0	0.262627	0.00141672
0	0.259468	0.00151081
0	0.265307	0.00141265
0	0.257584	0.00141692
0	0.23899	0.00161315
0	0.228486	0.00144604
0	0.226563	0.00141263
0	0.232332	0.00148412
0	0.242318	0.00153762
0	0.246715	0.00145366
0	0.241688	0.00148291
0	0.24071	0.00147046
0	0.248017	0.00147627
0	0.232854	0.00149893
0	0.247226	0.00156325
0	0.251323	0.00145402
0	0.244358	0.00162793
0	0.24094	0.00158392
0	0.235188	0.0014677
0	0.239721	0.00150895
0	0.241168	0.00152796
0	0.237177	0.0014473
0	0.240886	0.0014506
0	0.238072	0.00152991
0	0.23874	0.00155872
0	0.251929	0.00164112
0	0.239391	0.00165719
0	0.237516	0.00143401
0	0.249691	0.00147173
0	0.251186	0.00148674
0	0.262466	0.00145419
0	0.275684	0.00136179
0	0.277505	0.00145623
0	0.271571	0.00140662
0	0.269496	0.00144887
0	0.285188	0.0014616
0	0.296056	0.00151494
0	0.299741	0.00145348
0	0.293097	0.00148386
0	0.299439	0.00145637
0	0.29416	0.00141978
0	0.29472	0.00148498
0	0.292188	0.00154974
0	0.288675	0.00152072
0	0.272946	0.00136404
0	0.276931	0.00145767
0	0.290965	0.00146869
0	0.301867	0.00160176
0	0.307751	0.00146743
0	0.311188	0.00135639
0	0.314926	0.00143017
0	0.335999	0.00143856
0	0.335509	0.00143991
0	0.330334	0.00150965
0	0.325426	0.0014197
0	0.334681	0.00148623
0	0.322549	0.00141437
0	0.32581	0.00140329
0	0.336669	0.00142807
0	0.331769	0.00130446
0	0.333807	0.00157346
0	0.327913	0.00146312
0	0.339141	0.00147147
0	0.338055	0.00146736
0	0.329206	0.00144749
0	0.338302	0.00143498
0	0.335007	0.00154006
0	0.336913	0.00161702
0	0.342398	0.00158636
0	0.332955	0.00150115
0	0.330137	0.00153223
0	0.323809	0.00146402
0	0.32793	0.00153046
0	0.34059	0.00154543
0	0.348008	0.00141164
0	0.358717	0.00149754
0	0.349206	0.00146874
0	0.349133	0.00148697
0	0.350979	0.00146987
0	0.340905	0.00150415
0	0.344971	0.00145399
0	0.360462	0.00136448
0	0.362039	0.00144025
0	0.351835	0.00148195
0	0.355228	0.00134877
0	0.354191	0.00134212
0	0.345564	0.00144486
0	0.362506	0.00142073
0	0.37509	0.00149252
0	0.373564	0.0014539
0	0.376092	0.00146173
0	0.385219	0.00145489
0	0.375124	0.00149353
0	0.361136	0.00133444
0	0.344088	0.00144074
0	0.345003	0.00150068
0	0.351487	0.0014443
0	0.35916	0.00144806
0	0.368712	0.00147844
0	0.35278	0.00159646
0	0.353268	0.00146275
0	0.337962	0.00153336
0	0.333895	0.00146867
0	0.338505	0.00138183
0	0.352381	0.00154242
0	0.357785	0.00155067
0	0.350595	0.00158403
0	0.332612	0.00140771
0	0.345115	0.00150949
0	0.347148	0.00143867
0	0.340064	0.00148593
0	0.336847	0.00153741
0	0.324579	0.00135642
0	0.328512	0.00145054
0	0.331458	0.00152498
0	0.344923	0.00149328
0	0.349129	0.00142637
0	0.35336	0.0014135
0	0.356703	0.00143172
0	0.36094	0.00150801
0	0.363317	0.00139791
0	0.374134	0.00163136
0	0.379708	0.00138718
0	0.379871	0.00158936
0	0.37239	0.00145886
0	0.378624	0.00148244
0	0.371339	0.00154121
0	0.373216	0.00146956
0	0.375553	0.0013917
0	0.378285	0.00151287
0	0.380698	0.0015306
0	0.379481	0.00157324
0	0.395848	0.00155021
0	0.394942	0.00152825
0	0.378256	0.00138837
0	0.3869	0.00144524
0	0.372243	0.00143593
0	0.375298	0.00153467
0	0.372655	0.00146438
0	0.363096	0.00144676
0	0.364931	0.00148903
0	0.371502	0.00138861
0	0.369262	0.00158716
0	0.374158	0.00147797
0	0.368093	0.00151665
0	0.383711	0.00140589
0	0.395239	0.00141889
0	0.39046	0.00142704
0	0.396937	0.00152468
0	0.393532	0.00156335
0	0.398456	0.0015082
0	0.403494	0.00142321
0	0.419694	0.00144873
0	0.419618	0.00157065
0	0.427954	0.00150731
0	0.417222	0.0013647
0	0.423457	0.00145204
0	0.424161	0.00137323
0	0.433939	0.00133679
0	0.432822	0.00141482
0	0.4152	0.00135225
0	0.420163	0.00153498
0	0.418929	0.00137061
0	0.437232	0.00144548
0	0.443077	0.00134186
0	0.448093	0.00143629
0	0.439881	0.00157338
0	0.425328	0.00141688
0	0.435263	0.0014089
