# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.42
#energy 	magnetization 	acceptance
-1.2096	-0.1078	0.268226
-1.214	-0.1194	0.277496
-1.2196	-0.1472	0.271963
-1.2608	-0.0876	0.270146
-1.21	-0.0664	0.272674
-1.256	-0.0966	0.261181
-1.246	-0.0538	0.264068
-1.1812	-0.0254	0.279882
-1.1792	0.0274	0.282892
-1.224	0.0212	0.274813
-1.2156	0.1366	0.277833
-1.1972	-0.1064	0.276703
-1.2348	0.0794	0.272327
-1.2344	-0.0448	0.266407
-1.1776	-0.0454	0.277905
-1.2148	-0.061	0.275138
-1.1768	-0.135	0.266304
-1.1968	-0.1006	0.281576
-1.1884	-0.0742	0.277004
-1.1888	0.0186	0.275252
-1.2696	-0.112	0.275177
-1.2304	-0.0858	0.267799
-1.262	0.1032	0.265729
-1.2416	0.1254	0.264071
-1.2416	0.1574	0.26781
-1.1768	0.1972	0.259471
-1.22	0.2644	0.272406
-1.2	0.1944	0.267944
-1.2256	0.0534	0.274587
-1.2468	0.1318	0.279424
-1.2328	0.161	0.274196
-1.2496	0.2596	0.269977
-1.2348	0.1854	0.268943
-1.254	0.0802	0.272266
-1.2056	0.054	0.274613
-1.1992	-0.1304	0.279894
-1.1896	-0.1258	0.276069
-1.2408	-0.0994	0.273038
-1.1892	-0.104	0.272273
-1.2476	-0.0896	0.277186
-1.272	-0.111	0.269545
-1.234	-0.0202	0.26622
-1.2456	-0.0132	0.272601
-1.2228	0.054	0.272874
-1.1956	-0.1146	0.274093
-1.2724	-0.2432	0.274035
-1.2712	-0.2794	0.266155
-1.26	-0.2192	0.259803
-1.2412	-0.0704	0.261878
-1.2468	0.0448	0.269612
-1.2208	0.0282	0.271327
-1.2504	0.1402	0.272964
-1.2028	0.0196	0.274599
-1.21	0.1404	0.273054
-1.2328	0.0482	0.275501
-1.162	-0.149	0.282048
-1.2372	0.0852	0.282351
-1.2212	0.1162	0.275109
-1.2316	0.0796	0.273661
-1.2112	0.0576	0.276704
-1.2484	0.133	0.267667
-1.2348	0.253	0.267952
-1.2512	0.1432	0.271827
-1.2216	0.078	0.269246
-1.2236	0.0934	0.273369
-1.2432	0.1682	0.267958
-1.1812	0.024	0.265397
-1.2508	0.1	0.27079
-1.2076	0.1502	0.276181
-1.284	0.1486	0.275764
-1.2656	0.2192	0.269753
-1.1944	0.2604	0.262856
-1.214	0.3194	0.268391
