# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.495
#energy 	magnetization 	acceptance
-1.736	-0.9102	0.082945
-1.7644	-0.9228	0.083895
-1.7372	-0.9016	0.082098
-1.7216	-0.9032	0.084476
-1.738	-0.9098	0.081299
-1.7448	-0.9132	0.083689
-1.724	-0.8942	0.084091
-1.7324	-0.9022	0.088114
-1.7636	-0.9204	0.085999
-1.7256	-0.8928	0.085454
-1.7468	-0.9042	0.086323
-1.7368	-0.9032	0.085055
-1.736	-0.9072	0.086584
-1.7416	-0.9122	0.080619
-1.7348	-0.9096	0.083041
-1.764	-0.9228	0.082568
-1.734	-0.9046	0.082117
-1.7532	-0.9176	0.082957
-1.7188	-0.8986	0.087551
-1.7576	-0.9106	0.084428
-1.7088	-0.9	0.086239
-1.7508	-0.9158	0.083367
-1.7312	-0.8982	0.08185
-1.7428	-0.9092	0.084227
-1.7424	-0.9058	0.087051
-1.6836	-0.8956	0.084657
-1.7096	-0.883	0.085749
-1.7328	-0.9036	0.085723
-1.7256	-0.9052	0.083084
-1.7432	-0.901	0.082681
-1.774	-0.9274	0.08152
-1.7276	-0.9106	0.083354
-1.7308	-0.9066	0.081772
-1.7244	-0.9058	0.084114
-1.712	-0.894	0.085435
-1.742	-0.9108	0.086666
-1.722	-0.8992	0.083932
-1.7408	-0.9102	0.083723
-1.7124	-0.8962	0.086438
-1.7212	-0.9028	0.082745
-1.7192	-0.8934	0.083147
-1.7224	-0.8788	0.085035
-1.7272	-0.9008	0.086224
-1.7176	-0.9026	0.086005
-1.7368	-0.9106	0.083404
-1.7316	-0.9064	0.083295
-1.7428	-0.9116	0.08292
-1.698	-0.8926	0.084249
-1.7212	-0.8986	0.085802
-1.6772	-0.8758	0.086544
-1.7016	-0.8912	0.086503
-1.7188	-0.903	0.085855
-1.7152	-0.8882	0.084224
-1.7548	-0.9138	0.085772
-1.7224	-0.9076	0.083773
-1.7332	-0.8998	0.085153
-1.7416	-0.909	0.083824
-1.7312	-0.906	0.085499
-1.7352	-0.908	0.083646
-1.7484	-0.9086	0.082157
-1.7232	-0.8984	0.084065
-1.708	-0.8952	0.08895
-1.7544	-0.9152	0.084384
-1.7816	-0.925	0.080763
-1.7136	-0.9004	0.083763
