# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.45
#energy 	magnetization 	acceptance
-1.5224	0.7902	0.153311
-1.5472	0.8144	0.156677
-1.5428	0.7598	0.156989
-1.494	0.7884	0.157429
-1.5236	0.7472	0.153408
-1.4688	0.7098	0.164205
-1.5432	0.8042	0.165778
-1.5564	0.8036	0.154665
-1.548	0.809	0.153141
-1.5068	0.7226	0.161874
-1.4968	0.7298	0.162748
-1.4824	0.7002	0.165094
-1.5152	0.7328	0.167881
-1.502	0.7486	0.164179
-1.4756	0.731	0.17291
-1.5024	0.7908	0.162255
-1.5256	0.771	0.161175
-1.5268	0.745	0.163568
-1.5368	0.7704	0.162289
-1.5296	0.7726	0.163963
-1.4988	0.7688	0.157169
-1.5504	0.8068	0.157008
-1.5112	0.7256	0.160456
-1.5528	0.8088	0.161026
-1.5132	0.7526	0.161495
-1.5168	0.743	0.162324
-1.5284	0.7638	0.167422
-1.4684	0.741	0.164604
-1.566	0.8032	0.166429
-1.53	0.783	0.156075
-1.55	0.7942	0.155864
-1.548	0.8132	0.155079
-1.486	0.7544	0.16013
-1.5456	0.7986	0.164363
-1.48	0.706	0.162351
-1.4884	0.7478	0.169559
-1.5688	0.7836	0.159383
-1.5376	0.7762	0.155247
-1.5576	0.8178	0.150968
-1.4948	0.742	0.161803
-1.502	0.7578	0.165643
-1.5212	0.798	0.167209
-1.5044	0.7236	0.1652
-1.5248	0.7328	0.163158
-1.53	0.7744	0.171096
-1.5288	0.7928	0.151648
-1.5684	0.8184	0.151442
-1.5236	0.777	0.156209
-1.5436	0.7712	0.159983
-1.4928	0.7518	0.165305
-1.466	0.722	0.160855
-1.5024	0.751	0.162407
-1.5684	0.8036	0.159433
-1.5584	0.7998	0.158911
-1.4696	0.746	0.157395
-1.4496	0.717	0.166905
-1.5588	0.8008	0.157531
-1.5328	0.7888	0.158296
-1.548	0.8052	0.156182
-1.5408	0.8044	0.158218
-1.534	0.7976	0.154856
-1.5436	0.7786	0.155603
-1.5316	0.7892	0.160701
-1.5284	0.7708	0.157776
-1.5264	0.7802	0.157779
-1.5436	0.7958	0.151746
-1.506	0.7688	0.157801
-1.5084	0.774	0.160506
-1.502	0.73	0.162974
-1.544	0.8064	0.16111
-1.5192	0.7758	0.155669
-1.5276	0.797	0.155304
-1.5328	0.7888	0.150951
-1.51	0.8012	0.153596
-1.5064	0.7518	0.159353
-1.5084	0.7322	0.166564
-1.5716	0.8332	0.167633
-1.5	0.7768	0.156426
-1.5372	0.7794	0.158285
-1.5224	0.7674	0.15399
-1.552	0.7986	0.155264
-1.5004	0.743	0.160958
-1.562	0.7542	0.160636
-1.4784	0.6788	0.168487
-1.5056	0.6382	0.176759
-1.5248	0.6762	0.173234
-1.494	0.6192	0.170487
-1.484	0.5804	0.177386
-1.4992	0.6314	0.176637
-1.482	0.669	0.170476
-1.5016	0.7602	0.16561
-1.5388	0.7666	0.16196
-1.5232	0.7118	0.165646
-1.5236	0.7624	0.166827
-1.4776	0.721	0.168081
-1.4908	0.7272	0.164027
-1.4904	0.7248	0.16829
-1.4332	0.7032	0.164392
-1.4468	0.7224	0.168624
-1.5364	0.7798	0.160639
-1.5476	0.8028	0.159285
-1.5428	0.7812	0.160812
-1.5396	0.7926	0.158035
-1.5432	0.7846	0.154182
-1.4956	0.7648	0.164017
-1.4916	0.758	0.160342
-1.4892	0.727	0.159247
-1.4812	0.6958	0.169964
-1.48	0.6934	0.167836
-1.562	0.8144	0.162315
-1.5656	0.8088	0.15269
-1.494	0.7328	0.157386
-1.4756	0.6596	0.171212
-1.5012	0.71	0.175998
-1.4796	0.726	0.167856
-1.4712	0.7122	0.165777
-1.5376	0.802	0.168085
-1.5264	0.767	0.150809
-1.524	0.7638	0.166496
-1.4856	0.7296	0.165991
-1.5012	0.7204	0.167198
-1.5056	0.7338	0.166421
-1.524	0.7538	0.165238
-1.5292	0.737	0.165192
-1.4992	0.7586	0.159034
-1.5312	0.7854	0.162244
-1.4956	0.7494	0.158252
-1.5492	0.8008	0.155511
-1.5204	0.7376	0.158722
-1.5188	0.776	0.154274
-1.5108	0.745	0.158901
-1.522	0.753	0.15836
-1.5296	0.759	0.16063
-1.4848	0.735	0.163508
-1.552	0.7722	0.167008
-1.5084	0.7394	0.160696
-1.5432	0.7698	0.161984
-1.516	0.7562	0.161918
-1.532	0.7712	0.159275
-1.4844	0.721	0.162173
-1.5136	0.7404	0.166671
-1.5112	0.74	0.162992
-1.4904	0.7446	0.170741
-1.5424	0.793	0.164828
-1.5704	0.8022	0.155416
-1.4556	0.6906	0.157412
-1.4968	0.7416	0.164173
-1.5088	0.7552	0.163562
-1.5412	0.7924	0.16459
-1.5108	0.7742	0.161553
-1.4776	0.732	0.163477
-1.476	0.7098	0.165313
-1.5272	0.7496	0.172053
