# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.4
#energy 	magnetization 	acceptance
-1.1044	-0.0542	0.329238
-1.08	-0.0628	0.322905
-1.1168	-0.0006	0.326705
-1.0924	-0.0404	0.320273
-1.0864	-0.0402	0.320379
-1.14	0.0108	0.323829
-1.0896	0.0184	0.32443
-1.1184	-0.0018	0.320947
-1.122	-0.0612	0.321839
-1.1584	0.0218	0.318469
-1.102	0.098	0.321599
-1.0768	-0.0548	0.330562
-1.1288	-0.1512	0.324184
-1.1004	-0.0136	0.321528
-1.108	0.1184	0.324202
-1.0964	0.0448	0.321
-1.1068	0.0806	0.323181
-1.106	-0.0464	0.326781
-1.0728	-0.0384	0.324656
-1.1204	-0.0612	0.326954
-1.1168	0.045	0.325845
-1.0832	0.1168	0.324097
-1.0972	0.0184	0.321674
-1.0716	0.023	0.321951
-1.1164	0.003	0.320544
-1.0976	-0.0816	0.323467
-1.0984	-0.0542	0.322927
-1.1176	0.035	0.329388
-1.1136	-0.0392	0.323925
-1.1188	-0.1368	0.319912
-1.124	-0.0042	0.316083
-1.09	-0.0018	0.321618
-1.0952	0.003	0.318112
-1.0656	-0.0052	0.329735
-1.1204	0.0548	0.319478
-1.1068	-0.0906	0.324901
-1.0868	0.0252	0.323987
-1.1236	-0.0756	0.326954
-1.1308	0.0728	0.321378
-1.1404	0.104	0.329878
-1.1388	0.1436	0.31775
-1.1244	0.0744	0.321392
-1.0884	0.1056	0.32304
-1.1088	-0.0028	0.324366
-1.1084	-0.0316	0.32081
-1.144	0.0334	0.319213
-1.0992	-0.0278	0.318754
-1.1008	-0.072	0.319391
-1.084	-0.1166	0.324139
-1.1312	-0.1502	0.320428
-1.0808	-0.0496	0.321597
-1.1096	0.1126	0.323435
-1.08	0.0284	0.320525
-1.0992	-0.0104	0.32562
-1.1196	-0.0326	0.325097
-1.1092	-0.0996	0.328421
-1.1128	-0.0832	0.32468
-1.1284	0.0414	0.326915
-1.126	0.0578	0.32777
-1.1328	-0.0166	0.32378
-1.1224	-0.0176	0.322827
-1.156	0.057	0.326179
-1.1092	0.0526	0.324242
-1.1332	0.1072	0.315103
-1.1116	0.1138	0.323865
-1.1012	0.0994	0.32372
-1.1088	0.0872	0.327871
-1.0928	-0.0004	0.324566
-1.0836	0.0502	0.325455
-1.154	-0.1566	0.32159
-1.0964	-0.1474	0.32322
-1.104	-0.1086	0.32293
-1.1244	-0.1434	0.32252
-1.1036	-0.1892	0.319391
-1.1264	-0.1412	0.321798
-1.0928	-0.1696	0.320858
-1.0888	-0.0278	0.328891
-1.0868	-0.0804	0.327359
-1.0808	-0.016	0.33316
-1.1308	-0.124	0.32183
-1.1004	-0.1118	0.320015
-1.0812	-0.1226	0.325654
-1.0992	-0.1028	0.317359
-1.0936	0.0112	0.32303
-1.066	-0.0576	0.329354
-1.0436	-0.0796	0.326136
-1.1168	-0.0648	0.322076
-1.114	-0.056	0.3259
-1.0972	0.0428	0.321604
-1.1068	0.0186	0.323981
-1.1204	-0.102	0.322559
-1.1004	0.1136	0.323672
-1.1256	0.1516	0.315864
-1.1012	0.0316	0.322602
-1.1096	0.0984	0.32205
-1.1184	-0.0338	0.316275
-1.1148	-0.0596	0.325667
-1.0924	0.1114	0.319767
-1.0988	0.018	0.324155
-1.104	0.0952	0.328038
-1.0776	0.0608	0.315962
-1.0924	0.0122	0.328797
-1.0948	-0.1104	0.325177
-1.1136	0.0026	0.324155
-1.0984	-0.0082	0.32275
-1.09	-0.0004	0.324579
-1.1016	0.0962	0.321305
-1.12	0.1058	0.327634
-1.09	0.1228	0.321041
-1.1232	-0.009	0.324435
-1.1052	-0.0212	0.321845
-1.1368	-0.0142	0.319195
-1.1064	-0.0452	0.321393
-1.1124	-0.1688	0.328898
-1.0924	-0.169	0.323465
