# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.415
#energy 	magnetization 	acceptance
-1.1792	-0.039	0.293701
-1.1972	-0.1062	0.28524
-1.2336	-0.2	0.280073
-1.1848	0.082	0.289982
-1.216	0.014	0.293322
-1.1708	-0.1144	0.28716
-1.16	-0.1072	0.289446
-1.2196	-0.2896	0.288662
-1.2272	-0.2118	0.277037
-1.2496	-0.1436	0.279051
-1.2096	0.027	0.280363
-1.172	0.0052	0.284777
-1.1616	0.067	0.288925
-1.1888	-0.0418	0.28409
-1.208	0.0534	0.283416
-1.2072	0.0674	0.287672
-1.2232	0.1066	0.283864
-1.186	-0.0016	0.294069
-1.2204	-0.063	0.286647
-1.2344	-0.2046	0.282222
-1.1952	-0.202	0.284991
-1.1424	-0.2362	0.292751
-1.2212	-0.2992	0.284263
-1.2164	-0.3042	0.281047
-1.174	-0.2038	0.28092
-1.1416	-0.1198	0.291846
-1.1788	-0.0186	0.28438
-1.2068	-0.0286	0.28291
-1.16	-0.021	0.288268
-1.1952	-0.0948	0.286437
-1.1916	0.1192	0.29255
-1.2012	-0.0814	0.285177
-1.1988	0.051	0.281996
-1.2136	0.1992	0.291037
-1.1604	0.12	0.285504
-1.2108	0.1954	0.281707
-1.2144	0.228	0.280767
-1.1564	0.1604	0.283798
-1.204	0.21	0.285264
-1.2168	0.2218	0.277297
-1.206	0.1704	0.287859
-1.2228	0.1804	0.282342
-1.1712	0.0884	0.282722
-1.1772	-0.0386	0.287373
-1.1596	0.0226	0.286404
-1.1932	0.0974	0.288162
-1.19	-0.0196	0.283821
-1.1932	-0.0168	0.282226
-1.2188	-0.1372	0.27235
-1.2068	-0.2842	0.282157
-1.1992	-0.3124	0.284867
-1.2192	-0.1568	0.288776
-1.1944	-0.1028	0.285396
-1.2312	-0.1576	0.28588
-1.1944	-0.0536	0.284728
-1.2268	-0.0468	0.282304
-1.2304	-0.0662	0.285889
-1.2068	-0.138	0.283803
-1.1868	-0.0792	0.28394
-1.2252	-0.1256	0.292022
-1.2236	-0.0008	0.284118
-1.2212	0.1382	0.287491
-1.1888	0.153	0.280064
-1.1856	0.1704	0.289145
-1.1892	0.0036	0.288502
-1.156	0.0042	0.289447
-1.1896	-0.0446	0.287684
-1.2428	-0.2814	0.287276
-1.2348	-0.2622	0.27094
-1.2028	-0.1954	0.283914
-1.1744	0.0026	0.283622
-1.1704	0.0422	0.290992
-1.1588	0.0836	0.287961
-1.2496	0.0334	0.290913
-1.2256	0.002	0.281465
-1.194	-0.0458	0.275411
-1.1492	0.058	0.284211
-1.2316	0.0552	0.29019
-1.2196	-0.0562	0.286471
-1.2056	-0.1418	0.289584
-1.1972	-0.2728	0.288093
-1.2232	-0.2452	0.286536
-1.2024	-0.1826	0.292193
-1.2268	-0.2324	0.288191
-1.2136	-0.188	0.283304
-1.2092	-0.046	0.281998
-1.2368	-0.1876	0.279032
-1.1992	-0.026	0.283836
-1.1868	-0.1648	0.285604
-1.1712	-0.0904	0.279776
-1.188	-0.0244	0.284888
-1.1608	0.012	0.290082
-1.2048	-0.0376	0.286128
-1.1736	-0.0154	0.290443
-1.202	-0.1648	0.289765
-1.1412	-0.15	0.295666
-1.1836	-0.0198	0.288991
-1.2208	0.1938	0.279006
-1.2468	0.2576	0.282647
-1.1988	0.145	0.272971
-1.1872	0.066	0.286009
-1.1628	0.1688	0.284122
-1.2112	0.1512	0.276984
-1.1936	0.2034	0.287139
-1.1988	0.1342	0.279418
-1.17	0.06	0.285247
-1.2176	0.0122	0.286109
-1.1668	-0.0324	0.288155
-1.2048	-0.1396	0.290408
-1.1956	0.0072	0.291064
-1.202	-0.0436	0.281266
-1.1864	-0.1104	0.292602
-1.2044	-0.0704	0.28427
-1.1912	-0.1272	0.287072
-1.1908	-0.1558	0.287043
-1.1892	-0.152	0.281927
-1.184	-0.1434	0.287053
-1.1784	-0.193	0.286124
-1.1896	-0.1558	0.281698
-1.1684	-0.0926	0.288916
-1.21	-0.0748	0.280681
-1.2356	0.1084	0.290574
-1.17	0.1248	0.28615
-1.196	0.2038	0.284339
-1.2336	0.216	0.287781
-1.142	0.1478	0.285763
-1.1976	0.1068	0.281901
-1.1848	0.0578	0.286367
-1.2192	0.037	0.284558
-1.2332	0.1688	0.282613
-1.1564	0.1084	0.283474
-1.198	0.005	0.290935
-1.2064	0.0378	0.281202
-1.2124	0.0542	0.280302
-1.148	0.0366	0.285196
-1.1816	0.0594	0.290658
-1.1808	-0.0042	0.287646
-1.1436	0.0834	0.288812
-1.188	0.0874	0.291978
-1.2364	0.1338	0.282648
-1.1556	-0.022	0.283921
-1.1748	-0.169	0.284249
-1.2112	-0.0856	0.282697
-1.216	0.1314	0.282955
-1.2064	0.1024	0.286725
-1.244	0.0544	0.283752
-1.142	0.0956	0.287768
-1.1192	0.0372	0.297878
-1.1588	-0.055	0.294137
-1.1728	-0.1404	0.290613
-1.2084	-0.1754	0.289241
-1.166	-0.1172	0.290269
-1.2496	-0.0534	0.282951
-1.2536	-0.0758	0.277304
-1.1952	-0.0828	0.280887
-1.2032	-0.0448	0.292762
-1.1848	0.158	0.29418
-1.212	0.0254	0.282233
-1.1916	-0.091	0.28373
-1.2288	-0.1156	0.283827
-1.2236	-0.2074	0.272249
-1.2704	-0.2074	0.276424
-1.22	-0.1948	0.270865
-1.1984	-0.2472	0.284744
-1.2052	-0.2214	0.278981
-1.1872	-0.172	0.289525
-1.156	-0.1076	0.28584
-1.2252	-0.0686	0.288661
-1.1852	-0.1274	0.286156
-1.2192	-0.1636	0.285347
-1.2184	-0.118	0.280842
-1.1844	-0.1384	0.282284
-1.2272	-0.0538	0.285815
-1.2136	0.0158	0.287498
-1.2072	0.0838	0.293116
-1.1868	0.0526	0.294234
-1.2272	0.1634	0.28571
-1.188	0.0112	0.283081
-1.2444	-0.0066	0.271503
-1.1932	0.0944	0.281761
-1.174	0.18	0.282738
-1.1856	0.157	0.285341
-1.16	0.0942	0.285164
-1.178	0.1078	0.295434
-1.1628	0.0618	0.287152
-1.2088	0.1786	0.283236
-1.228	0.1272	0.283483
-1.2136	0.0226	0.286149
-1.1864	-0.0244	0.282915
-1.172	-0.0546	0.289633
-1.2156	0.0422	0.28152
-1.1808	0.0328	0.281399
-1.1804	0.0862	0.280941
-1.1588	0.0778	0.285816
-1.1868	-0.0078	0.28799
-1.1644	-0.0332	0.293177
-1.1216	0.0034	0.293731
-1.196	-0.0086	0.289822
-1.2052	-0.03	0.285145
-1.196	-0.081	0.286059
-1.194	-0.148	0.286781
-1.188	-0.0196	0.287732
-1.1744	0.0176	0.289896
-1.1804	0.187	0.288011
-1.226	-0.0232	0.285987
-1.2044	-0.0298	0.281715
-1.1904	0.0036	0.285561
-1.2204	0.0404	0.288574
-1.1984	0.106	0.290666
-1.1888	0.1548	0.28532
-1.1648	-0.0802	0.291347
-1.1976	-0.183	0.28681
-1.1428	-0.0774	0.283464
-1.2	-0.0578	0.285134
-1.222	-0.1082	0.279628
-1.1828	-0.245	0.279886
-1.1964	-0.1776	0.284479
-1.2304	-0.1864	0.284014
-1.2176	-0.2122	0.278303
-1.168	-0.037	0.289528
-1.2012	0.0936	0.286331
-1.1972	0.1598	0.285121
-1.1832	0.089	0.299486
-1.2336	0.0942	0.291658
-1.1956	0.0452	0.284705
-1.1816	0.1828	0.28566
-1.166	0.1416	0.290508
-1.1652	0.0722	0.288711
-1.2012	0.0464	0.291131
-1.1692	0.0238	0.288659
-1.1688	0.0218	0.289258
-1.1948	0.0606	0.284742
-1.2484	0.1502	0.283392
-1.1852	0.1566	0.279476
-1.1824	0.0704	0.290747
-1.192	0.093	0.285485
-1.1972	0.1476	0.281857
-1.2152	0.194	0.278986
-1.2152	0.1156	0.276746
-1.1916	0.2256	0.28076
-1.2088	0.1956	0.285304
-1.1792	0.1516	0.280422
-1.2124	0.164	0.290234
-1.1528	0.018	0.296416
-1.2208	-0.161	0.294651
-1.182	0.044	0.288563
-1.2104	0.2738	0.293627
-1.218	0.2398	0.284416
-1.1872	0.1676	0.285905
-1.158	0.1396	0.282166
-1.2088	0.1992	0.28282
-1.198	0.1252	0.290782
-1.196	0.055	0.286595
-1.178	0.0188	0.288867
-1.228	-0.0072	0.284532
-1.174	-0.013	0.276959
-1.1856	0.0864	0.285671
-1.1572	0.1396	0.288536
-1.24	-0.0606	0.290793
-1.196	-0.0776	0.286905
-1.2172	0.0008	0.285706
-1.1768	-0.0374	0.281665
-1.1836	0.0556	0.281165
-1.1696	0.0892	0.282612
-1.202	0.112	0.283548
-1.1656	0.183	0.291049
-1.194	-0.0162	0.289246
-1.1964	0.055	0.282916
-1.2092	0.0766	0.288908
-1.1692	0.0482	0.28309
-1.1612	0.1494	0.286952
-1.206	0.1092	0.289553
-1.1688	0.134	0.287366
-1.2252	0.308	0.281224
-1.1616	0.1548	0.278094
-1.1908	0.0218	0.287739
-1.2004	0.0142	0.288334
-1.2008	0.0932	0.286167
-1.1936	0.088	0.283678
-1.1772	0.1372	0.28819
-1.1972	0.175	0.292975
-1.2164	0.0388	0.283517
-1.1904	0.0054	0.288775
-1.1904	-0.1352	0.295691
-1.198	-0.1058	0.287949
-1.2064	-0.1824	0.283353
-1.2048	-0.1182	0.275965
-1.1684	-0.0938	0.286448
-1.2088	-0.0976	0.280803
-1.2196	0.017	0.279315
-1.1996	-0.0746	0.28031
-1.1932	-0.0484	0.284541
-1.1908	0.1194	0.287461
-1.1612	0.1954	0.286154
-1.1804	0.1076	0.285795
-1.1928	0.1066	0.282271
-1.2096	0.1152	0.284157
-1.1648	0.112	0.289066
-1.1984	0.0194	0.285495
-1.186	0.0214	0.29009
-1.202	-0.0718	0.292704
-1.2252	-0.1538	0.287614
-1.2016	-0.0932	0.283469
-1.1416	0.007	0.294909
-1.1948	0.0728	0.285925
-1.1788	0.1796	0.286752
-1.1976	0.2676	0.283982
-1.1688	0.1276	0.287276
-1.1676	0.1546	0.291091
-1.2116	0.144	0.289353
-1.1984	0.1208	0.275456
-1.176	0.0706	0.280013
-1.2128	0.0912	0.279783
-1.2036	0.0028	0.290822
-1.1852	-0.075	0.278145
-1.1928	0.1478	0.288444
-1.2332	0.1804	0.285775
-1.218	0.2634	0.285125
-1.2216	0.2112	0.276851
-1.19	0.1706	0.286349
-1.2	0.176	0.281067
-1.1812	0.166	0.283426
-1.1816	0.1244	0.28916
-1.228	0.0844	0.278566
-1.188	0.0498	0.280769
-1.198	-0.0528	0.282517
-1.1944	0.0864	0.288106
-1.1928	0.0724	0.290588
-1.2324	0.0952	0.279284
-1.1784	0.0466	0.282989
-1.2136	0.0238	0.287042
-1.1932	0.1028	0.292857
-1.2016	0.1284	0.284964
-1.1996	0.2252	0.282228
-1.1988	0.2374	0.285747
-1.17	0.0752	0.293917
-1.1956	-0.0958	0.286431
-1.2152	-0.0942	0.282298
-1.1864	-0.1078	0.286346
-1.2276	-0.0252	0.289041
-1.2232	-0.1794	0.283339
-1.156	-0.0736	0.279741
-1.2228	-0.08	0.277724
-1.2092	-0.0046	0.279197
-1.2052	-0.064	0.286277
-1.198	-0.0302	0.287733
-1.2032	-0.1304	0.284101
-1.1744	0.0178	0.291437
-1.1792	-0.0916	0.288355
-1.1848	-0.0346	0.286525
-1.2184	-0.0954	0.285358
-1.1976	-0.1154	0.28603
-1.1732	0.004	0.284707
-1.1596	0.034	0.286916
-1.1844	-0.0964	0.28609
-1.2148	-0.0612	0.288052
-1.1876	0.0556	0.28517
-1.1892	0.0968	0.28151
-1.2032	0.1646	0.290895
-1.1996	0.1978	0.289006
-1.2244	0.2194	0.285662
-1.246	0.0392	0.286953
-1.2304	0.2268	0.280746
-1.238	0.262	0.282156
-1.1724	-0.0074	0.286255
-1.2416	0.0276	0.287173
-1.202	-0.0212	0.283738
-1.1648	-0.035	0.290583
-1.2064	-0.0894	0.28917
-1.1636	-0.0856	0.289131
-1.1716	-0.0278	0.285715
-1.1496	0.039	0.292178
-1.1592	0.0052	0.286901
-1.1508	-0.1112	0.288054
-1.1752	-0.0192	0.289862
-1.1968	-0.2364	0.286152
-1.2032	-0.2112	0.28037
-1.1884	-0.0128	0.284764
-1.146	-0.0596	0.28358
-1.2124	-0.0872	0.282576
-1.252	-0.099	0.277289
-1.2068	-0.0368	0.290013
-1.1788	0.0364	0.279164
-1.1884	0.0242	0.287743
-1.1588	-0.028	0.284827
-1.1992	-0.0202	0.280151
-1.1628	-0.0198	0.288846
-1.1552	-0.006	0.289099
-1.204	0.0432	0.294712
-1.1684	-0.013	0.283309
-1.2004	-0.0954	0.27877
-1.168	-0.136	0.288093
-1.2052	-0.1644	0.292002
-1.1756	-0.1732	0.280874
-1.2116	-0.0834	0.282479
-1.1972	-0.049	0.280808
-1.1924	-0.022	0.288381
-1.1884	0.0454	0.289243
-1.1928	0.0706	0.288564
-1.2052	0.0132	0.286319
-1.2044	0.062	0.281042
-1.2132	0.0758	0.281109
-1.1776	0.1592	0.281705
-1.2004	0.1056	0.281174
-1.1608	0.0476	0.284956
-1.208	-0.018	0.286638
-1.2256	-0.186	0.283092
-1.208	-0.3258	0.284759
-1.2176	-0.1714	0.276724
-1.212	-0.0324	0.284927
-1.1964	-0.1446	0.285639
-1.2028	-0.2816	0.277351
-1.2116	-0.223	0.277513
-1.1912	-0.116	0.287065
-1.178	-0.0716	0.289522
-1.1736	-0.0048	0.288996
-1.2036	0.0278	0.291095
-1.1996	0.0686	0.282648
-1.2004	0.1144	0.283273
-1.1652	0.1954	0.283131
-1.226	0.0242	0.289312
-1.2076	0.0338	0.296788
-1.1788	-0.0854	0.285582
-1.2072	-0.0092	0.290429
-1.2132	0.0712	0.294806
-1.2348	0.0642	0.283367
-1.1828	-0.057	0.284362
-1.232	-0.1178	0.286204
-1.2008	-0.0874	0.285658
-1.1384	-0.0562	0.292604
-1.194	0.0392	0.290759
-1.1904	-0.0372	0.289562
-1.2228	0.1596	0.291092
-1.1928	0.1686	0.282731
-1.184	0.066	0.288013
-1.1736	0.0494	0.290503
-1.2168	0.0378	0.290192
-1.1952	0.0906	0.281348
-1.1884	0.0222	0.282692
-1.1852	0.0688	0.289435
-1.188	0.1386	0.284479
-1.2232	0.1174	0.282364
-1.1912	0.1344	0.284335
-1.2216	0.2198	0.282869
-1.1608	0.1886	0.279182
-1.1984	0.2318	0.28661
-1.214	0.3382	0.281564
-1.212	0.2886	0.270986
-1.2352	0.1322	0.287634
-1.1964	0.2126	0.288042
-1.1764	0.118	0.290349
-1.158	-0.0142	0.280207
-1.1744	-0.1582	0.288082
-1.194	-0.0964	0.294923
-1.198	-0.0536	0.288108
-1.2184	-0.1014	0.285481
-1.1892	0.0218	0.283814
-1.192	0.1552	0.289121
-1.1776	0.1142	0.284809
-1.168	0.0786	0.285628
-1.1596	0.0668	0.287597
-1.1584	0.0832	0.285038
-1.17	0.0312	0.290698
-1.2448	0.065	0.284901
-1.1452	-0.0448	0.285507
-1.1576	-0.0696	0.294126
-1.192	-0.014	0.290564
-1.19	-0.0128	0.280856
-1.2228	-0.0972	0.285402
-1.2308	-0.0842	0.287199
-1.2088	-0.0148	0.282351
-1.2132	0.0178	0.285709
-1.1924	0.0122	0.29
-1.1888	-0.0174	0.287758
-1.1652	0.16	0.295189
-1.1788	0.22	0.292298
-1.1796	0.1836	0.280954
-1.174	0.1382	0.287971
-1.1656	0.1716	0.290067
-1.2436	0.1042	0.286799
-1.1632	0.1542	0.287438
-1.1648	0.0818	0.292974
-1.2252	-0.0242	0.28872
-1.1604	0.0664	0.286389
-1.192	0.0396	0.286294
-1.2108	0.0418	0.282405
-1.2276	0.08	0.289363
-1.2232	-0.0012	0.291914
-1.2108	0.0406	0.283791
-1.1928	-0.0186	0.28293
-1.218	0.0428	0.278245
-1.2216	-0.0378	0.275673
-1.2296	-0.0144	0.290725
-1.1712	0.06	0.285544
-1.1532	0.1022	0.290495
-1.1724	-0.0136	0.286623
-1.152	0.0138	0.292433
-1.1884	0.0692	0.285375
-1.1536	0.0532	0.286466
-1.2168	-0.0234	0.281765
-1.1692	-0.0664	0.290331
-1.14	-0.0612	0.299492
-1.1756	-0.1532	0.286844
-1.1864	-0.0388	0.281602
-1.182	0.011	0.292271
-1.2132	0.041	0.290212
-1.158	-0.0626	0.291314
-1.204	0.099	0.293028
-1.15	-0.0198	0.287728
-1.1688	-0.1436	0.290463
-1.1968	0.1156	0.281732
-1.194	0.116	0.280146
-1.1528	0.1366	0.293323
-1.1792	0.1416	0.282951
-1.2192	0.0018	0.288261
-1.218	-0.0192	0.287901
-1.1976	-0.0044	0.286968
-1.1868	-0.0784	0.283168
-1.2036	0.067	0.286283
-1.1812	0.0078	0.286248
-1.2352	-0.1208	0.291113
-1.2568	0.0012	0.27165
-1.2328	0.052	0.280606
-1.2072	0.1692	0.286766
-1.2436	0.1392	0.287214
-1.1932	0.1098	0.286283
-1.1628	0.0752	0.294463
-1.156	0.074	0.294802
-1.1852	0.0638	0.294755
-1.1644	0.0096	0.283887
-1.1492	0.071	0.302413
-1.1576	0.111	0.285462
-1.2128	0.0254	0.287836
-1.16	0.1542	0.277568
-1.154	0.0462	0.288404
-1.2164	0.1344	0.285517
-1.2048	0.0718	0.283103
-1.2048	0.126	0.287185
-1.1952	0.2208	0.286512
-1.2072	0.2504	0.286026
-1.1896	0.1022	0.289717
-1.1848	0.1482	0.286124
-1.1628	-0.0638	0.288518
-1.2208	-0.1762	0.28572
-1.1808	-0.0772	0.286349
-1.2104	-0.068	0.291414
-1.2024	0.0492	0.29293
-1.1816	0.0298	0.293507
-1.176	0.002	0.291421
-1.192	-0.203	0.291567
-1.2012	-0.0248	0.285989
-1.2196	-0.2274	0.282071
-1.21	-0.0842	0.290938
-1.1756	0.0614	0.2925
-1.1584	0.1176	0.289355
-1.2384	-0.0844	0.281794
-1.186	-0.0902	0.279149
-1.164	-0.0266	0.286734
-1.1748	0.0124	0.287051
-1.188	0.0818	0.289425
-1.166	0.0806	0.29319
-1.1708	-0.0546	0.297602
-1.1964	0.1014	0.287324
-1.214	0.1118	0.278742
-1.1804	0.0828	0.286073
-1.2108	-0.0104	0.287152
-1.17	-0.023	0.295967
-1.2072	0.061	0.291576
-1.192	0.0026	0.291402
-1.174	-0.0124	0.287493
-1.1976	-0.1016	0.284162
-1.1712	0.1096	0.286908
-1.1764	0.1176	0.288626
-1.1732	0.0016	0.284994
-1.1876	-0.0832	0.290958
-1.1728	-0.0482	0.279495
-1.2092	-0.0024	0.283839
-1.1568	0.0086	0.279551
-1.1892	0.0292	0.291051
-1.2212	0.056	0.290402
-1.1548	-0.0322	0.293395
-1.18	-0.0848	0.286635
-1.2136	0.0734	0.283421
-1.1904	-0.0042	0.286814
-1.1728	-0.0034	0.29085
-1.1884	-0.0518	0.287952
-1.1592	0.0964	0.292603
-1.1948	-0.095	0.284603
-1.2016	-0.0736	0.284551
-1.274	0.0348	0.277464
-1.2132	-0.058	0.280384
-1.2392	-0.0376	0.281912
-1.174	-0.0024	0.283772
-1.2216	-0.0334	0.282461
-1.232	-0.0964	0.278799
-1.2376	-0.0092	0.27495
-1.2108	0.001	0.281783
-1.1624	0.0346	0.272918
-1.1628	-0.0214	0.28667
-1.1972	0.1378	0.287872
-1.1796	0.1442	0.28472
-1.214	0.1974	0.276144
-1.1736	0.0858	0.283314
-1.1792	-0.1016	0.286763
-1.1744	-0.0556	0.28301
-1.1708	-0.0386	0.284037
-1.1932	-0.1556	0.286659
-1.2176	-0.1864	0.284754
-1.1552	-0.0628	0.29296
-1.156	-0.047	0.292743
-1.2312	-0.0646	0.287204
-1.1824	0.0266	0.293674
-1.1944	-0.0266	0.287732
-1.2252	-0.0108	0.286887
-1.2036	0.0756	0.280938
-1.198	0.0616	0.287536
-1.1748	0.0568	0.288068
-1.1828	0.2026	0.291891
-1.192	0.0734	0.285432
-1.1412	-0.019	0.285348
-1.184	0.034	0.292293
-1.2024	0.1506	0.283365
-1.1908	0.1132	0.290863
-1.1524	0.0748	0.294118
-1.212	0.0372	0.29323
-1.154	0.0654	0.283389
-1.2112	0.1258	0.289524
-1.1832	0.0744	0.283705
