# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.47
#energy 	magnetization 	acceptance
-1.5932	-0.8338	0.118523
-1.6096	-0.8348	0.118371
-1.6432	-0.858	0.120264
-1.6592	-0.8544	0.119088
-1.6792	-0.8854	0.114249
-1.6144	-0.83	0.113743
-1.6176	-0.84	0.120148
-1.6564	-0.857	0.118895
-1.6344	-0.8556	0.115937
-1.6328	-0.8656	0.11341
-1.6812	-0.8836	0.118596
-1.6184	-0.84	0.114192
-1.6336	-0.8598	0.119781
-1.6556	-0.862	0.115427
-1.6456	-0.873	0.114699
-1.6444	-0.8604	0.114399
-1.6256	-0.8498	0.117791
-1.6224	-0.852	0.120989
-1.6512	-0.8586	0.118231
-1.6216	-0.8472	0.119849
-1.6636	-0.8762	0.117149
-1.57	-0.8262	0.121072
-1.648	-0.8548	0.115907
-1.6152	-0.8236	0.122084
-1.6524	-0.8674	0.118037
-1.632	-0.858	0.116849
-1.6096	-0.84	0.11908
-1.6524	-0.8684	0.115942
-1.6544	-0.8712	0.11795
-1.6336	-0.8474	0.116277
-1.6532	-0.8722	0.116786
-1.598	-0.827	0.120898
-1.6168	-0.847	0.115084
-1.6408	-0.8572	0.116263
-1.6244	-0.858	0.122508
-1.6588	-0.8622	0.116263
-1.6332	-0.8648	0.115117
-1.6224	-0.8512	0.11753
-1.6616	-0.8656	0.116362
-1.6628	-0.8762	0.116347
-1.6364	-0.8664	0.119069
-1.6112	-0.8402	0.114229
-1.6628	-0.8782	0.119196
-1.606	-0.8508	0.115301
-1.6148	-0.8426	0.115741
-1.5948	-0.8194	0.119634
-1.648	-0.8658	0.115326
-1.6136	-0.8482	0.119912
-1.6632	-0.8752	0.118175
-1.6316	-0.8472	0.118496
-1.6604	-0.8706	0.117149
-1.592	-0.8336	0.114829
-1.6596	-0.8606	0.120849
-1.6364	-0.8546	0.115732
-1.6476	-0.8618	0.114268
-1.636	-0.8512	0.118381
-1.642	-0.8446	0.116551
-1.6368	-0.8682	0.118498
-1.6288	-0.8534	0.120118
-1.6048	-0.848	0.117537
-1.5996	-0.8288	0.119972
-1.6332	-0.8486	0.120637
-1.6208	-0.8432	0.121369
-1.626	-0.8508	0.1238
-1.6644	-0.8754	0.114023
-1.6444	-0.8486	0.122538
-1.6556	-0.8748	0.119643
-1.678	-0.8798	0.116467
-1.6448	-0.8626	0.115348
-1.6276	-0.8532	0.114325
-1.6616	-0.8752	0.11457
-1.6488	-0.8718	0.121049
-1.6256	-0.856	0.122381
-1.6068	-0.8158	0.124441
-1.6008	-0.822	0.121493
-1.6332	-0.8478	0.115389
-1.676	-0.8766	0.116888
-1.6416	-0.8664	0.117357
-1.5868	-0.8284	0.112674
-1.6496	-0.868	0.117876
-1.6108	-0.8488	0.118666
-1.6376	-0.8448	0.116526
-1.6252	-0.834	0.123874
-1.6168	-0.8234	0.126883
-1.6488	-0.8632	0.115839
-1.6476	-0.8644	0.117572
-1.656	-0.8562	0.121801
-1.6788	-0.8814	0.119714
-1.6016	-0.8366	0.118542
-1.6116	-0.829	0.12041
-1.6044	-0.8318	0.118978
-1.6228	-0.8372	0.120077
-1.6004	-0.8452	0.124238
-1.6496	-0.8632	0.117048
-1.6672	-0.8666	0.113507
-1.594	-0.8282	0.119988
-1.6432	-0.8524	0.116411
-1.6208	-0.8604	0.119948
-1.6104	-0.8294	0.120679
-1.6316	-0.859	0.116382
-1.6296	-0.8478	0.118286
-1.6444	-0.8608	0.115013
-1.6388	-0.8536	0.119526
-1.6408	-0.8562	0.121121
-1.63	-0.8532	0.117119
-1.64	-0.858	0.118214
-1.6208	-0.856	0.120238
-1.6404	-0.8608	0.117894
-1.638	-0.8596	0.114328
-1.62	-0.8606	0.113651
-1.6436	-0.8692	0.118415
-1.6204	-0.8588	0.117976
