# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.49
#energy 	magnetization 	acceptance
-1.688	0.8916	0.088838
-1.7008	0.8892	0.09005
-1.7356	0.9088	0.091094
-1.7176	0.8966	0.090589
-1.7256	0.9008	0.087403
-1.7292	0.9018	0.091195
-1.7272	0.8988	0.088429
-1.7008	0.884	0.08877
-1.69	0.8898	0.091553
-1.7076	0.9012	0.088895
-1.736	0.9026	0.088187
-1.7136	0.8974	0.09279
-1.7292	0.905	0.087498
-1.7248	0.9066	0.08751
-1.7312	0.9044	0.086405
-1.694	0.8912	0.087688
-1.7336	0.9034	0.089227
-1.6956	0.883	0.08987
-1.7	0.8846	0.08972
-1.7384	0.9094	0.091082
-1.7332	0.9074	0.087532
-1.728	0.9056	0.088487
-1.7576	0.9152	0.088438
-1.7108	0.8952	0.088088
-1.7144	0.8982	0.090925
-1.73	0.9066	0.088762
-1.716	0.8946	0.090012
-1.7308	0.9074	0.089212
-1.7024	0.8882	0.094266
-1.7	0.8852	0.090459
-1.6904	0.8906	0.091967
-1.6956	0.8926	0.089524
-1.7376	0.907	0.091708
-1.716	0.9058	0.085414
-1.7212	0.8928	0.093919
-1.734	0.9076	0.087414
-1.716	0.9028	0.09189
-1.6904	0.8702	0.091721
-1.7536	0.9138	0.091304
-1.7152	0.8996	0.088179
-1.7388	0.9142	0.090383
-1.7004	0.8822	0.090146
-1.6792	0.881	0.089696
-1.7352	0.9146	0.090486
-1.6984	0.8942	0.089412
-1.7064	0.8838	0.087798
-1.7	0.8886	0.091896
-1.7244	0.8996	0.088123
-1.7388	0.9022	0.093121
-1.71	0.8894	0.089412
-1.7104	0.8998	0.092864
-1.7264	0.9014	0.087664
-1.686	0.8858	0.088566
-1.706	0.8904	0.091019
-1.7072	0.8922	0.088689
-1.7072	0.8942	0.091114
-1.7256	0.8988	0.088603
-1.7476	0.9112	0.088626
-1.72	0.9042	0.089451
-1.6704	0.877	0.092494
-1.6996	0.8938	0.089992
-1.7088	0.8962	0.090824
-1.7092	0.8906	0.090046
-1.7072	0.8914	0.091552
-1.7076	0.8964	0.090783
-1.7248	0.9044	0.088624
-1.7288	0.9056	0.09039
-1.7048	0.8944	0.089094
-1.74	0.9162	0.087953
-1.7328	0.9086	0.085288
-1.692	0.8904	0.089995
-1.7232	0.8992	0.091936
-1.7072	0.8936	0.089066
-1.6876	0.8854	0.089843
-1.7196	0.9028	0.086891
-1.7232	0.8976	0.089804
-1.758	0.921	0.086941
-1.7188	0.8908	0.087933
-1.6704	0.8728	0.089042
-1.6908	0.885	0.090933
-1.7412	0.9066	0.089864
-1.728	0.9026	0.088164
-1.7368	0.9098	0.090466
-1.7528	0.9094	0.090502
-1.68	0.8698	0.08888
-1.7516	0.9188	0.089457
-1.7408	0.9118	0.087787
-1.71	0.8934	0.088738
-1.7468	0.9104	0.090895
-1.6992	0.8816	0.093142
-1.7068	0.8926	0.092589
-1.702	0.8878	0.089912
-1.7152	0.9062	0.09052
-1.6936	0.8952	0.087719
-1.7292	0.9012	0.093802
-1.7284	0.9044	0.089002
-1.7112	0.8976	0.091246
-1.7092	0.8932	0.09074
-1.6976	0.8882	0.090955
-1.7364	0.9066	0.089146
-1.744	0.9148	0.088417
-1.7072	0.8926	0.090609
-1.7176	0.8876	0.088539
-1.6892	0.8922	0.093595
-1.7012	0.8832	0.091673
-1.7	0.891	0.090289
-1.6968	0.8892	0.089631
-1.6964	0.8886	0.093889
-1.7024	0.891	0.09081
-1.7224	0.896	0.087791
-1.7204	0.899	0.088471
-1.7176	0.8892	0.089385
-1.6992	0.8736	0.090778
-1.7288	0.9064	0.091656
-1.7056	0.9018	0.086497
-1.7136	0.8984	0.089841
-1.7144	0.8932	0.087086
-1.6952	0.8916	0.090336
-1.7016	0.8926	0.093145
-1.722	0.905	0.090416
-1.706	0.8988	0.091385
-1.7128	0.897	0.092867
-1.7092	0.8832	0.092167
-1.7104	0.8942	0.092203
-1.7004	0.8832	0.090191
-1.7264	0.8994	0.089391
-1.7204	0.9038	0.087414
-1.698	0.8736	0.092135
-1.7408	0.9106	0.091533
-1.7032	0.8936	0.088731
-1.736	0.9078	0.088679
-1.7188	0.8952	0.090887
-1.716	0.897	0.087979
-1.7236	0.9028	0.090365
-1.7396	0.9066	0.087711
-1.7172	0.902	0.089721
-1.7272	0.9088	0.088116
-1.7212	0.9004	0.091376
-1.6636	0.8756	0.090222
-1.696	0.8896	0.087952
-1.7216	0.908	0.09033
-1.696	0.8886	0.089521
-1.7392	0.912	0.091107
-1.7032	0.8994	0.088649
-1.6876	0.8822	0.092476
-1.704	0.88	0.092453
-1.7256	0.9036	0.091494
-1.746	0.9154	0.087843
-1.6996	0.8916	0.086811
-1.7264	0.9084	0.090096
-1.7068	0.8906	0.090439
-1.7248	0.8956	0.088777
-1.7408	0.911	0.092257
-1.7172	0.8962	0.089144
-1.7272	0.91	0.088661
-1.7196	0.9018	0.089417
-1.7008	0.8942	0.090928
-1.708	0.8948	0.088785
-1.7092	0.895	0.093771
-1.7292	0.903	0.089428
-1.7056	0.8942	0.093424
-1.7072	0.8928	0.087897
-1.674	0.8744	0.092776
-1.694	0.8894	0.090341
-1.7044	0.9018	0.089878
-1.7056	0.9004	0.086833
-1.7368	0.9114	0.087555
-1.7116	0.8992	0.088045
-1.7176	0.9016	0.088498
-1.6824	0.8922	0.087691
-1.6852	0.8868	0.093481
-1.6756	0.8804	0.088252
-1.7428	0.9106	0.090319
-1.7164	0.9032	0.088617
-1.7412	0.9118	0.090085
-1.7072	0.8932	0.090169
-1.6996	0.8854	0.089775
-1.7068	0.8926	0.090718
-1.6764	0.8798	0.09337
-1.6908	0.8888	0.089061
-1.7012	0.891	0.088417
-1.7172	0.8952	0.090541
-1.684	0.8708	0.08992
-1.72	0.8948	0.091752
-1.6888	0.8746	0.092231
-1.6952	0.8866	0.094934
-1.7084	0.8934	0.087768
-1.6948	0.8924	0.087913
-1.714	0.8952	0.091224
-1.7384	0.8998	0.088375
-1.6936	0.8954	0.08755
-1.7108	0.8946	0.08948
