# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.445
#energy 	magnetization 	acceptance
-1.5224	0.7024	0.189007
-1.4784	0.7068	0.178662
-1.4788	0.7578	0.170853
-1.4736	0.734	0.162447
-1.4824	0.7372	0.17217
-1.482	0.7032	0.176556
-1.4536	0.6612	0.18602
-1.438	0.7002	0.186331
-1.5036	0.748	0.169023
-1.4444	0.6624	0.173524
-1.4172	0.6666	0.187001
-1.4748	0.7	0.178773
-1.4912	0.7292	0.177946
-1.4552	0.7302	0.178487
-1.4956	0.7248	0.171521
-1.4796	0.7204	0.174142
-1.4736	0.712	0.172402
-1.4704	0.6968	0.177272
-1.4276	0.6462	0.181217
-1.51	0.7592	0.180725
-1.4912	0.7548	0.17462
-1.4692	0.7218	0.166807
-1.5008	0.7384	0.169741
-1.4496	0.7164	0.175146
-1.462	0.698	0.179944
-1.4948	0.7364	0.17472
-1.5244	0.789	0.165739
-1.4472	0.7242	0.172012
-1.5148	0.7612	0.177535
-1.5172	0.7662	0.169237
-1.458	0.6752	0.177643
-1.4556	0.6734	0.174121
-1.48	0.6916	0.177625
-1.4332	0.6646	0.181441
-1.44	0.6432	0.186829
-1.4796	0.7132	0.186716
-1.4484	0.7062	0.173133
-1.492	0.742	0.172835
-1.472	0.7018	0.172947
-1.4712	0.68	0.184583
-1.4996	0.7526	0.179385
-1.4604	0.7334	0.171354
-1.4956	0.7498	0.180138
-1.5192	0.773	0.168234
-1.5008	0.7692	0.166009
-1.4864	0.7062	0.179105
-1.4872	0.703	0.172686
-1.4632	0.6706	0.178986
-1.5168	0.7294	0.176626
-1.4984	0.749	0.173066
-1.4808	0.7438	0.165726
-1.4804	0.718	0.176997
-1.4996	0.7554	0.182079
-1.4852	0.755	0.17262
-1.5096	0.756	0.173373
-1.4976	0.7482	0.171407
-1.4816	0.7476	0.165031
-1.5196	0.8	0.167822
-1.4984	0.744	0.17088
-1.5136	0.7408	0.170882
-1.4496	0.7272	0.172
-1.5156	0.7594	0.172271
-1.5088	0.7702	0.166712
-1.4124	0.6674	0.17833
-1.462	0.7126	0.17394
-1.4648	0.7146	0.174608
-1.512	0.7416	0.174325
-1.5036	0.7632	0.175682
-1.5076	0.758	0.171862
-1.536	0.7192	0.168924
-1.4584	0.68	0.176694
-1.494	0.7214	0.185569
-1.4536	0.6512	0.181747
-1.4864	0.6886	0.187719
-1.4944	0.6672	0.182973
-1.448	0.6378	0.188739
-1.4732	0.6898	0.186978
-1.4784	0.6952	0.175905
-1.4992	0.7772	0.17745
-1.518	0.7522	0.174511
-1.4984	0.7348	0.173091
-1.4696	0.736	0.179518
-1.4728	0.6896	0.176254
-1.4936	0.6958	0.175867
-1.482	0.7098	0.179184
-1.4276	0.6782	0.17307
-1.5008	0.7674	0.174186
-1.4076	0.6714	0.180104
-1.4688	0.7074	0.17765
-1.4812	0.7136	0.178415
-1.5592	0.7454	0.167769
-1.4596	0.6324	0.174789
-1.4452	0.6364	0.184124
-1.4524	0.6714	0.183091
-1.5088	0.7324	0.172933
-1.4504	0.6862	0.180569
-1.4864	0.7122	0.183554
-1.4552	0.6534	0.183002
-1.454	0.6396	0.191139
-1.4536	0.6252	0.189434
-1.4612	0.6328	0.193186
-1.4596	0.6934	0.184227
-1.4364	0.64	0.177521
-1.4772	0.714	0.1802
-1.48	0.7766	0.169137
-1.4632	0.6888	0.172115
-1.5188	0.7202	0.180703
-1.4404	0.649	0.178172
-1.5128	0.7084	0.179273
-1.5424	0.8014	0.169123
-1.5008	0.74	0.171293
-1.4728	0.7484	0.180706
-1.4932	0.7556	0.169508
-1.4728	0.7548	0.16176
-1.4832	0.7508	0.168368
-1.5032	0.7536	0.172102
-1.54	0.761	0.172983
-1.4544	0.6774	0.180824
-1.444	0.6498	0.189916
-1.4752	0.6864	0.191943
-1.4368	0.6248	0.187628
-1.45	0.6406	0.181623
-1.438	0.637	0.184352
-1.4464	0.6504	0.183011
-1.5004	0.7252	0.185772
-1.4652	0.6862	0.181493
-1.434	0.658	0.189451
-1.5364	0.7164	0.17724
-1.4392	0.6846	0.182041
-1.4568	0.713	0.18221
-1.4548	0.7132	0.176655
-1.4504	0.6944	0.176568
-1.4144	0.6626	0.188083
-1.52	0.7638	0.171576
-1.4836	0.7408	0.177865
-1.4724	0.752	0.174512
-1.4828	0.7596	0.169664
-1.4464	0.7248	0.169946
-1.48	0.7284	0.177044
-1.4676	0.6838	0.173387
-1.444	0.647	0.183454
-1.476	0.566	0.187241
-1.4716	0.658	0.18018
-1.4528	0.6872	0.182452
-1.4876	0.6768	0.1784
-1.4104	0.6292	0.183768
-1.5024	0.6726	0.183067
-1.4508	0.657	0.18546
-1.4836	0.74	0.177561
-1.5332	0.7902	0.165813
-1.5064	0.7754	0.162288
-1.486	0.6716	0.169015
-1.47	0.7112	0.18306
-1.4484	0.7148	0.177754
-1.4948	0.718	0.181182
-1.47	0.6556	0.178164
-1.4108	0.6284	0.186676
-1.4876	0.6926	0.178865
-1.4524	0.697	0.176908
-1.4908	0.7272	0.172537
-1.474	0.6972	0.180768
-1.4136	0.6064	0.185784
-1.4516	0.6306	0.187865
-1.4352	0.5506	0.18788
-1.4296	0.5458	0.19356
-1.4156	0.5542	0.19252
-1.4104	0.5792	0.189047
-1.4528	0.5912	0.18974
-1.43	0.6536	0.18594
-1.458	0.6766	0.179347
-1.4552	0.6276	0.181723
-1.4556	0.5996	0.187146
-1.4824	0.6028	0.188388
-1.5024	0.656	0.180504
-1.4428	0.5394	0.184655
-1.4136	0.51	0.186755
-1.416	0.4574	0.188841
-1.4864	0.6062	0.184054
-1.466	0.621	0.185236
-1.4248	0.5568	0.186107
-1.4668	0.532	0.185386
-1.4484	0.4748	0.18927
-1.408	0.4746	0.192017
-1.4512	0.599	0.193764
-1.4696	0.6026	0.1848
-1.4416	0.5944	0.182805
-1.428	0.525	0.195709
-1.4436	0.5594	0.191896
-1.4532	0.6082	0.190874
-1.5356	0.7326	0.181318
-1.4988	0.7232	0.173545
-1.4484	0.6948	0.177776
-1.5	0.7418	0.174227
-1.4692	0.7058	0.18234
-1.4476	0.7006	0.17991
-1.498	0.7208	0.176505
-1.4876	0.7158	0.177007
-1.5108	0.7464	0.173183
-1.4376	0.6912	0.175004
-1.4412	0.7014	0.172293
-1.536	0.7978	0.169004
-1.4956	0.7418	0.16938
-1.4956	0.7404	0.177473
-1.418	0.6342	0.181783
-1.514	0.761	0.180186
-1.502	0.7578	0.174116
-1.508	0.7574	0.169488
-1.4404	0.6904	0.176325
-1.5176	0.7874	0.167467
-1.45	0.7114	0.162756
-1.4992	0.7148	0.174865
-1.4852	0.7006	0.179013
-1.4884	0.7524	0.174387
-1.4792	0.723	0.174933
-1.502	0.733	0.172804
-1.4992	0.7688	0.172629
-1.4964	0.7544	0.173136
-1.4916	0.7196	0.180524
-1.4636	0.676	0.179656
-1.4512	0.6826	0.180993
-1.514	0.776	0.172559
-1.5016	0.7586	0.170383
-1.5232	0.7948	0.171129
-1.5196	0.756	0.165976
-1.4708	0.7262	0.171967
-1.5096	0.7882	0.169986
-1.52	0.7832	0.166315
-1.4436	0.7208	0.169998
-1.47	0.7054	0.175191
-1.4144	0.6738	0.179418
-1.454	0.6794	0.185442
-1.4884	0.76	0.174823
-1.51	0.7714	0.172911
-1.4504	0.6656	0.172587
-1.4208	0.5998	0.192043
-1.4532	0.6744	0.186295
-1.4104	0.6346	0.184659
-1.4552	0.6916	0.190907
-1.4612	0.7258	0.179881
-1.4768	0.7516	0.176453
-1.4536	0.7392	0.177602
-1.4676	0.7346	0.175981
-1.4972	0.76	0.175975
-1.5668	0.8182	0.166849
-1.4908	0.738	0.168971
-1.46	0.6906	0.175309
-1.446	0.698	0.175027
-1.5124	0.732	0.176898
-1.412	0.6336	0.18178
-1.4724	0.6736	0.178128
-1.4532	0.6138	0.182537
-1.4792	0.7088	0.177871
-1.4772	0.7094	0.174343
-1.4504	0.671	0.184594
-1.4768	0.71	0.182217
-1.4404	0.6708	0.1825
-1.4492	0.7076	0.180004
-1.4504	0.6498	0.171695
-1.524	0.7746	0.183216
-1.4936	0.778	0.171391
-1.4708	0.7098	0.175563
-1.5104	0.751	0.169846
-1.4744	0.72	0.168615
-1.4696	0.722	0.178766
-1.4948	0.7594	0.172553
-1.5276	0.781	0.163514
-1.4288	0.7018	0.17271
-1.526	0.7618	0.16998
-1.4552	0.6936	0.180131
-1.516	0.7398	0.175181
-1.4012	0.588	0.183343
-1.436	0.6478	0.187647
-1.4472	0.5982	0.184354
-1.4704	0.6676	0.187125
-1.486	0.7264	0.177874
-1.4808	0.6894	0.177323
-1.46	0.6178	0.188822
-1.4556	0.6062	0.187424
-1.4332	0.6458	0.18905
-1.452	0.6804	0.183131
-1.466	0.6858	0.180593
-1.5072	0.7574	0.171006
-1.5112	0.754	0.170637
-1.5248	0.7954	0.169957
-1.4756	0.6996	0.173191
-1.5036	0.6944	0.179626
-1.466	0.6206	0.186571
-1.4332	0.6102	0.1795
-1.4636	0.6002	0.178174
-1.4576	0.69	0.179797
-1.476	0.6862	0.175969
-1.4936	0.729	0.178986
-1.5304	0.78	0.163961
-1.4528	0.7018	0.170879
-1.4748	0.7206	0.178504
-1.4636	0.731	0.182062
-1.4588	0.6834	0.171142
-1.5032	0.773	0.173722
-1.4796	0.7076	0.167691
-1.442	0.658	0.189388
-1.48	0.6464	0.18074
-1.4564	0.7072	0.178442
-1.5148	0.7118	0.180355
-1.5144	0.7576	0.170389
-1.4596	0.6946	0.170073
-1.4664	0.6802	0.179566
-1.3992	0.5978	0.19694
-1.4856	0.6718	0.190884
-1.4428	0.6854	0.175734
-1.5068	0.7648	0.175429
-1.4308	0.6212	0.174412
-1.4612	0.649	0.191049
-1.5268	0.7256	0.178861
-1.4904	0.745	0.177905
-1.4656	0.7386	0.17557
-1.5448	0.762	0.175763
-1.4692	0.6866	0.171653
-1.4488	0.6814	0.18233
-1.4992	0.7252	0.184717
-1.4436	0.628	0.181254
-1.4888	0.6588	0.182626
-1.4772	0.6482	0.185787
-1.4228	0.6108	0.182687
-1.4236	0.517	0.190731
-1.4384	0.5678	0.194592
-1.4396	0.5338	0.190756
-1.394	0.4588	0.189533
-1.4256	0.5884	0.192434
-1.4792	0.6458	0.184811
-1.466	0.606	0.181769
-1.4664	0.646	0.187036
-1.38	0.5044	0.188798
-1.408	0.5706	0.198457
-1.4752	0.6608	0.184499
-1.4792	0.684	0.18376
-1.486	0.7524	0.17477
-1.4964	0.7452	0.168418
-1.5164	0.78	0.166098
-1.454	0.7258	0.165971
-1.5044	0.7144	0.176361
-1.5032	0.722	0.17624
-1.4812	0.722	0.17808
-1.458	0.6948	0.182524
-1.4136	0.6516	0.185106
-1.4464	0.6496	0.181524
-1.426	0.6064	0.19402
-1.432	0.6298	0.187433
-1.508	0.7264	0.178779
-1.4724	0.6552	0.178876
-1.4772	0.697	0.182647
-1.4444	0.6904	0.175325
-1.4576	0.7288	0.178496
-1.4924	0.7436	0.176592
-1.48	0.729	0.183607
-1.48	0.753	0.175432
-1.4824	0.7088	0.177669
-1.4832	0.7024	0.18009
-1.4692	0.6968	0.181996
-1.4396	0.694	0.18593
-1.5056	0.7428	0.175798
-1.4536	0.7462	0.171393
-1.4476	0.7048	0.167683
-1.4728	0.73	0.180618
-1.4456	0.6472	0.179712
-1.5048	0.7016	0.176318
-1.46	0.6444	0.180344
-1.4336	0.6064	0.194406
-1.4696	0.6536	0.186364
-1.4868	0.6734	0.178355
-1.4464	0.628	0.177197
-1.4796	0.6582	0.183819
-1.49	0.7032	0.177855
-1.4556	0.7222	0.176175
-1.4568	0.6552	0.176575
-1.4256	0.6736	0.184464
