# nm = 1000 nc = 10 len = 200 npart = 2 beta = 0.3
#part 	obs1 	obs2
1	50.3968	63.3108
0	57.5243	64.9801
1	50.9784	63.4508
0	55.775	64.8857
1	49.0798	63.3197
0	59.3456	64.9145
1	47.9502	63.2758
0	60.2229	64.8326
1	47.4547	63.3187
0	60.6893	64.9374
1	46.6497	63.2575
0	63.9759	64.7369
1	46.5071	63.2499
0	63.1071	64.841
1	46.7526	63.2585
0	63.8057	64.8479
1	47.2462	63.413
0	63.193	64.7567
1	45.5323	63.4168
0	63.2707	64.8228
1	45.0603	63.3349
0	61.8137	64.8192
1	45.2574	63.3823
0	62.6859	64.9514
1	44.3717	63.325
0	61.8751	64.9213
1	43.2119	63.276
0	61.6449	64.9089
1	43.907	63.335
0	62.8546	64.9379
1	44.9335	63.3079
0	62.2479	64.8931
1	43.7288	63.3253
0	66.168	64.8189
1	43.5333	63.2706
0	64.7972	64.9204
1	43.85	63.3962
0	62.3197	64.9287
1	44.1999	63.405
0	62.4023	65.0082
1	43.5734	63.3464
0	59.5828	64.7255
1	43.0617	63.3761
0	59.8834	64.7943
1	42.462	63.3339
0	60.2798	64.8651
1	40.9365	63.2977
0	58.788	64.786
1	42.0714	63.3347
0	55.9859	64.6824
1	41.4862	63.2336
0	57.936	64.7205
1	43.076	63.3841
0	56.6597	64.8011
1	43.4786	63.4291
0	56.1764	64.6752
1	44.4411	63.4005
0	56.9753	64.8241
1	45.0206	63.4589
0	59.9047	64.7672
1	44.754	63.4115
0	58.5861	64.9029
1	46.189	63.3421
0	60.8372	64.9763
1	46.1495	63.3754
0	62.2631	64.8391
1	46.2709	63.2921
0	62.5357	64.8123
1	47.1011	63.3153
0	61.7526	64.8385
1	45.9537	63.2729
0	61.5444	64.8992
1	46.7988	63.326
0	60.1724	64.7701
1	47.8396	63.3149
0	57.0567	64.7508
1	47.6449	63.2396
0	56.8589	64.8547
1	46.9076	63.3126
0	58.0136	64.8427
1	47.2621	63.2749
0	57.4458	64.8856
1	46.3155	63.4409
0	57.3695	64.8528
1	44.7549	63.2865
0	55.7203	64.7795
1	46.399	63.3001
0	58.0233	64.911
1	45.4548	63.1957
0	56.5244	64.758
1	47.9802	63.382
0	57.1527	64.8843
1	48.5527	63.3173
0	56.7707	64.9522
1	48.7954	63.3718
0	58.2949	64.9863
1	47.5057	63.2993
0	57.3314	64.8736
1	48.385	63.3247
0	56.1619	64.9586
1	50.5342	63.3359
0	57.2473	64.8474
1	49.5076	63.1768
0	56.3833	64.8606
1	49.8059	63.3556
0	56.4698	64.898
1	50.0181	63.4062
0	56.497	64.8643
1	48.964	63.3275
0	55.5958	64.938
1	48.6363	63.1982
0	56.1009	64.8313
1	48.6491	63.3213
0	56.5269	64.8242
1	48.672	63.2563
0	56.7644	64.8922
1	48.4214	63.2765
0	56.3208	64.8325
1	49.9543	63.2639
0	55.2747	64.8738
1	50.9117	63.29
0	55.5236	64.7629
1	51.5699	63.3196
0	56.929	64.7691
1	50.152	63.3827
0	56.6614	64.7507
1	49.3114	63.3295
0	56.0364	64.8706
1	50.4009	63.3736
0	55.6147	64.8463
1	51.5118	63.2725
0	57.9497	64.764
1	51.226	63.2903
0	57.8857	64.8536
1	50.7426	63.2739
0	57.0502	64.8712
1	50.3385	63.3888
0	57.647	64.8546
1	49.2761	63.2916
0	57.7878	64.8623
1	48.7402	63.3475
0	56.5026	64.8337
1	50.1394	63.3597
0	56.4353	64.7683
1	49.9942	63.4327
0	54.2366	64.7218
1	49.3553	63.3358
0	54.9334	64.8685
1	50.1822	63.2735
0	54.0413	64.805
1	49.0735	63.3175
0	56.2226	64.8715
1	47.3428	63.2584
0	56.941	64.8634
1	46.6621	63.3212
0	54.2669	64.9136
1	46.9162	63.2955
0	53.991	64.7378
1	46.9918	63.2956
0	53.5318	64.8146
1	46.9985	63.3398
0	54.7273	64.8643
1	47.74	63.498
0	56.6952	64.8796
1	46.5194	63.3543
0	57.6927	64.7976
1	46.8252	63.4663
0	59.9412	64.7696
1	46.3921	63.3492
0	58.704	64.7274
1	44.5726	63.3096
0	60.2117	64.7813
1	44.7036	63.388
0	60.0736	64.7386
1	45.2472	63.2776
0	58.8612	64.7792
1	45.5901	63.3574
0	57.3856	64.732
1	45.0437	63.2445
0	56.6509	64.8491
1	45.4245	63.2283
0	56.4129	64.8791
1	45.9057	63.2247
0	57.7027	64.8014
1	45.5396	63.3193
0	57.9942	64.7687
1	47.2467	63.3362
0	54.5501	64.8955
1	46.4082	63.2694
0	53.0014	64.8202
1	46.6621	63.332
0	52.3773	64.8538
1	45.939	63.2883
0	52.3157	64.8755
1	46.7882	63.3027
0	52.849	64.9743
1	45.6178	63.2666
0	52.4822	64.925
1	44.999	63.2193
0	49.3916	64.8806
1	44.4362	63.2521
0	48.3251	64.9141
1	43.8838	63.2658
0	48.4742	64.8118
1	43.4731	63.3038
0	49.6424	64.8745
1	43.9309	63.2915
0	48.9234	64.795
1	43.4947	63.2319
0	47.8716	64.7439
1	44.2932	63.3611
0	46.061	64.7881
1	43.3944	63.3886
0	44.6674	64.8394
1	44.4094	63.4073
0	45.0105	64.89
1	44.6243	63.3718
0	45.8661	64.852
1	45.1105	63.2876
0	45.731	64.7927
1	47.0005	63.3239
0	45.1474	64.976
1	47.8426	63.3699
0	44.5547	64.7824
1	48.5006	63.4457
0	44.2769	64.822
1	49.4699	63.3178
0	43.4631	64.8741
1	50.1353	63.3585
0	43.4844	64.9465
1	52.0187	63.4225
0	43.2935	64.84
1	52.9939	63.3623
0	44.0045	64.8053
1	52.7894	63.3698
0	45.1466	64.7524
1	51.4341	63.3305
0	44.4269	64.7883
1	50.3383	63.3106
0	44.9307	64.7602
1	54.2129	63.4429
0	44.2217	64.7502
1	54.0218	63.3836
0	44.1946	64.7451
1	53.98	63.3799
0	43.7108	64.8518
1	54.3913	63.4618
0	44.0773	64.7631
1	53.4139	63.4192
0	44.6669	64.7766
1	52.7429	63.25
0	43.412	64.7584
1	54.4075	63.2369
0	43.1588	64.7339
1	54.2786	63.2006
0	42.3175	64.7282
1	56.2519	63.2667
0	41.6697	64.7826
1	56.7166	63.2298
0	42.8949	64.7885
1	55.8808	63.2318
0	43.9597	64.9169
1	56.9871	63.186
0	45.0419	64.8055
1	56.2201	63.4174
0	44.6415	64.808
1	55.8862	63.2757
0	45.3858	64.6507
1	56.9432	63.2185
0	45.1779	64.7484
1	60.7443	63.2931
0	45.2334	64.7146
1	59.6152	63.2693
0	45.4966	64.7627
1	58.3948	63.3866
0	46.6984	64.8322
1	58.0069	63.294
0	45.8389	64.8829
1	57.6854	63.2936
0	45.4379	64.901
1	58.6755	63.3253
0	47.2759	64.842
1	58.3935	63.315
0	47.4576	64.8883
1	57.3362	63.3461
0	46.2134	64.8185
1	56.9194	63.3023
0	47.3108	64.9273
1	55.1792	63.189
0	46.3059	64.862
1	55.5934	63.387
0	44.5371	64.9179
1	55.0271	63.2765
0	42.8261	64.8411
1	55.7866	63.3814
0	43.9934	64.7356
1	56.3663	63.3162
0	43.7328	64.771
1	57.1149	63.4899
0	44.732	64.89
1	58.2257	63.3864
0	44.0466	64.769
1	56.7618	63.3498
0	43.1772	64.7699
1	59.4081	63.1836
0	42.6106	64.8393
1	61.723	63.3839
0	41.5478	64.8966
1	61.3574	63.2406
0	41.4585	64.8663
1	62.2843	63.3271
0	40.8183	64.9058
1	63.4952	63.2896
0	39.9204	64.8987
1	65.2394	63.2641
0	39.5876	64.8446
1	65.6406	63.3018
0	38.4753	64.8555
1	68.437	63.3412
0	38.6005	64.7147
1	67.7611	63.354
0	38.5631	64.9494
1	66.9866	63.368
0	38.5388	64.9433
1	67.7452	63.2766
0	38.7231	64.8092
1	69.1953	63.2875
0	38.2168	64.8437
1	69.9709	63.3064
0	38.7323	64.85
1	68.7915	63.3498
0	38.0279	64.7896
1	68.4698	63.4021
0	37.8768	64.8176
1	69.3162	63.2746
0	38.3597	64.864
1	70.5587	63.3515
0	38.0213	64.7799
1	67.5601	63.2691
0	37.956	64.8519
1	66.2221	63.2829
0	38.2861	64.879
1	65.9768	63.2842
0	38.5346	64.8026
1	65.0964	63.2562
0	39.426	64.9833
1	66.2715	63.3725
0	39.4412	64.9744
1	65.3987	63.4608
0	37.594	64.8176
1	65.7503	63.4426
0	37.4831	64.8813
1	63.9492	63.3351
0	36.3519	64.8641
1	65.712	63.3506
0	36.214	64.7602
1	65.5083	63.3249
0	36.3236	64.7375
1	63.1566	63.324
0	36.417	64.7017
1	64.3505	63.2878
0	37.0547	64.7553
1	65.9565	63.3642
0	37.7263	64.7517
1	65.628	63.2487
0	38.8458	64.834
1	65.8698	63.2875
0	39.3583	64.8139
1	65.124	63.3851
0	38.6178	64.8217
1	66.0029	63.3657
0	38.791	64.7746
1	64.0155	63.3189
0	39.5483	64.7726
1	63.5384	63.3288
0	40.5742	64.8378
1	64.2473	63.1941
0	41.8507	64.8769
1	66.6416	63.4026
0	41.8827	64.7579
1	65.2788	63.1896
0	42.4368	64.835
1	64.8556	63.3554
0	41.4484	64.8054
1	66.7519	63.3011
0	41.9511	64.758
1	65.3685	63.29
0	42.5039	64.8438
1	64.3788	63.3528
0	41.2723	64.7177
1	64.7741	63.2994
0	42.2349	64.7755
1	68.2537	63.4012
0	41.3291	64.8783
1	69.4035	63.3206
0	41.4804	64.7805
1	65.6537	63.3502
0	41.1005	64.7192
1	64.3484	63.2288
0	41.3675	64.8941
1	64.9615	63.2939
0	41.572	64.7232
1	64.264	63.2081
0	41.0737	64.7985
1	63.9689	63.4347
0	41.2169	64.8576
1	60.0002	63.3643
0	41.6108	64.784
1	59.3927	63.3021
0	42.6805	64.7165
1	59.4527	63.2907
0	41.7492	64.6996
1	59.9602	63.3391
0	41.7836	64.8142
1	59.799	63.1949
0	44.3529	64.7305
1	58.0096	63.3415
0	44.5607	64.7579
1	58.0452	63.2863
0	44.0231	64.8724
1	55.1781	63.2346
0	43.9334	64.9836
1	57.7151	63.1953
0	44.2818	64.9711
1	57.1122	63.2597
0	43.9086	64.9611
1	54.4327	63.1819
0	43.6435	64.8902
1	55.2098	63.4072
0	46.041	64.9353
1	54.7175	63.3463
0	46.3989	64.9137
1	54.5137	63.2085
0	45.803	64.856
1	52.4917	63.1631
0	45.7136	64.9666
1	52.8273	63.2403
0	44.4303	64.8328
1	53.4816	63.2397
0	44.5916	64.8677
1	52.8862	63.2799
0	44.4825	64.9147
1	51.2556	63.2599
0	44.4309	64.8873
1	50.9391	63.2434
0	44.5422	64.7799
1	51.6149	63.278
0	45.64	64.9106
1	50.4251	63.3611
0	46.381	64.7981
1	51.5126	63.2442
0	45.267	64.8245
1	50.928	63.3965
0	47.4556	64.9308
1	52.9799	63.2948
0	47.9685	64.8772
1	52.6204	63.2832
0	47.7372	64.9639
1	52.4404	63.2002
0	46.9397	64.8011
1	52.8234	63.3567
0	47.5866	64.8664
1	52.2792	63.2542
0	46.9507	64.7703
1	51.9463	63.3517
0	46.3659	64.7981
1	50.2532	63.2947
0	46.7234	64.7778
1	50.7119	63.2467
0	45.4843	64.7676
1	50.8811	63.2477
0	44.7317	64.8645
1	49.7813	63.2693
0	44.6755	64.8763
1	49.5521	63.2802
0	44.4493	64.8144
1	48.4613	63.2215
0	43.4335	64.8277
1	48.1787	63.3179
0	42.6099	64.8828
1	46.6434	63.4059
0	43.0859	64.9152
1	45.4762	63.339
0	42.2512	64.8555
1	46.3295	63.3413
0	41.7417	64.8169
1	45.5129	63.3473
0	41.6405	64.7949
1	44.2397	63.2712
0	41.4215	64.8582
1	44.4672	63.3871
0	40.9378	64.7348
1	43.6849	63.2901
0	41.3428	64.6806
1	43.568	63.2688
0	40.4377	64.8222
1	43.2043	63.269
0	40.2554	64.7339
1	42.5417	63.3331
0	40.3295	64.9068
1	43.1064	63.3431
0	39.7599	64.7315
1	43.0879	63.338
0	38.8685	64.7263
1	40.9016	63.3219
0	38.3637	64.7986
1	39.9153	63.2561
0	38.4279	64.821
1	39.796	63.4088
0	39.6848	64.8069
1	39.9541	63.3671
0	40.7364	64.8341
1	40.8026	63.3049
0	41.8085	64.7906
1	40.6248	63.4409
0	39.6223	64.7324
1	40.5837	63.3802
0	39.877	64.7947
1	40.1564	63.2359
0	41.0735	64.8098
1	40.7502	63.3115
0	40.935	64.7848
1	39.4529	63.272
0	40.1019	64.7394
1	38.5413	63.3646
0	41.6856	64.7758
1	39.2568	63.1718
0	42.501	64.7993
1	39.3447	63.2863
0	43.1143	64.7566
1	38.6537	63.3022
0	42.5727	64.8525
1	37.8402	63.3276
0	43.173	64.7693
1	37.6048	63.416
0	43.4366	64.7824
1	37.3295	63.36
0	44.4634	64.8438
1	37.8144	63.2855
0	44.3658	64.8358
1	36.9952	63.3104
0	44.9301	64.8234
1	36.454	63.2894
0	44.0852	64.7382
1	37.6261	63.2127
0	44.17	64.7996
1	37.7717	63.4173
0	43.8647	64.7795
1	37.9352	63.5119
0	46.1583	64.9329
1	37.8317	63.4203
0	47.9263	64.9032
1	37.2989	63.349
0	48.1224	64.7517
1	36.8888	63.2687
0	47.4969	64.9208
1	36.9688	63.2897
0	47.6218	64.9333
1	36.6677	63.3572
0	48.0257	64.7576
1	36.5207	63.2074
0	46.5886	64.7546
1	36.2946	63.4249
0	47.5377	64.7775
1	36.01	63.2303
0	47.5117	64.8185
1	35.59	63.2876
0	48.0802	64.8551
1	35.2555	63.298
0	48.4197	64.7339
1	35.6002	63.2621
0	49.8154	64.8237
1	35.4844	63.2942
0	48.8714	64.7713
1	35.436	63.3403
0	49.4483	64.8006
1	35.5083	63.2324
0	50.8356	64.7678
1	36.0657	63.2319
0	49.6186	64.8911
1	36.0115	63.2809
0	49.7317	64.7571
1	35.3765	63.1409
0	50.2552	64.7318
1	36.0353	63.2928
0	51.2309	64.8295
1	36.3085	63.2516
0	49.8642	64.8576
1	37.227	63.2123
0	48.434	64.8707
1	37.6542	63.2938
0	48.401	64.7764
1	38.9479	63.413
0	49.856	64.8835
1	39.7134	63.1934
0	49.9867	64.8462
1	40.3525	63.3084
0	48.9646	64.8759
1	40.9543	63.2843
0	49.7581	64.8208
1	40.904	63.3584
0	48.9246	64.851
1	40.7151	63.2803
0	49.9543	64.7795
1	40.1723	63.3087
0	50.9757	64.8328
1	41.1713	63.3583
0	51.0227	64.7939
1	41.5752	63.4023
0	50.8607	64.8762
1	41.4264	63.3546
0	48.9755	64.7167
1	41.2718	63.3608
0	48.5408	64.7699
1	41.082	63.3126
0	46.9597	64.801
1	40.0461	63.2913
0	47.6054	64.8129
1	40.6484	63.3235
0	49.3579	64.8246
1	40.6194	63.3554
0	49.5729	64.9288
1	40.566	63.4423
0	48.7663	64.8617
1	40.3088	63.4527
0	48.1797	64.8319
1	40.5791	63.2504
0	48.2139	64.7778
1	40.2283	63.2786
0	46.4537	64.8293
1	41.8577	63.3535
0	46.8036	64.7225
1	42.1236	63.4753
0	46.3039	64.7483
1	41.7669	63.4101
0	46.5407	64.8849
1	42.3422	63.3011
0	47.7633	64.7988
1	40.9108	63.29
0	47.4165	64.927
1	41.4401	63.2962
0	45.82	64.7238
1	40.7299	63.211
0	46.2749	64.804
1	40.2968	63.2832
0	44.8908	64.6225
1	40.4916	63.3087
0	44.2467	64.9527
1	39.4283	63.188
0	44.6592	64.8111
1	39.8733	63.341
0	43.7106	64.8161
1	40.5879	63.2769
0	44.9107	64.8768
1	39.8586	63.1498
0	43.7001	64.8791
1	41.2038	63.2709
0	44.9329	64.7589
1	40.2185	63.2765
0	45.8007	64.7703
1	39.8933	63.4036
0	47.3498	64.7507
1	39.2364	63.3175
0	49.6096	65.0695
1	39.1107	63.2978
0	49.6061	64.8641
1	39.3051	63.3023
0	49.715	64.7768
1	39.21	63.2825
0	48.9994	64.7098
1	38.8634	63.2838
0	52.2641	64.8876
1	39.0372	63.2631
0	50.1037	64.8754
1	39.5064	63.2001
0	50.1769	64.7749
1	39.1047	63.203
0	49.7172	64.7904
1	38.8681	63.2512
0	49.708	64.8346
1	39.4982	63.3214
0	48.2347	64.7437
1	41.1232	63.344
0	49.5958	64.9053
1	41.3136	63.4395
0	47.8141	64.7979
1	41.0684	63.3744
0	48.0557	64.86
1	41.4206	63.284
0	46.0088	64.7883
1	41.9978	63.4117
0	46.9726	64.8257
1	40.9024	63.2756
0	48.3678	64.8771
1	42.1134	63.1909
0	46.8048	64.8267
1	40.9908	63.2554
0	48.067	64.8206
1	40.866	63.2482
0	47.6052	64.6638
1	39.9326	63.245
0	50.0585	64.8869
1	40.6103	63.3417
0	50.7445	64.7624
1	41.8926	63.3744
0	50.5985	64.7941
1	42.7607	63.2558
0	50.8668	64.8468
1	42.8758	63.3795
0	51.2034	64.8381
1	42.8951	63.3187
0	51.6422	64.8545
1	43.2253	63.396
0	53.7065	64.9839
1	44.0047	63.2829
0	54.0123	64.7549
1	44.6109	63.3785
0	53.0381	64.8241
1	44.6048	63.2927
0	54.0028	64.8068
1	43.3722	63.2843
0	55.2819	64.7776
1	43.7718	63.4404
0	54.8332	64.7113
1	43.1396	63.2618
0	53.1756	64.6941
1	43.8942	63.2477
0	54.6164	64.7956
1	44.5374	63.3385
0	56.2768	64.734
1	44.8259	63.3753
0	56.0037	64.8741
1	44.9454	63.3271
0	56.3897	64.7721
1	43.5855	63.3525
0	55.321	64.6578
1	43.9619	63.4072
0	55.2374	64.7857
1	44.8885	63.262
0	54.5239	64.7527
1	44.4992	63.3603
0	56.5828	64.8897
1	44.8098	63.2768
0	54.4013	64.756
1	46.0647	63.3073
0	53.3843	64.9168
1	47.1384	63.2544
0	53.2596	64.7864
1	47.9565	63.3081
0	51.1161	64.9743
1	48.2352	63.4079
0	48.827	64.9139
1	47.6191	63.4037
0	47.5571	64.7518
1	49.7562	63.4346
0	47.831	64.9057
1	50.5693	63.2701
0	48.6417	64.85
1	52.9143	63.354
0	48.8642	64.8262
1	51.7055	63.3283
0	47.9061	64.788
1	50.6428	63.2658
0	46.379	64.9319
1	49.916	63.2818
0	46.1554	64.8353
1	50.7458	63.3418
0	43.7209	64.8744
1	48.7987	63.3264
0	41.3026	64.8453
1	46.4004	63.404
0	40.7972	64.6809
1	45.3475	63.202
0	39.7459	64.935
1	44.8799	63.1918
0	38.3348	64.8006
1	44.8791	63.2893
0	39.3162	64.8784
1	43.6001	63.2582
0	39.4433	64.7954
1	45.2383	63.3169
0	39.4925	64.7413
1	46.0162	63.3672
0	38.7845	64.8136
1	46.4326	63.2076
0	38.7071	64.8712
1	47.3595	63.3127
0	40.4919	64.7966
1	47.9413	63.2436
0	40.4662	64.8312
1	48.6316	63.2325
0	39.9665	64.8337
1	47.974	63.3682
0	39.0363	64.8601
1	50.4576	63.3607
0	39.4589	64.827
1	49.117	63.5017
0	38.8777	64.9259
1	51.0987	63.4243
0	38.4877	64.766
1	52.937	63.2154
0	39.0732	64.8936
1	53.0737	63.2458
0	38.335	64.9265
1	51.9646	63.2815
0	38.3655	64.7921
1	51.7369	63.3496
0	39.8733	64.7171
1	51.7175	63.3587
0	39.5095	64.8413
1	52.2709	63.2941
0	40.3445	64.7568
1	51.3783	63.4152
0	40.5512	64.8214
1	50.6312	63.3391
0	41.4678	64.8774
1	51.3948	63.31
0	42.6529	64.9954
1	49.2532	63.3034
0	45.0951	65.0287
1	49.9732	63.3615
0	44.9152	64.9044
1	48.4419	63.3055
0	45.9685	64.975
1	48.368	63.394
0	44.9729	64.8598
1	49.8564	63.3153
0	43.7344	64.7685
1	49.3369	63.3043
0	43.0746	64.8579
1	51.0443	63.3825
0	42.1449	64.7922
1	51.1177	63.3766
