# nm = 1024 nc = 100 len = 60 extf = 0 beta = 0.405
#energy 	magnetization 	acceptance
-1.11778	0.282778	0.308564
-1.24111	0.242778	0.314983
-1.19556	0.189444	0.304539
-1.11556	-0.0355556	0.308114
-1.08444	-0.112778	0.312992
-1.13667	-0.191667	0.314072
-1.18222	-0.102222	0.318342
-1.12	0.0511111	0.310733
-1.07111	-0.0411111	0.317339
-1.15333	0.203333	0.307756
-1.11444	0.05	0.312422
-1.11111	0.00833333	0.311647
-1.15556	0.0311111	0.307419
-1.15556	-0.0816667	0.318769
-1.13	-0.114444	0.308453
-1.17778	0.0972222	0.307308
-1.13333	0.0877778	0.311469
-1.05778	0.00777778	0.3157
-1.13222	-0.0266667	0.309239
-1.09444	0.268333	0.320297
-1.14111	0.0177778	0.307947
-1.15	-0.0633333	0.314211
-1.10222	0.128889	0.301383
-1.05444	0.139444	0.311747
-1.15222	0.215	0.311406
-1.16111	0.187222	0.310356
-1.17667	0.235	0.306544
-1.17222	0.0911111	0.310714
-1.14556	0.0333333	0.300578
-1.15333	-0.015	0.311742
-1.09778	0.141111	0.307814
-1.11889	0.146111	0.326736
-1.09889	0.116667	0.316714
-1.17556	0.0555556	0.316478
-1.12333	0.00277778	0.320697
-1.18111	-0.015	0.314417
-1.12667	-0.142778	0.3137
-1.18667	-0.170556	0.309611
-1.16778	-0.227778	0.301825
-1.18222	-0.249444	0.309364
-1.15667	-0.168889	0.311086
-1.08	-0.235	0.307597
-1.20222	-0.294444	0.308419
-1.12333	-0.183889	0.300747
-1.08556	-0.159444	0.314
-1.21889	-0.157778	0.308453
-1.14444	0.0405556	0.307864
-1.1	-0.12	0.316231
-1.19444	-0.218889	0.32245
-1.14	-0.252778	0.317519
-1.14222	0.0916667	0.317372
-1.15111	-0.0466667	0.307992
-1.17556	-0.118889	0.304433
-1.10111	-0.128333	0.301497
-1.10778	-0.123333	0.308925
-1.10333	-0.111111	0.314044
-1.15889	0.0433333	0.317
-1.16222	0.251667	0.309808
-1.17111	0.16	0.300508
-1.14667	0.225556	0.301839
-1.11222	0.171667	0.304881
-1.14556	0.173889	0.32125
-1.14111	0.128333	0.314317
-1.20444	0.128333	0.317978
-1.14222	-0.00333333	0.314686
-1.15667	-0.228889	0.299689
-1.14222	-0.112222	0.321022
-1.21444	0.149444	0.304092
-1.15778	0.116667	0.303981
-1.11667	-0.065	0.308631
-1.10111	0.015	0.310344
-1.18333	-0.153333	0.318697
-1.13444	-0.111111	0.315678
-1.07667	0.127222	0.319358
-1.10889	0.183889	0.321917
-1.14889	-0.0788889	0.316725
-1.04667	-0.00444444	0.314611
-1.12889	-0.0388889	0.311628
-1.19	0.124444	0.300806
-1.17333	0.232222	0.312433
-1.17444	0.198889	0.298744
-1.15222	0.245	0.306931
-1.09444	0.0688889	0.303464
-1.14889	-0.144444	0.318594
-1.09889	-0.213889	0.310958
-1.11667	-0.317222	0.314178
-1.13222	-0.0816667	0.309767
-1.11222	-0.148333	0.31635
-1.11778	-0.275556	0.308303
-1.08444	0.175	0.318669
-1.13889	0.330556	0.313578
-1.15889	0.385	0.29975
-1.12556	0.438889	0.291331
-1.11111	0.134444	0.31215
-1.20778	0.393333	0.311333
-1.11889	0.235556	0.308472
-1.15778	0.207778	0.314367
-1.14222	0.245556	0.308461
-1.11	-0.153889	0.312842
-1.13889	-0.0627778	0.310889
-1.14556	-0.138889	0.304597
-1.17111	0.0855556	0.302922
-1.19111	0.103333	0.303572
-1.05556	0.0511111	0.312639
-1.12889	0.0644444	0.309667
-1.10778	0.0872222	0.304097
-1.11111	0.015	0.314244
-1.07556	0.0677778	0.313458
-1.14111	0.140556	0.316692
-1.09667	0.0311111	0.310153
-1.21111	0.180556	0.313286
-1.18778	0.0227778	0.316006
-1.20222	-0.132778	0.309878
-1.10222	0.115	0.311878
-1.10556	0.203889	0.316017
-1.17444	-0.0233333	0.298975
