# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.45
#energy 	magnetization 	acceptance
-1.4776	-0.7146	0.157275
-1.5248	-0.7704	0.159619
-1.5208	-0.7464	0.16497
-1.4816	-0.755	0.158227
-1.512	-0.7566	0.16049
-1.5344	-0.754	0.165165
-1.5324	-0.7782	0.163591
-1.5236	-0.7962	0.16516
-1.5224	-0.7706	0.15963
-1.4668	-0.74	0.166845
-1.4892	-0.7462	0.167649
-1.4972	-0.725	0.162152
-1.538	-0.781	0.16252
-1.5336	-0.7828	0.163497
-1.5116	-0.7468	0.15927
-1.466	-0.7088	0.161862
-1.5344	-0.7658	0.162403
-1.5116	-0.7468	0.163183
-1.5324	-0.7662	0.164207
-1.5084	-0.7592	0.162977
-1.4976	-0.7474	0.163557
-1.5448	-0.7568	0.163347
-1.506	-0.7198	0.167859
-1.5308	-0.7672	0.162097
-1.518	-0.7672	0.16032
-1.4876	-0.736	0.162574
-1.5572	-0.8024	0.164564
-1.4924	-0.765	0.155975
-1.5348	-0.7784	0.160237
-1.5132	-0.7666	0.163267
-1.4836	-0.7322	0.161412
-1.502	-0.7172	0.165857
-1.516	-0.7522	0.161667
-1.5296	-0.8022	0.157486
-1.4956	-0.7378	0.15562
-1.4876	-0.725	0.167048
-1.4956	-0.749	0.162814
-1.5364	-0.751	0.157298
-1.4744	-0.7068	0.168305
-1.5052	-0.7128	0.179544
-1.5044	-0.742	0.168042
-1.5316	-0.772	0.169868
-1.5076	-0.7716	0.166308
-1.4604	-0.723	0.160789
-1.5956	-0.8004	0.163237
-1.5092	-0.7682	0.158773
-1.4988	-0.7554	0.153428
-1.4564	-0.7304	0.168257
-1.492	-0.7272	0.160844
-1.5056	-0.701	0.170997
-1.5068	-0.7298	0.16774
-1.5272	-0.741	0.164132
-1.498	-0.7216	0.170693
-1.5032	-0.7476	0.163956
-1.5732	-0.8212	0.159938
-1.5092	-0.7582	0.158617
-1.5324	-0.7708	0.160857
-1.5016	-0.7374	0.161365
-1.532	-0.7852	0.159417
-1.552	-0.8108	0.16064
-1.5292	-0.75	0.161268
-1.4996	-0.7234	0.167953
-1.5088	-0.7272	0.162935
-1.4804	-0.6646	0.175179
-1.4976	-0.6756	0.171781
-1.4728	-0.63	0.174428
-1.4976	-0.648	0.178458
-1.4976	-0.6582	0.171363
-1.4896	-0.6878	0.168838
-1.4656	-0.6984	0.166151
-1.4784	-0.7072	0.169098
-1.4828	-0.6636	0.174064
-1.4516	-0.69	0.16982
-1.4804	-0.7296	0.168392
-1.5124	-0.7444	0.162336
-1.576	-0.792	0.16038
-1.5516	-0.7962	0.154659
-1.5084	-0.7412	0.161983
-1.508	-0.752	0.16958
-1.5012	-0.729	0.159863
-1.5268	-0.793	0.167452
-1.4224	-0.6972	0.167331
-1.5208	-0.7374	0.169787
-1.484	-0.7544	0.164149
-1.5452	-0.8194	0.153343
-1.5384	-0.793	0.154112
-1.49	-0.753	0.153774
-1.4972	-0.766	0.157137
-1.4932	-0.764	0.158224
-1.5508	-0.7744	0.16041
-1.5392	-0.7884	0.156564
-1.4736	-0.7314	0.160641
-1.5188	-0.7744	0.160259
-1.5536	-0.7612	0.162242
-1.4804	-0.7386	0.159743
-1.5228	-0.7296	0.169465
-1.5456	-0.8094	0.162181
-1.5328	-0.7842	0.157938
-1.5568	-0.802	0.153015
-1.5556	-0.7858	0.158349
-1.494	-0.7764	0.160787
-1.5424	-0.7994	0.153435
-1.584	-0.833	0.149096
-1.5168	-0.7504	0.151701
-1.502	-0.759	0.165429
-1.5512	-0.7972	0.159623
-1.5356	-0.7934	0.158021
-1.5724	-0.812	0.149711
-1.4956	-0.7398	0.157347
-1.4924	-0.744	0.160965
-1.4768	-0.7424	0.162818
-1.51	-0.7162	0.160119
-1.5336	-0.7288	0.158205
-1.4692	-0.659	0.168643
-1.5212	-0.778	0.165047
-1.4976	-0.7438	0.163815
-1.49	-0.7368	0.169357
-1.526	-0.7712	0.157114
-1.4836	-0.6632	0.16909
-1.4888	-0.7046	0.167101
-1.458	-0.6998	0.171504
-1.5328	-0.7676	0.163799
-1.5244	-0.7832	0.158986
-1.5572	-0.818	0.15714
-1.5164	-0.7772	0.154568
-1.524	-0.759	0.158619
-1.4916	-0.7396	0.164995
-1.5264	-0.7602	0.164671
-1.4716	-0.7588	0.165137
-1.4772	-0.7102	0.172663
-1.5064	-0.7232	0.172961
-1.4532	-0.6624	0.165994
-1.4892	-0.7468	0.168038
-1.5096	-0.756	0.160638
-1.558	-0.782	0.1617
-1.5064	-0.7604	0.160966
-1.5432	-0.7732	0.155866
-1.5276	-0.7778	0.157321
-1.5056	-0.7698	0.156604
-1.5356	-0.7722	0.158182
-1.5556	-0.7944	0.161877
-1.45	-0.6672	0.16347
-1.5184	-0.7328	0.17586
-1.4644	-0.665	0.171767
-1.456	-0.6396	0.176979
-1.5592	-0.7922	0.167117
-1.4732	-0.6858	0.169482
-1.4988	-0.7144	0.168375
-1.4976	-0.7384	0.174014
-1.526	-0.7596	0.167688
-1.4596	-0.6914	0.166033
-1.4656	-0.7274	0.164644
-1.5596	-0.8002	0.157912
-1.5556	-0.8176	0.154483
-1.5164	-0.7858	0.155287
-1.4876	-0.7274	0.165496
-1.51	-0.7	0.171715
-1.454	-0.7174	0.159791
-1.5316	-0.7772	0.164817
-1.5076	-0.7852	0.161448
-1.498	-0.7752	0.157104
-1.534	-0.7826	0.159991
-1.5296	-0.7834	0.162336
-1.504	-0.7656	0.159597
-1.4824	-0.7242	0.158869
-1.4824	-0.7638	0.159296
-1.4832	-0.7446	0.162688
-1.4916	-0.7516	0.165015
-1.5512	-0.8156	0.157822
-1.4768	-0.6946	0.163613
-1.5072	-0.7038	0.166878
-1.4836	-0.7196	0.168707
-1.5072	-0.7596	0.167994
-1.4484	-0.7162	0.159277
-1.4752	-0.7122	0.16718
-1.4884	-0.7422	0.163824
-1.5104	-0.7334	0.16673
-1.5236	-0.7772	0.162507
-1.5156	-0.7592	0.160054
-1.5496	-0.8092	0.156838
-1.5488	-0.786	0.161438
