# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.35
#energy 	magnetization 	acceptance
-0.8788	0.0108	0.42858
-0.8948	-0.0922	0.427379
-0.858	0.014	0.430157
-0.8628	-0.0104	0.432166
-0.8924	-0.0058	0.431407
-0.8816	0.0012	0.425855
-0.852	-0.0146	0.426383
-0.8624	0.0218	0.427986
-0.8588	0.0592	0.427387
-0.914	-0.0108	0.432182
-0.8792	-0.0542	0.429869
-0.8704	0.013	0.430406
-0.9068	-0.0138	0.430128
-0.8572	-0.0184	0.426131
-0.8908	-0.0082	0.428713
-0.8448	0.0482	0.432722
-0.8888	-0.0088	0.430739
-0.8852	-0.0286	0.430639
-0.8948	0.0322	0.428508
-0.9192	0.0508	0.430219
-0.8392	0.074	0.426588
-0.8904	0.0554	0.430847
-0.8988	-0.029	0.428536
-0.8936	0.0596	0.426877
-0.8676	0.007	0.427323
-0.9336	0.0336	0.427211
-0.8488	-0.055	0.428069
-0.8656	-0.0522	0.427874
-0.9096	0.023	0.424378
-0.9068	-0.0104	0.432051
-0.8908	0.0348	0.431914
-0.8884	0.0104	0.426256
-0.8772	0.0126	0.431123
-0.9036	0.007	0.429418
-0.8696	-0.0424	0.426329
-0.8756	0.0408	0.429724
-0.8632	0.0118	0.429347
-0.9036	0.0332	0.427221
-0.864	0.0652	0.428606
-0.8784	0.0022	0.429909
-0.9124	-0.008	0.429861
-0.8592	0.06	0.430486
-0.8432	0.0102	0.427233
-0.8732	0.033	0.431904
-0.8732	0.054	0.431285
-0.92	0.0818	0.429301
-0.8756	-0.0254	0.42996
-0.8476	-0.0154	0.427954
-0.904	-0.035	0.430602
-0.868	0.017	0.430042
-0.9052	-0.0796	0.428617
-0.872	-0.0262	0.428371
-0.8836	-0.0036	0.432577
-0.894	-0.0138	0.429023
-0.8568	-0.045	0.429008
-0.8908	0.048	0.431149
-0.8592	0.0132	0.430336
-0.8728	0.0628	0.429936
-0.8716	0.0262	0.427997
-0.8884	-0.0492	0.430201
-0.9164	0.0482	0.427331
-0.9316	0.0424	0.425053
-0.8588	-0.0672	0.42575
-0.8544	-0.0482	0.433647
-0.8856	-0.0598	0.430134
-0.896	0.0246	0.430666
-0.8876	-0.0082	0.430538
-0.8872	-0.076	0.428133
-0.8724	0.0336	0.425368
-0.8928	-0.032	0.432194
-0.862	0.0348	0.42896
-0.8736	-0.0754	0.426781
-0.8716	0.0256	0.426227
-0.8784	0.0308	0.431158
-0.8732	-0.0074	0.432127
-0.8644	-0.032	0.429565
-0.9148	-0.0456	0.432954
-0.856	0.1002	0.433305
-0.8688	0.0462	0.427752
-0.8864	-0.0156	0.428169
-0.8576	-0.0004	0.428472
-0.89	-0.0324	0.432798
-0.8804	0.0618	0.428853
-0.8676	0.0046	0.42879
-0.8592	-0.0178	0.427172
-0.888	-0.0308	0.426107
-0.8724	0.0074	0.430849
-0.9044	-0.0292	0.430639
-0.886	0.0466	0.431271
-0.8968	0.0272	0.426459
-0.9052	-0.0314	0.428937
-0.8796	0.0698	0.430136
-0.894	-0.0574	0.431174
-0.8836	0.05	0.426509
-0.9144	0.0602	0.427589
-0.8508	0.0268	0.426631
-0.8924	0.0566	0.429221
-0.866	-0.0084	0.428563
-0.8488	0.0752	0.430794
-0.8816	0.0336	0.426786
-0.866	-0.0136	0.427324
-0.8768	0.0212	0.432972
-0.8844	-0.0154	0.428633
-0.9028	0.0442	0.42967
-0.8596	-0.0198	0.429624
-0.832	0.028	0.427047
-0.856	0.0086	0.427539
-0.9028	-0.082	0.426155
-0.908	0.0916	0.427442
-0.89	-0.0166	0.426861
-0.8868	0.0094	0.42911
-0.8848	0.016	0.428875
-0.834	-0.0108	0.433538
-0.8888	0.0688	0.43091
-0.8696	0.0402	0.429539
-0.886	-0.0644	0.428133
-0.8884	-0.0198	0.428465
-0.8564	-0.0216	0.431323
-0.876	0.0408	0.431082
-0.8652	-0.0056	0.429984
-0.8708	-0.0238	0.429271
-0.8352	-0.0038	0.42923
-0.8696	0.0122	0.43045
-0.9064	0.0316	0.427643
-0.8728	0.1184	0.428664
-0.8952	0.019	0.429723
-0.8728	-0.0714	0.431234
-0.862	0.0152	0.427451
-0.876	-0.0196	0.427156
-0.8516	-0.0396	0.427538
-0.8764	0.0496	0.428288
-0.8912	0.0242	0.426245
-0.8656	0.0082	0.429902
-0.848	-0.0278	0.432524
-0.8796	-0.0306	0.428032
-0.9084	-0.0178	0.429648
-0.8676	-0.0352	0.427475
-0.9244	0.0534	0.430417
-0.914	0.0204	0.429351
-0.8736	-0.0212	0.426312
-0.886	0.0168	0.423734
-0.9052	-0.0652	0.431066
-0.8664	-0.0062	0.431343
-0.8588	0.0326	0.425386
-0.85	0.0534	0.428934
-0.8756	-0.0016	0.428423
-0.8628	0.0388	0.429104
-0.9052	0.0032	0.4313
-0.8504	-0.0098	0.427839
-0.8696	-0.0672	0.430069
-0.9	0.052	0.432896
-0.8652	-0.0212	0.429834
-0.8364	0.0088	0.426674
-0.8688	-0.0324	0.428378
-0.8672	0.0078	0.428267
