# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.325
#energy 	magnetization 	acceptance
-0.822	-0.0498	0.476726
-0.778	0.0406	0.476102
-0.8032	-0.0148	0.478735
-0.7728	-0.0308	0.476518
-0.8096	0.0098	0.474057
-0.7924	-0.0308	0.476547
-0.7828	-0.0582	0.477183
-0.768	-0.0186	0.477586
-0.7976	0.004	0.476629
-0.8148	0.052	0.477128
-0.7952	-0.0002	0.476927
-0.8076	-0.0322	0.477614
-0.7844	0.086	0.474675
-0.7548	0.0124	0.476284
-0.7832	0.0448	0.476898
-0.816	-0.0432	0.4762
-0.798	0.0476	0.475492
-0.822	-0.0376	0.472
-0.7812	0.001	0.475589
-0.762	-0.0196	0.475367
-0.7796	-0.0204	0.478396
-0.7848	-0.0004	0.479528
-0.7728	-0.014	0.478492
-0.8092	-0.011	0.476051
-0.7904	0.017	0.476428
-0.7668	-0.0204	0.477085
-0.796	0.0542	0.476251
-0.7704	0.0214	0.474418
-0.7952	0.0264	0.477687
-0.7864	-0.0664	0.476994
-0.7644	0.0376	0.474726
-0.7916	-0.0402	0.475995
-0.7924	0.0038	0.47818
-0.8088	-0.0076	0.475057
-0.8064	-0.0132	0.476316
-0.7888	0.0228	0.476994
-0.7972	0.0186	0.476305
-0.7984	0.0322	0.474956
-0.8028	0.0046	0.475942
-0.7936	0.046	0.477359
-0.7804	-0.0442	0.473977
-0.7772	0.027	0.478732
-0.7808	-0.0094	0.47867
-0.7956	0.0228	0.476063
-0.798	0.0096	0.475932
-0.7956	-0.0056	0.477032
-0.7704	0.0364	0.478682
-0.8352	0.0026	0.473887
-0.7824	-0.0394	0.477574
-0.8012	-0.0052	0.476331
-0.7724	0.0412	0.476152
-0.7848	0.0898	0.475699
-0.762	0.025	0.477272
-0.7964	-0.0614	0.476722
-0.8024	-0.005	0.475542
-0.7864	-0.034	0.476173
-0.7968	-0.0048	0.477078
-0.82	-0.016	0.474848
-0.7824	0.0124	0.477264
-0.784	-0.0062	0.475395
-0.752	0.0344	0.475801
-0.7752	-0.0468	0.47752
-0.8116	0.0202	0.476409
-0.7904	0.0144	0.476595
-0.7864	0.0676	0.477772
-0.794	0.0012	0.47469
-0.8192	-0.0434	0.475385
-0.7692	0.0026	0.476506
-0.8112	-0.0238	0.478676
-0.782	-0.0512	0.476871
-0.8012	-0.0734	0.477195
-0.81	0.0108	0.473687
-0.7792	-0.0374	0.476801
-0.7696	-0.0462	0.48058
-0.7904	-0.0144	0.476911
-0.772	0.0182	0.473517
-0.7824	-0.0096	0.477067
-0.792	-0.0588	0.474744
-0.796	-0.0012	0.47616
-0.7616	0.0724	0.476974
-0.7676	0.0364	0.475336
-0.7976	-0.016	0.476836
-0.8056	0.0338	0.476491
-0.7792	0.0028	0.477607
-0.782	0.059	0.476397
-0.8284	-0.0176	0.476631
-0.7664	0.0258	0.475629
-0.7624	-0.0182	0.47577
-0.7408	-0.0062	0.481268
-0.7468	0.014	0.478585
-0.768	-0.0596	0.478264
-0.8048	-0.0384	0.475116
-0.7932	0.009	0.475947
-0.7452	-0.0414	0.476634
-0.8156	-0.0112	0.478665
-0.7864	-0.0496	0.476446
-0.7372	-0.0352	0.47735
-0.7796	0.0254	0.480783
-0.78	-0.0392	0.476533
-0.796	0.0056	0.476142
-0.8008	0.0388	0.476612
-0.7864	-0.0032	0.479154
-0.8236	0.039	0.476607
-0.7896	-0.0166	0.476712
-0.7888	-0.0114	0.476626
-0.7904	0.0304	0.476151
-0.7872	-0.0454	0.476743
-0.8304	-0.0082	0.475502
-0.7684	-0.0042	0.47381
-0.778	0.0342	0.476326
-0.8088	-0.0108	0.475081
-0.7672	0.0136	0.478106
-0.7712	-0.0058	0.475435
-0.792	0.0082	0.476306
-0.7508	-0.051	0.476764
-0.7668	-0.0032	0.478141
-0.808	0.0544	0.480084
-0.7864	0.0122	0.476509
-0.7912	-0.0008	0.476303
-0.8024	0.0768	0.475178
-0.7988	0.0012	0.47651
-0.8088	-0.027	0.475371
-0.7652	0.0452	0.475803
-0.7572	0.0126	0.477107
-0.808	0.0372	0.476403
-0.7844	0.022	0.47487
-0.7736	-0.027	0.477965
-0.782	0.013	0.474762
-0.778	-0.0118	0.47893
-0.7804	-0.018	0.478837
-0.7808	0.029	0.479901
-0.8176	0.0416	0.475499
-0.78	0.0566	0.477835
-0.7952	-0.0014	0.47788
-0.7552	0.015	0.47755
-0.7808	-0.0136	0.478279
-0.7868	-0.0106	0.476817
-0.7888	-0.0344	0.476281
-0.762	-0.0058	0.476949
-0.7876	-0.0166	0.47689
-0.7892	-0.034	0.476805
-0.7916	-0.026	0.474826
-0.8328	0.0318	0.475387
-0.7884	0.0276	0.476051
-0.7524	-0.013	0.477441
-0.7884	-0.0092	0.477751
-0.758	0.0488	0.47376
-0.8248	-0.0094	0.475937
-0.7764	0.0222	0.476486
-0.7944	-0.0074	0.477228
-0.756	0.0034	0.477414
-0.784	0.025	0.474674
-0.7828	0.0476	0.475693
-0.7968	-0.009	0.478185
-0.7652	0.0032	0.478417
-0.7564	0.0458	0.478621
-0.7888	-0.014	0.476063
-0.8028	0.0384	0.477956
-0.752	-0.004	0.477614
-0.7792	-0.0728	0.476206
-0.7968	0.0132	0.475314
-0.7956	0.0236	0.476648
-0.7928	-0.0086	0.475697
-0.8148	-0.0378	0.47732
-0.8008	0.0184	0.477657
-0.8044	0.038	0.478132
-0.8044	-0.0242	0.475099
-0.7652	0.0524	0.477259
-0.7664	-0.0062	0.475843
-0.768	0.0254	0.476352
-0.8248	0.0758	0.476472
-0.8244	-0.0222	0.475254
-0.8116	0.013	0.475238
-0.7796	-0.0608	0.476515
-0.786	0.0348	0.476562
-0.7992	-0.0194	0.474433
-0.7848	0.068	0.476965
-0.79	0.0336	0.474572
-0.798	0.0334	0.476883
-0.7868	0.004	0.474749
-0.7908	0.0052	0.47703
-0.7396	-0.0258	0.477475
-0.8052	0.0104	0.475331
-0.8056	0.0282	0.476633
-0.776	0.0388	0.478175
-0.774	0.0264	0.475426
-0.774	-0.0352	0.476242
-0.8048	-0.0084	0.475042
-0.7968	-0.0252	0.47361
-0.8252	0.0026	0.477701
-0.8132	0.029	0.472816
-0.7832	0.0422	0.476696
-0.8028	-0.011	0.477906
-0.7848	0.0268	0.477443
-0.7916	0.0464	0.478938
-0.8076	-0.0898	0.474371
-0.7788	-0.0196	0.478321
-0.774	-0.0744	0.476308
-0.792	0.0374	0.476059
-0.778	-0.0156	0.475135
-0.7892	-0.0362	0.475513
-0.7784	-0.038	0.475291
-0.8156	-0.0042	0.477331
-0.8196	0.026	0.475853
-0.7572	0.0152	0.47747
-0.804	0.0054	0.475909
-0.8008	0.0066	0.47359
-0.7764	-0.0148	0.480415
-0.7804	-0.0042	0.476641
-0.7616	-0.0316	0.474805
-0.8296	0.0142	0.475405
-0.7928	-0.045	0.475152
-0.7828	-0.0156	0.479131
-0.7832	0.0112	0.475424
-0.7908	-0.0312	0.477806
-0.802	0.0422	0.476193
-0.7452	-0.0044	0.475141
-0.7732	0.0142	0.477173
-0.8108	-0.042	0.474019
-0.8068	-0.0474	0.479299
-0.7824	-0.0178	0.475794
-0.7836	0.0398	0.476558
-0.7992	0.0074	0.476718
-0.7908	0.017	0.476992
-0.7768	-0.016	0.479303
-0.806	-0.0476	0.476528
-0.8184	0.031	0.476797
-0.7668	-0.0182	0.476692
-0.7924	0.0416	0.476683
-0.8092	-0.0392	0.473566
-0.7732	-0.0246	0.476133
-0.7872	-0.0132	0.479521
-0.8148	0.0036	0.478814
-0.8164	0.0524	0.477724
-0.7936	0.0194	0.476351
-0.806	-0.0254	0.477938
-0.7844	0.0116	0.478255
-0.786	0.0252	0.478158
-0.7724	-0.0306	0.478443
-0.8376	-0.027	0.477424
-0.8	0.0098	0.477378
-0.784	-0.0358	0.475722
-0.806	0.0256	0.476443
-0.748	0.003	0.476495
-0.7892	0.053	0.477376
-0.8016	0.009	0.477826
-0.7728	-0.035	0.476574
-0.7676	-0.0106	0.477502
-0.8004	-0.0114	0.4781
-0.7948	-0.0232	0.478327
-0.792	0.0444	0.476534
-0.7972	-0.0106	0.477697
-0.8188	-0.0128	0.478539
-0.8044	-0.023	0.478027
-0.7804	0.0558	0.476448
-0.7752	-0.0166	0.47865
-0.8044	-0.0466	0.477344
-0.8056	0.0038	0.479572
-0.8016	0.0438	0.476162
-0.814	-0.061	0.47536
-0.7996	-0.0034	0.476688
-0.7916	-0.0198	0.47705
-0.7608	-0.0282	0.475704
-0.7772	0.0066	0.477734
-0.7668	-0.0186	0.477612
-0.7868	-0.0432	0.480031
-0.7712	-0.008	0.47675
-0.7812	-0.0332	0.479336
-0.7724	0.041	0.475421
-0.8036	0.051	0.477804
-0.7936	0.0422	0.474248
-0.7884	0.002	0.477497
-0.81	0.0056	0.478402
-0.7788	0.012	0.477552
-0.8004	-0.0352	0.477088
-0.766	-0.0564	0.475886
-0.7892	-0.023	0.475151
-0.786	-0.0166	0.476816
-0.78	0.0294	0.475214
