# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.35
#energy 	magnetization 	acceptance
-0.8696	-0.0026	0.427702
-0.884	-0.0112	0.429609
-0.9	0.013	0.425485
-0.878	-0.0088	0.426741
-0.9036	0.046	0.431414
-0.8824	0.0178	0.428355
-0.87	-0.0152	0.429603
-0.918	-0.0206	0.428629
-0.8272	0.0368	0.430259
-0.866	0.0262	0.432291
-0.8784	-0.0062	0.426894
-0.8756	-0.008	0.432227
-0.8548	0.0728	0.430442
-0.8844	0.0222	0.425551
-0.8572	-0.0674	0.42734
-0.8824	-0.0392	0.432901
-0.8844	-0.0562	0.429367
-0.8556	0.0056	0.426503
-0.8996	-0.0446	0.428403
-0.8376	-0.1154	0.425694
-0.8716	0.0404	0.429533
-0.8508	0.0614	0.430643
-0.8584	-0.0144	0.429273
-0.8692	0.0546	0.429091
-0.8828	0.0042	0.431476
-0.8972	0.003	0.43195
-0.8892	-0.0638	0.42931
-0.8924	-0.0222	0.42885
-0.8888	-0.0244	0.427021
-0.884	0.013	0.431325
-0.854	0.0256	0.429401
-0.874	-0.015	0.430471
-0.876	-0.0116	0.427309
-0.9172	0.0004	0.428276
-0.8984	0.0128	0.429894
-0.8752	0.0448	0.428372
-0.8928	0.0084	0.42503
-0.8532	-0.0354	0.429547
-0.868	0.0954	0.430226
-0.8716	0.0566	0.428526
-0.874	-0.012	0.427085
-0.9152	0.0098	0.428041
-0.8768	-0.0336	0.428743
-0.9064	-0.0428	0.42882
-0.8684	-0.0128	0.429914
-0.8976	0.0584	0.42893
-0.898	0.0278	0.425999
-0.8788	-0.0696	0.429633
-0.8732	0.0298	0.428659
-0.8648	0.0798	0.4282
-0.8492	0.004	0.430051
-0.8472	0.0168	0.428778
-0.918	0.0034	0.427925
-0.8756	-0.0114	0.429734
-0.8724	-0.0404	0.430117
-0.8496	-0.0318	0.428007
-0.8816	0.023	0.430276
-0.8908	-0.0986	0.431138
-0.9088	-0.032	0.427267
-0.854	-0.0144	0.428412
-0.902	-0.0058	0.429625
-0.8812	-0.0116	0.428427
-0.8544	0.0046	0.429065
-0.8912	0.0288	0.427197
-0.88	-0.009	0.429653
-0.884	0.0068	0.428507
-0.8656	0.0738	0.428723
-0.87	0.0242	0.428202
-0.866	-0.0266	0.429958
-0.884	-0.0246	0.429866
-0.92	-0.0124	0.430161
-0.8724	-0.0256	0.429008
-0.8916	-0.079	0.424499
-0.8876	-0.0068	0.429129
-0.868	-0.0132	0.427498
-0.8772	-0.0274	0.430035
-0.8728	-0.0064	0.430735
-0.8852	-0.0074	0.428899
-0.8908	0.0574	0.426374
-0.8852	0.0552	0.431435
-0.8788	-0.0062	0.428779
-0.892	0.0354	0.430522
-0.8844	0.091	0.430106
-0.9004	0.0158	0.428318
-0.8856	0.0804	0.429539
-0.8888	0.0492	0.42798
-0.8672	0.026	0.428346
-0.8576	0.0226	0.427555
-0.8804	-0.0196	0.430197
-0.8664	-0.0028	0.42884
-0.8532	0.0182	0.430641
-0.8768	-0.0108	0.428001
-0.8536	0.0354	0.431223
-0.8856	-0.018	0.428327
-0.892	0.0096	0.430562
