# nm = 1024 nc = 100 len = 70 extf = 0 beta = 0.451
#energy 	magnetization 	acceptance
-1.52	0.749388	0.153461
-1.57061	0.818367	0.160843
-1.53633	0.74	0.157563
-1.54776	0.822041	0.160529
-1.53878	0.80449	0.154337
-1.52245	0.771429	0.1571
-1.49388	0.763673	0.159835
-1.49306	0.759592	0.159653
-1.56163	0.793878	0.156461
-1.50531	0.784898	0.156951
-1.50612	0.800816	0.166353
-1.55102	0.782041	0.151788
-1.52816	0.825306	0.154669
-1.53306	0.79551	0.157843
-1.5151	0.775102	0.148882
-1.5698	0.812245	0.161002
-1.55592	0.797143	0.148716
-1.54367	0.815102	0.1566
-1.53388	0.770612	0.158941
-1.57633	0.838367	0.152894
-1.55673	0.784082	0.159422
-1.55673	0.818367	0.152604
-1.5649	0.818367	0.141637
-1.55837	0.783673	0.154373
-1.54939	0.784898	0.1571
-1.50449	0.758776	0.15978
-1.53224	0.792245	0.162857
-1.48163	0.726939	0.164649
-1.53796	0.745306	0.167071
-1.62122	0.844898	0.148918
-1.55837	0.822041	0.148155
-1.57551	0.82898	0.154471
-1.53959	0.796327	0.146727
-1.50694	0.757551	0.148043
-1.57143	0.811429	0.154918
-1.57143	0.829388	0.143755
-1.54857	0.81102	0.15368
-1.47102	0.706122	0.170353
-1.49796	0.755918	0.173392
-1.58204	0.826122	0.153098
-1.54939	0.811429	0.155355
-1.56327	0.828571	0.156955
-1.53306	0.815102	0.146941
-1.57714	0.832245	0.15509
-1.53551	0.792245	0.150057
-1.5649	0.833469	0.145745
-1.56816	0.82898	0.153202
-1.51837	0.758776	0.154567
-1.48327	0.715102	0.170373
-1.54204	0.716327	0.164386
-1.51429	0.774286	0.162665
-1.49469	0.777143	0.149137
-1.57388	0.822041	0.148449
-1.49551	0.736327	0.151849
-1.44571	0.68898	0.171033
-1.48653	0.677959	0.177422
-1.53061	0.780816	0.166988
-1.46122	0.54898	0.169278
-1.46367	0.642041	0.180604
-1.50204	0.608571	0.166539
-1.5249	0.692653	0.168588
-1.51184	0.714286	0.16568
-1.54776	0.76449	0.174847
-1.53306	0.807347	0.161529
-1.51102	0.73551	0.159747
-1.5102	0.765714	0.160098
-1.52408	0.772653	0.155741
-1.53551	0.820816	0.153167
-1.54531	0.788163	0.159624
-1.52082	0.796735	0.157439
-1.59837	0.82449	0.145143
-1.49061	0.753061	0.152965
-1.57714	0.826531	0.165506
-1.5151	0.744082	0.157314
-1.57469	0.826531	0.161355
-1.53959	0.765306	0.149996
-1.47429	0.756327	0.159302
-1.52245	0.775918	0.14862
-1.51102	0.741633	0.156857
-1.51837	0.806122	0.169131
-1.54939	0.78898	0.145669
-1.50694	0.760816	0.154406
-1.48245	0.727755	0.161553
-1.57878	0.825306	0.154671
-1.5649	0.805714	0.148788
-1.50122	0.736327	0.152833
-1.52408	0.785714	0.155055
-1.49959	0.765306	0.156441
-1.55837	0.799592	0.155327
-1.55102	0.789796	0.155886
-1.46612	0.714286	0.156549
-1.54612	0.791429	0.15912
-1.5102	0.708163	0.169118
-1.48327	0.723673	0.166976
-1.58612	0.842857	0.156371
-1.54857	0.798776	0.158286
-1.51184	0.754694	0.155367
-1.53061	0.806939	0.142727
-1.52327	0.761633	0.159594
-1.49714	0.730612	0.164331
-1.51673	0.760816	0.160714
-1.49224	0.737551	0.170324
-1.56327	0.791429	0.163016
-1.5551	0.766531	0.152729
-1.53878	0.79551	0.160214
-1.58204	0.842041	0.15262
-1.50449	0.769388	0.151167
-1.52653	0.772653	0.15762
-1.47918	0.762857	0.168461
-1.53796	0.790204	0.152598
-1.53388	0.793061	0.158284
-1.53714	0.792245	0.151445
-1.60245	0.775102	0.152669
-1.55592	0.763673	0.151033
-1.50857	0.786939	0.159549
-1.49143	0.725714	0.161988
-1.49959	0.764082	0.160808
-1.56082	0.798367	0.158865
-1.51673	0.735102	0.155324
-1.47429	0.648163	0.162182
-1.49959	0.687755	0.168161
-1.50531	0.775918	0.160665
-1.53143	0.803673	0.153176
-1.48653	0.748571	0.156724
-1.53061	0.811429	0.153845
-1.52735	0.810612	0.15018
-1.50449	0.765714	0.150482
-1.52163	0.766531	0.159453
-1.61061	0.839184	0.154061
-1.55429	0.816735	0.142765
-1.50857	0.745306	0.154422
-1.51102	0.774694	0.155053
-1.49633	0.745714	0.163161
-1.55347	0.824082	0.148045
-1.54449	0.782449	0.148045
-1.56	0.765714	0.162582
-1.52816	0.793469	0.163473
-1.57388	0.825714	0.162733
-1.43265	0.721633	0.153778
-1.5298	0.799592	0.1551
-1.58041	0.803673	0.153196
-1.52327	0.786122	0.164516
-1.53388	0.781224	0.156694
-1.58612	0.813469	0.152802
-1.6	0.835102	0.151304
-1.56	0.810204	0.153137
-1.54122	0.787755	0.151871
-1.51918	0.748163	0.159729
-1.49714	0.795102	0.160292
-1.51837	0.8	0.150682
-1.55184	0.828571	0.15011
-1.53469	0.797551	0.151265
-1.54531	0.801633	0.150559
-1.59429	0.833061	0.143761
-1.52735	0.773061	0.158394
-1.58367	0.824898	0.161178
-1.54612	0.785714	0.159939
-1.54367	0.771429	0.17052
-1.51265	0.779592	0.16298
-1.57224	0.802857	0.155312
-1.52735	0.765306	0.161045
-1.58122	0.822449	0.154571
-1.54694	0.81102	0.15558
-1.60082	0.814694	0.152096
-1.49224	0.782041	0.149722
-1.54612	0.782857	0.155873
-1.49959	0.732245	0.158927
-1.56408	0.789796	0.155827
-1.46204	0.740408	0.16519
-1.58939	0.800816	0.1584
-1.55592	0.816735	0.153622
-1.51673	0.786122	0.159835
-1.4702	0.747347	0.164867
-1.55429	0.813878	0.158557
-1.54612	0.76898	0.152796
-1.52571	0.706939	0.15909
-1.50857	0.785306	0.166661
-1.46204	0.702449	0.169361
-1.56327	0.826122	0.16599
-1.56653	0.782041	0.155282
-1.50204	0.712245	0.1675
-1.54776	0.779184	0.160033
-1.49388	0.762041	0.145449
-1.54204	0.773061	0.150337
-1.46776	0.705306	0.161608
-1.53224	0.759184	0.155935
-1.52653	0.799592	0.156055
-1.51755	0.78449	0.151382
-1.50122	0.73102	0.158402
-1.54531	0.788571	0.160508
-1.54531	0.819592	0.157959
-1.53469	0.807347	0.151812
-1.50939	0.782857	0.151176
-1.47918	0.73551	0.163702
-1.52408	0.745714	0.163504
-1.49878	0.765714	0.172027
-1.48735	0.757551	0.171967
-1.45878	0.762449	0.149163
-1.55347	0.797959	0.156169
-1.44245	0.735102	0.156082
-1.45633	0.670204	0.163606
-1.52408	0.751837	0.166404
-1.45551	0.717959	0.160676
-1.49959	0.764898	0.176753
-1.50694	0.772245	0.16211
-1.50122	0.787755	0.154441
-1.57143	0.823673	0.151461
-1.55265	0.797143	0.160561
-1.51755	0.78898	0.147355
-1.54776	0.781633	0.158127
-1.57551	0.839592	0.162878
-1.50367	0.770204	0.163196
-1.52816	0.762449	0.160484
-1.57714	0.800816	0.15711
-1.50286	0.716735	0.158241
-1.47429	0.726531	0.167408
-1.56408	0.777143	0.163931
-1.55592	0.796735	0.151947
-1.56408	0.773878	0.154596
-1.44408	0.724082	0.169457
-1.54286	0.782041	0.15909
-1.47592	0.749796	0.167386
-1.52408	0.768571	0.155694
-1.48653	0.720408	0.171278
-1.49061	0.726939	0.159233
-1.46449	0.669388	0.178255
-1.54531	0.808163	0.157465
-1.52816	0.679592	0.159304
-1.46939	0.687347	0.172896
-1.46041	0.630612	0.170614
-1.49224	0.731837	0.174327
-1.49469	0.689388	0.163665
-1.48735	0.634694	0.16662
-1.52245	0.664898	0.16942
-1.46776	0.616735	0.167376
-1.49224	0.726531	0.177084
-1.55755	0.785714	0.155014
-1.50367	0.762857	0.158988
-1.52571	0.783265	0.156808
-1.54122	0.789388	0.153173
-1.56082	0.788163	0.150818
-1.57388	0.827755	0.150067
-1.5502	0.821633	0.141484
-1.58776	0.795102	0.155643
-1.45959	0.67551	0.167169
-1.59347	0.749796	0.177045
-1.57143	0.820816	0.158571
-1.51102	0.765714	0.152027
-1.56327	0.815918	0.160986
-1.55837	0.784082	0.148012
-1.49959	0.70449	0.158067
-1.53143	0.776735	0.16621
-1.54204	0.800816	0.161696
-1.53551	0.769388	0.155198
-1.54286	0.756327	0.161159
-1.47918	0.74449	0.159312
-1.53388	0.786939	0.160045
-1.45551	0.723673	0.162129
-1.54531	0.788571	0.169635
-1.56571	0.809796	0.148049
-1.50122	0.753469	0.161714
-1.45878	0.713469	0.161143
-1.54041	0.800816	0.156898
-1.53388	0.797551	0.158053
-1.61469	0.872653	0.153461
-1.54857	0.805714	0.1466
-1.53959	0.787347	0.150908
-1.48408	0.777959	0.157859
-1.52898	0.788571	0.153522
-1.53714	0.793061	0.143724
-1.5502	0.821224	0.147639
-1.56898	0.811429	0.156955
-1.53714	0.799184	0.157935
-1.52082	0.736735	0.148618
-1.45061	0.74	0.170841
-1.56653	0.820408	0.157145
-1.54694	0.806939	0.150488
-1.51347	0.78	0.157563
-1.52898	0.799184	0.163802
-1.52163	0.798776	0.151729
-1.5502	0.760816	0.159541
-1.55755	0.801633	0.157147
-1.54939	0.782041	0.147302
-1.53796	0.8	0.152947
-1.55102	0.800816	0.148527
-1.56571	0.824082	0.155606
-1.55918	0.810204	0.146702
-1.5151	0.761633	0.154859
-1.46449	0.718367	0.167478
-1.49878	0.776327	0.158596
-1.46694	0.736327	0.164008
-1.53061	0.785714	0.15359
-1.56735	0.812653	0.156829
-1.50857	0.768163	0.160957
-1.49388	0.725306	0.164969
-1.45633	0.68898	0.167737
-1.48408	0.737143	0.163249
-1.4498	0.691429	0.165878
-1.4751	0.755918	0.167033
-1.51755	0.738367	0.162031
-1.54857	0.810204	0.153535
-1.56	0.783673	0.156206
-1.54612	0.823673	0.150971
-1.53306	0.786939	0.155302
-1.48898	0.776327	0.146804
-1.55265	0.797143	0.15661
-1.54694	0.793469	0.161014
-1.52163	0.76	0.16538
-1.53551	0.748571	0.17
-1.51429	0.772653	0.15561
-1.57306	0.832653	0.156076
-1.59347	0.821633	0.150357
-1.50939	0.783673	0.154945
-1.49388	0.721633	0.158053
-1.54939	0.80449	0.162594
-1.53061	0.743265	0.160927
-1.5298	0.778367	0.159265
-1.5951	0.827347	0.149102
-1.51673	0.785306	0.147231
-1.49714	0.763265	0.150478
-1.53306	0.814286	0.168031
-1.49878	0.745714	0.153094
-1.53633	0.769388	0.164722
-1.50041	0.730612	0.165304
-1.53959	0.796735	0.161918
-1.52735	0.797143	0.153639
-1.56898	0.82898	0.151988
-1.47592	0.753878	0.159967
-1.53388	0.754286	0.159835
-1.54531	0.806122	0.158512
-1.48653	0.703673	0.163916
-1.54531	0.806531	0.158151
-1.58041	0.758776	0.153565
-1.48082	0.755102	0.157076
-1.55347	0.781633	0.156153
-1.58531	0.802041	0.161902
-1.55837	0.741224	0.157614
-1.55102	0.63551	0.173855
-1.46531	0.597959	0.176576
-1.50122	0.683265	0.178022
-1.49388	0.772245	0.165624
-1.5249	0.784082	0.149651
-1.52163	0.763265	0.162173
-1.56571	0.818776	0.15829
-1.56735	0.830204	0.14249
-1.58531	0.841224	0.149643
-1.50776	0.776327	0.158778
-1.58286	0.811837	0.152667
-1.50694	0.738367	0.161367
-1.48816	0.730612	0.165982
-1.48735	0.701224	0.168131
-1.5298	0.78449	0.160555
-1.53714	0.797959	0.159063
-1.50204	0.766939	0.159971
-1.52408	0.793061	0.155824
-1.46531	0.680816	0.153998
-1.52082	0.747347	0.160871
-1.52082	0.753469	0.156076
-1.53551	0.784898	0.156178
-1.54122	0.764082	0.157133
-1.4498	0.59551	0.170329
-1.43429	0.404898	0.196876
