# nm = 16384 nc = 16 len = 128 extf = 0 beta = 0.3
#energy 	magnetization 	acceptance
-0.700928	-0.00646973	0
-0.715332	-0.0152588	0
-0.696777	-0.0251465	0
-0.705322	-0.0136719	0
-0.730225	-0.0487061	0
-0.718262	-0.0162354	0
-0.676758	0.00683594	0
-0.703857	-0.0187988	0
-0.71167	0.0292969	0
-0.720459	-0.0032959	0
-0.695068	0.0443115	0
-0.693604	-0.00817871	0
-0.728516	0.0378418	0
-0.701416	-0.00939941	0
-0.702637	0.00146484	0
-0.709229	0.00537109	0
-0.676514	-0.0169678	0
-0.697754	0.0098877	0
-0.720703	-0.0321045	0
-0.717285	0.00866699	0
-0.698975	0.0162354	0
-0.701172	-0.0115967	0
-0.690918	0.00720215	0
-0.711426	-0.0106201	0
-0.698975	0.017334	0
-0.687988	0.0184326	0
-0.700928	0.0114746	0
-0.700195	0.0291748	0
-0.682617	-0.0345459	0
-0.698975	0.019043	0
-0.709961	0.00268555	0
-0.697998	0.0106201	0
-0.700195	0.0065918	0
-0.697266	-0.00341797	0
-0.710205	-0.0301514	0
-0.707275	-0.010376	0
-0.692627	-0.00354004	0
-0.706543	0.0200195	0
-0.699219	0.0297852	0
-0.692627	0.010498	0
-0.683105	-0.00476074	0
-0.691162	-0.019043	0
-0.714111	0.0174561	0
-0.689697	-0.0108643	0
-0.694092	-0.00622559	0
-0.699951	0.024292	0
-0.709717	0.0115967	0
-0.711426	-0.0155029	0
-0.717773	0.00744629	0
-0.701416	0.0140381	0
-0.697266	0.00744629	0
-0.678467	-0.0316162	0
-0.706299	-0.0244141	0
-0.704346	-0.0140381	0
-0.71582	-0.0352783	0
-0.716309	-0.00854492	0
-0.69751	-0.00292969	0
-0.707031	-0.0157471	0
-0.699463	0.0581055	0
-0.739746	0.0429688	0
-0.704102	-0.0458984	0
-0.716797	0.0152588	0
-0.672119	0.0351562	0
-0.681396	-0.0158691	0
-0.702881	0.0090332	0
-0.69873	-0.00427246	0
-0.681885	-0.0162354	0
-0.68042	0.0164795	0
-0.706787	-0.00354004	0
-0.696533	-0.00720215	0
-0.711182	0.0178223	0
-0.695557	0.0266113	0
-0.711426	0.0229492	0
-0.700439	-0.00292969	0
-0.716309	0.0174561	0
-0.721924	-0.00427246	0
-0.694336	0	0
-0.708496	0.0412598	0
-0.692627	0.00524902	0
-0.699951	0.0111084	0
-0.709473	-0.015625	0
-0.720947	0.0186768	0
-0.708496	-0.0371094	0
-0.69043	-0.000610352	0
-0.700928	0.0307617	0
-0.688232	-0.0233154	0
-0.697998	0.0090332	0
-0.73291	-0.00146484	0
-0.702393	-0.0098877	0
-0.700439	-0.032959	0
-0.705078	-0.041748	0
-0.699707	-0.0233154	0
-0.705566	0.0214844	0
-0.685059	0.0134277	0
-0.710938	-0.00134277	0
-0.695312	-0.0158691	0
-0.707275	0.012085	0
-0.710938	0.0167236	0
-0.711426	0.0235596	0
-0.686523	-0.00769043	0
-0.700928	-0.0107422	0
-0.687988	0.0101318	0
-0.691162	0.00244141	0
-0.701904	-0.0236816	0
-0.73877	-0.0264893	0
-0.700439	0.0152588	0
-0.718506	-0.00585938	0
-0.700195	0.00500488	0
-0.699707	-0.0266113	0
-0.708008	0.013916	0
-0.710938	-0.0114746	0
-0.714111	0.0253906	0
-0.702881	0.0234375	0
-0.702881	-0.022583	0
-0.703125	0.0283203	0
-0.68457	-0.0377197	0
-0.7146	0.0262451	0
-0.685791	-0.0032959	0
-0.706543	-0.0112305	0
-0.678223	-0.0341797	0
-0.71582	-0.0325928	0
-0.728027	0.0344238	0
-0.705078	0.00012207	0
-0.696777	-0.00939941	0
-0.700684	0.00830078	0
-0.683838	-0.0335693	0
-0.686279	-0.0183105	0
-0.739014	-0.0345459	0
-0.702393	-0.0128174	0
-0.717041	0.0078125	0
-0.702637	-0.0333252	0
-0.698486	-0.0164795	0
-0.690186	0.0115967	0
-0.686279	0.0184326	0
-0.69043	-0.0341797	0
