# nm = 1024 nc = 100 len = 50 extf = 0 beta = 0.47
#energy 	magnetization 	acceptance
-1.624	-0.796	0.145912
-1.656	-0.8656	0.121156
-1.6848	-0.8608	0.13368
-1.5744	-0.8144	0.120368
-1.6112	-0.8392	0.121268
-1.5968	-0.8368	0.12402
-1.7216	-0.8856	0.111004
-1.6464	-0.8688	0.117052
-1.6464	-0.844	0.115124
-1.6528	-0.8672	0.120004
-1.6736	-0.868	0.112556
-1.6016	-0.8376	0.111064
-1.672	-0.8896	0.11166
-1.6224	-0.8416	0.111744
-1.6016	-0.8328	0.12214
-1.672	-0.8896	0.121732
-1.648	-0.8672	0.118848
-1.6416	-0.88	0.110976
-1.616	-0.8616	0.115972
-1.6064	-0.8296	0.113576
-1.6624	-0.888	0.115332
-1.6848	-0.8888	0.111092
-1.6256	-0.8512	0.116444
-1.6848	-0.8912	0.106592
-1.6448	-0.868	0.116412
-1.5584	-0.788	0.123944
-1.6272	-0.852	0.117816
-1.696	-0.8992	0.121444
-1.6432	-0.8632	0.120004
-1.5872	-0.8328	0.129552
-1.6224	-0.8472	0.11856
-1.6496	-0.8712	0.1114
-1.6224	-0.8272	0.118372
-1.6656	-0.8624	0.11192
-1.6432	-0.876	0.125204
-1.6304	-0.8424	0.11648
-1.6368	-0.88	0.11554
-1.6448	-0.8664	0.111964
-1.64	-0.8384	0.125396
-1.6512	-0.884	0.121812
-1.6688	-0.8784	0.11346
-1.5792	-0.8232	0.111548
-1.6608	-0.8656	0.127788
-1.6064	-0.8288	0.10712
-1.6784	-0.8776	0.115924
-1.6688	-0.8752	0.108004
-1.56	-0.8176	0.115944
-1.5376	-0.8	0.13176
-1.6352	-0.852	0.117428
-1.6288	-0.8688	0.110164
-1.6864	-0.8928	0.117464
-1.6816	-0.8912	0.117008
-1.6384	-0.8728	0.114748
-1.6432	-0.8656	0.125484
-1.6	-0.8288	0.119784
-1.5088	-0.784	0.122048
-1.656	-0.8624	0.11692
-1.6608	-0.884	0.119828
-1.6304	-0.8648	0.118296
-1.6624	-0.8824	0.119176
-1.6464	-0.8328	0.115168
-1.5984	-0.8392	0.109504
-1.6416	-0.8472	0.11032
-1.5824	-0.812	0.11524
-1.6	-0.8024	0.128776
-1.6272	-0.8344	0.121528
-1.6064	-0.8416	0.11742
-1.6848	-0.8704	0.117168
-1.6192	-0.8536	0.110972
-1.728	-0.8976	0.11354
-1.6048	-0.8464	0.118304
-1.5968	-0.8072	0.122228
-1.688	-0.884	0.123032
-1.7184	-0.9096	0.117288
-1.624	-0.8456	0.118728
-1.6448	-0.8608	0.123396
-1.6208	-0.8352	0.115696
-1.5856	-0.8272	0.117384
-1.6384	-0.844	0.119436
-1.656	-0.8896	0.112932
-1.6032	-0.8144	0.114528
-1.68	-0.8776	0.123988
-1.5552	-0.8008	0.110168
-1.6288	-0.864	0.1227
-1.6576	-0.8768	0.111048
-1.6	-0.844	0.110844
-1.6688	-0.8688	0.107692
-1.5472	-0.7848	0.115428
-1.5664	-0.8064	0.116428
-1.6448	-0.8496	0.131912
-1.5856	-0.8352	0.129784
-1.6304	-0.8416	0.115256
-1.6032	-0.84	0.122944
-1.7216	-0.876	0.121692
-1.7088	-0.9032	0.110376
-1.6112	-0.8368	0.113092
-1.6272	-0.8784	0.112768
-1.5792	-0.8272	0.124224
-1.7008	-0.8968	0.1267
-1.5664	-0.8112	0.120604
-1.6352	-0.8728	0.11806
-1.6384	-0.8768	0.110524
-1.6496	-0.8648	0.120116
-1.6784	-0.8464	0.116676
-1.5792	-0.816	0.117504
-1.6304	-0.86	0.117076
