# nm = 1000 nc = 10 len = 200 npart = 2 beta = 0.3
#part 	obs1 	obs2
1	0.0117336	0.00176463
0	0.0178488	0.00127888
1	0.0109991	0.00149386
0	0.0209672	0.00135745
1	0.0106221	0.00160424
0	0.0195938	0.00168253
1	0.0095771	0.00110838
0	0.0202869	0.00139481
1	0.00947184	0.00153958
0	0.0205651	0.00143467
1	0.00964082	0.00132984
0	0.0206038	0.00142751
1	0.00961589	0.00109228
0	0.0189594	0.00131798
1	0.0101244	0.00140338
0	0.0202621	0.00136157
1	0.0102346	0.00143485
0	0.0186438	0.00150234
1	0.0111081	0.0013357
0	0.0201514	0.00130677
1	0.010596	0.00130732
0	0.0211504	0.00147721
1	0.0102559	0.0014593
0	0.0201978	0.00144766
1	0.0102648	0.00140691
0	0.0217915	0.0014957
1	0.0105488	0.00137248
0	0.0218414	0.00143091
1	0.0105284	0.00138335
0	0.0228557	0.00144621
1	0.00983856	0.00151093
0	0.0238303	0.00131388
1	0.00852055	0.00137
0	0.0234642	0.00132033
1	0.00852421	0.00132038
0	0.0212972	0.00141442
1	0.00884099	0.00121706
0	0.0256429	0.00167141
1	0.0105615	0.00131487
0	0.0247799	0.00143385
1	0.00959908	0.00116208
0	0.0238012	0.00169839
1	0.00971495	0.0013672
0	0.0244617	0.00130957
1	0.0105211	0.00147162
0	0.022852	0.00164175
1	0.0124114	0.0013846
0	0.0226039	0.00149685
1	0.0121198	0.00137366
0	0.0220864	0.00160515
1	0.0111922	0.00165398
0	0.0221206	0.00151248
1	0.00965567	0.00184552
0	0.0210293	0.00157337
1	0.010178	0.00138438
0	0.0211518	0.00133702
1	0.0119779	0.00124496
0	0.019725	0.00137855
1	0.0126232	0.00134237
0	0.022403	0.00143292
1	0.0122681	0.00119223
0	0.0222221	0.00144194
1	0.0124687	0.00163285
0	0.0216238	0.00144089
1	0.0124185	0.00143195
0	0.0246308	0.00140512
1	0.0122168	0.00153606
0	0.0247104	0.00147278
1	0.0129897	0.00139403
0	0.0239302	0.00146232
1	0.0129954	0.00108757
0	0.0245517	0.00166598
1	0.0133571	0.00133758
0	0.0243224	0.0014695
1	0.0151995	0.00170553
0	0.0253793	0.00159573
1	0.0151675	0.00151188
0	0.0254315	0.00188589
1	0.0142432	0.00191378
0	0.0259409	0.00193365
1	0.0145838	0.00151988
0	0.0239074	0.00141319
1	0.0138767	0.00159955
0	0.0238766	0.00167714
1	0.0140764	0.00166453
0	0.0260374	0.00181855
1	0.0126459	0.00160085
0	0.0272708	0.0019686
1	0.0109076	0.00147231
0	0.0288845	0.00188209
1	0.0107089	0.00156077
0	0.0288487	0.00190788
1	0.0107655	0.00163753
0	0.0303135	0.0017673
1	0.0104814	0.00119104
0	0.0284877	0.00157091
1	0.0104815	0.00124213
0	0.0272862	0.00176923
1	0.0100688	0.00119197
0	0.0281659	0.00182139
1	0.00930472	0.00128568
0	0.0272106	0.00154984
1	0.00978058	0.0011868
0	0.0265922	0.00174628
1	0.00987445	0.00106457
0	0.026429	0.00133596
1	0.0100274	0.00119441
0	0.0250129	0.0013994
1	0.00958724	0.00140626
0	0.022776	0.00121242
1	0.0103913	0.00148875
0	0.0231254	0.00160165
1	0.0101365	0.00149022
0	0.021922	0.00135366
1	0.00986354	0.00124722
0	0.0216257	0.00131643
1	0.0097603	0.00150874
0	0.0217061	0.00147842
1	0.00935437	0.00149395
0	0.0214654	0.00148314
1	0.00921621	0.00117304
0	0.0254893	0.00139592
1	0.00873947	0.0012216
0	0.0261357	0.00137904
1	0.00903108	0.00136758
0	0.0289541	0.00116172
1	0.00914828	0.0013094
0	0.0308618	0.00121053
1	0.00870824	0.00133998
0	0.0297589	0.00134804
1	0.00886279	0.00137665
0	0.0293967	0.00153026
1	0.00780052	0.00133528
0	0.0280176	0.00148508
1	0.00824098	0.00117429
0	0.0261657	0.00133392
1	0.00946514	0.000978053
0	0.027161	0.00164537
1	0.0104087	0.0010131
0	0.0286596	0.00169712
1	0.00998536	0.00122674
0	0.0297938	0.00172127
1	0.0101053	0.00169762
0	0.02601	0.00153815
1	0.0106778	0.00163143
0	0.025923	0.00145742
1	0.0125348	0.00165034
0	0.0232906	0.00149828
1	0.0126716	0.00134805
0	0.0233641	0.00168271
1	0.0132726	0.0012401
0	0.0232841	0.00162953
1	0.0131919	0.00117283
0	0.0246808	0.00184821
1	0.0126251	0.00128512
0	0.0228882	0.00186976
1	0.0130908	0.00114609
0	0.0218459	0.00188473
1	0.0131569	0.00113338
0	0.0202483	0.0016409
1	0.0115285	0.00106026
0	0.0214183	0.00151342
1	0.012674	0.00129978
0	0.024526	0.00176748
1	0.0121454	0.00119678
0	0.0259267	0.00158296
1	0.0136803	0.00157891
0	0.0258863	0.00135279
1	0.0145094	0.00124294
0	0.0289411	0.00159496
1	0.0142268	0.00148436
0	0.0279619	0.00150258
1	0.013711	0.00147759
0	0.0276592	0.00175284
1	0.0128582	0.00131247
0	0.027425	0.00143565
1	0.0119729	0.00121431
0	0.0267163	0.00189327
1	0.0117322	0.00125551
0	0.0254538	0.00171715
1	0.0108029	0.0010227
0	0.0241802	0.00166525
1	0.0101862	0.00128277
0	0.0245884	0.00176322
1	0.010232	0.00128421
0	0.024487	0.00144528
1	0.0100939	0.00131683
0	0.0266323	0.00153274
1	0.0118027	0.0013265
0	0.02724	0.00160452
1	0.0122921	0.00135984
0	0.0276389	0.00171797
1	0.0104426	0.00106496
0	0.0292416	0.0017296
1	0.0101887	0.00130307
0	0.0278095	0.00159601
1	0.0104725	0.00126752
0	0.0277645	0.00148543
1	0.0110086	0.00141818
0	0.0280856	0.00138682
1	0.0116547	0.00140157
0	0.0280605	0.00147353
1	0.0110475	0.00132862
0	0.0296459	0.00116506
1	0.0121402	0.00117649
0	0.0291996	0.00149455
1	0.0119677	0.00113545
0	0.0267471	0.00160306
1	0.0110291	0.00116536
0	0.0245962	0.0013727
1	0.0114852	0.00125357
0	0.0252125	0.00161132
1	0.0120459	0.00102334
0	0.0235922	0.00134043
1	0.0133679	0.00118577
0	0.0246875	0.00145354
1	0.01429	0.00126406
0	0.0251031	0.00126578
1	0.0156625	0.00146388
0	0.026054	0.00139883
1	0.0150952	0.00127187
0	0.0257398	0.00116635
1	0.0148414	0.00135946
0	0.027422	0.00118411
1	0.0145854	0.00166561
0	0.0264489	0.00129415
1	0.0144794	0.00156289
0	0.0284494	0.00129994
1	0.0145896	0.00144777
0	0.0294283	0.00162285
1	0.0129209	0.00137711
0	0.0299027	0.0017163
1	0.0129818	0.00135802
0	0.0299799	0.00154375
1	0.0124031	0.00170057
0	0.0322535	0.00149232
1	0.0125023	0.00183381
0	0.0315049	0.0015056
1	0.0117799	0.00164739
0	0.0351926	0.0016711
1	0.0119814	0.00177588
0	0.0336316	0.00153821
1	0.0108774	0.00150737
0	0.0329541	0.00153318
1	0.0102529	0.00190094
0	0.0331636	0.00121332
1	0.0106798	0.00171819
0	0.033423	0.00126349
1	0.0121132	0.00178674
0	0.0313967	0.00121854
1	0.0129501	0.00163052
0	0.0298624	0.00139272
1	0.0133857	0.00169405
0	0.0273901	0.00112294
1	0.0129079	0.00162796
0	0.0280083	0.00130982
1	0.0129771	0.00142879
0	0.0264053	0.0013225
1	0.0112915	0.00157287
0	0.0248688	0.00131275
1	0.0119576	0.00128919
0	0.0238994	0.00122357
1	0.0127831	0.00103773
0	0.0235992	0.00136025
1	0.0132369	0.00126627
0	0.0256262	0.0016206
1	0.0132417	0.00136252
0	0.0265111	0.00196811
1	0.0136774	0.00133974
0	0.0279574	0.00186956
1	0.013914	0.00112857
0	0.0287369	0.00176741
1	0.0141455	0.00132045
0	0.0268292	0.0016986
1	0.0133843	0.00140349
0	0.0275728	0.00185851
1	0.0127212	0.00114348
0	0.0258911	0.00214034
1	0.013421	0.00141178
0	0.0259934	0.0019729
1	0.0157053	0.00125824
0	0.0263156	0.00184807
1	0.0155823	0.00147246
0	0.0284078	0.00181734
1	0.0159209	0.00115527
0	0.0263671	0.00192753
1	0.0145968	0.00109077
0	0.024977	0.00198804
1	0.0145224	0.00126351
0	0.0246247	0.00191517
1	0.0140869	0.0011455
0	0.0229197	0.00151049
1	0.0125443	0.00104063
0	0.0225954	0.0014175
1	0.0107401	0.000870299
0	0.0262359	0.00151734
1	0.0111621	0.00118169
0	0.0252026	0.00108866
1	0.0117728	0.00121484
0	0.0252128	0.00127154
1	0.0113831	0.00107579
0	0.0265209	0.00174705
1	0.0117143	0.00154389
0	0.0254015	0.00185937
1	0.0111864	0.00159185
0	0.0247845	0.00136314
1	0.00979329	0.00154337
0	0.0255807	0.00123295
1	0.0099085	0.00146372
0	0.0245897	0.00142563
1	0.00901083	0.00136668
0	0.0247497	0.00152131
1	0.00771836	0.00130048
0	0.0225731	0.00124416
1	0.00792207	0.00132323
0	0.0226549	0.00142391
1	0.00896869	0.00141972
0	0.0230611	0.001537
1	0.00871909	0.00145626
0	0.0229466	0.00133975
1	0.00973889	0.00128295
0	0.0219003	0.00122607
1	0.00934895	0.00133229
0	0.0237192	0.00137509
1	0.0098226	0.00135349
0	0.0230242	0.00142521
1	0.00987531	0.00117693
0	0.022774	0.00104805
1	0.00915937	0.00123554
0	0.0234378	0.00124747
1	0.0097751	0.00153461
0	0.0226565	0.00148264
1	0.0109304	0.0015994
0	0.0225051	0.00147746
1	0.00901641	0.00146866
0	0.0233218	0.00176357
1	0.0089913	0.00156708
0	0.0244577	0.00175419
1	0.00827443	0.00149155
0	0.0246085	0.00161323
1	0.00882912	0.00146984
0	0.0244848	0.00164433
1	0.00934921	0.0014053
0	0.0245006	0.00131319
1	0.0108226	0.00166365
0	0.0232779	0.0016697
1	0.00969612	0.00144714
0	0.0234622	0.00157499
1	0.0110503	0.00179292
0	0.024316	0.00182761
1	0.00911167	0.00162405
0	0.024973	0.00174696
1	0.00824881	0.00137672
0	0.0262672	0.00171801
1	0.00836791	0.00122567
0	0.0230561	0.00140605
1	0.00803965	0.00108217
0	0.0238339	0.00150407
1	0.00744319	0.00140351
0	0.0245643	0.00162214
1	0.00611672	0.00122211
0	0.0250819	0.0016868
1	0.00645039	0.0011857
0	0.0271729	0.001562
1	0.00700725	0.0011524
0	0.0264104	0.00168112
1	0.00721868	0.00139981
0	0.0261618	0.00167345
1	0.00707015	0.00167102
0	0.0267015	0.00149327
1	0.00701643	0.00161053
0	0.025427	0.00169124
1	0.00749954	0.00172331
0	0.0244212	0.00167761
1	0.00716368	0.00149513
0	0.0241316	0.00143722
1	0.0064659	0.00128645
0	0.0243177	0.00132297
1	0.00512583	0.00105988
0	0.0275018	0.00163947
1	0.00530353	0.00106271
0	0.027515	0.00151811
1	0.00556861	0.00110589
0	0.0283445	0.00166678
1	0.00574544	0.00117698
0	0.0303344	0.00151875
1	0.00499218	0.00107308
0	0.0323228	0.00168713
1	0.0047675	0.00115399
0	0.0318274	0.00161769
1	0.00481021	0.0011761
0	0.0293726	0.00150868
1	0.00441413	0.00127396
0	0.0308827	0.00173862
1	0.00485892	0.00131012
0	0.0312864	0.00137799
1	0.00481005	0.00140385
0	0.0299314	0.00126543
1	0.00452635	0.00136886
0	0.0315204	0.00127357
1	0.00457079	0.00120734
0	0.0309346	0.00137453
1	0.00507244	0.00143739
0	0.0337816	0.0016709
1	0.0051512	0.00136177
0	0.0326137	0.00149324
1	0.00611975	0.00144093
0	0.0344616	0.00139725
1	0.00534637	0.00149668
0	0.0342864	0.0015521
1	0.00659306	0.00122291
0	0.0360995	0.00168227
1	0.00841198	0.00154881
0	0.0393618	0.00136557
1	0.00835904	0.00113133
0	0.0416244	0.00171589
1	0.0082323	0.00114226
0	0.0396084	0.00178113
1	0.00912079	0.00147571
0	0.0415646	0.00170873
1	0.00867477	0.00131438
