# nm = 1024 nc = 100 len = 100 extf = 0 beta = 0.475
#energy 	magnetization 	acceptance
-1.6364	-0.8502	0.110148
-1.6612	-0.8742	0.110664
-1.6612	-0.875	0.106152
-1.6656	-0.8688	0.110637
-1.662	-0.8574	0.109855
-1.6576	-0.866	0.113151
-1.658	-0.871	0.107247
-1.67	-0.8746	0.108282
-1.6548	-0.8732	0.109349
-1.6168	-0.8332	0.10785
-1.676	-0.8668	0.113908
-1.6552	-0.872	0.111718
-1.64	-0.8548	0.11086
-1.628	-0.8458	0.114361
-1.6324	-0.8472	0.108991
-1.6928	-0.8856	0.111104
-1.6244	-0.8532	0.107442
-1.6636	-0.8794	0.109363
-1.6708	-0.8718	0.110846
-1.6464	-0.8606	0.114128
-1.6228	-0.8456	0.113373
-1.668	-0.867	0.110257
-1.6868	-0.8844	0.111811
-1.6824	-0.884	0.112592
-1.6892	-0.8762	0.113231
-1.6328	-0.862	0.116613
-1.6616	-0.8616	0.107248
-1.6576	-0.8662	0.109611
-1.6336	-0.8526	0.1124
-1.6616	-0.8746	0.108882
-1.6504	-0.8638	0.110222
-1.6496	-0.854	0.112231
-1.6732	-0.8734	0.112231
-1.65	-0.866	0.105829
-1.6544	-0.8716	0.109918
-1.6688	-0.8672	0.109608
-1.6636	-0.8564	0.107016
-1.6312	-0.858	0.112142
-1.662	-0.8728	0.108898
-1.6748	-0.8794	0.110875
-1.6928	-0.8682	0.109854
-1.6348	-0.8556	0.111871
-1.6384	-0.8686	0.111033
-1.6724	-0.878	0.113165
-1.6256	-0.8452	0.111506
-1.634	-0.85	0.111928
-1.67	-0.8618	0.111857
-1.66	-0.874	0.113829
-1.6572	-0.8678	0.113051
-1.6348	-0.8608	0.111223
-1.6932	-0.8844	0.111664
-1.6856	-0.8908	0.10761
-1.6436	-0.8626	0.106933
-1.6804	-0.8848	0.109545
-1.6536	-0.8668	0.109584
-1.6516	-0.85	0.109996
-1.6692	-0.8764	0.110294
-1.6864	-0.8736	0.11029
-1.6308	-0.837	0.111773
-1.6284	-0.8468	0.118481
-1.652	-0.865	0.111505
-1.6172	-0.8348	0.112831
-1.686	-0.885	0.111781
-1.6404	-0.8642	0.107176
-1.6364	-0.847	0.113312
-1.6604	-0.8672	0.110013
-1.648	-0.8684	0.11355
-1.664	-0.8792	0.108432
-1.6796	-0.8744	0.109134
-1.6516	-0.8604	0.107894
-1.6632	-0.8732	0.11103
-1.6732	-0.885	0.112653
-1.638	-0.851	0.105814
-1.6752	-0.877	0.109834
-1.664	-0.8698	0.108494
-1.6496	-0.8736	0.106103
-1.6636	-0.8752	0.111146
-1.6468	-0.8554	0.108437
-1.7172	-0.897	0.105342
-1.6572	-0.8752	0.110701
-1.6552	-0.865	0.106873
-1.6192	-0.854	0.110463
-1.6296	-0.8634	0.107707
-1.6812	-0.8806	0.111798
-1.63	-0.858	0.110965
-1.6532	-0.8702	0.112407
-1.664	-0.8794	0.106458
