# nm = 1024 nc = 100 len = 70 extf = 0 beta = 0.452
#energy 	magnetization 	acceptance
-1.56245	-0.817143	0.15528
-1.57551	-0.806122	0.148994
-1.4751	-0.739592	0.163663
-1.5151	-0.790204	0.146808
-1.47347	-0.716735	0.161269
-1.46367	-0.695918	0.168896
-1.52653	-0.739592	0.157961
-1.53796	-0.808163	0.156894
-1.48816	-0.71102	0.14562
-1.53714	-0.775918	0.158692
-1.5249	-0.789796	0.158547
-1.50041	-0.772245	0.151561
-1.52327	-0.783265	0.160753
-1.58204	-0.845714	0.155247
-1.46939	-0.673878	0.158153
-1.5102	-0.735918	0.165645
-1.51429	-0.751837	0.173259
-1.5151	-0.671429	0.171884
-1.53878	-0.786531	0.167698
-1.51673	-0.776735	0.145151
-1.60653	-0.832653	0.149063
-1.53959	-0.793061	0.142337
-1.51592	-0.775918	0.155808
-1.49388	-0.745306	0.159557
-1.51673	-0.767347	0.163878
-1.58041	-0.8	0.16218
-1.57796	-0.82	0.159537
-1.53061	-0.793469	0.153373
-1.42776	-0.700816	0.1649
-1.53224	-0.764898	0.160888
-1.52653	-0.776735	0.150239
-1.55265	-0.801224	0.1448
-1.52327	-0.771837	0.150849
-1.4751	-0.685714	0.160831
-1.53469	-0.736735	0.162006
-1.47429	-0.748163	0.167049
-1.5298	-0.701633	0.160131
-1.51347	-0.784898	0.158461
-1.53469	-0.788163	0.15451
-1.50531	-0.747347	0.160763
-1.56082	-0.780816	0.162906
-1.51265	-0.728163	0.15079
-1.53388	-0.742857	0.154037
-1.4702	-0.701633	0.156737
-1.48245	-0.733469	0.167245
-1.45551	-0.65551	0.170749
-1.51592	-0.68449	0.170892
-1.57633	-0.825714	0.169678
-1.49306	-0.728571	0.16022
-1.56082	-0.793469	0.158398
-1.56571	-0.802041	0.151998
-1.49878	-0.753469	0.158622
-1.53061	-0.788163	0.156202
-1.54939	-0.776735	0.156829
-1.53551	-0.782041	0.152096
-1.57306	-0.828163	0.145096
-1.48653	-0.765306	0.154669
-1.50857	-0.801633	0.157557
-1.55755	-0.807755	0.155124
-1.55102	-0.802857	0.141486
-1.59184	-0.846531	0.153084
-1.50531	-0.750612	0.154671
-1.54367	-0.793061	0.158722
-1.56163	-0.785714	0.154649
-1.5502	-0.795102	0.152394
-1.53224	-0.804082	0.148633
-1.5249	-0.779592	0.147216
-1.53143	-0.781224	0.155098
-1.56653	-0.798367	0.152412
-1.57796	-0.81551	0.149669
-1.60082	-0.828163	0.145251
-1.48816	-0.764082	0.153573
-1.47429	-0.700408	0.171294
-1.55347	-0.797959	0.159659
-1.48571	-0.775102	0.156539
-1.50857	-0.8	0.148255
-1.46122	-0.760816	0.153567
-1.46612	-0.732245	0.156363
-1.55265	-0.783265	0.157484
-1.50531	-0.726122	0.165449
-1.55184	-0.790204	0.156014
-1.54204	-0.805306	0.146704
-1.52163	-0.773469	0.145718
-1.48898	-0.74	0.151012
-1.54776	-0.791837	0.16121
-1.58122	-0.82898	0.150827
-1.50531	-0.757143	0.162106
-1.55347	-0.780408	0.153108
-1.56898	-0.809388	0.151986
-1.50694	-0.782857	0.149737
-1.51755	-0.795918	0.153273
-1.54286	-0.774694	0.156624
-1.53551	-0.770204	0.15832
-1.53714	-0.766939	0.156494
-1.5698	-0.805306	0.151151
-1.57714	-0.81102	0.143604
-1.53551	-0.732653	0.158457
-1.51918	-0.776735	0.162865
-1.60327	-0.833061	0.145788
-1.50857	-0.715102	0.160692
-1.4751	-0.581224	0.172339
-1.51347	-0.549388	0.16638
-1.48	-0.522449	0.173531
-1.49061	-0.55102	0.178424
-1.47673	-0.46449	0.177241
-1.43837	-0.379592	0.174253
-1.43837	-0.409388	0.179231
-1.48898	-0.635918	0.186945
-1.4849	-0.612245	0.179751
-1.47265	-0.571837	0.166324
-1.48082	-0.571429	0.175851
-1.42531	-0.54449	0.175841
-1.43429	-0.586122	0.172624
-1.48327	-0.725306	0.180692
-1.47592	-0.704898	0.172229
-1.50857	-0.734286	0.165931
-1.45551	-0.67551	0.167906
-1.5151	-0.678367	0.168549
-1.51429	-0.746939	0.167437
-1.5298	-0.794286	0.154567
-1.56	-0.83551	0.153035
-1.56816	-0.826122	0.149243
-1.5698	-0.768163	0.156367
-1.55429	-0.794286	0.153249
-1.50449	-0.72	0.159343
-1.50367	-0.75551	0.15221
-1.48735	-0.72898	0.167092
-1.51918	-0.767755	0.160953
-1.50449	-0.762857	0.154269
-1.56082	-0.819592	0.154398
-1.48735	-0.723265	0.153433
-1.56735	-0.811429	0.156959
-1.57143	-0.821224	0.151016
-1.55755	-0.805306	0.15388
-1.61878	-0.839592	0.1478
-1.54857	-0.729388	0.154735
-1.59102	-0.798776	0.161902
-1.46041	-0.693878	0.165096
-1.57143	-0.817959	0.157682
-1.54694	-0.712245	0.160071
-1.49714	-0.715918	0.163394
-1.54041	-0.76449	0.165818
-1.48571	-0.733878	0.159243
-1.48571	-0.747347	0.15712
-1.50122	-0.784082	0.158812
-1.50857	-0.729796	0.147627
-1.47755	-0.741224	0.165967
-1.47673	-0.775918	0.152814
-1.50857	-0.748571	0.153059
-1.51265	-0.755918	0.15102
-1.49959	-0.685714	0.165184
-1.52735	-0.785306	0.156959
-1.49878	-0.74449	0.166967
-1.55102	-0.806531	0.163935
-1.57551	-0.814286	0.146214
-1.52245	-0.793878	0.14642
-1.52898	-0.790204	0.153937
-1.56082	-0.808163	0.14609
-1.50204	-0.757143	0.156488
