# nm = 16 nc = 1024 len = 80 extf = 0 beta = 0.47
#energy 	magnetization 	acceptance
-1.62438	0.852813	0.118326
-1.65625	0.861875	0.119921
-1.64813	0.856563	0.116554
-1.655	0.859688	0.117676
-1.625	0.845313	0.119555
-1.63875	0.859688	0.117613
-1.62563	0.866563	0.120075
-1.66188	0.863125	0.119663
-1.60313	0.838125	0.119399
-1.61313	0.839375	0.120324
-1.66688	0.86375	0.118293
-1.65125	0.855625	0.118658
-1.69125	0.89875	0.116607
-1.63688	0.8625	0.116291
-1.65313	0.865	0.12003
-1.62625	0.844375	0.117115
