# nm = 8192 nc = 100 len = 30 extf = 0 beta = 0.435
#energy 	magnetization 	acceptance
-1.33778	-0.628889	0.206578
-1.31556	-0.395556	0.232811
-1.31556	-0.411111	0.239189
-1.37778	-0.384444	0.260889
-1.39111	-0.686667	0.234889
-1.31556	-0.573333	0.201767
-1.52	-0.764444	0.178578
-1.32	-0.577778	0.204467
-1.28444	-0.466667	0.230511
-1.29333	-0.44	0.228889
-1.33333	-0.437778	0.244211
-1.2	-0.0577778	0.260367
-1.32444	0.268889	0.254656
-1.38667	0.382222	0.267611
-1.25778	0.493333	0.240644
-1.52	0.711111	0.222511
-1.32889	0.551111	0.1994
-1.4	0.575556	0.2305
-1.38222	0.711111	0.221544
-1.28444	0.513333	0.2533
-1.41778	0.595556	0.196389
-1.31111	0.54	0.218367
-1.34222	0.606667	0.207489
-1.38667	0.642222	0.183622
-1.29778	0.404444	0.245389
-1.48	0.728889	0.229911
-1.52444	0.835556	0.1964
-1.57778	0.822222	0.169311
-1.35556	0.664444	0.187078
-1.43556	0.708889	0.185644
-1.44444	0.653333	0.190456
-1.56	0.84	0.185778
-1.32889	0.524444	0.194244
-1.49333	0.775556	0.197811
-1.35556	0.54	0.2218
-1.46667	0.726667	0.215267
-1.29778	0.671111	0.197367
-1.34667	0.653333	0.200956
-1.23556	0.526667	0.201833
-1.37778	0.188889	0.236467
-1.30667	0.331111	0.245778
-1.4	0.495556	0.237356
-1.35111	0.417778	0.230122
-1.52	0.786667	0.218311
-1.39556	0.668889	0.192344
-1.43556	0.717778	0.195467
-1.48	0.804444	0.200922
-1.57333	0.824444	0.192944
-1.39556	0.728889	0.189189
-1.51556	0.813333	0.185578
-1.44	0.666667	0.214467
-1.50667	0.826667	0.212933
-1.40444	0.586667	0.208133
-1.43556	0.64	0.212422
-1.32889	0.333333	0.237111
-1.36444	0.413333	0.225133
-1.28889	0.248889	0.238933
-1.31556	0.546667	0.263156
-1.20889	0.222222	0.245156
-1.30667	0.357778	0.237078
-1.29333	0.34	0.259289
-1.40444	0.704444	0.215489
-1.36889	0.688889	0.200856
-1.28444	0.58	0.224256
-1.37333	0.764444	0.184878
-1.44	0.708889	0.197344
-1.43556	0.72	0.1917
-1.28444	0.522222	0.202144
-1.36889	0.715556	0.221589
-1.51556	0.788889	0.187144
-1.49778	0.68	0.205367
-1.36444	0.504444	0.199544
-1.44444	0.744444	0.188067
-1.39111	0.708889	0.183267
-1.39111	0.664444	0.187533
-1.48889	0.806667	0.198667
-1.31111	0.457778	0.208922
-1.38222	0.566667	0.235433
-1.33778	0.413333	0.2195
-1.44	0.711111	0.206533
-1.42222	0.731111	0.207278
-1.44889	0.773333	0.189767
-1.48444	0.748889	0.193167
-1.37778	0.731111	0.1952
-1.35111	0.686667	0.201489
-1.27556	-0.411111	0.261467
-1.34222	-0.388889	0.2322
-1.25778	-0.282222	0.239022
-1.42667	-0.493333	0.249544
-1.45778	-0.686667	0.215056
-1.4	-0.715556	0.201256
-1.4	-0.602222	0.209078
-1.45778	-0.713333	0.213844
-1.42222	-0.628889	0.205756
-1.58222	-0.848889	0.176433
-1.41333	-0.706667	0.201956
-1.48444	-0.817778	0.197378
-1.35556	-0.635556	0.194533
-1.47111	-0.797778	0.1923
-1.43111	-0.62	0.189333
-1.29333	-0.255556	0.233311
-1.28889	-0.186667	0.263322
-1.21333	-0.151111	0.244778
