# nm = 8192 nc = 100 len = 30 extf = 0 beta = 0.451
#energy 	magnetization 	acceptance
-1.52889	-0.784444	0.173367
-1.48889	-0.744444	0.161444
-1.36	-0.74	0.173778
-1.64889	-0.864444	0.158444
-1.51556	-0.78	0.140711
-1.55111	-0.722222	0.177844
-1.59556	-0.817778	0.169811
-1.46222	-0.666667	0.174756
-1.59556	-0.853333	0.167644
-1.40889	-0.726667	0.162767
-1.60889	-0.866667	0.174856
-1.34667	-0.544444	0.1979
-1.43556	-0.36	0.2013
-1.52	-0.693333	0.192422
-1.52444	-0.746667	0.167733
-1.38222	-0.64	0.159778
-1.54667	-0.833333	0.152056
-1.60444	-0.857778	0.157344
-1.43556	-0.702222	0.152133
-1.48889	-0.786667	0.158867
-1.52444	-0.768889	0.178689
-1.46222	-0.742222	0.185311
-1.57778	-0.857778	0.139756
-1.66222	-0.871111	0.139244
-1.57333	-0.826667	0.136933
-1.46667	-0.602222	0.163878
-1.35111	-0.651111	0.169111
-1.32	-0.573333	0.175833
-1.63111	-0.86	0.165478
-1.51556	-0.697778	0.163611
-1.50222	-0.653333	0.143133
-1.6	-0.864444	0.1649
-1.45778	-0.693333	0.159811
-1.46222	-0.764444	0.160489
-1.31111	-0.344444	0.187833
-1.36	-0.44	0.214656
-1.22667	-0.248889	0.230044
-1.49778	-0.775556	0.198544
-1.48	-0.78	0.158733
-1.53333	-0.793333	0.168267
-1.56889	-0.802222	0.156267
-1.37778	-0.695556	0.188333
-1.48444	-0.773333	0.146789
-1.44444	-0.751111	0.143622
-1.36444	-0.455556	0.191744
-1.37778	-0.708889	0.170267
-1.26222	-0.286667	0.190978
-1.56	-0.846667	0.182333
-1.68	-0.906667	0.124767
-1.58667	-0.822222	0.133978
-1.44	-0.757778	0.160078
-1.56	-0.773333	0.156367
-1.48	-0.757778	0.148856
-1.60444	-0.86	0.139889
-1.48889	-0.771111	0.1528
-1.41333	-0.591111	0.166656
-1.51111	-0.795556	0.1624
-1.78222	-0.935556	0.149722
-1.71556	-0.908889	0.143689
-1.46222	-0.824444	0.141222
-1.68	-0.895556	0.145333
-1.44444	-0.711111	0.141033
-1.55111	-0.795556	0.157356
-1.59556	-0.864444	0.147167
-1.59111	-0.8	0.165856
-1.52	-0.815556	0.149144
-1.44444	-0.697778	0.141167
-1.30222	-0.671111	0.203689
-1.60444	-0.842222	0.154189
-1.55111	-0.848889	0.144411
-1.31111	-0.602222	0.156478
-1.52444	-0.653333	0.153989
-1.32444	-0.557778	0.173856
-1.52444	-0.748889	0.167444
-1.64	-0.822222	0.155544
-1.29778	-0.444444	0.176444
