# nm = 16 nc = 1024 len = 60 extf = 0 beta = 0.48
#energy 	magnetization 	acceptance
-1.64111	0.847222	0.100752
-1.69778	0.891667	0.102306
-1.68222	0.882778	0.101676
-1.67778	0.877222	0.104362
-1.72333	0.905556	0.101416
-1.65889	0.87	0.104181
-1.69444	0.898889	0.103082
-1.70444	0.897222	0.100084
-1.72111	0.909444	0.102303
-1.67444	0.880556	0.102104
-1.69	0.873889	0.101664
-1.68222	0.882222	0.103963
-1.70667	0.889444	0.103547
-1.73222	0.898889	0.102466
-1.65	0.863333	0.103022
-1.66444	0.873889	0.102322
