# nm = 1000 nc = 10 len = 200 npart = 2 beta = 0.3
#part 	obs1 	obs2
0	45.5224	72.3888
1	42.4109	53.1141
0	45.7495	72.3965
1	42.4727	53.1948
0	46.3632	72.456
1	42.9585	53.1713
0	46.6577	72.5716
1	44.2833	53.0445
0	46.5773	72.3304
1	46.0081	53.1185
0	46.7482	72.3244
1	44.2202	53.1427
0	48.1064	72.2869
1	46.3972	53.1052
0	46.1845	72.3834
1	46.1457	53.1013
0	46.2316	72.3994
1	44.4586	53.145
0	44.9647	72.3073
1	44.2424	53.1391
0	45.5886	72.3805
1	45.1828	53.0487
0	47.1339	72.4325
1	44.2045	53.0226
0	47.5949	72.3443
1	44.1731	53.0148
0	47.2611	72.5765
1	46.1522	53.0663
0	48.1552	72.4816
1	46.9492	53.1696
0	48.6501	72.5063
1	47.0338	53.0621
0	49.5634	72.3668
1	45.2645	53.073
0	50.9504	72.4316
1	44.3211	53.0103
0	49.4964	72.4369
1	43.9471	53.0882
0	49.708	72.3681
1	41.9386	53.0395
0	48.6493	72.4004
1	42.6459	53.0515
0	49.5054	72.3747
1	42.1262	52.9889
0	49.2718	72.5
1	42.3924	53.0102
0	49.0628	72.3091
1	41.2522	53.0841
0	52.4405	72.4428
1	42.0752	53.1331
0	52.1969	72.4806
1	42.3895	52.9902
0	51.7603	72.5547
1	42.3718	53.1008
0	50.5852	72.3663
1	42.0829	53.0298
0	49.9426	72.5687
1	42.2891	52.9823
0	49.6144	72.4345
1	41.9585	53.0724
0	50.0356	72.4556
1	42.8613	53.0173
0	50.9852	72.4009
1	43.7071	52.9212
0	51.8454	72.4927
1	43.8151	53.0649
0	53.2659	72.4634
1	43.1383	53.1305
0	52.3213	72.4074
1	43.0182	52.9887
0	52.8895	72.5463
1	42.2913	53.1012
0	52.1913	72.5169
1	43.5295	53.0122
0	50.6426	72.3828
1	44.8696	53.0508
0	50.2959	72.591
1	45.2443	53.0542
0	51.0899	72.4427
1	45.9784	52.9885
0	50.9874	72.3848
1	46.5907	53.0139
0	50.9015	72.4611
1	45.8712	52.9698
0	52.3581	72.4651
1	44.6998	52.9571
0	52.3891	72.3816
1	45.3555	52.9997
0	51.1689	72.3141
1	47.9664	53.0305
0	51.646	72.3676
1	49.1188	53.1021
0	49.5706	72.3032
1	48.2983	53.12
0	47.798	72.4777
1	52.0195	53.0347
0	48.0575	72.4065
1	49.4167	53.0372
0	48.3397	72.3807
1	50.8126	53.0385
0	48.5812	72.4723
1	50.2402	53.0598
0	47.6343	72.3858
1	49.1293	52.9447
0	48.6588	72.4008
1	47.1148	52.9931
0	49.3149	72.5033
1	47.5183	53.0083
0	48.3219	72.4925
1	47.2546	52.9952
0	49.704	72.5275
1	47.622	53.139
0	48.904	72.3236
1	47.205	53.1112
0	50.775	72.4478
1	46.0379	53.0997
0	49.3121	72.4315
1	46.2854	53.0591
0	48.2605	72.4936
1	43.9391	52.9613
0	47.5461	72.4498
1	43.119	52.9897
0	47.3546	72.276
1	43.8801	53.1283
0	47.8985	72.4805
1	43.368	53.0046
0	47.8986	72.4552
1	42.109	53.0383
0	47.5595	72.3279
1	42.713	53.0947
0	47.3889	72.3395
1	43.5146	53.1307
0	48.0757	72.4839
1	46.0378	53.1881
0	49.4903	72.3386
1	45.5408	53.1031
0	48.0573	72.3762
1	44.6094	52.9855
0	47.365	72.4468
1	42.8731	53.0825
0	47.2152	72.4379
1	44.2274	53.1142
0	47.5523	72.3256
1	44.8031	53.047
0	48.3082	72.4752
1	46.9178	53.1984
0	47.8268	72.4776
1	46.5423	53.0976
0	47.5668	72.3793
1	44.4276	53.1029
0	48.4741	72.4879
1	44.9356	53.039
0	49.4505	72.4377
1	43.8774	53.07
0	49.1108	72.5245
1	43.5948	53.1025
0	51.4975	72.5383
1	42.7359	53.0265
0	50.5835	72.6087
1	43.7173	53.2383
0	51.6193	72.4587
1	43.556	53.0956
0	52.083	72.4303
1	45.1364	53.1151
0	53.1759	72.5234
1	44.74	53.0274
0	53.6246	72.4648
1	44.6849	52.9523
0	54.0708	72.5718
1	41.7377	52.983
0	54.1968	72.4465
1	42.7012	53.1584
0	51.2009	72.4514
1	41.8056	52.9954
0	51.0352	72.4383
1	43.7906	53.1931
0	49.2168	72.3757
1	43.68	53.1761
0	49.3081	72.3834
1	45.2725	53.1309
0	48.9984	72.514
1	45.6952	53.1749
0	48.1335	72.4111
1	45.5512	53.1713
0	48.6214	72.4182
1	45.8958	52.9348
0	49.1418	72.3943
1	46.1969	52.9843
0	48.0524	72.572
1	43.7552	52.9678
0	47.9249	72.4837
1	43.0261	52.9989
0	46.7846	72.3902
1	43.6109	53.0577
0	47.5694	72.3314
1	43.4795	53.0643
0	46.667	72.4302
1	44.2814	53.1804
0	47.378	72.4813
1	45.3958	53.0695
0	45.9521	72.5254
1	45.4391	53.0889
0	45.798	72.3946
1	44.4559	53.0352
0	44.3605	72.3194
1	45.5381	53.1222
0	42.8581	72.3325
1	45.9779	53.092
0	42.7825	72.3516
1	45.6061	52.9573
0	43.6704	72.4154
1	44.7226	53.112
0	43.7125	72.3317
1	44.109	53.0898
0	43.5479	72.3551
1	45.3667	53.0638
0	43.8224	72.3596
1	44.6185	53.0031
0	44.8095	72.3016
1	44.7894	52.9677
0	45.5554	72.4284
1	45.5144	52.9497
0	46.3915	72.3906
1	45.1729	53.0854
0	46.9565	72.4964
1	43.9095	53.1359
0	46.2744	72.4548
1	43.179	52.9355
0	46.1152	72.4551
1	44.9632	53.0986
0	45.1592	72.3336
1	44.1473	52.9749
0	44.8247	72.2775
1	43.3149	53.0401
0	44.4697	72.3148
1	44.4587	53.1568
0	44.3254	72.4543
1	44.4685	53.1136
0	44.2461	72.4221
1	45.4553	53.0114
0	44.995	72.3537
1	46.1359	53.0044
0	45.7258	72.4118
1	45.5153	53.1526
0	46.094	72.4288
1	43.6541	53.0717
0	46.0401	72.3578
1	43.4956	53.1349
0	45.9274	72.3755
1	41.6025	53.1038
0	46.3846	72.442
1	42.552	53.0306
0	47.1726	72.4458
1	41.0149	53.0139
0	48.1548	72.4463
1	39.6261	53.0442
0	47.562	72.5157
1	40.556	53.1868
0	47.2713	72.5249
1	38.2373	53.1849
0	47.6238	72.4523
1	38.221	52.9915
0	47.7065	72.3969
1	37.698	53.0501
0	46.8368	72.4087
1	36.9137	53.0949
0	46.9224	72.4741
1	36.6473	53.0898
0	47.4824	72.4434
1	36.3833	53.1166
0	47.5036	72.4081
1	36.5704	53.1085
0	48.7564	72.4173
1	35.5512	53.1045
0	50.4761	72.3799
1	36.0491	53.2189
0	51.8697	72.5395
1	35.3709	52.9137
0	52.7508	72.5158
1	34.4535	52.9837
0	52.9004	72.4524
1	34.4595	53.0941
0	51.7965	72.3124
1	34.748	53.0903
0	51.9303	72.3718
1	33.9237	52.9984
0	50.6663	72.3412
1	33.8156	53.0039
0	50.4807	72.4865
1	34.7434	52.925
0	49.3743	72.458
1	34.1192	53.0657
0	49.8116	72.3584
1	33.9151	53.0545
0	50.4509	72.37
1	34.2793	53.0024
0	51.9884	72.3984
1	33.5272	53.1998
0	53.9062	72.4424
1	32.766	53.1034
0	52.8289	72.3831
1	32.4474	53.062
0	50.1384	72.4316
1	33.9406	53.07
0	49.4755	72.3969
1	34.3966	53.1558
0	49.9774	72.4031
1	34.9149	53.1475
0	49.7945	72.3769
1	34.8868	53.1273
0	50.1427	72.3808
1	33.6165	53.1522
0	49.9868	72.4049
1	33.9276	53.0801
0	49.6349	72.2988
1	34.0945	53.1229
0	49.7605	72.4014
1	34.0331	53.0403
0	49.2175	72.3596
1	33.3888	52.9667
0	51.2717	72.3836
1	33.7826	53.025
0	51.2261	72.3529
1	33.6631	53.0887
0	52.1792	72.4065
1	34.0886	53.0061
0	51.9817	72.374
1	32.8793	53.0323
0	51.1258	72.5212
1	32.7696	53.0578
0	51.7297	72.4148
1	34.0888	53.0278
0	51.4772	72.3111
1	32.979	53.0109
0	51.8472	72.4001
1	32.864	53.0451
0	49.8818	72.4802
1	34.7517	53.0695
0	49.8209	72.4409
1	35.2781	52.9617
0	50.7212	72.3849
1	34.8854	52.9302
0	51.0685	72.395
1	36.4173	53.0927
0	50.1995	72.4554
1	35.5968	53.0328
0	50.4944	72.2426
1	34.8568	52.9314
0	52.6947	72.3231
1	34.4555	53.0158
0	53.2488	72.4385
1	34.7638	53.0184
0	54.9916	72.4625
1	35.2723	52.9875
0	54.4776	72.4756
1	36.6628	53.1266
0	55.2516	72.3776
1	34.6877	53.1489
0	55.9915	72.5286
1	35.1114	53.0457
0	54.8279	72.538
1	33.7112	52.9952
0	53.0032	72.3544
1	34.4845	53.0473
0	55.2958	72.4459
1	35.6944	53.083
0	55.5131	72.4496
1	34.8062	53.0864
0	55.514	72.4847
1	34.1504	53.106
0	52.9417	72.4237
1	34.3119	53.0299
0	51.5801	72.3821
1	33.4501	53.025
0	52.9302	72.4014
1	33.7307	53.0556
0	51.3644	72.3519
1	33.7323	53.0026
0	53.7674	72.5478
1	32.7914	52.996
0	54.2099	72.507
1	32.6004	53.1284
0	51.9912	72.4421
1	33.2817	53.1801
0	52.3448	72.425
1	32.4251	53.0619
0	51.3075	72.3791
1	32.2431	52.9613
0	51.7056	72.4072
1	31.2638	52.9894
0	51.2828	72.3957
1	32.0782	53.0679
0	50.6829	72.4072
1	32.3443	53.1291
0	52.0333	72.4239
1	31.5246	53.0571
0	51.7514	72.4184
1	31.3161	53.0856
0	52.1577	72.3337
1	31.0974	53.0325
0	52.7238	72.4216
1	30.9587	52.9481
0	53.863	72.4168
1	31.9802	53.1379
0	54.6895	72.4428
1	33.368	53.0982
0	54.5674	72.4437
1	32.7622	53.0481
0	53.8952	72.444
1	33.2713	53.0872
0	53.2565	72.4831
1	33.6329	53.1916
0	51.8681	72.4013
1	33.7358	53.1114
0	52.3736	72.4111
1	33.3096	53.0898
0	52.9875	72.4745
1	33.0767	53.0325
0	51.8871	72.3525
1	33.174	53.103
0	51.8484	72.3506
1	33.1558	53.1413
0	49.8042	72.4289
1	32.4189	53.1161
0	49.4415	72.3425
1	34.5643	53.1616
0	48.7413	72.4122
1	35.1428	53.0096
0	49.8739	72.3983
1	34.7058	52.908
0	49.8001	72.3589
1	34.708	53.1501
0	48.6543	72.4029
1	35.6183	53.1422
0	47.9445	72.3873
1	35.6502	53.0834
0	47.5736	72.3829
1	35.6998	52.9922
0	47.1178	72.3858
1	35.7233	53.0488
0	48.8995	72.4096
1	36.5255	52.9541
0	47.0802	72.3336
1	35.17	53.0188
0	47.7662	72.3186
1	33.5704	52.9734
0	47.0507	72.3287
1	34.4012	52.9595
0	48.6662	72.4324
1	34.242	53.0702
0	49.0595	72.3341
1	33.4241	53.0565
0	50.6043	72.2996
1	33.8282	53.022
0	50.1596	72.4206
1	34.1559	53.0546
0	51.3929	72.3983
1	34.2816	53.0592
0	52.7602	72.4167
1	34.8834	53.0251
0	52.1004	72.4016
1	34.6249	52.9827
0	53.4482	72.4627
1	34.708	53.0565
0	52.9683	72.3574
1	34.9639	53.0366
0	51.8263	72.4175
1	35.1291	53.1806
0	49.6588	72.5014
1	32.7866	52.9231
0	50.4007	72.3297
1	32.2826	52.9834
0	48.8799	72.5283
1	32.3287	52.9976
0	49.0431	72.4822
1	31.6433	52.9879
0	50.2743	72.5261
1	31.2374	53.0922
0	50.617	72.4764
1	31.3514	53.0164
0	50.843	72.4089
1	31.5929	53.0139
0	52.6744	72.3485
1	30.5815	53.1729
0	51.3661	72.3662
1	31.5608	52.9873
0	52.1952	72.4057
1	32.6951	53.0154
0	54.1929	72.3706
1	31.2139	53.1047
0	52.5674	72.4112
1	31.7761	53.0171
0	51.3881	72.3516
1	31.9258	53.0613
0	50.9703	72.3205
1	33.1717	53.11
0	49.5955	72.3322
1	33.0746	53.1485
0	47.7146	72.445
1	32.0797	53.0495
0	47.5489	72.4106
1	31.5126	53.0148
0	47.6948	72.2361
1	31.2651	53.0849
0	49.6359	72.3377
1	30.3876	53.0677
0	50.2447	72.3938
1	30.688	52.9978
0	50.941	72.3346
1	31.071	53.198
0	51.3713	72.3673
1	30.9886	53.0165
0	51.5021	72.3814
1	31.0622	53.0092
0	50.5723	72.3541
1	30.2534	53.0306
0	47.6193	72.3336
1	30.0483	52.9145
0	48.6234	72.4311
1	31.4646	53.0322
0	51.2358	72.2823
1	31.9363	52.9468
0	52.2972	72.389
1	31.6443	53.0265
0	53.5905	72.4064
1	31.6311	53.0482
0	51.5889	72.4049
1	31.9212	52.9463
0	52.0017	72.4154
1	32.1438	52.9078
0	51.1811	72.3899
1	33.3584	53.0515
0	51.0748	72.3806
1	32.8984	53.0839
0	48.2173	72.1811
1	33.4024	52.9769
0	48.1781	72.347
1	33.1243	53.0063
0	48.8938	72.3531
1	32.6076	53.0478
0	47.6906	72.3173
1	32.436	53.1267
0	48.7797	72.4478
1	32.337	52.9478
0	49.1285	72.4746
1	31.5593	53.0692
0	48.3605	72.4628
1	31.1223	53.0541
0	48.0573	72.4155
1	30.9109	53.0174
0	48.0151	72.3918
1	30.464	53.025
0	46.359	72.4859
1	30.8172	53.0446
0	47.1257	72.4532
1	30.7008	53.069
0	47.5603	72.5349
1	29.8923	53.1345
0	47.6684	72.4902
1	30.4668	53.039
0	46.1873	72.5378
1	31.2876	53.2016
0	45.4727	72.4153
1	31.5519	53.1179
0	44.5154	72.4442
1	31.2314	52.9373
0	43.6128	72.4477
1	31.3383	53.0075
0	43.575	72.3973
1	32.3276	52.9872
0	42.3168	72.2568
1	32.2862	53.0237
0	42.2603	72.2526
1	31.7748	53.0712
0	42.5678	72.3237
1	31.4739	52.9661
0	43.4592	72.3915
1	32.1096	52.9798
0	44.3286	72.4676
1	32.7824	52.9849
0	44.2035	72.4357
1	32.0851	53.0172
0	44.7724	72.4132
1	32.7938	53.0391
0	44.9888	72.5465
1	32.782	53.1258
0	45.3024	72.4493
1	32.6661	53.0781
0	46.6295	72.4376
1	32.2139	53.1092
0	45.9106	72.3502
1	32.2099	53.096
0	46.4402	72.3667
1	32.4039	53.0474
0	46.1051	72.2836
1	33.7713	53.0909
0	47.0003	72.3998
1	34.0174	53.1178
0	46.5227	72.4239
1	34.8118	53.1414
0	45.7605	72.2989
1	33.7746	53.1815
0	45.3505	72.3616
1	33.6952	53.0386
0	46.9663	72.4406
1	33.1166	53.1122
0	46.5759	72.3643
1	33.4904	53.0838
0	46.4278	72.3253
1	33.4667	53.2468
0	47.3292	72.479
1	35.1439	53.0484
0	47.0014	72.3982
1	34.8439	52.9658
0	47.4328	72.3422
1	36.4944	53.0512
0	46.9168	72.4163
1	35.958	53.0606
0	46.941	72.4052
1	36.8301	53.0567
0	47.5413	72.4097
1	35.5947	52.9693
0	48.2516	72.5555
1	34.3412	53.0271
0	49.0052	72.4261
1	34.3164	52.9981
0	50.1057	72.3479
1	33.9881	53.0243
0	50.1687	72.3175
1	34.3101	53.083
0	50.3281	72.3816
1	35.5186	52.9904
0	52.0603	72.4805
1	35.6724	53.0943
0	52.5266	72.4211
1	35.9154	53.0836
0	50.7363	72.4404
1	36.572	53.1624
0	52.9289	72.3928
1	36.2726	53.0483
0	53.3915	72.2984
1	35.2433	53.1991
0	55.7418	72.3932
1	36.3806	53.1103
0	56.103	72.4581
1	36.0043	53.1414
0	55.4082	72.4724
1	35.0895	52.9903
0	55.1095	72.3692
1	33.858	53.0328
0	55.3328	72.3504
1	34.0527	53.0065
0	56.5244	72.5154
1	34.3914	53.0039
0	56.8289	72.3347
1	34.9982	53.0183
0	55.0015	72.397
1	34.2389	52.9845
0	56.1433	72.307
1	34.4289	53.0284
0	56.266	72.475
1	33.3689	53.1111
0	56.392	72.4144
1	32.4813	53.0861
0	56.9442	72.3413
1	32.9788	53.0473
0	57.0047	72.3428
1	32.8228	53.0834
0	55.1175	72.3749
1	33.7718	53.0565
0	54.1568	72.373
1	33.1992	52.9982
0	53.1857	72.3745
1	33.2429	53.0247
0	50.9147	72.4032
1	33.1123	53.0485
0	50.9069	72.398
1	33.0858	53.0219
0	51.1315	72.3684
1	33.0846	53.0785
0	51.1363	72.3773
1	31.8528	52.9716
0	51.329	72.5124
1	31.1133	53.0215
0	51.7246	72.4512
1	31.029	52.9256
0	51.8426	72.6115
1	31.0943	52.9615
0	53.1084	72.3943
1	30.3036	53.0034
0	54.585	72.4386
1	30.3294	53.0577
0	54.0398	72.4632
1	29.2127	52.966
0	53.7885	72.4007
1	29.2336	52.9059
0	54.0565	72.2297
1	29.9187	52.999
0	52.1912	72.3162
1	30.665	53.0931
0	52.2322	72.4797
1	30.532	53.0358
0	51.3303	72.413
1	30.96	52.8993
0	51.0617	72.2703
1	30.1044	52.9431
0	51.7738	72.494
1	30.8239	53.0562
0	52.5745	72.3991
1	32.1074	52.9818
0	52.5249	72.3412
1	31.9006	53.0062
0	53.8508	72.3893
1	30.6747	52.9709
0	53.2828	72.2633
1	30.8242	52.9973
0	53.7361	72.4544
1	30.8476	53.0577
0	55.7324	72.5145
1	30.4025	53.0113
0	55.8438	72.4425
1	30.5069	53.0472
0	57.3359	72.4617
1	30.6664	53.0378
0	59.1151	72.3969
1	30.4435	52.9574
0	58.4042	72.539
1	30.1632	52.9732
0	59.5464	72.4869
1	30.1732	53.0132
0	59.1544	72.4254
1	31.0434	53.2371
0	57.6873	72.4674
1	30.5119	52.9884
0	55.1633	72.5759
1	30.6918	53.0654
0	54.6349	72.4579
1	30.1653	53.0463
0	54.3609	72.3524
1	30.5117	53.0033
0	56.7654	72.4568
1	30.6804	53.1804
0	56.6971	72.4942
1	29.9263	52.9972
0	56.0553	72.5484
1	29.8382	53.0245
0	55.674	72.4071
1	29.8284	53.1091
0	54.7497	72.4545
1	29.4796	52.9089
0	53.3288	72.2648
1	30.5495	53.0264
0	51.7328	72.3148
1	30.7534	52.9389
0	50.3565	72.3781
1	30.0563	53.1555
0	49.5726	72.4522
1	30.2087	53.0698
0	50.4506	72.4052
1	30.8008	53.1557
0	50.6355	72.5459
1	30.7875	53.1034
0	50.0004	72.257
1	32.7331	53.1033
0	50.7779	72.3501
1	33.0725	53.0019
0	51.3459	72.2756
1	34.3394	53.0754
0	51.3881	72.3441
1	33.1977	52.9344
0	52.5329	72.3989
1	32.445	52.9829
0	52.0766	72.3323
1	32.8093	53.0778
0	52.0537	72.2691
1	31.3895	53.1428
0	54.2585	72.3516
1	31.606	53.0276
0	55.3012	72.3821
1	31.5452	52.991
0	55.8996	72.4096
1	31.2185	52.9308
0	57.6226	72.4167
1	31.1259	52.9174
0	58.0642	72.4045
1	31.0031	53.0474
0	58.8666	72.3429
1	31.3402	52.9569
0	57.5573	72.3335
1	32.4947	53.11
0	58.4827	72.3165
1	32.8997	53.0657
0	60.0781	72.3433
1	33.3822	53.0201
0	61.7043	72.492
1	34.1629	53.0764
0	59.4854	72.4001
1	34.432	53.081
0	59.0662	72.4163
1	34.641	52.9957
0	59.8248	72.3851
1	35.707	52.997
0	62.5755	72.4048
1	36.5576	52.9855
0	63.5679	72.3763
1	35.4098	53.1375
0	65.2207	72.4052
1	35.7746	53.0893
0	64.2089	72.3824
1	35.6501	53.1029
0	62.7313	72.3465
1	35.4739	53.0425
0	61.8163	72.3327
1	36.4286	53.0283
0	62.1455	72.3611
1	36.3297	52.9592
0	61.1223	72.4646
1	37.823	53.0946
0	60.1883	72.3145
1	39.4206	53.152
0	58.7079	72.363
1	38.8593	53.0618
0	57.9851	72.5777
1	38.685	52.9113
0	57.8068	72.4687
1	38.9333	52.938
0	58.9805	72.4498
1	38.0271	53.0572
0	57.9671	72.5646
1	38.9078	53.0167
0	57.3093	72.4997
