# nm = 1000 nc = 100 len = 128 npart = 1 beta = 3
#part 	obs1 	obs2
0	0.67738	0.0116386
0	0.665981	0.0122004
0	0.637945	0.0117911
0	0.620629	0.0105526
0	0.668742	0.0133374
0	0.708065	0.0109008
0	0.725768	0.0132057
0	0.824298	0.0130239
0	0.803264	0.0140485
0	0.683801	0.0101806
0	0.786854	0.0126645
0	0.598658	0.0101161
0	0.554855	0.0142726
0	0.501757	0.0142102
0	0.468147	0.0113159
0	0.465765	0.0107293
0	0.497169	0.0112853
0	0.605941	0.0131459
0	0.633176	0.0114873
0	0.665127	0.0114347
0	0.540321	0.0115823
0	0.433627	0.0129805
0	0.484522	0.00792374
0	0.450487	0.0106715
0	0.456723	0.0122053
0	0.45575	0.0118574
0	0.436746	0.0122674
0	0.402516	0.0112928
0	0.381785	0.0137871
0	0.324507	0.0119402
0	0.392037	0.0123995
0	0.440489	0.0101644
0	0.547321	0.012063
0	0.568588	0.012846
0	0.620698	0.0110737
0	0.674635	0.0110118
0	0.585109	0.0115588
0	0.597885	0.0103481
0	0.579446	0.0105586
0	0.647508	0.0134276
0	0.722045	0.0129434
0	0.692782	0.0134845
0	0.584064	0.0118708
0	0.569142	0.0112823
0	0.591046	0.0113393
0	0.555692	0.00860441
0	0.700743	0.0130804
0	0.675218	0.0113126
0	0.76126	0.0100429
0	0.676886	0.0116435
0	0.628534	0.0116929
0	0.579809	0.0106778
0	0.52761	0.00994665
0	0.65799	0.0109333
0	0.786625	0.0129145
0	0.725301	0.0111889
0	0.588212	0.0110232
0	0.449836	0.0103906
0	0.57378	0.0120491
0	0.687163	0.0105434
0	0.606381	0.0131678
0	0.524442	0.0149099
0	0.519773	0.013934
0	0.457958	0.00949605
0	0.39497	0.00984378
0	0.438395	0.0133281
0	0.354402	0.0100183
0	0.362409	0.0126245
0	0.386747	0.0112826
0	0.369272	0.0141292
0	0.254972	0.0112533
0	0.234624	0.00962395
0	0.216766	0.0107206
0	0.287536	0.013358
0	0.399211	0.012
0	0.4969	0.0100967
0	0.433237	0.0120182
0	0.406944	0.0097554
0	0.464881	0.0116906
0	0.524669	0.0104206
0	0.478995	0.0110787
0	0.458571	0.0101944
0	0.461596	0.0113532
0	0.50089	0.0116537
0	0.456766	0.0107675
0	0.515928	0.00904296
0	0.469567	0.00985847
0	0.390305	0.0125642
0	0.413533	0.0124523
0	0.421385	0.0131172
0	0.412527	0.00918243
0	0.445748	0.0129408
0	0.309909	0.0129054
0	0.260045	0.01094
0	0.291019	0.0146572
0	0.186441	0.00925962
0	0.212709	0.0115686
0	0.260864	0.0124692
0	0.20996	0.010998
0	0.305005	0.0122656
0	0.306716	0.010397
0	0.341987	0.0126598
0	0.354738	0.0109719
0	0.292054	0.0130802
0	0.274078	0.0115589
0	0.232887	0.0140887
0	0.254159	0.0133357
0	0.213831	0.00955857
0	0.183156	0.0108199
0	0.153343	0.0125524
0	0.207047	0.0107605
0	0.256826	0.012549
0	0.329621	0.0136003
0	0.303235	0.0115814
0	0.402449	0.00958731
0	0.432988	0.0122452
0	0.481747	0.010639
0	0.409314	0.0151585
0	0.505078	0.0126012
0	0.635804	0.0133485
0	0.644243	0.013048
0	0.772163	0.00955221
0	0.844495	0.0118252
0	0.902863	0.0130664
0	1.1356	0.0155023
0	1.14008	0.0150018
0	1.01063	0.0147021
0	1.11083	0.0112545
0	0.898443	0.0144325
0	0.761631	0.0112427
0	0.61819	0.0108135
0	0.629821	0.0135538
0	0.602509	0.0117737
0	0.603327	0.0137386
0	0.49948	0.0112271
0	0.53567	0.0131173
0	0.386196	0.0115005
0	0.31304	0.0101077
0	0.273141	0.0117982
0	0.20053	0.0107301
0	0.208484	0.0114144
0	0.142197	0.00985419
0	0.141888	0.0113558
0	0.166523	0.0110604
0	0.177047	0.010995
0	0.18904	0.0112839
0	0.121818	0.00842395
0	0.156961	0.00977404
0	0.181008	0.0101228
0	0.167581	0.00943198
0	0.21118	0.0108059
0	0.281493	0.0125017
0	0.307797	0.0117111
0	0.173691	0.011675
0	0.225835	0.0107808
0	0.254663	0.00998901
0	0.201757	0.00895859
0	0.178538	0.00813005
0	0.216634	0.00826665
0	0.240377	0.010977
0	0.319497	0.0131664
0	0.26448	0.0117043
0	0.350353	0.0122288
0	0.219607	0.0116619
0	0.219894	0.0105422
0	0.321486	0.0143594
0	0.445202	0.0139503
0	0.350166	0.0122321
0	0.334071	0.0092087
0	0.400609	0.011855
0	0.353659	0.0102561
0	0.275166	0.0113606
0	0.24137	0.00940958
0	0.275687	0.0133294
0	0.327143	0.0128941
0	0.248298	0.0113575
0	0.194426	0.0145296
0	0.18766	0.011226
0	0.287879	0.010719
0	0.202808	0.00994006
0	0.250212	0.0106856
0	0.293353	0.0119764
0	0.300585	0.0120856
0	0.313308	0.0108623
0	0.216104	0.0111302
0	0.233091	0.00985708
0	0.257927	0.0125497
0	0.392097	0.0108374
0	0.39405	0.0127957
0	0.446901	0.0154277
0	0.439257	0.0121196
0	0.578333	0.0116028
0	0.730169	0.0116249
0	0.580933	0.0100957
0	0.554552	0.00938852
0	0.532004	0.0124115
0	0.547428	0.00985158
0	0.508608	0.0105142
0	0.407278	0.0112643
0	0.427198	0.0135024
0	0.297696	0.0121826
0	0.296101	0.0116916
0	0.203555	0.011323
0	0.20335	0.0109885
0	0.284849	0.0113785
0	0.339516	0.0106035
0	0.344011	0.0126485
0	0.464075	0.0136916
0	0.470944	0.0132424
0	0.531484	0.0111422
0	0.422107	0.0136908
0	0.348265	0.0128754
0	0.32908	0.0112309
0	0.340216	0.0120659
0	0.487961	0.0113782
0	0.528242	0.0126021
0	0.515327	0.0128048
0	0.587571	0.0113022
0	0.530565	0.0130806
0	0.531613	0.0133952
0	0.59246	0.0118589
0	0.625034	0.0138873
0	0.788353	0.0109458
0	0.802493	0.0104657
0	0.872562	0.00998026
0	0.788779	0.00970828
0	0.69705	0.0120843
0	0.70215	0.0115568
0	0.790106	0.0106044
0	0.777664	0.0131305
0	0.69778	0.0117433
0	0.681861	0.0151899
0	0.558671	0.0082363
0	0.610707	0.0116813
0	0.681524	0.0114354
0	0.630873	0.00943177
0	0.613467	0.0143686
0	0.738156	0.0118723
0	0.684275	0.0106142
0	0.481227	0.0111204
0	0.459719	0.0110823
0	0.6075	0.00897823
0	0.760352	0.0113939
0	0.742071	0.0125693
0	0.579494	0.0119188
0	0.574931	0.010409
0	0.514298	0.0127228
0	0.317397	0.0120849
0	0.314573	0.0120973
0	0.256215	0.0115788
0	0.38884	0.011142
0	0.415865	0.0115169
0	0.446833	0.0148502
0	0.376734	0.00998405
0	0.328964	0.0101427
0	0.398265	0.0126207
0	0.461416	0.0116615
0	0.682951	0.014616
0	0.520509	0.00903674
0	0.589739	0.0128164
0	0.604312	0.0114737
0	0.714408	0.0129991
0	0.659115	0.0122274
0	0.707274	0.0112373
0	0.593785	0.0114512
0	0.69799	0.013688
0	0.656823	0.0120871
0	0.599507	0.0086266
0	0.521871	0.0101536
0	0.446691	0.0122226
0	0.401862	0.0109684
0	0.385693	0.0119908
0	0.305189	0.00952369
0	0.310283	0.0121004
0	0.359789	0.0112211
0	0.347761	0.0108546
0	0.377117	0.0113746
0	0.427005	0.00982626
0	0.317785	0.00942173
0	0.292737	0.0127951
0	0.289286	0.0147364
0	0.309827	0.0103202
0	0.389967	0.00933224
0	0.317456	0.0148874
0	0.321809	0.0156423
0	0.264135	0.0109928
0	0.348187	0.0114638
0	0.253603	0.0105981
0	0.286676	0.0117993
0	0.319891	0.0141666
0	0.199612	0.0120926
0	0.163412	0.010185
0	0.18332	0.0126138
0	0.187611	0.0114432
0	0.16381	0.00973362
0	0.171152	0.00943289
0	0.175492	0.0108492
0	0.208191	0.00998393
0	0.205224	0.0104156
0	0.204987	0.0102594
0	0.251045	0.00962089
0	0.29817	0.0138606
0	0.243209	0.0110505
0	0.160164	0.0111993
0	0.209179	0.0126779
0	0.158502	0.0116813
0	0.157544	0.0106337
0	0.253099	0.0110708
0	0.300332	0.0114262
0	0.244492	0.0119956
0	0.167536	0.0107517
0	0.152431	0.0105299
0	0.117868	0.00917232
0	0.128468	0.0112113
0	0.0712479	0.0120493
0	0.0977943	0.00917874
0	0.139515	0.0106179
0	0.210668	0.012865
0	0.255716	0.00917224
0	0.283073	0.0126857
0	0.285373	0.00941866
0	0.215625	0.011169
0	0.176444	0.0121375
0	0.170068	0.0120063
0	0.116284	0.012654
0	0.157938	0.0124136
0	0.13598	0.00832401
0	0.158672	0.011246
0	0.176631	0.0103346
0	0.166786	0.0111757
0	0.154438	0.0101208
0	0.146926	0.0107463
0	0.145797	0.0102932
0	0.210449	0.0136623
0	0.205878	0.010067
0	0.188158	0.0111418
0	0.131301	0.0132266
0	0.145612	0.0130414
0	0.129306	0.0114137
0	0.129131	0.00997508
0	0.12473	0.0107764
0	0.13939	0.0122815
0	0.224713	0.0105324
0	0.236755	0.0106691
0	0.181581	0.0112699
0	0.170683	0.0101051
0	0.197546	0.00963089
0	0.118389	0.00968983
0	0.153254	0.0136086
0	0.226286	0.00995335
0	0.193351	0.011615
0	0.282729	0.00938146
0	0.309225	0.0112239
0	0.319966	0.0120002
0	0.287383	0.0104149
0	0.325891	0.0108087
0	0.435832	0.0121018
0	0.435705	0.0088634
0	0.411757	0.0132166
0	0.399715	0.00899577
0	0.319297	0.0103847
0	0.406852	0.0112589
0	0.380511	0.00811821
0	0.352614	0.0117567
0	0.324811	0.0120854
0	0.284998	0.0111796
0	0.241813	0.012037
0	0.238647	0.0125036
0	0.31199	0.0113177
0	0.218703	0.0136533
0	0.20306	0.0117895
0	0.185704	0.0127411
0	0.250096	0.0116968
0	0.224944	0.0122305
0	0.269974	0.0142183
0	0.168899	0.0104379
0	0.191439	0.0123496
0	0.226281	0.0136452
0	0.178421	0.0105511
0	0.264754	0.00944433
0	0.326379	0.0140569
0	0.391029	0.0111025
0	0.494207	0.009436
0	0.455593	0.010415
0	0.466502	0.0115613
0	0.433225	0.0103472
0	0.261809	0.0118728
0	0.304243	0.0119264
0	0.164898	0.0116112
0	0.260032	0.0113787
0	0.224555	0.0111385
0	0.377953	0.0148682
0	0.29644	0.0105988
0	0.288702	0.0117969
0	0.372712	0.012437
0	0.283055	0.0105166
0	0.246829	0.0117756
0	0.279042	0.0137063
0	0.2906	0.0127364
0	0.20601	0.00910664
0	0.169713	0.0123956
0	0.139153	0.00984166
0	0.0883484	0.00944832
0	0.151925	0.0107314
0	0.137939	0.0114096
0	0.13957	0.0115225
0	0.126508	0.00963444
0	0.162939	0.0120684
0	0.157808	0.0124476
0	0.194114	0.0100589
0	0.194884	0.0102444
0	0.235774	0.0121641
0	0.291126	0.0109411
0	0.278636	0.0144013
0	0.308711	0.0082649
0	0.334473	0.0130512
0	0.345768	0.0114436
0	0.369043	0.0121575
0	0.327086	0.0129618
0	0.269715	0.0151326
0	0.284928	0.0141369
0	0.370139	0.0128377
0	0.507019	0.00971921
0	0.398476	0.00886261
0	0.524101	0.0124944
0	0.467341	0.0112532
0	0.356165	0.0110221
0	0.425592	0.0108687
0	0.402527	0.012604
0	0.343284	0.0131561
0	0.502991	0.0124548
0	0.438522	0.0097184
0	0.41019	0.011894
0	0.536006	0.0133992
0	0.52164	0.0119939
0	0.475629	0.0116458
0	0.45567	0.00868137
0	0.345945	0.0115247
0	0.403337	0.0125113
0	0.456183	0.0128494
0	0.438721	0.0114063
0	0.398338	0.0130344
0	0.356871	0.0124923
0	0.339394	0.0111248
0	0.393691	0.0129875
0	0.433501	0.0114233
0	0.435507	0.0112171
0	0.513859	0.0122371
0	0.299675	0.0128066
0	0.346824	0.0102383
0	0.337891	0.0125839
0	0.321308	0.010806
0	0.435262	0.0110609
0	0.424507	0.0108728
0	0.403964	0.010205
0	0.426339	0.0129863
0	0.298071	0.0123547
0	0.382663	0.0152971
0	0.391372	0.0144665
0	0.418734	0.00938313
0	0.387991	0.0118996
0	0.508862	0.0102408
0	0.558956	0.0103378
0	0.597819	0.0119744
0	0.618787	0.0109918
0	0.650292	0.0123274
0	0.617151	0.0124959
0	0.586457	0.0124051
0	0.50287	0.0120054
0	0.553281	0.0115027
0	0.68388	0.0148269
0	0.613301	0.0117888
0	0.458357	0.0117023
0	0.493721	0.0105273
0	0.457101	0.0113898
0	0.401572	0.0106479
0	0.488128	0.01019
0	0.491197	0.0117658
0	0.474158	0.0109763
0	0.546348	0.0105117
0	0.616412	0.0104582
0	0.655536	0.0119374
0	0.473971	0.0102952
0	0.563731	0.0120787
0	0.527643	0.0117886
0	0.520614	0.0122722
0	0.354263	0.0106924
0	0.421447	0.013659
0	0.470764	0.00942282
0	0.590848	0.0102768
0	0.577738	0.0117171
0	0.642119	0.0113516
0	0.637157	0.0102317
0	0.651216	0.0128838
0	0.775935	0.010102
0	0.784474	0.0103296
0	0.696686	0.0106745
0	0.713686	0.0128423
0	0.552968	0.0104773
0	0.496679	0.012474
0	0.389577	0.01373
0	0.53672	0.0125359
0	0.685379	0.0110944
0	0.61546	0.00850671
0	0.449783	0.00906415
0	0.516449	0.0101179
0	0.588569	0.00900499
0	0.62627	0.0111009
0	0.668674	0.0146914
0	0.600574	0.0121863
0	0.557994	0.0141812
0	0.537704	0.0132586
0	0.47597	0.0104644
0	0.445527	0.0122595
0	0.264894	0.0117759
0	0.238047	0.00848896
0	0.356084	0.0121061
0	0.36493	0.0125466
0	0.482996	0.0125247
0	0.325564	0.0115024
0	0.372898	0.0122714
0	0.364153	0.0101034
0	0.459792	0.0122507
0	0.480654	0.012839
0	0.437439	0.0115395
0	0.455078	0.0135345
0	0.422341	0.0108511
0	0.309286	0.0103301
0	0.381007	0.0117131
0	0.361104	0.0110005
0	0.26818	0.0144268
0	0.302811	0.0127983
0	0.251209	0.0122912
0	0.251916	0.00919757
0	0.201891	0.00851767
0	0.193609	0.0135479
0	0.226201	0.0136254
0	0.217598	0.010621
0	0.171291	0.0130684
0	0.192177	0.011421
0	0.241525	0.0134785
0	0.244644	0.0108374
0	0.23747	0.0117455
0	0.270132	0.0122297
0	0.22263	0.0124635
0	0.208403	0.0088565
0	0.290917	0.0110805
0	0.23942	0.0140627
0	0.311844	0.0121006
0	0.267199	0.0119556
0	0.313847	0.0134652
0	0.285128	0.00974228
0	0.284054	0.0112679
0	0.261507	0.0140784
0	0.205881	0.0112003
0	0.101712	0.0095214
0	0.155919	0.0122359
0	0.158326	0.0107956
0	0.191436	0.0100177
0	0.127215	0.00985503
0	0.121004	0.0075619
0	0.195445	0.00953395
0	0.223356	0.0110939
0	0.214901	0.0146084
0	0.227928	0.00846677
0	0.199702	0.0130507
0	0.211702	0.0121412
0	0.1983	0.0120692
0	0.202929	0.0133176
0	0.218817	0.0126633
0	0.171702	0.0132188
0	0.198495	0.0126389
0	0.168651	0.0105904
0	0.126462	0.0138302
0	0.222374	0.0139882
0	0.192306	0.0115165
0	0.247966	0.0118783
0	0.331974	0.012197
0	0.317694	0.0123985
0	0.359267	0.0104775
0	0.305494	0.0137769
0	0.213547	0.0129196
0	0.220473	0.0130859
0	0.280803	0.0115635
0	0.325772	0.0119234
0	0.26118	0.0126919
0	0.263586	0.0158331
0	0.295636	0.0103835
0	0.222651	0.0134402
0	0.192074	0.0112286
0	0.224241	0.0110127
0	0.197256	0.0135208
0	0.148226	0.0102373
0	0.188501	0.0113333
0	0.126256	0.0124019
0	0.14053	0.0105099
0	0.160258	0.0128627
0	0.0762527	0.00980513
0	0.083975	0.0128007
0	0.0876024	0.0112909
0	0.0616035	0.00971672
0	0.0559796	0.0088717
0	0.118974	0.0106029
0	0.124164	0.00759997
0	0.169029	0.011885
0	0.152696	0.0107836
0	0.100209	0.0115347
0	0.0887841	0.0106095
0	0.0716451	0.0105909
0	0.151432	0.0102909
0	0.15157	0.0136522
0	0.170102	0.0098864
0	0.191203	0.0102836
0	0.209951	0.0112253
0	0.198027	0.012635
0	0.178556	0.0110042
0	0.267452	0.0128755
