# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.447
#energy 	magnetization 	acceptance
-1.48	-0.72	0.1502
-1.04	-0.4	0.1804
-1.76	-0.94	0.1543
-1.24	-0.76	0.1563
-1.36	-0.7	0.1525
-1.44	-0.84	0.1935
-1.36	-0.74	0.1901
-1.2	-0.38	0.135
-1.48	-0.84	0.1551
-1.76	-0.94	0.1467
-1.48	0.68	0.2109
-1.12	0.46	0.1503
-1.32	0.68	0.1665
-1.76	0.94	0.1607
-1.68	0.9	0.1286
-1.52	0.84	0.1701
-1.32	0.74	0.1759
-1.56	0.82	0.176
-1.64	0.86	0.2096
-1.44	0.72	0.1723
-1.68	0.92	0.1816
-1.28	0.68	0.1758
-1.4	0.62	0.1363
-1.6	0.9	0.1628
-1.76	0.94	0.1694
-1.12	0.38	0.1752
-1.4	0.7	0.1462
-1.72	0.92	0.1315
-1.56	0.84	0.1472
-2	1	0.1338
-1.16	0.5	0.1455
-1.68	0.9	0.2358
-1.64	0.88	0.1743
-1.4	0.8	0.156
-1.84	0.96	0.1366
-1.12	0.26	0.1899
-1.4	-0.66	0.2598
-1.36	-0.66	0.1416
-1.56	-0.76	0.1355
-1.84	-0.96	0.1574
-1.32	0.26	0.1693
-1.08	0.1	0.2176
-1.68	0.9	0.181
-1.32	0.5	0.1482
-1.12	0.48	0.2103
-1.48	0.8	0.1414
-1.72	0.92	0.125
-1.36	0.76	0.1778
-1.48	0.78	0.1415
-1.52	0.84	0.1489
-1.6	0.88	0.1442
-1.28	0.66	0.1329
-1.36	0.54	0.148
-1.2	0.58	0.2132
-1.68	0.9	0.1422
-1.48	0.82	0.1328
-1.72	0.92	0.1485
-1.48	0.76	0.1476
-1	0.56	0.1532
-1.48	0.86	0.1153
-1.76	0.94	0.1148
-1.24	0.64	0.1603
-1.6	0.86	0.1955
-1.88	-0.96	0.2057
-1.56	-0.86	0.1627
-1.6	-0.9	0.1684
-1.36	-0.82	0.1556
-1.4	-0.68	0.1591
-1.36	-0.78	0.1249
-1.84	-0.96	0.1429
-1.52	-0.78	0.1879
-1.2	-0.72	0.1481
-1.44	0.74	0.2079
-1.68	0.92	0.2001
-1.4	0.76	0.1458
-1.6	0.76	0.2076
-1.36	0.8	0.196
-1.4	0.78	0.1483
-1.4	0.74	0.1596
-1.6	0.88	0.1397
-1.48	0.82	0.1221
-1.68	0.88	0.1329
-1.6	0.86	0.1211
-1.36	0.82	0.137
-1.84	0.96	0.1281
-1.28	0.76	0.1296
-1.68	0.92	0.155
-1.84	0.96	0.1216
-1.36	0.24	0.1646
-1.76	0.92	0.1518
-1.48	0.82	0.1165
-1.12	0.7	0.1708
-1.84	0.96	0.1311
-1.44	0.74	0.1343
-1.08	0.66	0.2716
-1.24	0.74	0.1114
-1.6	0.86	0.1336
-1.92	0.98	0.1432
-1.84	0.96	0.1409
-1.8	0.94	0.1667
-1.8	0.9	0.1522
-1.12	-0.28	0.1707
-1.28	0.7	0.1659
-1.72	0.92	0.1391
-1.44	0.8	0.1574
-0.88	0.62	0.1289
-1.76	0.94	0.1396
-1.68	0.9	0.1108
-1.92	0.98	0.2112
-1.16	0.72	0.1021
-1.24	-0.38	0.1913
-1.76	0.92	0.2117
-1.12	0.06	0.1929
-1.52	0.76	0.1737
-1.84	0.96	0.1244
-1.36	0.74	0.1971
-1.4	0.82	0.1264
-1.52	0.84	0.1437
-1.68	-0.9	0.2267
-1.08	-0.28	0.1917
-1.92	-0.98	0.1433
-1.76	-0.94	0.141
-1	-0.64	0.1457
-1.6	-0.88	0.2204
-1.48	-0.86	0.1331
-1.24	-0.74	0.1406
-1.4	-0.82	0.2016
-1.76	0.92	0.2535
-1.76	0.92	0.1524
-1.72	0.92	0.1254
-1.64	0.9	0.1495
-1.52	0.82	0.1492
-1.32	0.76	0.1655
-1.84	0.96	0.155
-1.24	0.7	0.1243
-1.28	0.74	0.1672
-1.44	0.8	0.1063
-1.52	0.74	0.1653
-1.64	0.9	0.1286
-1.72	0.92	0.1491
-1.68	0.92	0.1176
-1.6	0.84	0.1326
-1.36	0.82	0.1333
-1.2	-0.1	0.1694
-1.64	0.88	0.1759
-1.6	0.88	0.126
-1.6	0.9	0.1085
-1.48	0.76	0.1787
-1.44	0.72	0.1738
-1.08	0.64	0.1382
-1.64	0.88	0.1744
-1.08	-0.52	0.1916
-1.32	-0.46	0.2569
-1.56	-0.84	0.1931
-1.6	-0.88	0.1938
