# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.462
#energy 	magnetization 	acceptance
-1.12	0.26	0.1467
-1.64	0.88	0.1197
-1.6	0.86	0.1311
-1.6	0.84	0.1281
-1.72	0.92	0.1054
-2	1	0.1664
-1.72	0.9	0.0933
-1.52	0.52	0.0921
-1.64	0.9	0.1275
-1.64	0.88	0.1263
-1.6	0.88	0.116
-1.88	0.96	0.1198
-1.92	0.98	0.1419
-1.04	0.44	0.1395
-1.56	0.88	0.1768
-1.68	0.86	0.1273
-1.48	0.8	0.1247
-1.48	0.64	0.1098
-1.12	0.34	0.1999
-1.12	0.36	0.1563
-1.76	0.94	0.1447
-1.04	0.6	0.1247
-1.64	0.88	0.1242
-1.52	0.86	0.1223
-1.6	0.88	0.1163
-1.44	0.7	0.1343
-1.72	0.92	0.1527
-1.92	0.98	0.1089
-1.72	0.92	0.1193
-1.64	0.9	0.0985
-1.36	0.72	0.1029
-1.76	0.9	0.1165
-1.44	0.84	0.0995
-1.28	0.7	0.1621
-1.76	0.94	0.1086
-1.64	0.88	0.0993
-1.72	0.92	0.0924
-1.56	0.88	0.094
-1.72	0.9	0.1189
-1.2	0.52	0.1185
-1.68	0.9	0.1445
-1.68	0.88	0.1031
-1.68	0.92	0.1082
-1.4	0.78	0.1855
-1.52	0.82	0.1526
-1.6	0.9	0.1022
-1.52	0.84	0.1271
-1.2	0.62	0.1485
-1.6	0.86	0.1246
-1	0.26	0.1616
-1.08	-0.58	0.2026
-1.88	-0.96	0.1069
-1.48	-0.72	0.1362
-1.88	-0.96	0.1478
-1.76	-0.9	0.1395
-1.76	-0.94	0.1412
-1.68	-0.9	0.1234
-1.68	-0.92	0.1305
-1.48	-0.86	0.1405
-1.16	-0.2	0.1345
-1.84	-0.96	0.1496
-1.76	-0.88	0.1234
-1.44	-0.8	0.1086
-1.36	-0.8	0.1338
-1.92	-0.98	0.1489
-1.56	-0.84	0.1031
-2	-1	0.1318
-1.44	-0.72	0.1114
-1.72	-0.92	0.1082
-1.36	-0.64	0.1072
-1.24	-0.74	0.1119
-1.44	-0.82	0.134
