# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.489
#energy 	magnetization 	acceptance
-1.68	-0.92	0.1067
-1.76	-0.92	0.0916
-1.76	-0.92	0.1
-1.92	-0.98	0.0739
-1.92	-0.98	0.0934
-1.76	-0.94	0.086
-1.92	-0.98	0.097
-1.68	-0.9	0.0922
-1.88	-0.96	0.0745
-1.64	-0.86	0.1011
-1.76	-0.94	0.0894
-1.64	-0.9	0.1052
-1.48	-0.68	0.0745
-1.56	-0.82	0.0941
-1.72	-0.92	0.0993
-1.4	-0.8	0.1074
-1.84	-0.96	0.1038
-2	-1	0.0784
-1.8	-0.94	0.0901
-1.76	-0.92	0.0705
-1.84	-0.96	0.0784
-1.44	-0.6	0.0938
-1.92	-0.98	0.0925
-1.28	-0.5	0.0958
-1.64	-0.9	0.125
-1.72	-0.92	0.0853
-1.92	-0.98	0.0875
-2	-1	0.0671
-1.68	-0.92	0.1066
-1.48	-0.84	0.0974
-1.72	-0.9	0.0853
-1.64	-0.9	0.0792
-1.52	-0.84	0.0695
-1.44	-0.82	0.0871
-1.52	-0.82	0.0742
-1.56	-0.88	0.1015
-1.68	-0.9	0.0797
-1.88	-0.96	0.0849
-1.8	-0.94	0.0909
-1.72	-0.9	0.075
-1.92	-0.98	0.0856
-1.8	-0.94	0.0804
-1.8	-0.94	0.1034
-1.4	-0.82	0.0984
-1.8	-0.94	0.098
-1.4	-0.74	0.0804
-1.52	-0.86	0.1038
-1.64	-0.86	0.0836
-1.92	-0.98	0.1044
-1.56	-0.88	0.1429
-1.8	-0.94	0.0927
-1.72	-0.92	0.0799
-1.6	-0.84	0.1032
-1.6	-0.88	0.1036
-1.8	-0.94	0.1161
-1.92	-0.98	0.0888
-1.52	-0.82	0.103
-1.84	-0.96	0.1023
-1.92	-0.98	0.0997
-1.84	-0.96	0.0937
-1.32	-0.62	0.0827
-1.92	-0.98	0.125
-1.8	-0.94	0.0858
-1.64	-0.88	0.0613
-1.64	-0.88	0.0826
-1.8	-0.92	0.118
-1.76	-0.9	0.0795
-1.92	-0.98	0.0762
-1.76	-0.92	0.0857
-1.6	-0.84	0.088
-1.8	-0.94	0.0997
-1.28	-0.74	0.0892
-1.72	-0.9	0.125
-1.84	-0.96	0.0781
-1.68	-0.88	0.0838
-1.92	-0.98	0.1059
-1.92	-0.98	0.0752
-1.76	-0.92	0.1047
-1.92	-0.98	0.0715
-1.84	-0.96	0.0775
-1.72	-0.9	0.0709
-1.76	-0.94	0.0702
-1.92	-0.98	0.0666
-1.56	-0.86	0.076
-1.4	-0.78	0.1154
-1.52	-0.86	0.0852
-1.52	-0.74	0.0872
-1.92	-0.98	0.0952
-1.72	-0.9	0.107
-1.76	-0.9	0.0856
-1.72	-0.9	0.0904
-1.4	-0.8	0.0733
-1.76	-0.94	0.0963
-1.68	-0.9	0.075
-1.92	-0.98	0.086
-1.68	-0.9	0.0782
-1.8	-0.92	0.0643
-1.6	-0.9	0.0873
-1.68	-0.9	0.126
-1.76	-0.92	0.1103
-1.72	-0.92	0.1344
-1.92	-0.98	0.0897
-1.76	-0.94	0.095
-1.68	-0.92	0.0875
-1.92	-0.98	0.0859
-1.76	-0.94	0.0728
-1.68	-0.9	0.0752
-1.76	-0.94	0.0816
-1.68	-0.92	0.0819
-1.64	-0.9	0.1053
-1.84	-0.96	0.0871
-1.44	-0.84	0.0976
-1.68	-0.9	0.0833
-1.68	-0.92	0.0825
-1.24	-0.78	0.0897
-1.44	-0.8	0.1021
-1.68	-0.92	0.0714
-1.8	-0.92	0.0768
-1.8	-0.9	0.0917
-1.76	-0.94	0.0856
-1.68	-0.9	0.0696
-1.76	-0.9	0.0938
-1.56	-0.82	0.113
-1.6	-0.88	0.0851
-1.76	-0.94	0.0915
-1.72	-0.88	0.1009
-1.44	-0.8	0.092
-1.92	-0.98	0.0917
-1.4	-0.78	0.0782
-1.6	-0.88	0.0931
-1.4	-0.72	0.0872
-1.92	-0.98	0.0833
-1.6	-0.9	0.0794
-1.8	-0.94	0.081
-1.68	-0.92	0.0975
-1.84	-0.96	0.1078
-1.76	-0.92	0.0694
-1.88	-0.96	0.0838
-1.76	-0.9	0.0849
-1.72	-0.92	0.0919
-1.76	-0.94	0.0835
-1.72	-0.92	0.0921
-1.8	-0.94	0.0825
-1.76	-0.94	0.0986
-1.48	-0.84	0.0847
-1.84	-0.94	0.1077
-1.52	-0.82	0.0938
-1.92	-0.98	0.114
-1.56	-0.88	0.0821
-1.72	-0.92	0.0818
-1.92	-0.98	0.0705
-1.92	-0.98	0.1074
-1.8	-0.94	0.0714
-1.84	-0.96	0.1269
-1.6	-0.9	0.0749
-1.72	-0.9	0.076
-2	-1	0.0861
-1.92	-0.98	0.0695
-1.8	-0.94	0.082
-1.72	-0.9	0.1026
-1.72	-0.92	0.0793
-1.8	-0.94	0.0801
-1.8	-0.94	0.097
-1.68	-0.9	0.0782
-1.68	-0.9	0.0886
-1.68	-0.92	0.0739
-1.92	-0.98	0.0827
-1.56	-0.82	0.1364
-1.64	-0.86	0.0944
-1.88	-0.96	0.0861
-1.84	-0.96	0.091
-1.76	-0.92	0.0884
-1.44	-0.64	0.1036
-1.52	-0.7	0.1061
-1.72	-0.9	0.0924
-2	-1	0.0723
-1.76	-0.94	0.0669
-2	-1	0.0713
-1.8	-0.94	0.0909
-1.84	-0.94	0.0738
-1.44	-0.72	0.0787
-1.84	-0.92	0.0822
-1.88	-0.96	0.0902
-1.56	-0.8	0.0924
-1.76	-0.92	0.0718
-1.64	-0.84	0.128
-1.84	-0.96	0.124
-1.92	-0.98	0.0959
-1.84	-0.96	0.0809
-1.84	-0.96	0.0894
-1.44	-0.76	0.111
-1.76	-0.94	0.0865
-1.84	-0.96	0.0917
-1.92	-0.98	0.0859
-1.4	-0.54	0.1104
-1.64	-0.88	0.1073
-1.6	-0.84	0.1058
-1.84	-0.96	0.081
-1.84	-0.96	0.1032
-1.48	-0.76	0.12
-1.76	-0.94	0.0987
-1.8	-0.94	0.0722
-1.68	-0.9	0.069
-1.52	-0.82	0.0938
-1.72	-0.92	0.0647
-1.84	-0.96	0.0856
-1.92	-0.98	0.0755
-1.44	-0.82	0.0834
-1.64	-0.88	0.0829
-1.88	-0.96	0.149
-1.32	-0.76	0.0832
-1.84	-0.96	0.0922
-1.72	-0.88	0.0738
-1.92	-0.98	0.0699
-1.52	-0.8	0.0755
-1.56	-0.88	0.0886
-1.92	-0.98	0.0935
-1.84	-0.96	0.0759
-1.52	-0.74	0.0901
-1.44	-0.82	0.0898
-1.76	-0.92	0.0761
-1.76	-0.9	0.1121
-1.56	-0.86	0.0742
-1.72	-0.88	0.0873
-1.68	-0.88	0.072
-1.92	-0.98	0.0699
-1.8	-0.92	0.0681
-1.92	-0.98	0.0925
-1.36	-0.82	0.0932
-1.56	-0.86	0.1144
-1.92	-0.98	0.0784
-1.76	-0.92	0.1121
-1.76	-0.94	0.0983
-1.44	-0.82	0.1102
-1.56	-0.8	0.0763
-1.76	-0.94	0.0795
-1.92	-0.98	0.1024
-1.92	-0.98	0.104
-1.84	-0.96	0.0807
-1.84	-0.96	0.091
-1.68	-0.88	0.092
-1.92	-0.98	0.0843
-1.8	-0.92	0.0819
-1.92	-0.98	0.0827
-2	-1	0.0775
-1.68	-0.92	0.0834
-1.68	-0.88	0.101
-1.76	-0.94	0.0883
-1.64	-0.88	0.0695
-1.52	-0.86	0.0821
-1.72	-0.92	0.1025
-1.84	-0.96	0.0728
-1.76	-0.94	0.0983
-2	-1	0.0653
