# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.435
#energy 	magnetization 	acceptance
-1.2	-0.46	0.175
-1.2	-0.68	0.2257
-1.52	-0.88	0.151
-1.68	-0.92	0.2114
-2	-1	0.166
-1.56	-0.68	0.1942
-1.76	-0.94	0.2285
-1.64	-0.86	0.1584
-1.56	-0.84	0.2029
-1.72	-0.92	0.181
-1.8	-0.94	0.1365
-1.32	-0.6	0.1781
-1.2	-0.5	0.2315
-1.76	-0.94	0.154
-1.6	-0.76	0.1745
-1.72	-0.92	0.1882
-1.12	-0.4	0.1982
-1.36	0.7	0.2787
-1.4	0.68	0.2359
-1.08	-0.5	0.2387
-1.4	0.64	0.2171
-1.52	0.84	0.234
-1.92	0.98	0.1779
-1.64	0.86	0.1618
-1.48	0.8	0.1727
-1.6	0.82	0.1751
-1.68	0.88	0.1365
-1.68	0.92	0.1456
-1.52	0.86	0.1519
-1.56	0.82	0.1598
-1.56	0.86	0.1588
-1.32	-0.7	0.27
-1.24	0.66	0.2272
-1.44	-0.66	0.215
-1.68	-0.92	0.1389
-1.52	0.84	0.176
-1.52	0.84	0.1474
-1.16	0.56	0.1582
-1.56	0.84	0.1668
-1.28	-0.44	0.1958
-1.72	-0.92	0.2154
-1.56	-0.86	0.1307
-1.68	-0.92	0.1533
-1.68	-0.92	0.176
-1.16	-0.38	0.1745
-1.4	-0.8	0.1867
-1.76	0.92	0.2158
-1.04	0.6	0.1354
-1.48	0.84	0.1844
-1.44	0.72	0.233
-1.64	0.88	0.1494
-1.48	0.72	0.1486
-1.2	0.72	0.1886
-1.44	0.82	0.1979
-1.56	0.88	0.1605
-1.6	0.86	0.1491
-1.56	0.86	0.1436
-1.52	0.78	0.1448
-1.32	0.72	0.1887
-1.28	0.74	0.1393
-1.44	0.78	0.18
-1.52	0.84	0.1623
-1.36	0.68	0.2084
-0.8	0.08	0.2454
-1.08	-0.32	0.2994
-1.48	-0.86	0.2333
-1.8	-0.94	0.1862
-0.96	0.02	0.1626
-1.48	-0.8	0.2139
-1.44	-0.86	0.1813
-1.4	-0.84	0.1175
-1.28	-0.62	0.1547
-1.92	0.98	0.2464
-1	0.6	0.2429
-1.32	0.72	0.2584
-1.52	0.82	0.1691
-1.84	0.96	0.1593
-1	-0.24	0.188
-2	1	0.196
-1	0.38	0.2075
-1.92	-0.98	0.2264
-0.92	0.18	0.1912
-1.68	0.92	0.2403
-1.68	0.88	0.1754
-1.56	0.86	0.1279
-1.04	0.46	0.181
-1.6	0.82	0.212
-1.2	0.58	0.1602
-1.64	0.88	0.2105
-1.48	0.84	0.2174
-1.04	-0.48	0.2244
-1.84	-0.96	0.2204
-1.6	-0.84	0.1462
-1.56	-0.84	0.1566
-1.64	-0.9	0.1883
-1.8	-0.94	0.1904
-1.44	-0.84	0.1701
-0.92	0.58	0.2935
-1.28	0.78	0.1532
-1.52	0.82	0.1702
-0.92	0.34	0.2144
-1.2	0.7	0.2944
-1.24	0.58	0.1816
-1.52	0.72	0.1509
-1.52	0.88	0.219
-1.52	0.82	0.1795
-1.28	0.74	0.1872
-1.64	0.9	0.2534
-0.8	0.28	0.2023
-1.52	0.86	0.1903
-1.08	-0.14	0.2194
-1.44	-0.74	0.1716
-1.48	-0.82	0.1718
-1.28	-0.66	0.1936
-1.56	-0.84	0.1817
-1.04	-0.3	0.1881
-1.52	-0.84	0.1895
-1.56	-0.86	0.1575
-1.24	-0.62	0.1532
-1.36	-0.82	0.1906
-1.44	-0.8	0.1905
-1.52	-0.86	0.1697
-1.92	-0.98	0.207
-1.68	-0.9	0.151
-1.4	-0.8	0.1547
-1.56	-0.84	0.2306
-1.88	0.96	0.1872
-1.44	0.84	0.1432
-1.6	0.86	0.1663
-1.56	0.86	0.1956
-1.56	0.86	0.1456
-1.4	0.84	0.1731
-0.96	0.54	0.2287
