# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.456
#energy 	magnetization 	acceptance
-1.04	0.36	0.2146
-1.64	0.9	0.1839
-1.16	0.66	0.1394
-1.76	0.92	0.1371
-1.48	0.84	0.1594
-1.52	0.8	0.145
-1.36	0.64	0.125
-1.52	0.84	0.1574
-1.44	0.78	0.1377
-1.6	0.8	0.1293
-1.8	0.94	0.1099
-1.52	0.8	0.1005
-1.52	0.86	0.1159
-1.68	0.92	0.1501
-1.48	0.7	0.1209
-1.44	0.78	0.1372
-1.6	0.84	0.1163
-1.28	0.76	0.1318
-1.6	0.88	0.1408
-1.56	0.86	0.1357
-1.64	0.9	0.1226
-1.52	0.88	0.1425
-1.48	0.76	0.1364
-1.92	0.98	0.1189
-1.52	0.84	0.1317
-1.84	0.94	0.1067
-1.68	0.88	0.2533
-1.44	0.78	0.1137
-1.6	0.84	0.1401
-0.92	-0.04	0.2128
-1.36	-0.72	0.2288
-1.44	-0.82	0.1289
-1.52	-0.76	0.1583
-1.84	-0.96	0.102
-1.68	-0.92	0.109
-1.72	-0.82	0.1571
-1.44	-0.78	0.1374
-1.76	-0.94	0.1642
-1.56	-0.86	0.148
-1.68	-0.92	0.1527
-1.52	-0.8	0.1282
-1.64	-0.9	0.1037
-1.68	-0.88	0.1783
-1.84	-0.96	0.1062
-1.44	-0.86	0.1459
-1.4	-0.82	0.1386
-1.24	-0.7	0.1628
-1.68	-0.88	0.1447
-1.56	-0.88	0.1574
-1.56	-0.88	0.141
-1.84	-0.96	0.1398
-1.72	-0.92	0.091
-1.12	-0.58	0.1455
-1.84	-0.94	0.105
-1.68	-0.9	0.1232
-1.92	-0.98	0.124
-1.6	-0.8	0.1003
-1.92	0.98	0.1833
-1.76	0.92	0.1609
-1.76	0.94	0.1341
-1.36	-0.72	0.2049
-1.76	-0.94	0.1099
-1.28	-0.72	0.1101
-1.28	-0.74	0.1539
-1.4	-0.78	0.1226
-1.48	-0.76	0.1401
-1.32	-0.64	0.1512
-1.52	-0.82	0.1403
-1.76	-0.94	0.111
-1.68	-0.9	0.1562
-1.52	-0.68	0.1257
-1.28	-0.66	0.1511
-1.8	-0.94	0.1452
-1.2	-0.44	0.1571
-1.68	-0.92	0.1222
-1.08	0.54	0.1781
-1.6	0.86	0.1328
-1.68	0.9	0.1178
-1.4	0.76	0.1325
-1.6	0.84	0.1284
-1.68	0.9	0.1163
-1.64	0.9	0.0882
-1.4	0.82	0.1254
-1.08	0.46	0.135
-1.52	0.78	0.1706
-1.76	0.94	0.1444
-1.68	0.88	0.1101
-1.2	0.52	0.187
-1.92	0.98	0.1373
-1.92	0.98	0.1166
-1.84	0.96	0.1033
-0.72	0.06	0.2603
-1.28	0.68	0.1377
-1.64	0.9	0.1125
-1.36	-0.74	0.2684
-1.92	-0.98	0.1516
-1.24	-0.44	0.1159
-1.44	-0.84	0.139
-1.8	-0.94	0.1303
-1.72	-0.92	0.0913
-1.84	-0.96	0.1094
-1.64	-0.88	0.126
-1.8	-0.94	0.1079
-1.6	-0.88	0.1313
-1.76	-0.94	0.1679
-1.16	-0.42	0.13
-1.2	0.68	0.1981
-1.92	0.98	0.1209
-1.52	0.86	0.1292
-1.2	0.54	0.1458
-1.68	-0.9	0.1988
-1.68	-0.9	0.145
-1.72	-0.92	0.1261
-1.68	-0.84	0.1312
-1.68	-0.9	0.0975
-1.72	-0.86	0.1282
-1.48	-0.84	0.1297
-1.84	-0.96	0.119
-1.52	-0.86	0.1637
-1.36	-0.62	0.146
-1.64	-0.9	0.1704
-1.08	-0.46	0.1138
-1.28	-0.78	0.1732
-1.68	-0.92	0.1333
-1.64	-0.9	0.2185
-1.6	-0.88	0.1269
-1.84	-0.96	0.1158
-1.2	-0.58	0.1217
-1.72	0.92	0.1813
-1.72	0.88	0.1074
-1.68	0.92	0.1278
-1.48	0.74	0.1361
-1.4	0.78	0.1522
-1.84	0.96	0.1203
-1.76	0.94	0.1083
-1.6	0.9	0.1206
-1.76	0.9	0.105
-1.56	0.7	0.127
-1.28	0.72	0.1129
-1.6	0.88	0.1484
-1.56	0.86	0.1297
-2	1	0.1433
-1.6	0.86	0.1339
-1.76	0.92	0.1349
-1.36	0.66	0.1285
