# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.461
#energy 	magnetization 	acceptance
-1.84	0.96	0.0925
-1.48	0.86	0.1221
-1.44	0.72	0.1351
-1.8	0.94	0.1251
-1.64	0.86	0.1246
-1.32	0.66	0.1468
-1.64	0.82	0.125
-1.24	0.76	0.1641
-1.28	0.56	0.1334
-1.44	0.72	0.1746
-1.28	0.66	0.0953
-1.64	0.88	0.1343
-1.84	0.96	0.1064
-1.68	0.88	0.1268
-1.44	0.82	0.1331
-1.16	0.6	0.1315
-1.8	0.94	0.1799
-1.36	0.76	0.1141
-1.68	0.86	0.1223
-1.4	0.76	0.1237
-1.84	0.96	0.1042
-1.32	0.76	0.1446
-1.68	0.92	0.0988
-1.16	0.7	0.1645
-1.36	0.64	0.1219
-1.76	0.94	0.1463
-0.92	0.54	0.128
-1.44	0.78	0.1782
-1.36	0.72	0.1619
-1.92	0.98	0.1223
-1.56	0.86	0.0936
-1.24	-0.38	0.1966
-1.56	0.84	0.2095
-1.92	0.98	0.1645
-1.4	0.82	0.117
-1.64	0.9	0.1094
-1.64	0.86	0.1488
-1.72	0.9	0.1166
-1.84	0.96	0.1145
-1.72	0.92	0.1138
-1.4	0.62	0.2481
-0.92	0.3	0.201
-1.36	-0.72	0.2265
-1.68	-0.9	0.1469
-1.84	-0.96	0.1403
-1.48	-0.8	0.124
-1.72	-0.9	0.1667
-1.68	-0.88	0.1157
-1.28	0.66	0.1759
-1.6	0.9	0.1172
-1.56	0.76	0.1295
-1.84	0.96	0.0924
-1.12	0.38	0.1163
-1.88	0.96	0.1191
-1.6	0.88	0.0904
-1.64	0.88	0.1758
-1.16	0.44	0.1614
-1.76	0.94	0.1169
-1.48	0.86	0.09
-1.64	0.9	0.1262
-1.6	0.84	0.1157
-1.72	0.9	0.1611
-1.32	0.8	0.1557
-1.48	0.84	0.1268
-1.28	0.64	0.1374
-1.48	0.86	0.1317
-1.6	0.86	0.1102
-1.6	0.86	0.1784
-1.84	0.96	0.1385
-1.16	0.18	0.1405
-1.72	0.92	0.1381
-1.56	0.88	0.1344
-1.64	0.82	0.1119
-1.4	0.66	0.2076
-1.04	0.56	0.1325
-1.44	0.84	0.1676
-1.48	0.66	0.1091
-1.52	0.88	0.1269
-1.92	0.98	0.1793
-1.56	0.74	0.1062
-1.6	0.88	0.0989
-1.72	0.92	0.1286
-1.52	0.84	0.1022
-1.32	0.74	0.1111
-1.8	0.94	0.0994
-1.84	0.96	0.0965
-1.44	0.82	0.1321
-1.72	0.9	0.1074
-1.48	0.68	0.1117
-1.8	0.94	0.1153
-1.48	-0.82	0.1634
-1.68	-0.88	0.1179
-1.76	-0.94	0.1221
-1.68	-0.92	0.1359
-1.4	-0.76	0.1226
-1.28	-0.76	0.1716
-1.36	-0.68	0.1216
-1.56	-0.86	0.1313
-1.72	-0.92	0.1067
-1.84	-0.96	0.1338
-1.36	-0.74	0.1311
-1.68	-0.92	0.1191
-1.68	-0.92	0.1154
-1.68	-0.9	0.1299
-1.92	-0.98	0.1392
-1.84	-0.96	0.0863
-1.6	-0.88	0.0934
-1.72	-0.92	0.1224
-1.48	-0.8	0.1338
-1.6	-0.86	0.1525
-1.76	-0.92	0.1031
-1.68	-0.92	0.1032
-0.88	-0.22	0.1527
-2	-1	0.1767
-1.2	-0.5	0.1445
-1.76	-0.94	0.139
-1.52	-0.82	0.1002
-1.56	-0.88	0.1165
-1	-0.56	0.1032
-1.48	-0.82	0.1441
-1.52	-0.68	0.1269
-1.8	-0.88	0.1714
-1.6	-0.88	0.1272
-1.76	-0.94	0.1393
-1.52	-0.86	0.112
-1.72	-0.88	0.1209
-1.64	-0.9	0.1389
-1.6	-0.9	0.1178
-1.48	-0.86	0.1174
-1.76	-0.94	0.1098
-1.92	-0.98	0.123
-1.92	-0.98	0.0764
-1.52	-0.8	0.1025
-1.8	-0.94	0.1205
-1.56	-0.88	0.0845
-1.48	-0.64	0.1182
-1.76	0.94	0.2283
-1.68	0.9	0.1032
-1.84	0.96	0.1183
-1.04	0.52	0.1598
-1.44	0.76	0.1266
-1.56	0.86	0.1157
-1.84	0.96	0.1179
-1.64	0.9	0.1267
-1.68	0.92	0.1111
-1.32	0.72	0.1452
-1	0.34	0.1683
-1.04	0.38	0.1478
-1.24	0.44	0.1985
-1.48	0.84	0.1386
-1.48	0.84	0.1418
-1.72	0.86	0.1223
-1.44	0.82	0.1348
-1.24	0.58	0.1538
-1.84	0.96	0.2091
-1.56	0.86	0.1007
-1.08	0.1	0.1434
-1.6	0.9	0.152
-1.64	0.88	0.1131
-1.72	0.92	0.156
-1.84	0.96	0.1242
-1.84	0.96	0.121
-1.8	0.94	0.1063
-1.8	0.94	0.1086
-1.64	0.86	0.077
-1.68	0.92	0.1315
-1.56	0.84	0.1344
-1.92	0.98	0.1079
-1.92	0.98	0.1328
-1.52	0.78	0.1336
-1.52	0.76	0.1269
-1.56	0.88	0.1286
-1.72	0.9	0.0999
-1.76	0.94	0.1292
-1.16	0.48	0.1121
-1.28	0.78	0.1423
-1.64	0.88	0.1253
-1.84	0.96	0.1008
-1.2	0.62	0.1073
-1.84	0.94	0.122
-1.28	0.74	0.1176
-1.6	0.9	0.1076
-1.52	0.84	0.1183
-1.84	0.96	0.1196
-1.68	0.92	0.1056
-1.68	0.9	0.1095
-1.52	0.86	0.1148
-1.84	0.96	0.1139
-1.48	0.78	0.1517
-1.84	0.96	0.1519
-1.68	0.86	0.1383
-1.8	0.94	0.1608
-1.6	0.86	0.1434
-1.76	0.94	0.1462
-1.84	0.96	0.0961
-1.44	0.76	0.142
-1.72	0.88	0.1328
-1.44	0.6	0.144
-1.56	0.74	0.1677
-1.72	0.92	0.1155
-1.52	0.78	0.1593
-1.48	0.86	0.119
-1.76	0.94	0.1438
-1.48	0.84	0.1277
-1.68	0.9	0.1349
-1.4	0.76	0.1159
-1.68	0.9	0.1295
-1.56	0.88	0.1059
-1.08	0.56	0.1188
-1.8	0.94	0.1297
-1.68	0.92	0.1153
-1.76	0.94	0.1259
-1.72	0.92	0.1229
-1.36	0.78	0.1069
-1.68	0.9	0.1048
-1.8	0.94	0.1292
-1.84	0.92	0.1445
-1.76	0.92	0.124
-1.64	0.9	0.1395
-1.84	0.96	0.1143
