# nm = 8192 nc = 100 len = 10 extf = 0 beta = 0.401
#energy 	magnetization 	acceptance
-1.52	0.86	0.2565
-0.96	0.36	0.2779
-1.36	0.68	0.2686
-1.4	0.82	0.2931
-1.36	0.8	0.2539
-1.08	-0.28	0.3112
-1.68	-0.84	0.2712
-1.2	-0.78	0.2021
-0.84	-0.08	0.3261
-1.52	0.78	0.2879
-1.24	-0.66	0.2946
-1.16	0.12	0.2455
-1.08	0.66	0.2659
-1.56	0.82	0.2916
-1	0.56	0.2759
-1.52	0.82	0.2715
-1	0.18	0.2822
-1.08	0.4	0.2491
-0.8	0.04	0.3134
-0.76	-0.06	0.2841
-1.28	-0.68	0.2749
-1.16	-0.6	0.2584
-1.2	-0.54	0.2661
-1.2	-0.68	0.2589
-1.04	0.58	0.2887
-1.44	0.56	0.3187
-1.4	0.82	0.2465
-1.04	-0.42	0.2938
-1.52	0.8	0.3433
-1.24	0.66	0.2445
-1.08	0.7	0.306
-1.48	-0.82	0.293
-1.52	-0.84	0.3335
-0.88	-0.08	0.3216
-1.48	0.82	0.2647
-1.04	0.28	0.2543
-1.32	0.68	0.2816
-1.2	0.44	0.2832
-1.44	-0.76	0.2408
-1.12	-0.54	0.2025
-1.56	-0.86	0.2424
-1.76	-0.94	0.2508
-1.52	-0.82	0.336
-0.88	-0.04	0.3175
-1.32	-0.8	0.3628
-1.04	-0.52	0.262
-1.56	-0.8	0.3494
-0.96	0.44	0.271
-1.4	-0.76	0.3014
-0.88	-0.08	0.2254
-1.2	0.58	0.2619
-1.44	-0.8	0.2981
-0.72	0.24	0.3244
-1.76	0.94	0.3349
-1.52	0.78	0.234
-0.8	0.26	0.2916
-1.56	0.84	0.2793
-1.32	0.42	0.2209
-1.28	0.52	0.2853
-1.08	-0.52	0.2438
-1.2	0.6	0.249
-1.52	0.86	0.2829
-1.2	0.5	0.3056
-0.84	0.28	0.3203
-1.04	0.34	0.2771
-1.32	0.74	0.3752
-1.12	0.64	0.2385
-1.32	-0.74	0.2955
-0.92	-0.42	0.2478
-1.04	0.56	0.3301
-1.16	0.68	0.2952
-0.72	0.26	0.2689
-0.96	-0.1	0.2806
-1.12	0.52	0.3549
-1.4	-0.6	0.2656
-0.88	0.1	0.3425
-1.72	-0.92	0.3179
-1.8	-0.92	0.255
-1.72	0.92	0.2734
-1.2	-0.28	0.3042
-1.28	0.66	0.2601
-1.72	0.92	0.2187
-1.08	0.6	0.2294
-1.08	0.66	0.2583
-1.16	-0.64	0.2921
-1.2	-0.58	0.3411
-1.04	0.62	0.2808
-1.32	0.74	0.1904
-1.36	0.76	0.2719
-0.68	0.08	0.2664
-1.28	-0.7	0.2769
-0.64	6.245e-17	0.3565
-1.4	-0.8	0.2858
-0.84	-0.4	0.2118
-1.08	0.1	0.3521
-1.32	0.68	0.2967
-1.16	-0.54	0.2981
-0.96	-0.34	0.2866
-1.56	-0.86	0.204
-1.44	-0.74	0.2558
-0.92	-0.18	0.3074
-0.92	0.56	0.3579
-0.76	-0.08	0.2816
-1.04	-0.38	0.2505
-0.84	0.46	0.309
-0.96	1.59595e-16	0.3223
-1.68	-0.92	0.3372
-0.76	0.1	0.2433
-0.96	0.08	0.3417
-1.4	0.82	0.2887
-0.84	-0.3	0.287
-0.84	-0.44	0.2687
-1	-0.46	0.3405
-1.32	0.74	0.2314
-1.2	-0.66	0.2644
-1.36	-0.74	0.2998
-1.08	-0.58	0.1984
-0.92	-0.28	0.2769
-1.52	-0.82	0.2263
-1.04	-0.08	0.2745
-1.2	-0.74	0.2505
-1	0.18	0.2502
-1.04	0.7	0.316
-1.08	0.4	0.2897
-1.44	0.74	0.3507
-1.12	0.54	0.2984
-0.8	0.36	0.3425
-1.56	0.86	0.2637
-0.88	-0.12	0.2837
-1.76	-0.9	0.3351
-1.4	-0.74	0.2322
-1.32	-0.72	0.3283
-0.88	-0.26	0.3123
-0.96	-0.46	0.313
-1.04	-0.44	0.3259
-1.4	-0.82	0.2959
-1.4	-0.82	0.2376
-1.12	-0.56	0.2957
-1.08	0.6	0.2814
-1.08	0.66	0.3285
-1.16	0.52	0.2279
-0.84	0.62	0.2371
-1.24	-0.64	0.3011
-1.6	0.86	0.2765
-1.64	0.86	0.2836
-1.16	0.74	0.2692
-1.64	0.9	0.3054
-0.88	0.44	0.3085
-1.64	-0.9	0.3005
-1.16	-0.44	0.2045
-0.88	-0.16	0.2624
-1.36	0.72	0.2548
-1.4	-0.68	0.3054
-1.36	0.8	0.274
-0.76	0.48	0.2614
-1.36	-0.68	0.3132
-0.44	0.14	0.3427
-1.32	0.56	0.3245
-1.68	0.9	0.2867
-1.24	-0.42	0.3096
-0.72	0.16	0.3015
-1	0.3	0.3173
-1.16	-0.3	0.3378
-1.48	-0.68	0.3491
-1.08	-0.48	0.3078
-1.2	-0.64	0.2376
-1	0.02	0.3111
-0.88	0.1	0.2926
-1	0.52	0.2789
-1.88	0.96	0.2542
-1.68	-0.9	0.2821
-0.92	0.42	0.2846
-1	-0.24	0.3583
-1.64	-0.88	0.2656
-1.12	-0.52	0.2332
-1.12	-0.36	0.3072
-1.04	-0.44	0.277
-0.68	-0.24	0.344
-0.96	-0.54	0.3619
-0.72	1.73472e-16	0.3325
-1.28	-0.6	0.3048
-0.92	0.54	0.3151
-0.8	-0.1	0.32
-0.76	0.36	0.3583
-1.08	-0.46	0.2819
-1.2	-0.38	0.2556
-1.52	-0.76	0.2549
-0.96	0.14	0.3129
-1.56	0.84	0.2211
-1.16	0.66	0.2515
-1.24	0.72	0.3265
-1.28	-0.68	0.2934
-1.08	0.4	0.2604
-1.52	0.66	0.2453
-1	0.48	0.3561
-1.08	0.66	0.2727
-1.52	0.82	0.2946
-1.32	-0.7	0.3152
-1.32	-0.62	0.2452
-1.08	-0.3	0.2952
-0.92	-0.46	0.3004
